,PHC1 (1911)
ACH-000004,-0.326060723393
ACH-000007,-0.413758611149
ACH-000009,-0.301923485521
ACH-000011,-0.38091197765199997
ACH-000012,-0.218379368949
ACH-000013,-0.131960320551
ACH-000014,-0.041805280448800004
ACH-000015,-0.285688008411
ACH-000017,-0.200151820476
ACH-000018,-0.43368069360399997
ACH-000019,-0.273904506757
ACH-000021,-0.23320493499000003
ACH-000022,-0.191136134609
ACH-000025,-0.57832428566
ACH-000028,-0.19641383139000002
ACH-000030,-0.26986675118299996
ACH-000035,-0.195621660633
ACH-000036,0.103825249794
ACH-000037,-0.6470535336100001
ACH-000039,0.176824028232
ACH-000040,-0.466969422363
ACH-000041,-0.661611119061
ACH-000042,-0.269609482401
ACH-000045,-0.437603415261
ACH-000047,-0.292851400422
ACH-000052,-0.463056998618
ACH-000053,-0.24681628647300002
ACH-000054,-0.313057480259
ACH-000055,-0.234094426699
ACH-000060,-0.334774013365
ACH-000067,-0.310673651894
ACH-000070,-0.115929878497
ACH-000075,-0.37739991720399996
ACH-000078,-0.440676922416
ACH-000082,-0.165700940559
ACH-000085,-0.466733461297
ACH-000086,-0.1911028986
ACH-000087,-0.201995061994
ACH-000092,0.037712274782300007
ACH-000095,-0.249736005793
ACH-000097,-0.278747551559
ACH-000098,0.0071441255129500005
ACH-000099,-0.19071129069200002
ACH-000108,-0.0291942175862
ACH-000113,-0.334428532183
ACH-000115,-0.22276274594
ACH-000116,-0.25207281519200003
ACH-000118,-0.211211476122
ACH-000120,-0.436225673785
ACH-000123,-0.328518469117
ACH-000127,-0.263526496891
ACH-000128,-0.443418477742
ACH-000132,-0.049876197894599995
ACH-000133,-0.169177706353
ACH-000137,-0.3422251407
ACH-000138,-0.07804643288560001
ACH-000142,-0.21186187415999996
ACH-000143,-0.537662562386
ACH-000146,-0.253849892791
ACH-000148,-0.265019878266
ACH-000150,-0.221798045874
ACH-000152,-0.426504037735
ACH-000153,0.010958170311799999
ACH-000159,-0.273588509168
ACH-000160,0.181976208321
ACH-000163,-0.247156281881
ACH-000167,0.19272741499
ACH-000168,-0.0576281773836
ACH-000169,-0.31939651471999997
ACH-000178,-0.111769098341
ACH-000182,-0.192123347685
ACH-000183,-0.165204751729
ACH-000188,-0.161937267654
ACH-000189,-0.502480429185
ACH-000190,0.202969955995
ACH-000198,-0.277162199837
ACH-000204,-0.384586604655
ACH-000206,-0.26787000366700003
ACH-000207,0.12306338444599998
ACH-000211,-0.23370782908399998
ACH-000215,-0.39784614508
ACH-000221,-0.17929988102299999
ACH-000222,-0.287431819773
ACH-000223,-0.6271675422
ACH-000226,-0.216804499162
ACH-000227,-0.163303312226
ACH-000228,-0.20586566126400002
ACH-000231,-0.24278276540999996
ACH-000232,-0.33681916257700006
ACH-000233,-0.263710095897
ACH-000234,-0.347943086888
ACH-000235,-0.316016650093
ACH-000237,-0.23575037387800002
ACH-000238,-0.27215644532
ACH-000243,-0.400302524062
ACH-000244,-0.09432585116360001
ACH-000246,-0.29119531234900004
ACH-000248,-0.398500054362
ACH-000250,-0.187786965486
ACH-000251,-0.227980641983
ACH-000253,-0.24473505908100002
ACH-000255,-0.37727741446099994
ACH-000256,-0.22707371176
ACH-000257,0.00928529576515
ACH-000258,-0.659944587564
ACH-000259,-0.20774085529300002
ACH-000260,-0.20945984137200002
ACH-000261,-0.250048293478
ACH-000262,-0.47008311597900004
ACH-000263,0.04389660976509999
ACH-000264,-0.14249814601500002
ACH-000265,-0.19692615878699998
ACH-000266,-0.345441110119
ACH-000272,-0.133283981258
ACH-000273,-0.316806397147
ACH-000274,-0.26253835369399997
ACH-000277,-0.6581922216570001
ACH-000278,-0.371013854085
ACH-000279,-0.128868239759
ACH-000280,-0.124719502217
ACH-000281,-0.545555619547
ACH-000288,-0.331308923553
ACH-000291,-0.26489206639699997
ACH-000293,-0.0493960524768
ACH-000294,-0.11881014865499999
ACH-000295,-0.013244335567100002
ACH-000296,-0.578919880476
ACH-000302,-0.09547931043639998
ACH-000304,-0.6845711749590001
ACH-000307,-0.23846069584000001
ACH-000308,-0.170910659219
ACH-000310,-0.314373361139
ACH-000311,-0.547020247271
ACH-000312,-0.386115296448
ACH-000315,-0.591635779861
ACH-000316,-0.115397240292
ACH-000317,-0.219579840015
ACH-000318,-0.340587013617
ACH-000319,-0.137474037064
ACH-000320,-0.561704671225
ACH-000322,-0.285935997985
ACH-000323,-0.246610140005
ACH-000324,-0.111702129536
ACH-000329,-0.249849239947
ACH-000330,-0.378076587086
ACH-000331,-0.273612537286
ACH-000332,-0.38629160820200004
ACH-000334,-0.08488279680579999
ACH-000335,-0.468149000521
ACH-000336,0.19219642136700002
ACH-000337,-0.385639180397
ACH-000339,-0.372642163372
ACH-000341,-0.160215735912
ACH-000348,-0.269222802738
ACH-000350,-0.21838435570099998
ACH-000352,-0.252721175554
ACH-000356,-0.108355795342
ACH-000361,-0.171625573764
ACH-000362,-0.142752350945
ACH-000363,-0.255945461601
ACH-000364,-0.365218348612
ACH-000365,-0.22348578706500002
ACH-000366,-0.117041521807
ACH-000368,-0.20735908850200002
ACH-000374,-0.32565221595800004
ACH-000375,-0.055236226653500003
ACH-000376,-0.159567415354
ACH-000381,-0.187739077291
ACH-000383,-0.034729653934900004
ACH-000387,-0.279278443829
ACH-000389,-0.27143891864999997
ACH-000390,-0.162790831115
ACH-000393,-0.235697269796
ACH-000395,-0.503149194182
ACH-000397,-0.452534563209
ACH-000401,-0.384628318741
ACH-000402,-0.21905090132
ACH-000403,0.04981758757669999
ACH-000404,-0.144450148646
ACH-000406,-0.31347251967399997
ACH-000407,-0.382523690198
ACH-000408,-0.146051791264
ACH-000410,-0.206996394729
ACH-000411,-0.22683246789500003
ACH-000414,-0.381566556272
ACH-000415,0.223127667018
ACH-000416,-0.331584039788
ACH-000420,-0.401747928547
ACH-000421,-0.11941854933700001
ACH-000424,-0.23122076443000003
ACH-000425,-0.262183562216
ACH-000426,-0.22289221254500002
ACH-000427,-0.26754083507
ACH-000433,-0.41986292434
ACH-000436,-0.358376302416
ACH-000444,-0.459003719757
ACH-000445,-0.24758109467300002
ACH-000448,-0.09182767313210001
ACH-000450,-0.23405626455400003
ACH-000452,-0.291439716946
ACH-000454,-0.297663056062
ACH-000458,-0.47135061445
ACH-000459,-0.35874951481600004
ACH-000460,-0.31390386112199997
ACH-000461,-0.222758678156
ACH-000463,-0.21690898166499997
ACH-000464,-0.568401287124
ACH-000466,-0.228476962374
ACH-000467,-0.100941188335
ACH-000468,-0.508276940859
ACH-000469,-0.202971825225
ACH-000470,-0.17609670197299998
ACH-000471,-0.153571949851
ACH-000472,-0.327250874646
ACH-000473,-0.09326428889689999
ACH-000475,-0.23703691554
ACH-000476,-0.169969369743
ACH-000477,-0.328552348497
ACH-000480,-0.49637314872599997
ACH-000481,-0.24556551761700002
ACH-000483,-0.13913675355
ACH-000484,-0.072924401145
ACH-000485,-0.39891678265600006
ACH-000486,-0.353553961343
ACH-000487,-0.155102894662
ACH-000488,-0.262168515878
ACH-000490,-0.220632320181
ACH-000491,-0.288783631113
ACH-000495,-0.048446859840199995
ACH-000496,-0.21181173477
ACH-000499,-0.444604887795
ACH-000500,-0.172906047336
ACH-000502,-0.261810997251
ACH-000503,-0.117025982069
ACH-000505,-0.310336041517
ACH-000507,-0.309794393542
ACH-000510,0.157945368003
ACH-000511,-0.0325144231841
ACH-000512,-0.0918263549466
ACH-000516,-0.21741579518000004
ACH-000517,-0.21300306308800002
ACH-000518,-0.10809127384000002
ACH-000520,-0.193970392106
ACH-000521,-0.303565188438
ACH-000522,-0.31835435624
ACH-000524,-0.266940808673
ACH-000527,-0.264938965483
ACH-000528,-0.27142775671
ACH-000537,0.123102322465
ACH-000541,-0.5597921208309999
ACH-000542,-0.37406201072800005
ACH-000544,-0.143106788214
ACH-000545,-0.13797365328400002
ACH-000547,-0.33639091646200003
ACH-000548,-0.163327485809
ACH-000549,-0.227379125252
ACH-000550,-0.320143926792
ACH-000552,-0.17534027726399998
ACH-000556,-0.340030601572
ACH-000557,-0.07789297857639998
ACH-000570,-0.0664641840055
ACH-000571,-0.14830308289799998
ACH-000573,-0.298099808751
ACH-000576,-0.402365653208
ACH-000580,-0.38629712518700005
ACH-000584,-0.163476762097
ACH-000585,-0.23909134878199997
ACH-000588,-0.149373636175
ACH-000589,-0.382860044089
ACH-000591,-0.23584941242199997
ACH-000593,-0.23605330198000002
ACH-000600,-0.131934086991
ACH-000601,-0.221958997269
ACH-000604,-0.51808759418
ACH-000605,-0.17216905682300002
ACH-000606,-0.313683081725
ACH-000608,-0.336995570009
ACH-000614,-0.448987980184
ACH-000616,-0.397280493877
ACH-000618,-0.247128365095
ACH-000619,0.124810699278
ACH-000620,-0.40383442411
ACH-000621,-0.374285941896
ACH-000622,-0.299259181968
ACH-000623,-0.259516842719
ACH-000624,-0.300954794338
ACH-000627,-0.25407599696600003
ACH-000630,-0.266642253283
ACH-000632,-0.443591587087
ACH-000633,-0.392145159297
ACH-000637,-0.226983031201
ACH-000638,-0.279239284578
ACH-000646,-0.469908318507
ACH-000647,-0.31823396492
ACH-000648,-0.265580643463
ACH-000649,-0.27767379709
ACH-000651,-0.438287243269
ACH-000652,-0.21872029094099998
ACH-000653,-0.00905810422446
ACH-000657,-0.229168443086
ACH-000658,-0.125970751424
