,GPATCH2L (55668)
ACH-000004,0.241168516087
ACH-000007,0.248659959156
ACH-000009,0.19030735917999997
ACH-000011,0.128703581002
ACH-000012,-0.009666204754450002
ACH-000013,0.0214657989208
ACH-000014,-0.0147820593046
ACH-000015,0.20810646089
ACH-000017,0.16502018000399998
ACH-000018,0.07412475718230001
ACH-000019,-0.012401860042999998
ACH-000021,0.240753648267
ACH-000022,0.0502064309678
ACH-000025,0.0733432161662
ACH-000028,0.060623381036800005
ACH-000030,0.257271706065
ACH-000035,0.215518139662
ACH-000036,0.0193094215367
ACH-000037,-0.0986220343014
ACH-000039,0.12307909711500001
ACH-000040,0.0469237871155
ACH-000041,-0.0388984059469
ACH-000042,-0.00870349766852
ACH-000045,0.10183953697100001
ACH-000047,-0.027898326794599998
ACH-000052,0.23217589404300001
ACH-000053,0.0525219751173
ACH-000054,-0.13555152678500001
ACH-000055,-0.0796793091285
ACH-000060,-0.20126862332000003
ACH-000067,-0.0153486094484
ACH-000070,0.024021840770900003
ACH-000075,0.00521417707778
ACH-000078,0.2593313841
ACH-000082,0.0217791016011
ACH-000085,0.188955846969
ACH-000086,0.011411718260299998
ACH-000087,0.0483588724297
ACH-000092,-0.0574625209719
ACH-000095,0.015011307451100001
ACH-000097,0.006497999967479999
ACH-000098,0.169292605584
ACH-000099,0.13482749906199998
ACH-000108,0.0252380443494
ACH-000113,-0.00255680072849
ACH-000115,0.0745963739889
ACH-000116,0.152831352673
ACH-000118,0.0782455936251
ACH-000120,0.11989074702500001
ACH-000123,0.16680270456
ACH-000127,0.08830857553799999
ACH-000128,0.096068081448
ACH-000132,0.272325458387
ACH-000133,0.07282683203660001
ACH-000137,0.085934517904
ACH-000138,0.10856439774
ACH-000142,0.0943905317612
ACH-000143,-0.131009528513
ACH-000146,0.132607649274
ACH-000148,-0.0310530546122
ACH-000150,0.221793388477
ACH-000152,0.0743032662928
ACH-000153,-0.08444675207149999
ACH-000159,-0.09089921575360001
ACH-000160,-0.028093655914400002
ACH-000163,0.222013396882
ACH-000167,-0.267398048774
ACH-000168,-0.023899872678099995
ACH-000169,0.180255829018
ACH-000178,-0.0182098942088
ACH-000182,0.023942415795499997
ACH-000183,0.0746246423511
ACH-000188,0.012657377428600002
ACH-000189,0.21913351731400002
ACH-000190,0.164980351399
ACH-000198,0.0126578848646
ACH-000204,-0.052047415444300006
ACH-000206,0.140489874945
ACH-000207,0.205620884495
ACH-000211,0.0254961327486
ACH-000215,0.0636720014281
ACH-000221,0.025970028639700004
ACH-000222,-0.035861908915599996
ACH-000223,-0.0207189702776
ACH-000226,0.0143940764862
ACH-000227,0.08455497378839999
ACH-000228,0.185043771184
ACH-000231,0.058532835547699995
ACH-000232,0.0683367203644
ACH-000233,0.165772555929
ACH-000234,0.0725437027303
ACH-000235,0.035452323839500005
ACH-000237,0.0826661423717
ACH-000238,0.017445068131099997
ACH-000243,0.027703652687400004
ACH-000244,-0.165072616471
ACH-000246,0.0604525945029
ACH-000248,-0.0852146667639
ACH-000250,0.0393847469445
ACH-000251,0.29770295254900003
ACH-000253,-0.038947099067599994
ACH-000255,0.0715924519982
ACH-000256,0.023244073737900002
ACH-000257,-0.121027790067
ACH-000258,0.0853510403059
ACH-000259,0.109824224023
ACH-000260,0.017841233049
ACH-000261,0.0137749865264
ACH-000262,-0.127811470599
ACH-000263,-0.0894915072247
ACH-000264,-0.043784591311599994
ACH-000265,0.111014617587
ACH-000266,0.145607888174
ACH-000272,0.155934543216
ACH-000273,-0.006782945480459999
ACH-000274,0.0609265689482
ACH-000277,0.13954820291
ACH-000278,-0.0168568649571
ACH-000279,0.0124468135811
ACH-000280,-0.06524051277340001
ACH-000281,-0.056444156236899995
ACH-000288,0.012693580836499999
ACH-000291,0.0332384318009
ACH-000293,0.185718778966
ACH-000294,0.0173986445546
ACH-000295,0.0668760838993
ACH-000296,0.113315250032
ACH-000302,-0.14127044098
ACH-000304,0.0847451985448
ACH-000307,0.09657340878360002
ACH-000308,0.07698153846589999
ACH-000310,0.151135643948
ACH-000311,-0.025421282892
ACH-000312,0.047845423907
ACH-000315,0.0904861882117
ACH-000316,0.15761348052500002
ACH-000317,-0.0501283468929
ACH-000318,0.14367941037999998
ACH-000319,0.17406323138799998
ACH-000320,0.088832011951
ACH-000322,0.14240428406
ACH-000323,-0.0607918765065
ACH-000324,0.0611202624525
ACH-000329,0.112257660025
ACH-000330,-0.212691299025
ACH-000331,0.169574943206
ACH-000332,0.140462995359
ACH-000334,-0.155796837067
ACH-000335,-0.065316661794
ACH-000336,0.293354527239
ACH-000337,0.0985824630819
ACH-000339,0.0801460522891
ACH-000341,0.0759335873612
ACH-000348,-0.125085451146
ACH-000350,0.0964188036158
ACH-000352,0.12078996551200001
ACH-000356,0.0575698180232
ACH-000361,-0.3437306257
ACH-000362,0.110225044977
ACH-000363,0.053214099086499995
ACH-000364,0.0770756224728
ACH-000365,0.0675861951219
ACH-000366,-0.0012466017777799999
ACH-000368,0.050785945923100005
ACH-000374,0.167449778259
ACH-000375,-0.12892445898
ACH-000376,0.177087648606
ACH-000381,0.0874392112098
ACH-000383,0.0207209770532
ACH-000387,0.209494565353
ACH-000389,0.116063191315
ACH-000390,-0.0523221197798
ACH-000393,-0.080292976372
ACH-000395,-0.0126441392654
ACH-000397,0.169319111984
ACH-000401,0.11323873912
ACH-000402,0.00628255155467
ACH-000403,0.16017563241399999
ACH-000404,-0.125579102517
ACH-000406,0.047391118626
ACH-000407,0.0271424598175
ACH-000408,0.0248247515527
ACH-000410,0.130080679525
ACH-000411,0.09098887474369999
ACH-000414,0.00649740475216
ACH-000415,-0.012686155411399998
ACH-000416,0.11781298537
ACH-000420,0.165678573795
ACH-000421,0.07058892942
ACH-000424,0.0131948780164
ACH-000425,0.0702150722105
ACH-000426,-0.00928468303813
ACH-000427,-0.0397450121077
ACH-000433,0.12477725693700001
ACH-000436,-0.0407242883628
ACH-000444,0.12527648517599999
ACH-000445,-0.119392578538
ACH-000448,0.037024189137499997
ACH-000450,0.0780227786581
ACH-000452,0.0855507668952
ACH-000454,0.046189898406999996
ACH-000458,0.0411540628897
ACH-000459,0.174003809142
ACH-000460,0.0747948733846
ACH-000461,-0.0687845208425
ACH-000463,0.09715463256269999
ACH-000464,-0.00906524559099
ACH-000466,-0.0438704362606
ACH-000467,-0.00101816589178
ACH-000468,0.18907709326299998
ACH-000469,0.07219956685939999
ACH-000470,0.0321359872837
ACH-000471,-0.0511365347829
ACH-000472,-0.025895668578300002
ACH-000473,0.0884982639566
ACH-000475,0.10816938887399999
ACH-000476,-0.0480483497623
ACH-000477,-0.04491041329030001
ACH-000480,-0.004931268400890001
ACH-000481,0.117279345156
ACH-000483,0.10211641649700001
ACH-000484,-0.021601533979000002
ACH-000485,0.193574737808
ACH-000486,0.0794868569961
ACH-000487,0.13050873462
ACH-000488,0.0102519671564
ACH-000490,0.0355362823111
ACH-000491,-0.08993914559800001
ACH-000495,-0.052816107742400004
ACH-000496,0.225252124512
ACH-000499,0.0355835134818
ACH-000500,0.40234504435999996
ACH-000502,0.09853076697419999
ACH-000503,0.311223616167
ACH-000505,0.10874768114399999
ACH-000507,0.016413939901600002
ACH-000510,0.076414382258
ACH-000511,0.054692508575800006
ACH-000512,-0.0493498965878
ACH-000516,0.0521209425045
ACH-000517,-0.020402769113
ACH-000518,-0.131028101838
ACH-000520,0.09891602534880001
ACH-000521,0.09919154077019998
ACH-000522,0.0551859678731
ACH-000524,0.0522454897135
ACH-000527,0.0969771489572
ACH-000528,0.114717589438
ACH-000537,0.0598684570701
ACH-000541,-0.0495828054449
ACH-000542,-0.0402931934515
ACH-000544,0.043011804829199994
ACH-000545,0.00827107982803
ACH-000547,-0.132207812852
ACH-000548,-0.0582097615102
ACH-000549,-0.221471980152
ACH-000550,-0.042535133960000006
ACH-000552,0.114313686653
ACH-000556,0.053719560734
ACH-000557,0.129353906585
ACH-000570,0.0363815487169
ACH-000571,-0.0847856009991
ACH-000573,0.0229489652629
ACH-000576,-0.0187963311012
ACH-000580,-0.093202794414
ACH-000584,0.0406002170666
ACH-000585,0.056659424410000006
ACH-000588,0.12772370253499998
ACH-000589,0.0757813193562
ACH-000591,-0.0629894156645
ACH-000593,0.150186481458
ACH-000600,0.102469273502
ACH-000601,0.104180289846
ACH-000604,-0.24915746455899998
ACH-000605,-0.036104479203300004
ACH-000606,0.0935676616368
ACH-000608,0.0744094667668
ACH-000614,0.181697638836
ACH-000616,0.123385080642
ACH-000618,0.08069631644639999
ACH-000619,0.09803015482079999
