,HIF3A (64344)
ACH-000004,-0.0409224550744
ACH-000007,0.155712843516
ACH-000009,0.281215513181
ACH-000011,0.240902836748
ACH-000012,0.239790262115
ACH-000013,0.0817904671907
ACH-000014,0.128657937072
ACH-000015,0.179862794243
ACH-000017,0.287449097789
ACH-000018,0.0804405507685
ACH-000019,0.212940718434
ACH-000021,0.16570887862
ACH-000022,0.231336958092
ACH-000025,0.208490513892
ACH-000028,0.09821910008950001
ACH-000030,0.155961558709
ACH-000035,0.130665670727
ACH-000036,0.134079305372
ACH-000037,0.426021171977
ACH-000039,0.33723813153300003
ACH-000040,0.207233616281
ACH-000041,0.09251212311380001
ACH-000042,0.246206127004
ACH-000045,0.00058510543513
ACH-000047,0.101267523465
ACH-000052,0.37530365185000003
ACH-000053,0.054909753677
ACH-000054,0.060333086791500005
ACH-000055,0.10090368328600001
ACH-000060,0.285164825976
ACH-000067,0.0157700826697
ACH-000070,0.0996847000058
ACH-000075,-0.486221062873
ACH-000078,0.234412195678
ACH-000082,0.21943682556299998
ACH-000085,0.55608734125
ACH-000086,0.15264069216700002
ACH-000087,-0.34046981484800004
ACH-000092,0.176743634656
ACH-000095,0.183284329175
ACH-000097,0.0942338317706
ACH-000098,0.14770585246200002
ACH-000099,0.0846363765739
ACH-000108,0.0492765041376
ACH-000113,0.145576369934
ACH-000115,0.344502833189
ACH-000116,0.297062112404
ACH-000118,0.10866346303200002
ACH-000120,-0.118157346853
ACH-000123,0.106268047915
ACH-000127,0.198788860315
ACH-000128,0.0280122820285
ACH-000132,0.364200738676
ACH-000133,0.00152269279056
ACH-000137,0.504424911377
ACH-000138,0.103152731853
ACH-000142,0.0267020470444
ACH-000143,-0.19665209464400002
ACH-000146,0.18011399840700001
ACH-000148,0.13675921290999998
ACH-000150,0.287577000823
ACH-000152,0.04602601722540001
ACH-000153,0.153970757914
ACH-000159,0.00626914311129
ACH-000160,0.45567684620399995
ACH-000163,0.224031288276
ACH-000167,0.8408563927670001
ACH-000168,0.06716353914300001
ACH-000169,0.259514829273
ACH-000178,0.23893104853799998
ACH-000182,0.193615022195
ACH-000183,0.241536297717
ACH-000188,0.151540595914
ACH-000189,-0.00907590025137
ACH-000190,0.32076742531
ACH-000198,0.142336049393
ACH-000204,0.0282711301749
ACH-000206,0.0570361040943
ACH-000207,0.19349280045400002
ACH-000211,0.135695353596
ACH-000215,0.10746016565199999
ACH-000221,0.0401584001273
ACH-000222,0.24291494587600002
ACH-000223,0.242658394825
ACH-000226,0.057941620060999996
ACH-000227,0.20321480184799998
ACH-000228,0.19077615023699998
ACH-000231,0.1709085674
ACH-000232,0.23206837522
ACH-000233,0.0450281716837
ACH-000234,0.147077512145
ACH-000235,0.0722715363901
ACH-000237,0.141150934712
ACH-000238,0.18757002165699999
ACH-000243,0.11409848079900001
ACH-000244,0.379198556907
ACH-000246,0.22417903210999998
ACH-000248,0.19944818796500002
ACH-000250,0.108579992422
ACH-000251,0.35337504670500003
ACH-000253,0.0417357466921
ACH-000255,0.233768918801
ACH-000256,0.171208702859
ACH-000257,-0.132808864845
ACH-000258,0.31997897557
ACH-000259,0.07015999068989999
ACH-000260,0.0719944515829
ACH-000261,0.123041100417
ACH-000262,0.133551328428
ACH-000263,-0.145528904695
ACH-000264,0.12631319567500002
ACH-000265,0.09764942247330001
ACH-000266,0.144734122362
ACH-000272,0.152221723957
ACH-000273,0.232769395023
ACH-000274,0.0483245003657
ACH-000277,0.235919133896
ACH-000278,0.28172760221
ACH-000279,0.0972126714742
ACH-000280,0.15704913570999998
ACH-000281,0.11537306199899999
ACH-000288,0.315631042993
ACH-000291,0.054363962061
ACH-000293,-0.00244021143336
ACH-000294,0.05061768761990001
ACH-000295,0.34531604398599997
ACH-000296,0.050481918373099996
ACH-000302,-0.102811465959
ACH-000304,0.33225927420699997
ACH-000307,0.197053974496
ACH-000308,0.0798788957769
ACH-000310,0.237386717606
ACH-000311,0.321138245574
ACH-000312,0.0042562584781399996
ACH-000315,-0.05371464218330001
ACH-000316,0.164177566452
ACH-000317,0.057628049268800004
ACH-000318,0.0392859046635
ACH-000319,0.17198822207800002
ACH-000320,-0.11444645151900001
ACH-000322,-0.0931414087638
ACH-000323,0.237860799115
ACH-000324,0.236643488884
ACH-000329,0.147234347982
ACH-000330,0.115991551316
ACH-000331,0.228903900127
ACH-000332,0.0880310562146
ACH-000334,0.543346614048
ACH-000335,0.0375125781972
ACH-000336,0.0269453527165
ACH-000337,0.09990746711660002
ACH-000339,0.0822525546369
ACH-000341,-0.024130705102499997
ACH-000348,0.0875702368328
ACH-000350,0.135777307596
ACH-000352,0.14708339200099999
