,BCL11A (53335)
ACH-000281,-0.21469025691
ACH-000288,-0.17440171664299997
ACH-000291,-0.202689059603
ACH-000293,-0.06817784949649999
ACH-000294,-0.09869770447349999
ACH-000295,-0.5481531827889999
ACH-000296,0.039525400614
ACH-000302,-0.130678081862
ACH-000304,-0.235580049748
ACH-000307,-0.17689690400400002
ACH-000308,-0.09326561686519999
ACH-000310,-0.19267119751400003
ACH-000311,-0.233288425427
ACH-000312,0.0202610850715
ACH-000315,0.223078075264
ACH-000316,0.041704612579900005
ACH-000317,-0.27199381465100003
ACH-000318,-0.29164791587
ACH-000319,-0.286173761859
ACH-000320,-0.23744034187399998
ACH-000322,-0.065301732432
ACH-000323,-0.0905263745696
ACH-000324,-0.15961264629799998
ACH-000329,-0.09400816828950001
ACH-000330,-0.346085486951
ACH-000331,-0.0673516038804
ACH-000332,-0.174693654408
ACH-000334,-0.582035058719
ACH-000335,-0.269744446787
ACH-000336,-0.025182620090099996
ACH-000337,0.0568294859285
ACH-000339,-0.122994104003
ACH-000341,0.21210405089
ACH-000348,-0.106659760802
ACH-000350,-0.049605968820099995
ACH-000352,-0.147761555029
ACH-000356,0.10888374423399999
ACH-000361,-0.0752797579056
ACH-000362,-0.49819930806999996
ACH-000363,-0.282239669436
ACH-000364,-0.17757301993799998
ACH-000365,-0.0952413575869
ACH-000366,-0.21681303611699998
ACH-000368,-0.0458074529651
ACH-000374,-0.272826150637
ACH-000375,-0.147423798344
ACH-000376,-0.17311923139600002
ACH-000381,-0.267930798974
ACH-000383,-0.005259037828640001
ACH-000387,-0.240934246692
ACH-000389,-0.159658117445
ACH-000390,-0.107461623491
ACH-000393,-0.276238888886
ACH-000395,-0.243340196778
ACH-000397,-0.123572406334
ACH-000401,0.031924129939200005
ACH-000402,0.463158892116
ACH-000403,-0.135173632307
ACH-000404,0.18935366785399999
ACH-000406,-0.21135511516
ACH-000407,-0.13647916212300001
ACH-000408,-0.310223534276
ACH-000410,-0.33888495949
ACH-000411,-0.152124945262
ACH-000414,-0.06909450106000001
ACH-000415,0.009596611904990001
ACH-000416,-0.10003477708599999
ACH-000420,-0.0565438718063
ACH-000421,-0.00892412094692
ACH-000424,-0.133459225411
ACH-000425,-0.147096921605
ACH-000426,-0.0817924642808
ACH-000427,-0.0996963175881
ACH-000433,0.004929011951930001
ACH-000436,-0.115212868273
ACH-000444,-0.042366273407800005
ACH-000445,0.0899776280792
ACH-000448,-0.18852098034
ACH-000450,0.0774590027515
ACH-000452,-0.197044849485
ACH-000454,-0.43143273658
ACH-000458,-0.198199813218
ACH-000459,-0.307282968618
ACH-000460,-0.16063040939099998
ACH-000461,-0.114151103902
ACH-000463,-0.19897246104000002
ACH-000464,-0.25286182130999996
ACH-000466,-0.0050880487622500005
ACH-000467,0.15143675233599999
ACH-000468,-0.10928927597799999
ACH-000469,-0.222576665519
ACH-000470,-0.13348268742799999
ACH-000471,-0.140909215942
ACH-000472,-0.209148152669
ACH-000473,-0.0717836530936
ACH-000475,-0.151053335008
ACH-000476,-0.035584559756
ACH-000477,-0.23084080270799998
ACH-000480,-0.220214820883
ACH-000481,-0.177094608647
ACH-000483,-0.061382103711900005
ACH-000484,-0.266873953601
ACH-000485,-0.0621958697178
ACH-000486,-0.07944529668339999
ACH-000487,-0.423108968734
ACH-000488,-0.08631810029249999
ACH-000490,-0.135636552093
ACH-000491,-0.46339125178400004
ACH-000495,-0.29442073264400004
ACH-000496,-0.0651518738043
ACH-000499,-0.16906022807
ACH-000500,-0.0645671585444
ACH-000502,-0.0941888494958
ACH-000503,-0.11242999332800001
ACH-000505,-0.07616636725110001
ACH-000507,-0.317634226321
ACH-000510,-0.037841081961699996
ACH-000511,-0.13181876727
ACH-000512,0.158426927081
ACH-000516,-0.289148946549
ACH-000517,-0.12479536852800001
ACH-000518,-0.0662659759571
ACH-000520,-0.143593244079
ACH-000521,-0.20202408067400002
ACH-000522,-0.235080138407
ACH-000524,-0.294692793547
ACH-000527,-0.00942305476358
ACH-000528,-0.38042923986
ACH-000537,-0.21382555730799999
ACH-000541,-0.06260059375440001
ACH-000542,0.027009822136
ACH-000544,-0.325466964055
ACH-000545,-0.114869349307
ACH-000547,-0.25438682928100004
ACH-000548,-0.0958962843973
ACH-000549,-0.21410273081300002
ACH-000550,-0.040708913888
ACH-000552,-0.145797366856
ACH-000556,-0.16023323083799998
ACH-000557,-0.170674043497
ACH-000570,0.047049319045599995
ACH-000571,-0.27993892099
ACH-000573,-0.20553753548
ACH-000576,-0.0672093444824
ACH-000580,0.0719851492981
ACH-000584,-0.127430275971
ACH-000585,-0.228945442095
ACH-000588,0.0401449524034
ACH-000589,-0.29814154519
ACH-000591,-0.044381020609300006
ACH-000593,-0.42582881596
ACH-000600,-0.0463621651916
ACH-000601,-0.106422554879
ACH-000604,-0.133209183249
ACH-000605,-0.283748250518
ACH-000606,-0.117544898376
ACH-000608,-0.182756144483
ACH-000614,-0.0333432184845
ACH-000616,-0.13428658201
ACH-000618,-0.282389071549
ACH-000619,-0.176989575209
ACH-000620,-0.11902588547800001
ACH-000621,-0.113756071906
ACH-000622,-0.031344345153999996
ACH-000623,-0.20352285395
ACH-000624,-0.24840586874200002
ACH-000627,-0.283355333927
ACH-000630,-0.0989488893983
ACH-000632,-0.09973818327980001
ACH-000633,-0.108033625799
ACH-000637,-0.35416842963
ACH-000638,-0.14720108156099998
ACH-000646,-0.115063886688
ACH-000647,-0.16906455114100002
ACH-000648,-0.13600506967599998
ACH-000649,-0.155456141617
ACH-000651,-0.167880578873
ACH-000652,0.0235995326873
ACH-000653,-0.05081165148109999
ACH-000657,-0.0635294084555
ACH-000658,-0.157965450106
ACH-000661,-0.0619080466293
ACH-000662,-0.414554345959
ACH-000663,0.004980982271260001
ACH-000665,-0.250308724175
ACH-000671,-0.10033652812999999
ACH-000673,-0.0890622517248
ACH-000676,-0.18484883443300001
ACH-000677,-0.079559164941
ACH-000681,0.0184237585353
ACH-000682,-0.0330711470036
ACH-000683,-0.149830229086
ACH-000684,-0.311397171016
ACH-000688,-0.13689072959100002
ACH-000693,-0.171157101356
ACH-000694,-0.10957238234899999
ACH-000695,-0.142445840273
ACH-000696,-0.104925298602
ACH-000697,-0.0556239832419
ACH-000699,-0.0565871482664
ACH-000701,0.05226209577740001
ACH-000706,-0.197069460773
ACH-000711,-0.0513876673664
ACH-000713,-0.211473281731
ACH-000714,-0.139861353441
ACH-000718,-0.337605180427
ACH-000720,-0.226121193344
ACH-000721,-0.211183708598
ACH-000724,-0.0211553891113
ACH-000725,-0.33937719664800003
ACH-000732,-0.031692768549
ACH-000734,-0.154376764094
ACH-000735,-0.11299100706199999
ACH-000736,-0.0629329470644
ACH-000738,-0.07045988769160001
ACH-000746,-0.240318499732
ACH-000747,-0.11174899782400001
ACH-000748,0.0443722213303
ACH-000753,-0.0527192225255
ACH-000756,-0.304243275338
ACH-000757,-0.14223696909000003
ACH-000758,0.130663569669
ACH-000760,-0.23772674804699997
ACH-000763,-0.069655394646
ACH-000764,-0.0558895078982
ACH-000765,0.0165329441045
ACH-000766,-0.218487151694
ACH-000767,-0.18902078894299998
ACH-000768,-0.247216832855
ACH-000769,-0.10150212453
ACH-000770,-0.237395113705
ACH-000771,0.00362483305879
ACH-000773,0.031046981706500002
ACH-000776,-0.326661444211
ACH-000777,-0.0771213770636
ACH-000778,-0.166050085054
ACH-000781,-0.105234282761
ACH-000782,-0.42248164630199997
ACH-000783,-0.0181114349935
ACH-000784,-0.07683709232630001
ACH-000785,-0.238783807478
ACH-000787,-0.0860930506625
ACH-000788,-0.137737231743
ACH-000791,-0.181513176807
ACH-000792,-0.0852950446015
ACH-000794,-0.183527364342
ACH-000796,-0.26013445446899996
ACH-000799,-0.5105492871980001
ACH-000800,-0.14875598156
ACH-000802,-0.285071262862
ACH-000804,-0.6320114199360001
ACH-000805,-0.142232916342
ACH-000809,-0.09473180510160001
ACH-000810,-0.227030346701
ACH-000811,-0.219017144231
ACH-000817,-0.212398593675
ACH-000819,-0.0482689583138
ACH-000820,-0.49013994878999995
ACH-000821,-0.388336877346
ACH-000822,-0.298031610932
ACH-000823,-0.12543705367
ACH-000824,-0.13548658818700002
ACH-000827,-0.07693136476160001
ACH-000829,0.0753122459677
ACH-000831,-0.13032942842700002
ACH-000832,-0.133855422528
ACH-000833,-0.20833605585200002
ACH-000834,0.00580581682287
ACH-000835,-0.19963114824099998
ACH-000836,-0.208650162091
ACH-000837,-0.149125748989
ACH-000838,0.0638425020069
ACH-000839,-0.17026556460700001
ACH-000840,-0.245637177692
ACH-000841,-0.135210583981
ACH-000843,-0.291006401691
ACH-000846,-0.179299093921
ACH-000847,-0.140932435667
ACH-000848,-0.21359959452799998
ACH-000849,-0.253837622542
ACH-000851,-0.0832464057683
ACH-000855,-0.209468853649
ACH-000856,-0.227455856536
ACH-000858,-0.09624880727330001
ACH-000859,-0.06105999600650001
ACH-000861,-0.139128759246
ACH-000862,-0.103907911834
ACH-000865,-0.0786367498698
ACH-000866,-0.288819043238
ACH-000867,-0.139501488626
ACH-000869,-0.328785970941
ACH-000872,-0.173873446587
ACH-000873,-0.208671455642
ACH-000876,-0.162361110141
ACH-000878,-0.11712979605900001
ACH-000880,0.030779124957099998
ACH-000881,-0.0818005749848
ACH-000882,-0.125004370453
ACH-000884,-0.0697756897917
ACH-000885,-0.17416901558800002
ACH-000887,-0.0968247576275
ACH-000888,-0.0367326416624
ACH-000889,-0.190034844998
ACH-000890,-0.025228025290200004
ACH-000896,-0.214731764523
ACH-000898,-0.040690274547800005
ACH-000900,-0.022088359507
ACH-000901,-0.32852116898
ACH-000905,-0.037626748707
ACH-000906,-0.139941930438
ACH-000907,-0.140337066821
ACH-000910,-0.11065542047700001
ACH-000911,-0.040260056199800005
ACH-000912,-0.117944516504
ACH-000913,-0.09888510142000001
ACH-000915,-0.177992916487
ACH-000916,-0.19612318786400001
ACH-000917,0.020661289040700002
ACH-000921,-0.184930566349
ACH-000924,-0.157500820404
ACH-000926,-0.0912758484781
ACH-000928,-0.06616322140719999
ACH-000929,-0.20894537390299997
ACH-000932,-0.071900506554
ACH-000935,-0.101457075902
ACH-000936,-0.201661519894
ACH-000937,-0.0152835593313
ACH-000938,-0.0879657644135
ACH-000939,-0.0755637212582
ACH-000941,-0.114838587806
ACH-000943,-0.0396060705725
ACH-000946,-0.190121619322
ACH-000947,-0.13480278136
ACH-000948,-0.222039809743
ACH-000950,-0.20251593297200002
ACH-000953,-0.228302648838
ACH-000957,0.07069786575939999
ACH-000958,-0.117096774177
ACH-000960,-0.463879076536
ACH-000963,-0.273201894888
ACH-000968,-0.188176209641
ACH-000969,-0.0819380777052
ACH-000973,-0.0690031847078
ACH-000974,-0.08367184596800001
ACH-000975,-0.161967399221
ACH-000976,-0.18102322171799998
ACH-000978,0.349756771005
ACH-000980,-0.13499683415799998
ACH-000984,-0.154610917775
ACH-000986,-0.0225558954846
ACH-000988,-0.041151203061
ACH-000993,-0.395101540035
ACH-000994,-0.18846713153
ACH-000996,-0.0941045332579
ACH-001001,-0.157720798219
ACH-001020,-0.043947740425899995
ACH-001028,-0.0621814347265
ACH-001031,-0.00501612306309
ACH-001038,-0.0559169792516
ACH-001048,-0.076594368657
ACH-001050,-0.025079771733499998
ACH-001053,-0.20900195673500002
ACH-001054,-0.21899414386500002
ACH-001061,-0.11692687822799999
ACH-001067,-0.1022787151
ACH-001075,-0.207779476362
ACH-001096,-0.386529997899
ACH-001128,-0.21331201075999998
ACH-001134,-0.030167928067999998
ACH-001151,-0.276630109321
ACH-001163,-0.22797072043299998
ACH-001164,-0.0236809082221
ACH-001173,-0.217160323824
ACH-001183,-0.170305785616
ACH-001184,-0.160986327465
ACH-001190,-0.115631287906
ACH-001192,-0.06411254401080001
ACH-001193,-0.12049754528699999
ACH-001196,-0.313499385763
ACH-001197,-0.112634313498
ACH-001205,-0.0821096275667
ACH-001211,-0.162809584643
ACH-001212,0.591808817265
ACH-001228,-0.24229610511100003
ACH-001232,-0.120483411121
ACH-001239,-0.05462608066769999
ACH-001274,0.152235757536
ACH-001275,-0.19330393378600003
ACH-001277,-0.222366175966
ACH-001278,-0.139412187005
ACH-001280,-0.558176054194
ACH-001283,0.07615784082930001
ACH-001289,-0.24375832726399999
ACH-001295,-0.16783375185899999
ACH-001300,-0.029408311367500002
ACH-001301,0.0996156730536
ACH-001302,-0.558572579658
ACH-001303,-0.29476089132100003
ACH-001306,-0.10218186299799999
ACH-001318,-0.017059671311299998
ACH-001322,-0.197621284868
ACH-001328,-0.18628605302700002
ACH-001332,0.13165857148600002
ACH-001333,-0.233238772214
ACH-001336,-0.180458477454
ACH-001340,-0.140835286349
ACH-001346,-0.00642126001376
ACH-001353,-0.030376508248099995
ACH-001354,-0.381822209617
ACH-001367,-0.311431354348
ACH-001368,-0.0618366352659
ACH-001374,-0.641551911606
ACH-001375,-0.186635708307
ACH-001377,-0.0006125327602380001
ACH-001380,-0.188141989773
ACH-001391,0.0203593828023
ACH-001407,-0.217209778116
ACH-001408,-0.125532122583
ACH-001413,-0.249495844694
ACH-001430,0.018115108168
ACH-001431,0.08016328933349999
ACH-001450,0.348385667086
ACH-001496,-0.18659625666299998
ACH-001500,-0.0589775271409
ACH-001521,-0.106869299857
ACH-001523,-0.11954102317
ACH-001532,-0.121508239163
ACH-001536,0.08769566738569999
ACH-001550,-0.18499612721
ACH-001552,-0.252061417011
ACH-001554,-0.109853287031
ACH-001645,-0.19642829892900002
ACH-001654,0.012824585825100002
ACH-001715,-0.215966939122
ACH-001735,-0.576080563441
ACH-001736,-0.735366164293
ACH-001737,-0.251278089556
ACH-001740,-0.455735137803
ACH-001745,-0.751912977993
ACH-001750,-0.103195838586
ACH-001765,-0.1247339709
ACH-001956,-0.136156956731
ACH-001957,-0.033454660211299996
