,ATXN10 (25814)
ACH-000004,-0.551539652639
ACH-000007,-0.143990023894
ACH-000009,-0.16597827970100001
ACH-000011,-0.21988876127700002
ACH-000012,-0.46249735545599996
ACH-000013,-0.39419290427500003
ACH-000014,-0.43886848366000003
ACH-000015,-0.19185133996599998
ACH-000017,-0.307448837406
ACH-000018,-0.33795638027900005
ACH-000019,-0.551272610434
ACH-000021,-0.39732594114500003
ACH-000022,-0.297558384809
ACH-000025,-0.142975544726
ACH-000028,-0.380508913161
ACH-000030,-0.318659774758
ACH-000035,-0.317366641239
ACH-000036,-0.550417265876
ACH-000037,-0.143283194532
ACH-000039,-0.223572122198
ACH-000040,-0.252852478484
ACH-000041,-0.39627663497500004
ACH-000042,-0.39120478307499995
ACH-000045,-0.276459982506
ACH-000047,-0.370946597381
ACH-000052,-0.570531216581
ACH-000053,-0.250679868849
ACH-000054,-0.2961162672
ACH-000055,-0.425177954877
ACH-000060,-0.291874525131
ACH-000067,-0.540369802958
ACH-000070,-0.194821147272
ACH-000075,-0.562119768649
ACH-000078,-0.15400834071900002
ACH-000082,-0.11135856281199999
ACH-000085,0.0899321393223
ACH-000086,-0.21614270515
ACH-000087,-0.0591641461437
ACH-000092,-0.405871881405
ACH-000095,-0.235775265741
ACH-000097,-0.44000644908200004
ACH-000098,-0.404774896479
ACH-000099,-0.167346781836
ACH-000108,-0.194811787056
ACH-000113,-0.0979019425557
ACH-000115,-0.626506748158
ACH-000116,-0.434189573726
ACH-000118,-0.459503886924
ACH-000120,-0.192062924312
ACH-000123,-0.270707672246
ACH-000127,-0.201074914616
ACH-000128,-0.545857406765
ACH-000132,-0.0742022764733
ACH-000133,-0.36826649271799994
ACH-000137,-0.333459391493
ACH-000138,-0.149795593047
ACH-000142,-0.541058611829
ACH-000143,-0.422732486385
ACH-000146,-0.0641122904954
ACH-000148,-0.17748941594
ACH-000150,-0.45027533306699996
ACH-000152,-0.652812860974
ACH-000153,-0.115667677875
ACH-000159,-0.245160831222
ACH-000160,-0.229330955338
ACH-000163,-0.30308085734
ACH-000167,-0.738347402461
ACH-000168,-0.197672610124
ACH-000169,-0.269145900143
ACH-000178,-0.435221501921
ACH-000182,-0.390617294613
ACH-000183,-0.25858335789000003
ACH-000188,-0.31740694154
ACH-000189,-0.43994874970700004
ACH-000190,-0.34844393213
ACH-000198,-0.185622443016
ACH-000204,-0.619756529712
ACH-000206,-0.349316027699
ACH-000207,-0.257815118043
ACH-000211,-0.47031908539300005
ACH-000215,-0.263025546104
ACH-000221,-0.365375844849
ACH-000222,-0.076664070564
ACH-000223,-0.473859663088
ACH-000226,-0.285576535062
ACH-000227,-0.158240832425
ACH-000228,-0.506023732785
ACH-000231,-0.6576278179070001
ACH-000232,-0.57954412789
ACH-000233,-0.162429904378
ACH-000234,-0.267589576948
ACH-000235,-0.253064730663
ACH-000237,-0.306900453284
ACH-000238,-0.38921074585
ACH-000243,-0.334865569947
ACH-000244,-0.33358168271099997
ACH-000246,-0.328095204128
ACH-000248,-0.40860822697
ACH-000250,-0.33668289184699995
ACH-000251,-0.20644930444200002
ACH-000253,-0.13287656266200001
ACH-000255,-0.28801497070300003
ACH-000256,-0.503261615383
ACH-000257,-0.29060421357599997
ACH-000258,-0.680573054715
ACH-000259,-0.08390835217710002
ACH-000260,-0.580460422649
ACH-000261,-0.458086039386
ACH-000262,-0.506263613833
ACH-000263,-0.177268288806
ACH-000264,-0.654723662522
ACH-000265,-0.24680420641399997
ACH-000266,-0.641048325161
ACH-000272,-0.478020128165
ACH-000273,-0.398498523895
ACH-000274,-0.412242583732
ACH-000277,-0.42843375739399997
ACH-000278,-0.457901926941
ACH-000279,-0.301422673532
ACH-000280,-0.59978263695
ACH-000281,-0.32361744214899996
ACH-000288,-0.353065041941
ACH-000291,-0.263662952981
ACH-000293,-0.443246336994
ACH-000294,0.131834280447
ACH-000295,-0.300406335528
ACH-000296,-0.553316142574
ACH-000302,-0.36854455958800003
ACH-000304,-0.295953380585
ACH-000307,-0.36644296254500003
ACH-000308,-0.549545358672
ACH-000310,-0.0626288841841
ACH-000311,-0.448100188042
ACH-000312,-0.42140310355300004
ACH-000315,-0.23865756603799998
ACH-000316,-0.0386622503035
ACH-000317,-0.0224404616825
ACH-000318,-0.276558441739
ACH-000319,-0.557206677086
ACH-000320,-0.282641023826
ACH-000322,-0.31497379390299995
ACH-000323,-0.37893325831200003
ACH-000324,-0.212405587394
ACH-000329,-0.36983876064800003
ACH-000330,-0.193603150442
ACH-000331,-0.34315130456500004
ACH-000332,-0.612560219649
ACH-000334,-0.0341018520874
ACH-000335,-0.265322072466
ACH-000336,-0.371994660824
ACH-000337,-0.409971804397
ACH-000339,-0.331909908841
ACH-000341,-0.638687128915
ACH-000348,-0.374737083994
ACH-000350,-0.679091316624
ACH-000352,-0.292743449112
ACH-000356,-0.685344731879
ACH-000361,-0.0742179370939
ACH-000362,-0.25363843265700003
ACH-000363,-0.24317049213000003
ACH-000364,-0.441623144051
ACH-000365,-0.0511967707701
ACH-000366,-0.291978946116
ACH-000368,-0.407503569993
ACH-000374,-0.0277518120351
ACH-000375,-0.382160210801
ACH-000376,-0.22737806487
ACH-000381,-0.28351311093000003
ACH-000383,-0.47279324193800004
ACH-000387,-0.124007447369
ACH-000389,-0.31679178966
ACH-000390,-0.27205974612399997
ACH-000393,-0.512969906031
ACH-000395,-0.33309042452300003
ACH-000397,-0.366264173198
ACH-000401,-0.35206999525300003
ACH-000402,-0.0646344104452
ACH-000403,-0.512629721891
ACH-000404,-0.630979650488
ACH-000406,-0.152257094034
ACH-000407,-0.21172751474399998
ACH-000408,-0.615334601583
ACH-000410,-0.17953836792300001
ACH-000411,-0.34786720254000003
ACH-000414,-0.23008264023400002
ACH-000415,-0.255688162976
ACH-000416,-0.35496855581200004
ACH-000420,-0.526330801228
ACH-000421,-0.351480546289
ACH-000424,-0.396381078344
ACH-000425,-0.163091657855
ACH-000426,-0.49244329030199996
ACH-000427,-0.31266186999
ACH-000433,-0.439630501809
ACH-000436,-0.231140925341
ACH-000444,-0.315392954012
ACH-000445,-0.47588787416
ACH-000448,-0.41306022211099996
ACH-000450,-0.011431728504299998
ACH-000452,-0.218068934502
ACH-000454,-0.324745889609
ACH-000458,-0.425148011159
ACH-000459,0.17883003809
ACH-000460,-0.48277919089599997
ACH-000461,-0.334537836923
ACH-000463,-0.5117868833079999
ACH-000464,-0.46804105204400004
ACH-000466,-0.415956381533
ACH-000467,-0.274786169816
ACH-000468,-0.347082260027
ACH-000469,-0.168374746653
ACH-000470,-0.504665969385
ACH-000471,-0.446227590873
ACH-000472,-0.17648046453699998
ACH-000473,-0.158607037378
ACH-000475,-0.582422866042
ACH-000476,-0.456692676581
