,SMKR1 (100287482)
ACH-000621,-0.143527885902
ACH-000622,-0.021250995460299998
ACH-000623,-0.00858198498121
ACH-000624,-0.10579584416000001
ACH-000627,-0.12125388615
ACH-000630,-0.0815042180718
ACH-000632,-0.1009504841
ACH-000633,-0.0905505375716
ACH-000637,-0.07916956893289999
ACH-000638,-0.053217063147999996
ACH-000646,0.0010084704587
ACH-000647,0.0170076427691
ACH-000648,0.18549821387899998
ACH-000649,0.014456348440399999
ACH-000651,0.0175055883329
ACH-000652,-0.0403072614715
ACH-000653,0.0346189297201
ACH-000657,-0.09690974583889998
ACH-000658,0.031498872136499996
ACH-000661,-0.0908520294434
ACH-000662,0.00340114883996
ACH-000663,0.077102016801
ACH-000665,0.026205266085799997
ACH-000671,-0.0144469263714
ACH-000673,0.023550755438700003
ACH-000676,-0.259315484459
ACH-000677,-0.008258586206350001
ACH-000681,0.061496198563900005
ACH-000682,-0.139234517713
ACH-000683,-0.005997142187739999
ACH-000684,-0.061941945842900005
ACH-000688,-0.0409243531299
ACH-000693,0.028714574688900003
ACH-000694,-0.07761892477230001
ACH-000695,-0.27395523860599996
ACH-000696,-0.159490974698
ACH-000697,0.0320618182492
ACH-000699,0.0466520124065
ACH-000701,-0.235052867643
ACH-000706,0.0052066772998599995
ACH-000711,-0.0477210295541
ACH-000713,-0.022072039978099995
ACH-000714,-0.0113853698127
ACH-000718,-0.05728074104119999
ACH-000720,0.015321710593
ACH-000721,-0.0287165748809
ACH-000724,-0.0400036328189
ACH-000725,-0.0949501298077
ACH-000732,0.108360216924
ACH-000734,-0.0343629226134
ACH-000735,-0.0777753784299
ACH-000736,-0.107058258111
ACH-000738,0.0312816621435
ACH-000746,-0.18600000160500002
ACH-000747,-0.06909772175369999
ACH-000748,0.00424350745607
ACH-000753,-0.0947682256593
ACH-000756,0.0759102162066
ACH-000757,0.0711801601299
ACH-000758,0.033000312624900004
ACH-000760,-0.0260970001222
ACH-000763,-0.028894066370200002
ACH-000764,-0.142887196845
ACH-000765,0.12000925671700001
ACH-000766,0.0706568043137
ACH-000767,-0.0801002269125
ACH-000768,0.037227959242300004
ACH-000769,-0.146149594066
ACH-000770,-0.112772274261
ACH-000771,-0.0585807792932
ACH-000773,-0.0120793207874
ACH-000776,0.030517430200900003
ACH-000777,-0.022060084041
ACH-000778,-0.0151133886745
ACH-000781,-0.0660889302492
ACH-000782,0.0904824181016
ACH-000783,-0.024126074632799997
ACH-000784,-0.117516852103
ACH-000785,-0.00991053198717
ACH-000787,0.0327081330932
ACH-000788,-0.143023384663
ACH-000791,0.0417840097154
ACH-000792,-0.0512024759961
ACH-000794,0.046709360109
ACH-000796,-0.0199063369311
ACH-000799,-0.251026101503
ACH-000800,-0.172292158794
ACH-000802,-0.08031516368410001
ACH-000804,-0.0561076019192
ACH-000805,-0.135504288563
ACH-000809,-0.0452196177106
ACH-000810,-0.294204337225
ACH-000811,-0.07794497902700001
ACH-000817,-0.002101679817
ACH-000819,-0.130126044287
ACH-000820,0.209768903244
ACH-000821,-0.0268143605248
ACH-000822,-0.0434808376361
ACH-000823,-0.081782697547
ACH-000824,0.06103374594930001
ACH-000827,-0.0749854457861
ACH-000829,0.017926885015099998
ACH-000831,0.0005039028812190001
ACH-000832,0.0114508759063
ACH-000833,0.029754166521400005
ACH-000834,0.159081444418
ACH-000835,-0.133072411582
ACH-000836,0.015527290437399999
ACH-000837,-0.0529335851377
ACH-000838,-0.173112591437
ACH-000839,0.010538076180499999
ACH-000840,-0.0831974653469
ACH-000841,-0.070903195552
ACH-000843,0.028661304523099996
ACH-000846,0.0061271992039700005
ACH-000847,0.035426193811400004
ACH-000848,-0.182856445788
ACH-000849,-0.097085271828
ACH-000851,-0.10736018552200001
ACH-000855,-0.0836182159313
ACH-000856,-0.0614896956015
ACH-000858,-0.0258194076047
ACH-000859,0.0997262148978
ACH-000861,-0.168690227979
ACH-000862,0.0189474136253
ACH-000865,-0.105834947498
ACH-000866,0.0271430917581
ACH-000867,0.0153344256646
ACH-000869,-0.0427588577004
ACH-000872,-0.00398914470913
ACH-000873,-0.168203291137
ACH-000876,0.016000674143700003
ACH-000878,-0.000251763602284
ACH-000880,-0.04699219924269999
ACH-000881,-0.0371980903847
ACH-000882,-0.182226660788
ACH-000884,-0.0336377162339
ACH-000885,-0.11501959455999998
ACH-000887,-0.0115573548114
ACH-000888,-0.11186655665300001
ACH-000889,-0.056600712549599995
ACH-000890,-0.038345979669199996
ACH-000896,0.00254905197821
ACH-000898,0.07952913191080001
ACH-000900,0.11159484201
ACH-000901,-0.050927082368900006
ACH-000905,-0.15829698226
ACH-000906,-0.178107283679
ACH-000907,-0.0643106878631
ACH-000910,0.012487732876
ACH-000911,-0.030624238856900004
ACH-000912,-0.0199272044697
ACH-000913,-0.10534382809800001
ACH-000915,-0.0593446681162
ACH-000916,0.00475734805903
ACH-000917,0.0395274763006
ACH-000921,-0.047874602033
ACH-000924,0.00252498331975
ACH-000926,-0.13461739780999998
ACH-000928,-0.0840723278376
ACH-000929,0.117685771842
ACH-000932,-0.122244245812
ACH-000935,-0.00482614612007
ACH-000936,0.0339911823639
ACH-000937,-0.058721665327199996
ACH-000938,-0.08500419195589999
ACH-000939,-0.0835525952095
ACH-000941,0.0212351355192
ACH-000943,-0.08974632315919999
ACH-000946,0.11609899914300001
ACH-000947,-0.120477504634
ACH-000948,-0.0019168965752400001
ACH-000950,0.109623385897
ACH-000953,0.106735830235
ACH-000957,0.0224402595435
ACH-000958,-0.158045467923
ACH-000960,-0.0313646895378
ACH-000963,0.0629638602718
ACH-000968,-0.0187336796485
ACH-000969,-0.0019039899054999999
ACH-000973,-0.07549320744860001
ACH-000974,-0.110260249698
ACH-000975,-0.00537236400368
ACH-000976,-0.0584322729505
ACH-000978,0.288700874406
ACH-000980,0.050353136151900006
ACH-000984,-0.18293411806600002
ACH-000986,0.0277823648586
ACH-000988,-0.06485094774849999
ACH-000993,-0.20328430845800002
ACH-000994,-0.012584827084299999
ACH-000996,-0.0509574024352
ACH-001001,-0.160292583633
ACH-001020,-0.0918266212751
ACH-001028,-0.0958423995143
ACH-001031,-0.0829518134726
ACH-001038,0.0398634587164
ACH-001048,0.0384000890103
ACH-001050,-0.049690576754199994
ACH-001053,-0.16385666043299998
ACH-001054,0.0174234088827
ACH-001061,-0.00512223851675
ACH-001067,0.051933054668500005
ACH-001075,0.048048185897199995
ACH-001096,-0.027046081542700003
ACH-001128,-0.227039492451
ACH-001134,0.020118411842900003
ACH-001151,-0.0744291121522
ACH-001163,-0.153033829481
ACH-001164,-0.273548811883
ACH-001173,-0.00808332900135
ACH-001183,-0.030385698170500002
ACH-001184,0.0579403231546
ACH-001190,-0.019912567152299998
ACH-001192,-0.265607030232
ACH-001193,-0.42045594105899997
ACH-001196,-0.013099138282899998
ACH-001197,-0.0183304656531
ACH-001205,-0.170211243117
ACH-001211,-0.153191219622
ACH-001212,-0.06475436596590001
ACH-001228,-0.0265542097568
ACH-001232,0.016781418329200003
ACH-001239,-0.0428797467932
ACH-001274,0.014749862539899999
ACH-001275,0.0017677321679500002
ACH-001277,-0.011588518140700001
ACH-001278,0.018287082222400004
ACH-001280,0.042599404439900006
ACH-001283,-0.0560553465099
ACH-001289,-0.164513526923
ACH-001295,-0.137070339959
ACH-001300,-0.0915556520044
ACH-001301,-0.021012183610999997
ACH-001302,0.0542223232304
ACH-001303,-0.325252859385
ACH-001306,-0.146696596613
ACH-001318,-0.0341740304582
ACH-001322,0.0303795739319
ACH-001328,-0.03869948591919999
ACH-001332,-0.132006553439
ACH-001333,-0.223772532733
ACH-001336,0.0182853304328
ACH-001340,0.036514252628300006
ACH-001346,0.0472882504741
ACH-001353,-0.13383677739
ACH-001354,0.187267594894
ACH-001367,-0.0368093031714
ACH-001368,-0.0384741264975
ACH-001374,0.298804868198
ACH-001375,-0.151222721256
ACH-001377,0.010917290899700002
ACH-001380,-0.10106128549900001
ACH-001391,0.110393671478
ACH-001407,-0.013865841200399999
ACH-001408,-0.0790313643728
ACH-001413,-0.10008043504799999
ACH-001430,-0.0744311825469
ACH-001431,-0.021997044887099998
ACH-001450,-0.290087496556
ACH-001496,-0.06558746655310001
ACH-001500,-0.100486955196
ACH-001521,0.0322697374146
ACH-001523,0.0147605218903
ACH-001532,0.0499711693919
ACH-001536,0.07583427337519999
ACH-001550,0.00735147814253
ACH-001552,-0.10268419604599999
ACH-001554,-0.00953607485261
ACH-001645,-0.0642272969982
ACH-001654,-0.014409580296399998
ACH-001715,0.000615009609041
ACH-001735,-0.0243882584352
ACH-001736,0.028357204094700002
ACH-001737,-0.100579730032
ACH-001740,-0.015246140117699999
ACH-001745,0.046338143697499994
ACH-001750,-0.10183042916000001
ACH-001765,-0.0211577320903
ACH-001956,-0.07508190904760001
ACH-001957,-0.0847449755693
