,ACTR10 (55860)
ACH-000004,-1.09066190523
ACH-000007,-0.715549381558
ACH-000009,-1.1268952964899999
ACH-000011,-1.06442602473
ACH-000012,-0.971419452298
ACH-000013,-1.00251571065
ACH-000014,-0.8330920224609999
ACH-000015,-0.813148331068
ACH-000017,-0.541117600982
ACH-000018,-0.85759140072
ACH-000019,-0.954935201973
ACH-000021,-0.624038739275
ACH-000022,-1.02870797073
ACH-000025,-0.913541699278
ACH-000028,-0.603115455105
ACH-000030,-0.995749987051
ACH-000035,-0.753286064967
ACH-000036,-1.11574329054
ACH-000037,-1.27782890526
ACH-000039,-0.8814820064409999
ACH-000040,-1.1549448244299998
ACH-000041,-1.35120548384
ACH-000042,-0.681118219891
ACH-000045,-0.862811851998
ACH-000047,-0.930423621356
ACH-000052,-1.21322594528
ACH-000053,-0.8227545690520001
ACH-000054,-0.976669798881
ACH-000055,-1.01721430185
ACH-000060,-1.15617178842
ACH-000067,-0.978918973691
ACH-000070,-1.2559785762200002
ACH-000075,-0.7192512759649999
ACH-000078,-1.07975950094
ACH-000082,-1.08672474141
ACH-000085,-1.1011354447
ACH-000086,-0.767374658731
ACH-000087,-0.818975059441
ACH-000092,-1.1125725122299999
ACH-000095,-0.909082523944
ACH-000097,-0.868450248469
ACH-000098,-1.2829760357100002
ACH-000099,-0.7332994170300001
ACH-000108,-0.7954619751719999
ACH-000113,-0.920465138529
ACH-000115,-1.28785936202
ACH-000116,-0.824113526932
ACH-000118,-0.710216166747
ACH-000120,-0.7786139565019999
ACH-000123,-0.764476156194
ACH-000127,-0.881163372426
ACH-000128,-0.80995419131
ACH-000132,-0.952259706357
ACH-000133,-0.9038129829799999
ACH-000137,-0.754843041583
ACH-000138,-0.523674291856
ACH-000142,-0.928295066133
ACH-000143,-0.9481393789139999
ACH-000146,-0.612564046222
ACH-000148,-0.919922682613
ACH-000150,-1.0171297636799999
ACH-000152,-0.937593338515
ACH-000153,-1.0394207391299999
ACH-000159,-0.8043327801379999
ACH-000160,-0.9321269643960001
ACH-000163,-0.748157820978
ACH-000167,-1.00607448124
ACH-000168,-0.6601487941449999
