,CALM2 (805)
ACH-000004,0.194964592989
ACH-000007,-0.09875740640990001
ACH-000009,0.0999446667172
ACH-000011,0.142045256788
ACH-000012,-0.132144543285
ACH-000013,0.124356313096
ACH-000014,0.25916207277
ACH-000015,-0.0115331173486
ACH-000017,-0.16822443737599999
ACH-000018,-0.042177478415400003
ACH-000019,-0.0586411558765
ACH-000021,0.164616108061
ACH-000022,0.047839704249099994
ACH-000025,-0.180097424444
ACH-000028,-0.079605918112
ACH-000030,-0.49785198910899997
ACH-000035,-0.036197002368400004
ACH-000036,-0.116762223969
ACH-000037,-0.151436889671
ACH-000039,-0.20534303169399998
ACH-000040,-0.144237595121
ACH-000041,0.12077465217
ACH-000042,-0.0472231804103
ACH-000045,0.0755016813145
ACH-000047,-0.031028536127800002
ACH-000052,-0.14014977814000001
ACH-000053,0.0489039724779
ACH-000054,0.0390506146449
ACH-000055,-0.207186960381
ACH-000060,-0.345663190911
ACH-000067,-0.25861966741500003
ACH-000070,0.163352050547
ACH-000075,-0.33924878121299995
ACH-000078,-0.210892073701
ACH-000082,-0.0953837818394
ACH-000085,-0.24372327671500002
ACH-000086,0.0102485373288
ACH-000087,-0.347096500677
ACH-000092,0.06280272340080001
ACH-000095,0.178040882026
ACH-000097,0.14563208085
ACH-000098,0.0246406897523
ACH-000099,0.0113283544303
ACH-000108,0.09423510951729999
ACH-000113,0.185714653259
ACH-000115,-0.0355059298379
ACH-000116,-0.179285318433
ACH-000118,-0.150635934346
ACH-000120,0.08011836638989998
ACH-000123,0.0963412487055
ACH-000127,0.00118358758854
ACH-000128,0.147304184882
ACH-000132,0.16803504600299998
ACH-000133,-0.09975499657220001
ACH-000137,0.11337060959300001
ACH-000138,0.0173245365785
ACH-000142,0.049227539723899996
ACH-000143,0.0363112851284
ACH-000146,-0.176960780554
ACH-000148,-0.0745867296544
ACH-000150,-0.313851583662
ACH-000152,0.00424278342935
ACH-000153,0.12953193806500002
ACH-000159,-0.04151734672330001
ACH-000160,-0.137054960744
ACH-000163,-0.209807636821
ACH-000167,0.11047518464299999
ACH-000168,0.085913713158
ACH-000169,0.022079721814999998
ACH-000178,-0.172874016454
ACH-000182,0.0851814251458
ACH-000183,0.030235997826900004
ACH-000188,0.036157487251800007
ACH-000189,0.055563639365499996
ACH-000190,-0.449077949915
ACH-000198,0.072962242083
ACH-000204,-0.027806135830799997
ACH-000206,0.0367742986629
ACH-000207,-0.310789349271
ACH-000211,-0.136045665472
ACH-000215,-0.12119748256799999
ACH-000221,0.236578980604
ACH-000222,0.012113966266100002
ACH-000223,-0.127139584548
ACH-000226,0.183369400348
ACH-000227,-0.243231398382
ACH-000228,-0.11202744407299998
ACH-000231,-0.056534541279
ACH-000232,0.11299853840299999
ACH-000233,0.022590547426999997
ACH-000234,0.00784342377174
ACH-000235,0.224963393855
ACH-000237,-0.10985208881
ACH-000238,-0.142855826937
ACH-000243,-0.169085445444
ACH-000244,-0.611721949386
ACH-000246,0.0461254425564
ACH-000248,-0.0826056001935
ACH-000250,-0.058211042425800004
ACH-000251,-0.11573057156
ACH-000253,0.0704446246557
ACH-000255,-0.211607330587
ACH-000256,-0.043408602222800005
ACH-000257,0.0615069927589
ACH-000258,0.148367264174
ACH-000259,0.0556448892124
ACH-000260,-0.0730346779537
ACH-000261,0.10731558667999999
ACH-000262,-0.231778445553
ACH-000263,-0.24425618787099998
ACH-000264,-0.045569248577500006
ACH-000265,-0.0382616654434
ACH-000266,0.054040295181300005
ACH-000272,0.181200927071
ACH-000273,-0.11373440972000001
ACH-000274,0.192795925535
ACH-000277,0.0851399002498
ACH-000278,-0.0303798482292
ACH-000279,0.0932901716302
ACH-000280,0.005430705757149999
ACH-000281,-0.15639023543
ACH-000288,0.0203756515333
ACH-000291,-0.09755476152419999
ACH-000293,0.08510204004889999
ACH-000294,0.18251838940600001
ACH-000295,-0.170161771148
ACH-000296,-0.126928581138
ACH-000302,0.107575284422
ACH-000304,0.0629632629499
ACH-000307,-0.12208843433199999
