,KBTBD6 (89890)
ACH-000004,-0.478681454946
ACH-000007,-0.0811614944637
ACH-000009,-0.0311425674119
ACH-000011,-0.265684654826
ACH-000012,-0.138694188307
ACH-000013,-0.174406703935
ACH-000014,-0.09056216133969999
ACH-000015,-0.0734497080519
ACH-000017,-0.231820660011
ACH-000018,-0.379662285941
ACH-000019,0.147138319465
ACH-000021,-0.162436576224
ACH-000022,-0.16715772039000001
ACH-000025,-0.0970026015602
ACH-000028,0.0119523567395
ACH-000030,-0.04223567809119999
ACH-000035,-0.10616048129899999
ACH-000036,-0.21457670670899998
ACH-000037,-0.186534732411
ACH-000039,0.0776766550751
ACH-000040,-0.139978993294
ACH-000041,-0.13337730791400002
ACH-000042,-0.225289299589
ACH-000045,-0.257312705047
ACH-000047,-0.152561731416
ACH-000052,-0.23148631710700002
ACH-000053,-0.07467800855870001
ACH-000054,-0.177476506
ACH-000055,-0.101473636368
ACH-000060,-0.37672788116300004
ACH-000067,-0.09237603709169999
ACH-000070,-0.162942316228
ACH-000075,-0.0310879004941
ACH-000078,-0.09350208370610001
ACH-000082,-0.23716602506499998
ACH-000085,-0.20791115621300002
ACH-000086,-0.0734746128137
ACH-000087,0.10757416000999999
ACH-000092,-0.171776607194
ACH-000095,-0.40527026184299997
ACH-000097,-0.17528816641199998
ACH-000098,-0.08179001284910001
ACH-000099,-0.0617499429629
ACH-000108,-0.128746076761
ACH-000113,-0.336206322992
ACH-000115,-0.23940832351100003
ACH-000116,-0.10086376317
ACH-000118,-0.172208858313
ACH-000120,-0.0944366177709
ACH-000123,0.0686722022133
ACH-000127,-0.276624596008
ACH-000128,-0.25837495698
ACH-000132,-0.33907917839100005
ACH-000133,-0.10587803254599999
ACH-000137,-0.172845492405
ACH-000138,-0.0609753184234
ACH-000142,-0.0737760163518
ACH-000143,-0.21130983944
ACH-000146,-0.147069920672
ACH-000148,-0.127768958572
ACH-000150,0.028748783295400003
ACH-000152,-0.18922475325100002
ACH-000153,0.140318027199
ACH-000159,-0.33987350474699995
ACH-000160,-0.07410602199680001
ACH-000163,-0.259292304819
ACH-000167,-0.392779817003
ACH-000168,-0.0233370661276
ACH-000169,-0.0784265606789
ACH-000178,-0.156556606917
ACH-000182,-0.242338617706
ACH-000183,-0.104044874643
ACH-000188,-0.405745018255
ACH-000189,-0.00919243312282
ACH-000190,0.07593332489560001
ACH-000198,-0.029763397845299997
ACH-000204,-0.0869149472839
ACH-000206,0.028840428815599995
ACH-000207,-0.32776884722399996
ACH-000211,-0.256171921751
ACH-000215,-0.213496082371
ACH-000221,-0.06669237173669999
ACH-000222,0.142854721663
ACH-000223,-0.283026491361
ACH-000226,-0.138131902853
ACH-000227,-0.19037688480999998
ACH-000228,-0.121458195106
ACH-000231,-0.296806706107
ACH-000232,-0.249237103204
ACH-000233,-0.128522832783
ACH-000234,-0.281221729504
ACH-000235,-0.168401450011
ACH-000237,-0.144452409275
ACH-000238,-0.022438078304400002
ACH-000243,0.00024712218376099997
ACH-000244,-0.462162692223
ACH-000246,-0.22015214672
ACH-000248,-0.07332905795610001
ACH-000250,-0.163603239967
ACH-000251,0.08559150486369999
ACH-000253,-0.12292758757099999
ACH-000255,-0.0573899355322
ACH-000256,-0.194766547861
ACH-000257,-0.340734708411
ACH-000258,0.191447629568
ACH-000259,-0.0748127013485
ACH-000260,0.04698086857969999
ACH-000261,-0.22013318847600002
ACH-000262,-0.164173342847
