,TACC3 (10460)
ACH-000004,-0.6877055002570001
ACH-000007,-0.527470244832
ACH-000009,-0.650756694236
ACH-000011,-0.763343235103
ACH-000012,-0.830090622227
ACH-000013,-0.44624084224699995
ACH-000014,-0.602019768035
ACH-000015,-0.643693283168
ACH-000017,-0.9241926115019999
ACH-000018,-0.828106353988
ACH-000019,-0.852812589147
ACH-000021,-0.154661670753
ACH-000022,-0.997747155029
ACH-000025,-0.470976013851
ACH-000028,-0.887098087353
ACH-000030,-0.9864553167929999
ACH-000035,-0.549270157556
ACH-000036,-0.497804423072
ACH-000037,-1.1322946348899998
ACH-000039,-0.820096862994
ACH-000040,-0.914791455506
ACH-000041,-0.5839240386519999
ACH-000042,-0.504993894938
ACH-000045,-0.512467456347
ACH-000047,-0.8598033986820001
ACH-000052,-0.190108053827
ACH-000053,-0.9134202466879999
ACH-000054,-0.5420705370669999
ACH-000055,-0.481563054784
ACH-000060,-0.390570181162
ACH-000067,-0.252786668076
ACH-000070,-0.7086140020730001
ACH-000075,-0.5063771840460001
ACH-000078,-0.874824536224
ACH-000082,-0.647664193943
ACH-000085,-1.1277781276999999
ACH-000086,-0.410653100589
ACH-000087,-0.37320079473800005
ACH-000092,-0.183616161683
ACH-000095,-0.898086487627
ACH-000097,-0.9012230751420001
ACH-000098,-0.0290371464308
ACH-000099,-1.01533484081
ACH-000108,-0.22597554202
ACH-000113,-0.686455769413
ACH-000115,-1.13792473764
ACH-000116,-1.0583314968200002
ACH-000118,-0.516790761867
ACH-000120,-0.855995941256
ACH-000123,-0.7895565008609999
ACH-000127,-0.6782212605169999
ACH-000128,-0.6813749965960001
ACH-000132,-0.8572407046639999
ACH-000133,-0.6813868603759999
ACH-000137,-0.61682954655
ACH-000138,-0.557888375749
ACH-000142,-0.9467822872730001
ACH-000143,-0.294553403277
ACH-000146,-0.550412997412
ACH-000148,-0.418811808346
ACH-000150,-0.610724890005
ACH-000152,-0.567019534674
ACH-000153,-0.284107974465
ACH-000159,-0.749397644717
ACH-000160,-0.993897058759
ACH-000163,-0.425581645467
ACH-000167,-1.55355652215
ACH-000168,-0.29600352289
ACH-000169,-0.590332156161
ACH-000178,-0.37687572722199997
ACH-000182,-0.871810574008
ACH-000183,-0.511059434304
ACH-000188,-0.703557710881
ACH-000189,-1.1676508409
ACH-000190,-0.696783641164
ACH-000198,-0.702084961335
ACH-000204,-0.00178358042379
ACH-000206,-0.551036332786
ACH-000207,-0.694212927378
ACH-000211,-0.989227678206
ACH-000215,-0.668724895774
ACH-000221,-0.290235833403
ACH-000222,-0.497614868278
ACH-000223,-0.650599858656
ACH-000226,-0.7564397017450001
ACH-000227,-0.664674837579
ACH-000228,-1.01073585093
ACH-000231,-0.673008707906
ACH-000232,-0.290695005731
ACH-000233,-0.819116511319
ACH-000234,-1.5805033121899998
ACH-000235,-0.396477201169
ACH-000237,-1.24192366059
ACH-000238,-1.1671178228799999
ACH-000243,-0.753203474576
ACH-000244,-0.900271676874
ACH-000246,-0.829139331214
ACH-000248,-0.8017619429809999
ACH-000250,-0.797293674833
ACH-000251,-0.40734851507
ACH-000253,-0.544615427443
ACH-000255,-0.416052412689
ACH-000256,-0.8988105509909999
ACH-000257,-0.82537158038
ACH-000258,-0.34779227114
ACH-000259,-0.32446207409899996
ACH-000260,-1.11809624014
ACH-000261,-0.86074922597
ACH-000262,-0.851596116463
ACH-000263,-0.44191049613399996
ACH-000264,-1.10180059876
ACH-000265,-0.511238595079
ACH-000266,-0.521980324046
ACH-000272,-0.531071248647
ACH-000273,-0.7730619655069999
ACH-000274,-0.19696408191
ACH-000277,-0.41754082193400005
ACH-000278,-0.780469398559
ACH-000279,-0.477180365855
ACH-000280,-0.9415956468089999
ACH-000281,-1.0431593345299999
ACH-000288,-0.671587322819
ACH-000291,-0.856893343518
ACH-000293,-1.62317143083
ACH-000294,-0.400539334732
ACH-000295,-0.65010292224
ACH-000296,-0.446653057997
ACH-000302,-0.792396114136
ACH-000304,-0.653417156365
ACH-000307,-0.648110718019
ACH-000308,-0.922061326132
ACH-000310,-0.589551830348
ACH-000311,-0.645626333577
ACH-000312,-0.521015066057
ACH-000315,-0.692020677043
ACH-000316,-0.135572264084
ACH-000317,-0.42232361372500005
ACH-000318,-0.8471180061329999
ACH-000319,-0.880543401124
ACH-000320,-0.442027475142
ACH-000322,-0.76470332424
ACH-000323,-0.287816484755
ACH-000324,-1.12417678483
ACH-000329,-0.8896882015009999
ACH-000330,-0.83369711482
ACH-000331,-0.7938934314489999
ACH-000332,-0.437925459122
ACH-000334,-0.425355883204
ACH-000335,-0.48933990549500006
ACH-000336,-0.6134780715370001
ACH-000337,-0.603136222387
ACH-000339,-0.552039096731
ACH-000341,-0.662179028309
ACH-000348,-0.593031953307
ACH-000350,-0.548259070258
ACH-000352,-0.562348451542
ACH-000356,-0.548850583865
ACH-000361,-0.651089769152
ACH-000362,-0.668075520967
ACH-000363,-0.527554488528
ACH-000364,-0.815689574357
ACH-000365,-0.515384574388
ACH-000366,-0.76794602824
ACH-000368,-0.615582535993
ACH-000374,-0.42201045884000005
ACH-000375,-0.638448125425
ACH-000376,-0.581402424793
ACH-000381,-0.5578707397689999
ACH-000383,-0.36048233734499996
ACH-000387,-0.449756928354
ACH-000389,-0.48522632195
ACH-000390,-0.635172822434
ACH-000393,-0.867006890934
ACH-000395,-0.726085330635
ACH-000397,-1.08731340595
ACH-000401,-0.439881938984
ACH-000402,-0.522926042964
ACH-000403,-0.671843696016
ACH-000404,-0.7604112407889999
ACH-000406,-0.612900340927
ACH-000407,-0.6104246734709999
ACH-000408,-0.9552164693359999
ACH-000410,-0.59080756443
ACH-000411,-0.44521198581
ACH-000414,-0.669893057523
ACH-000415,-0.401479446385
ACH-000416,-0.25428265392
ACH-000420,-0.940657253394
ACH-000421,-0.5044336264270001
ACH-000424,-0.287951115945
ACH-000425,-0.582777562434
ACH-000426,-0.19467892372499998
ACH-000427,-0.825021329014
ACH-000433,-0.42079425843400003
ACH-000436,-0.990139637007
ACH-000444,-0.8470948224629999
ACH-000445,-0.6969712120730001
ACH-000448,-0.284830380026
ACH-000450,-0.0291390800957
ACH-000452,-0.747656090007
ACH-000454,-0.527274821143
ACH-000458,-0.811616287766
ACH-000459,-0.7927870186570001
ACH-000460,-0.997114506294
ACH-000461,-0.8879804311
ACH-000463,-0.493661237875
ACH-000464,-1.03218847568
ACH-000466,-0.08680357777270001
ACH-000467,-0.583575142383
ACH-000468,-0.8453535363500001
ACH-000469,-1.23108812079
ACH-000470,-0.582721519347
ACH-000471,-0.344607276051
ACH-000472,-1.15041990608
ACH-000473,-0.34999222556000004
ACH-000475,-0.694469555494
ACH-000476,-0.8681156878470001
ACH-000477,-0.622835326226
ACH-000480,-0.7092623433580001
ACH-000481,-0.895200835052
ACH-000483,-0.635104651675
ACH-000484,-0.415581047979
ACH-000485,-0.7806274061830001
ACH-000486,-0.547922400784
ACH-000487,-0.7173638706759999
ACH-000488,-0.808421656879
ACH-000490,-0.939103697589
ACH-000491,-0.6857984126350001
ACH-000495,-0.7350432526109999
ACH-000496,-0.61901307308
ACH-000499,-0.172186683195
ACH-000500,-1.2069355963400001
ACH-000502,-1.18228778934
ACH-000503,-0.539960580638
ACH-000505,-0.485612614221
ACH-000507,-1.0265499459799998
ACH-000510,-0.735493565816
ACH-000511,-0.430453311809
ACH-000512,-0.450915934746
ACH-000516,-0.660718642584
ACH-000517,-0.874838203141
ACH-000518,-0.6552529187039999
ACH-000520,-0.44750845381899995
ACH-000521,-0.41571616914399995
ACH-000522,-0.39811636785899995
ACH-000524,-0.42645924096
ACH-000527,-0.9811918650139999
ACH-000528,-0.727107348518
ACH-000537,-0.09236806998680001
ACH-000541,-0.636408003146
ACH-000542,-0.882912134593
ACH-000544,-0.9092829535070001
ACH-000545,-0.512451275146
ACH-000547,-0.552344353056
ACH-000548,-1.03742236229
ACH-000549,-0.8344294061249999
ACH-000550,-1.12929288096
ACH-000552,-0.357751870907
ACH-000556,-0.658417113243
ACH-000557,-1.00501892156
ACH-000570,-0.8776939590189999
ACH-000571,-1.34679725805
ACH-000573,-0.45432615232699997
ACH-000576,-0.5252196135
ACH-000580,-0.8854769046750001
ACH-000584,-0.443123725865
ACH-000585,-1.20992691428
ACH-000588,-0.536928371787
ACH-000589,-0.774569030611
ACH-000591,-1.15574782801
ACH-000593,-0.603855424327
ACH-000600,-0.693641153618
ACH-000601,-0.992997994046
ACH-000604,-0.425987700729
ACH-000605,-0.2210002552
ACH-000606,-1.10019943102
ACH-000608,-0.838834852705
ACH-000614,-0.575215556564
ACH-000616,-0.31518229292
ACH-000618,-1.03769240726
ACH-000619,-1.17570653044
ACH-000620,-0.759005614306
ACH-000621,-0.45776893844899996
ACH-000622,-0.355769186283
ACH-000623,-0.926148972651
ACH-000624,-0.758636118093
ACH-000627,-1.07930861723
ACH-000630,-0.910545969278
ACH-000632,-0.612492331927
ACH-000633,-0.517180880578
ACH-000637,-0.232615039463
ACH-000638,-0.852114894526
ACH-000646,-1.1020779044700002
ACH-000647,-0.976924824232
ACH-000648,-1.14572677739
ACH-000649,-0.256454816401
ACH-000651,-0.40592019409100005
ACH-000652,-0.344141758222
ACH-000653,-0.466108239032
ACH-000657,-0.5805258304909999
ACH-000658,-0.545736098874
ACH-000661,-0.489995920127
ACH-000662,-0.922576047026
ACH-000663,-0.627810888133
ACH-000665,-0.36871764399000007
ACH-000671,-0.299702490719
ACH-000673,-0.95982514295
ACH-000676,-0.307911499298
ACH-000677,-0.157753006507
ACH-000681,-0.878795238266
ACH-000682,-0.808604535162
ACH-000683,-0.9760675721340001
ACH-000684,-0.7079797966429999
ACH-000688,-0.7139594397660001
ACH-000693,-0.75586016653
ACH-000694,-0.820237199256
ACH-000695,-0.387446637915
ACH-000696,-0.579224673355
ACH-000697,-0.737335861715
ACH-000699,-1.4567815603
ACH-000701,-0.5516145920350001
ACH-000706,-0.511051491371
ACH-000711,-0.897656918615
ACH-000713,-0.579018687505
ACH-000714,-0.856029588862
ACH-000718,-0.7289965806470001
ACH-000720,-0.530011051805
ACH-000721,-0.0541329393035
ACH-000724,-0.8189461648090001
ACH-000725,-0.296381902579
ACH-000732,-0.278527785487
ACH-000734,-0.861366910018
ACH-000735,-1.1222890083200001
ACH-000736,-0.6661320303980001
ACH-000738,-0.515008691027
ACH-000746,-0.347165606698
ACH-000747,-0.7793726107269999
ACH-000748,-0.375739302597
ACH-000753,-0.49621473593000004
ACH-000756,-1.10735509694
ACH-000757,-0.673231896458
ACH-000758,-0.849199779012
ACH-000760,-0.8313544921610001
ACH-000763,-0.0969524027869
ACH-000764,-0.451344867343
ACH-000765,-0.145304209747
ACH-000766,-0.456452379009
ACH-000767,-0.421300100472
ACH-000768,-0.41013315111599996
ACH-000769,-0.481184180423
ACH-000770,-0.499630435725
ACH-000771,-0.737533314661
ACH-000773,-1.02036232468
ACH-000776,-0.92172765366
ACH-000777,-0.122850793981
ACH-000778,-0.451473588296
ACH-000781,-0.794037447156
ACH-000782,-0.560391747697
ACH-000783,-0.7563790191580001
ACH-000784,-0.600245447805
ACH-000785,-0.5658419194709999
ACH-000787,-0.321021425165
ACH-000788,-0.516023123964
ACH-000791,-0.278973818589
ACH-000792,-0.7714533454029999
ACH-000794,-0.6908141966949999
ACH-000796,-0.48089868369499994
ACH-000799,-0.472486154097
ACH-000800,-0.45824404052699996
ACH-000802,-0.9535269749240001
ACH-000804,-0.59568817363
ACH-000805,-0.7124404054019999
ACH-000809,-1.25086131775
ACH-000810,-0.55786887402
ACH-000811,-0.557314687023
ACH-000817,-0.671940596529
ACH-000819,-0.7404255416609999
ACH-000820,-0.32241419488
ACH-000821,-0.167470920461
ACH-000822,-0.8012615342370001
ACH-000823,-0.7946548280560001
ACH-000824,-0.837907501957
ACH-000827,-0.702218228661
ACH-000829,-0.757915617641
ACH-000831,-1.06696757075
ACH-000832,-0.9071334607089999
ACH-000833,-0.19332189252999998
ACH-000834,-0.744923770986
ACH-000835,-0.351493301365
ACH-000836,-0.577097336713
ACH-000837,-0.336371912806
ACH-000838,-0.701488608256
ACH-000839,-0.468834351485
ACH-000840,-0.634027201535
ACH-000841,-0.645214882537
ACH-000843,-0.322738627471
ACH-000846,-1.3169420960200002
ACH-000847,-0.363688504309
ACH-000848,-0.636664617113
ACH-000849,-0.649585619754
ACH-000851,-0.81327158876
ACH-000855,-0.272583546138
ACH-000856,-0.486261515485
ACH-000858,-0.967858306047
ACH-000859,-1.04392983827
ACH-000861,-0.700772531482
ACH-000862,-0.866137961508
ACH-000865,-0.397394826496
ACH-000866,-0.752151930297
ACH-000867,-1.0135716240100001
ACH-000869,-0.048083379275000004
ACH-000872,-0.474464481778
ACH-000873,-0.540101192392
ACH-000876,-0.35512756553900005
ACH-000878,-0.252743920474
ACH-000880,-0.9791361433820001
ACH-000881,-0.570262958725
ACH-000882,-0.6478886150100001
ACH-000884,-0.6279206130699999
ACH-000885,-0.624719110955
ACH-000887,-0.667089841552
ACH-000888,-0.779735085118
ACH-000889,-0.2351562584
ACH-000890,-0.245420516333
ACH-000896,-0.843563810006
ACH-000898,-0.620796248353
ACH-000900,-0.595868096106
ACH-000901,-0.47688001834700006
ACH-000905,-0.9840898878990001
ACH-000906,-0.508643794434
ACH-000907,-0.7014515441150001
ACH-000910,-0.7299074313160001
ACH-000911,-0.625838670083
ACH-000912,-0.677546349815
ACH-000913,-0.32245148949499997
ACH-000915,-0.22627185624600002
ACH-000916,-1.6209966706299999
ACH-000917,-0.435999842177
ACH-000921,-0.446625259972
ACH-000924,-0.9027587813050001
ACH-000926,-0.314540945536
ACH-000928,-0.834726472924
ACH-000929,-0.611604713214
ACH-000932,-0.38502901747100005
ACH-000935,-0.700018901256
ACH-000936,-0.44994594322899994
ACH-000937,-0.644814534028
ACH-000938,-0.49296395463200005
ACH-000939,-0.596709833317
ACH-000941,-0.572758137756
ACH-000943,-0.73310341904
ACH-000946,-0.878942670119
ACH-000947,-0.317870810388
ACH-000948,-0.6444331340199999
ACH-000950,-0.8396056882899999
ACH-000953,-1.09233574927
ACH-000957,-0.318671039593
ACH-000958,-0.784989475973
ACH-000960,-0.730934618191
ACH-000963,-1.5384512428000001
ACH-000968,-0.333280775144
ACH-000969,-0.597534155871
ACH-000973,-0.5574772712830001
ACH-000974,-0.389828704645
ACH-000975,-0.36922313200199997
ACH-000976,-0.859140383697
ACH-000978,-0.675256439538
ACH-000980,-0.724771465853
ACH-000984,-0.9132516008220001
ACH-000986,-0.8172246781679999
ACH-000988,-0.275579460554
ACH-000993,-0.962402116954
ACH-000994,-0.99742763089
ACH-000996,-1.1622568607400001
ACH-001001,-0.576695263996
ACH-001020,-0.981356192409
ACH-001028,-0.46922959065
ACH-001031,-0.7133095650329999
ACH-001038,-0.399633450179
ACH-001048,-0.7892979165199999
ACH-001050,-0.8689781461120001
ACH-001053,-0.758077635279
ACH-001054,-0.7032442589560001
ACH-001061,-0.394139986151
ACH-001067,-0.5146241204199999
ACH-001075,-0.769276875571
ACH-001096,-0.37841073662299995
ACH-001128,-0.519478076266
ACH-001134,-0.881797443318
ACH-001151,-0.321086978394
ACH-001163,-0.393951173074
ACH-001164,-0.8193478457100001
ACH-001173,-0.934843011356
ACH-001183,-0.544819231194
ACH-001184,-0.7263722523080001
ACH-001190,-1.14658106462
ACH-001192,-0.531273829832
ACH-001193,-0.8188708614519999
ACH-001196,-0.60410298954
ACH-001197,-0.99306413438
ACH-001205,-0.42431612754799997
ACH-001211,-0.5776131731849999
ACH-001212,-0.426165033749
ACH-001228,-1.06153602762
ACH-001232,-0.441062128752
ACH-001239,-0.431414190141
ACH-001274,-1.15376756172
ACH-001275,-0.377830789808
ACH-001277,-0.17838470527800002
ACH-001278,-0.6911886130859999
ACH-001280,-0.663338420313
ACH-001283,-0.557872552828
ACH-001289,-0.550909414304
ACH-001295,-0.47640570862099996
ACH-001300,-0.522258108754
ACH-001301,-0.8551823687469999
ACH-001302,-0.8133546675710001
ACH-001303,-0.7587481391850001
ACH-001306,-0.646851386803
ACH-001318,-0.32994091648
ACH-001322,-0.44161447760399997
ACH-001328,-0.861846759029
ACH-001332,-1.06119716365
ACH-001333,-0.567121563383
ACH-001336,-0.6114591350399999
ACH-001340,-0.92217207138
