,USHBP1 (83878)
ACH-000279,-0.34526120829499996
ACH-000280,-0.0785219298646
ACH-000281,-0.41428310677599994
ACH-000288,-0.18402782526099998
ACH-000291,-0.171139312779
ACH-000293,-0.296421168324
ACH-000294,-0.482078862752
ACH-000295,0.0057981569519899995
ACH-000296,-0.398260892477
ACH-000302,-0.40769891812200004
ACH-000304,-0.143268293067
ACH-000307,-0.37010248304899995
ACH-000308,-0.229072647094
ACH-000310,-0.116918227911
ACH-000311,-0.0984060233273
ACH-000312,-0.316609410247
ACH-000315,-0.32686847972399996
ACH-000316,-0.167895266302
ACH-000317,-0.16419673139799998
ACH-000318,-0.359238780784
ACH-000319,-0.199069839231
ACH-000320,-0.42415795228000003
ACH-000322,-0.08231936851980001
ACH-000323,-0.47283912216300006
ACH-000324,-0.160641583294
ACH-000329,-0.14889337037
ACH-000330,-0.36563774663099996
ACH-000331,-0.291428979373
ACH-000332,-0.21145576074499997
ACH-000334,-0.09965133172080001
ACH-000335,-0.311880978598
ACH-000336,-0.253151121299
ACH-000337,-0.21514580648
ACH-000339,-0.39877227494199996
ACH-000341,-0.195116355865
ACH-000348,-0.426534205062
ACH-000350,-0.0431928300511
ACH-000352,-0.313034849744
ACH-000356,-0.0380045153295
ACH-000361,-0.203508285885
ACH-000362,-0.292816789154
ACH-000363,-0.30564719316100003
ACH-000364,-0.394998533456
ACH-000365,-0.24779742632399998
ACH-000366,-0.189248083706
ACH-000368,-0.271491950417
ACH-000374,-0.224785055812
ACH-000375,-0.45968230846999997
ACH-000376,-0.0564256509136
ACH-000381,-0.267672238497
ACH-000383,-0.344168753557
ACH-000387,-0.373532349634
ACH-000389,-0.09972151757989998
ACH-000390,-0.17308992420699998
ACH-000393,-0.544183027891
ACH-000395,-0.612757848979
ACH-000397,-0.231674662623
ACH-000401,-0.511577496124
ACH-000402,-0.523126865238
ACH-000403,-0.325203177835
ACH-000404,-0.42414298827
ACH-000406,-0.260531196506
ACH-000407,-0.34885727242799996
ACH-000408,-0.307148635213
ACH-000410,-0.166983369869
ACH-000411,-0.13986651317600002
ACH-000414,-0.162544001393
ACH-000415,-0.340605515594
ACH-000416,-0.358078212008
ACH-000420,-0.11516409327600001
ACH-000421,-0.275738080022
ACH-000424,-0.179110183096
ACH-000425,-0.17067050926600003
ACH-000426,-0.294896719849
ACH-000427,-0.10752134591700001
ACH-000433,-0.23164557787300002
ACH-000436,-0.208076195859
ACH-000444,-0.205100155852
ACH-000445,-0.125049010361
ACH-000448,-0.330022679885
ACH-000450,-0.37338119323799995
ACH-000452,-0.35423776343400004
ACH-000454,-0.47250005358999997
ACH-000458,-0.345583361007
ACH-000459,-0.255661068113
ACH-000460,-0.123411466327
ACH-000461,-0.545582834238
ACH-000463,-0.242627435276
ACH-000464,-0.13865320070599998
ACH-000466,-0.278466666547
ACH-000467,-0.228974674647
ACH-000468,-0.249611020544
ACH-000469,-0.365473119314
ACH-000470,-0.18787656247499998
ACH-000471,-0.251084568281
ACH-000472,-0.286507307249
ACH-000473,-0.113713711169
ACH-000475,-0.290692701204
ACH-000476,-0.190325750502
ACH-000477,-0.459986724909
ACH-000480,-0.288781456786
ACH-000481,-0.412776746179
ACH-000483,-0.315484632409
ACH-000484,0.118360550289
ACH-000485,-0.21787037118900002
ACH-000486,-0.157021701103
ACH-000487,-0.37388704419600005
ACH-000488,-0.19392126117800002
ACH-000490,-0.29608492840399997
ACH-000491,-0.196954295304
ACH-000495,-0.239036383162
ACH-000496,-0.206355023673
ACH-000499,-0.0809881459609
ACH-000500,-0.420943003769
ACH-000502,-0.25733085111
ACH-000503,-0.13977500009500002
ACH-000505,-0.34331064984399995
ACH-000507,-0.206376270188
ACH-000510,-0.25748905283100004
ACH-000511,-0.304752639205
ACH-000512,-0.449849212879
ACH-000516,-0.089919906737
ACH-000517,-0.27537158831999997
ACH-000518,-0.353182758307
ACH-000520,-0.202929131096
ACH-000521,-0.126121409255
ACH-000522,-0.5147756443020001
ACH-000524,-0.313535323132
ACH-000527,-0.22186145661899997
ACH-000528,-0.165331003924
ACH-000537,-0.155854087507
ACH-000541,-0.065943827905
ACH-000542,-0.16619371970000002
ACH-000544,-0.25522172512499997
ACH-000545,-0.45383847248899994
ACH-000547,0.0549872709705
ACH-000548,-0.33969176919
ACH-000549,-0.262205645039
ACH-000550,-0.282009759757
ACH-000552,-0.250035012019
ACH-000556,-0.34850223185699997
ACH-000557,-0.374599192785
ACH-000570,-0.103406280513
ACH-000571,-0.35222973931199997
ACH-000573,-0.249697626484
ACH-000576,-0.44886556445200004
ACH-000580,-0.0688032332818
ACH-000584,-0.254581445419
ACH-000585,-0.386751659609
ACH-000588,-0.258385171771
ACH-000589,-0.250918167715
ACH-000591,-0.20660178978500002
ACH-000593,-0.279505715104
ACH-000600,-0.134972196489
ACH-000601,-0.297027729576
ACH-000604,-0.08281866705
ACH-000605,-0.362691172124
ACH-000606,-0.325901019155
ACH-000608,-0.372051221196
ACH-000614,-0.111270130413
ACH-000616,-0.0740649055695
ACH-000618,-0.394589981152
ACH-000619,-0.191525842041
ACH-000620,-0.315968126157
ACH-000621,-0.490789242312
ACH-000622,-0.281458261436
ACH-000623,-0.23659527840300001
ACH-000624,-0.17302889522300002
ACH-000627,-0.376505303923
ACH-000630,-0.1968928678
ACH-000632,-0.284049960507
ACH-000633,-0.24933802919
ACH-000637,-0.240093172759
ACH-000638,-0.136614722326
ACH-000646,-0.339038585324
ACH-000647,-0.159516625561
ACH-000648,-0.208591213536
ACH-000649,-0.33614936629500003
ACH-000651,-0.282544732384
ACH-000652,-0.327814639818
ACH-000653,-0.405977441381
ACH-000657,-0.201245885578
ACH-000658,-0.379025688254
ACH-000661,-0.076198400212
ACH-000662,-0.364510844533
ACH-000663,-0.326895441945
ACH-000665,-0.475763173204
ACH-000671,-0.332103388218
ACH-000673,-0.315984177774
ACH-000676,-0.0961290774275
ACH-000677,-0.15148981023
ACH-000681,-0.141915078269
ACH-000682,-0.40265417967100003
ACH-000683,-0.464308160872
ACH-000684,-0.134563776303
ACH-000688,-0.16251772303200002
ACH-000693,-0.389168166159
ACH-000694,-0.157638529165
ACH-000695,-0.061409175075500005
ACH-000696,-0.341155541443
ACH-000697,-0.17595337152899998
ACH-000699,-0.17717251967599998
ACH-000701,-0.5227254528190001
ACH-000706,-0.267579867169
ACH-000711,-0.302371777626
ACH-000713,-0.356040804042
ACH-000714,-0.25290848727299997
ACH-000718,-0.00106091734963
ACH-000720,-0.19754358883
ACH-000721,-0.289698998399
ACH-000724,-0.120724630788
ACH-000725,-0.604986280784
ACH-000732,-0.22567728453699998
ACH-000734,-0.38915630732199996
ACH-000735,-0.143383784021
ACH-000736,-0.454272562338
ACH-000738,-0.334260186389
ACH-000746,-0.465068657979
ACH-000747,-0.237749182258
ACH-000748,-0.18729852115600001
ACH-000753,-0.39909932629199996
ACH-000756,-0.233027916728
ACH-000757,-0.19425435581300002
ACH-000758,-0.251220997079
ACH-000760,-0.213751839963
ACH-000763,-0.389422225307
ACH-000764,-0.45578259077600003
ACH-000765,-0.347029721945
ACH-000766,-0.188488371067
ACH-000767,-0.430363876274
ACH-000768,-0.459190205198
ACH-000769,-0.288840163486
ACH-000770,-0.263703464379
ACH-000771,-0.205607260669
ACH-000773,-0.0207427936221
ACH-000776,-0.238157211806
ACH-000777,-0.41771236374399995
ACH-000778,-0.434792970056
ACH-000781,-0.377239068439
ACH-000782,-0.286485878958
ACH-000783,-0.17562885594500002
ACH-000784,-0.259231722428
ACH-000785,-0.237956490955
ACH-000787,-0.132826281594
ACH-000788,-0.330098216444
ACH-000791,-0.25557723114799996
ACH-000792,-0.42083349640900003
ACH-000794,-0.35698165352600003
ACH-000796,-0.10544731960100001
ACH-000799,-0.262143152045
ACH-000800,-0.279147531989
ACH-000802,-0.29651164240600003
ACH-000804,-0.175724561162
ACH-000805,-0.43175797518
ACH-000809,-0.254691584015
ACH-000810,-0.0404439928574
ACH-000811,-0.154989262748
ACH-000817,-0.290934884665
ACH-000819,-0.23892630579100002
ACH-000820,-0.238285702889
ACH-000821,-0.487157722632
ACH-000822,-0.38028932274800004
ACH-000823,-0.245062975944
ACH-000824,-0.345675292473
ACH-000827,-0.23485197990200002
ACH-000829,-0.593775546617
ACH-000831,-0.274721995726
ACH-000832,-0.296513902163
ACH-000833,-0.09254136796839998
ACH-000834,-0.365836360805
ACH-000835,-0.21660759800299997
ACH-000836,-0.335495861953
ACH-000837,-0.20018750138900002
ACH-000838,-0.27146344423
ACH-000839,-0.181388381486
ACH-000840,-0.39145304553599997
ACH-000841,-0.168036409399
ACH-000843,-0.051013846244599995
ACH-000846,-0.33070541385499996
ACH-000847,-0.34687690558
ACH-000848,-0.193579262575
ACH-000849,-0.48917368260300004
ACH-000851,-0.153797268807
ACH-000855,-0.30923383458500003
ACH-000856,-0.338040480886
ACH-000858,-0.302364068136
ACH-000859,-0.287388562782
ACH-000861,-0.434021120137
ACH-000862,-0.391309364601
ACH-000865,-0.161526888952
ACH-000866,-0.28872805509300004
ACH-000867,-0.304529177284
ACH-000869,-0.37008430853600005
ACH-000872,-0.557877380502
ACH-000873,-0.24341573226100002
ACH-000876,-0.0983527795184
ACH-000878,-0.09576026455160001
ACH-000880,-0.142641606469
ACH-000881,-0.155228471969
ACH-000882,-0.334033842063
ACH-000884,-0.206095096487
ACH-000885,-0.313639270581
ACH-000887,-0.431037313935
ACH-000888,-0.35420958569600003
ACH-000889,-0.136840127317
ACH-000890,-0.211477195597
ACH-000896,-0.272654152959
ACH-000898,-0.17646248504200002
ACH-000900,-0.290269978047
ACH-000901,-0.32783579332
ACH-000905,-0.301346352342
ACH-000906,-0.20296382447900002
ACH-000907,-0.225928223681
ACH-000910,-0.097389662083
ACH-000911,-0.30678763829100003
ACH-000912,-0.28696935561000003
ACH-000913,-0.223682729937
ACH-000915,-0.10079425982000001
ACH-000916,-0.5970702580830001
ACH-000917,-0.192822544894
ACH-000921,-0.256427473859
ACH-000924,-0.149124653125
ACH-000926,-0.19133976565900002
ACH-000928,-0.23878718422200002
ACH-000929,-0.31810386223700005
ACH-000932,-0.22495870142299998
ACH-000935,-0.041280490241699996
ACH-000936,-0.25991699965
ACH-000937,-0.355014729573
ACH-000938,-0.212612264956
ACH-000939,-0.27996055117400004
ACH-000941,-0.23448377935400003
ACH-000943,-0.281736381583
ACH-000946,-0.164230691274
ACH-000947,-0.292800326019
ACH-000948,-0.19973942657299998
ACH-000950,-0.396121287105
ACH-000953,-0.269441715755
ACH-000957,-0.09104572808860001
ACH-000958,-0.24310378575999997
ACH-000960,-0.0778242588408
ACH-000963,-0.17445728575999997
ACH-000968,-0.387369172255
ACH-000969,-0.39779273451200003
ACH-000973,-0.159877956439
ACH-000974,-0.223592318038
ACH-000975,-0.310848550118
ACH-000976,-0.212669333069
ACH-000978,-0.733128544937
ACH-000980,-0.322542590928
ACH-000984,-0.19042117739999997
ACH-000986,-0.151229843361
ACH-000988,-0.46258272417499996
ACH-000993,-0.07770592932869999
ACH-000994,-0.12251547872600001
ACH-000996,-0.0410963325837
ACH-001001,-0.25063725641199996
ACH-001020,-0.490360260435
ACH-001028,-0.356556458799
ACH-001031,-0.355547605335
ACH-001038,-0.333364673391
ACH-001048,-0.110733109289
ACH-001050,-0.20779402402600003
ACH-001053,-0.23416731655
ACH-001054,-0.0903061626804
ACH-001061,-0.233258006208
ACH-001067,-0.149056664575
ACH-001075,-0.162831742676
ACH-001096,-0.29682763144900004
ACH-001128,-0.139114037708
ACH-001134,-0.045020457058300004
ACH-001151,-0.185713094387
ACH-001163,0.011294072996200001
ACH-001164,-0.468357483415
ACH-001173,-0.332123072984
ACH-001183,-0.174492371122
ACH-001184,-0.309497407223
ACH-001190,-0.194568208507
ACH-001192,-0.0509030055968
ACH-001193,-0.486482904468
ACH-001196,-0.0314372417932
ACH-001197,-0.48461366706500003
ACH-001205,-0.38366309363300005
ACH-001211,-0.130350180307
ACH-001212,-0.15522541649399998
ACH-001228,-0.38603243793700004
ACH-001232,-0.069804616889
ACH-001239,-0.18670976345100002
ACH-001274,-0.121152533805
ACH-001275,-0.212445081629
ACH-001277,-0.297006311158
ACH-001278,-0.22866587713000003
ACH-001280,-0.230826298645
ACH-001283,-0.22887462774599998
ACH-001289,-0.143619093929
ACH-001295,-0.25924351242800003
ACH-001300,-0.16342926181700002
ACH-001301,-0.0973923964339
ACH-001302,-0.5225970431629999
ACH-001303,-0.186902478165
ACH-001306,-0.299184836058
ACH-001318,-0.334880960619
ACH-001322,-0.157603923007
ACH-001328,-0.263997397224
ACH-001332,-0.541632503898
ACH-001333,-0.0939218512487
ACH-001336,-0.39530588584799997
ACH-001340,-0.23360259700999997
ACH-001346,-0.356264363816
ACH-001353,-0.26520946328
ACH-001354,-0.108823474856
ACH-001367,-0.196517251922
ACH-001368,-0.39642139208800004
ACH-001374,-0.14992561364
ACH-001375,-0.39146958929
ACH-001377,-0.291121702015
ACH-001380,-0.42183705479
ACH-001391,-0.10702977607799999
ACH-001407,-0.379858755489
ACH-001408,-0.386923028385
ACH-001413,-0.2902418079
ACH-001430,-0.0411055646717
ACH-001431,-0.265519791088
ACH-001450,-0.327852165541
ACH-001496,-0.293271056587
ACH-001500,-0.261627704372
ACH-001521,-0.424148776209
ACH-001523,-0.243077867982
ACH-001532,-0.164678339158
ACH-001536,-0.169145653441
ACH-001550,-0.134375929662
ACH-001552,-0.43209898060199997
ACH-001554,-0.194528712067
ACH-001645,-0.08405593420600001
ACH-001654,-0.381722211993
ACH-001715,-0.11808598351600001
ACH-001735,-0.40456619928099996
ACH-001736,-0.133906862602
ACH-001737,-0.352693472682
ACH-001740,-0.23110952893300002
ACH-001745,-0.19861801643899998
ACH-001750,-0.28806679716
ACH-001765,-0.190049596704
ACH-001956,-0.210227695985
ACH-001957,-0.0640223783825
