,EXOC1 (55763)
ACH-000004,-0.5243567633139999
ACH-000007,-0.9904917556370001
ACH-000009,-0.561052539285
ACH-000011,-0.514531390646
ACH-000012,-0.619708837629
ACH-000013,-0.576743024086
ACH-000014,-0.399312772019
ACH-000015,-0.521627455515
ACH-000017,-0.617126471765
ACH-000018,-0.592941913623
ACH-000019,-0.447016005188
ACH-000021,-0.46075635251
ACH-000022,-0.389244732851
ACH-000025,-0.473809973141
ACH-000028,-0.593597669598
ACH-000030,-0.7806420891399999
ACH-000035,-0.586920881838
ACH-000036,-0.571436570079
ACH-000037,-0.49910378050399995
ACH-000039,-0.406529698604
ACH-000040,-0.453075369772
ACH-000041,-0.740458610825
ACH-000042,-0.418595217439
ACH-000045,-0.543300711075
ACH-000047,-0.637566622067
ACH-000052,-0.9189582927600001
ACH-000053,-0.354011681892
ACH-000054,-0.787247049294
ACH-000055,-0.6897370902509999
ACH-000060,-0.72333149413
ACH-000067,-0.578419082066
ACH-000070,-0.6368051945840001
ACH-000075,-0.45285166001000005
ACH-000078,-0.718045854762
ACH-000082,-0.538091596358
ACH-000085,-0.411290004644
ACH-000086,-0.543592784878
ACH-000087,-0.571807750388
ACH-000092,-0.9545241851690001
ACH-000095,-0.37009720687
ACH-000097,-0.641047032183
ACH-000098,-0.570389208953
ACH-000099,-0.582092992827
ACH-000108,-0.660144958826
ACH-000113,-0.642213050197
ACH-000115,-0.463703852652
ACH-000116,-0.763999691502
ACH-000118,-0.603403934024
ACH-000120,-0.337167878379
ACH-000123,-0.679275494216
ACH-000127,-0.815122758673
ACH-000128,-0.441914123659
ACH-000132,-0.6653415520329999
ACH-000133,-0.6681776354819999
ACH-000137,-0.524089603823
ACH-000138,-0.20955119109499998
ACH-000142,-0.480491192979
ACH-000143,-0.6838921379970001
ACH-000146,-0.357164701798
ACH-000148,-0.695185206057
ACH-000150,-0.716163456832
ACH-000152,-0.9789446226200001
ACH-000153,-1.1417804967
ACH-000159,-0.718308480406
ACH-000160,-0.605015256524
ACH-000163,-0.449659821006
ACH-000167,-0.690587811688
ACH-000168,-0.527751019044
ACH-000169,-0.481406328705
ACH-000178,-0.7787500032160001
ACH-000182,-0.648261609048
ACH-000183,-0.56170075592
ACH-000188,-0.679838989423
ACH-000189,-0.825844974335
ACH-000190,-0.648176274889
ACH-000198,-0.46341731206500003
ACH-000204,-0.626027004697
ACH-000206,-0.766674526819
ACH-000207,-0.42111683253
ACH-000211,-0.577300495263
ACH-000215,-0.549836715894
ACH-000221,-0.6405356043980001
ACH-000222,-0.57152654917
ACH-000223,-0.573972716696
ACH-000226,-0.451050781905
ACH-000227,-0.580283905181
ACH-000228,-0.791035311109
ACH-000231,-1.0083697911
ACH-000232,-0.350583643058
ACH-000233,-0.514159276621
ACH-000234,-0.703635113474
ACH-000235,-0.68948541223
ACH-000237,-0.5209085482460001
ACH-000238,-0.34230231297200003
ACH-000243,-0.661727235937
ACH-000244,-0.7235896634100001
ACH-000246,-0.602341597422
ACH-000248,-0.8157684112770001
ACH-000250,-0.431378909807
ACH-000251,-0.714108544533
ACH-000253,-0.529812951442
ACH-000255,-0.6520406654349999
ACH-000256,-0.452903875694
ACH-000257,-0.7880020612209999
ACH-000258,-0.644092755064
ACH-000259,-0.647877704553
ACH-000260,-0.425949258288
ACH-000261,-0.768093151927
ACH-000262,-0.9880852571590001
ACH-000263,-0.233443100949
ACH-000264,-0.42755333939
ACH-000265,-0.583006544129
ACH-000266,-0.526131417426
