,MRPL51 (51258)
ACH-000004,-0.47109352341399996
ACH-000007,-0.513936821022
ACH-000009,-0.388590583803
ACH-000011,-0.444778642877
ACH-000012,-0.209841625205
ACH-000013,-0.460965117266
ACH-000014,-0.630361728499
ACH-000015,-0.524172852709
ACH-000017,-0.255955218761
ACH-000018,-0.44869286097800004
ACH-000019,-0.508557603355
ACH-000021,-0.517388886387
ACH-000022,-0.888538341722
ACH-000025,-0.635861057134
ACH-000028,-0.543505118708
ACH-000030,-0.28725055589000004
ACH-000035,-0.570715977497
ACH-000036,-0.18346818395599998
ACH-000037,-0.484523147165
ACH-000039,-0.156094842173
ACH-000040,-0.506310145786
ACH-000041,-0.264595655099
ACH-000042,-0.29452276195099997
ACH-000045,-0.554005748052
ACH-000047,-0.475689900023
ACH-000052,-0.366828651131
ACH-000053,-0.27522370327
ACH-000054,-0.581534997156
ACH-000055,-0.30530485722600004
ACH-000060,-0.419833983832
ACH-000067,-0.28308459577100004
ACH-000070,-0.547053724099
ACH-000075,-0.5917678600140001
ACH-000078,-0.38926975648699996
ACH-000082,-0.509900066061
ACH-000085,-0.34808133419799997
ACH-000086,-0.470087739458
ACH-000087,-0.474866477981
ACH-000092,-0.338016298067
ACH-000095,-0.198698895854
ACH-000097,-0.202836745367
ACH-000098,-0.24293457290999998
ACH-000099,-0.447690541741
ACH-000108,-0.39146989411600003
ACH-000113,-0.603654084751
ACH-000115,-0.357115284147
ACH-000116,-0.646380904157
ACH-000118,-0.543289989071
ACH-000120,-0.5858599670369999
ACH-000123,-0.6358926501
ACH-000127,-0.35425961119099997
ACH-000128,-0.8630259463869999
ACH-000132,-0.414755484359
ACH-000133,-0.57498165752
ACH-000137,-0.152677343405
ACH-000138,-0.534908997478
ACH-000142,-0.27609378686299996
ACH-000143,-0.920637025165
ACH-000146,-0.543481320097
ACH-000148,-0.40158778976
ACH-000150,-0.779558826696
ACH-000152,-0.43366021993299997
ACH-000153,-0.375281064534
ACH-000159,-0.553662561225
ACH-000160,-0.7200748756540001
ACH-000163,-0.270797849751
