,FANCA (2175)
ACH-000004,-0.38410010521399995
ACH-000007,-0.35809636365999997
ACH-000009,-0.364911721703
ACH-000011,-0.44827933605400005
ACH-000012,-0.284530636451
ACH-000013,-0.344484857843
ACH-000014,-0.456518370689
ACH-000015,-0.07594569009010001
ACH-000017,-0.0756645207144
ACH-000018,-0.288453501002
ACH-000019,-0.435078846053
ACH-000021,-0.348473080434
ACH-000022,-0.112153632745
ACH-000025,-0.394102152005
ACH-000028,-0.293457456109
ACH-000030,-0.0992120107241
ACH-000035,-0.229240682383
ACH-000036,-0.39899233997
ACH-000037,-0.36457923564800004
ACH-000039,0.041420553919099996
ACH-000040,-0.43730808531800003
ACH-000041,0.014953940990600002
ACH-000042,-0.24689217454300003
ACH-000045,-0.45365565206
ACH-000047,-0.134224125542
ACH-000052,-0.138962158016
ACH-000053,-0.137281194813
ACH-000054,-0.403948594749
ACH-000055,-0.199899318389
ACH-000060,-0.09191200490910001
ACH-000067,-0.362225735948
ACH-000070,-0.127675742047
ACH-000075,-0.38766531162100004
ACH-000078,-0.30400449902800003
ACH-000082,-0.400049698376
ACH-000085,-0.0741498763158
ACH-000086,-0.0494838484729
ACH-000087,-0.419599906403
ACH-000092,-0.178734928464
ACH-000095,-0.17537911272999998
ACH-000097,-0.291009032125
ACH-000098,-0.23441109301600002
ACH-000099,-0.5475347306580001
ACH-000108,-0.199478143664
ACH-000113,-0.961282443036
ACH-000115,-0.09499523178710001
ACH-000116,-0.299461949793
ACH-000118,-0.535406710886
ACH-000120,-0.35630234048799997
ACH-000123,-0.206657961031
ACH-000127,-0.24119675142900002
ACH-000128,-0.0414607282455
ACH-000132,-0.631809614641
ACH-000133,-0.616829302144
ACH-000137,-0.036439884846600004
ACH-000138,-0.15900906892799999
ACH-000142,-0.324480536123
ACH-000143,-0.386163121168
ACH-000146,-0.246181396828
ACH-000148,-0.384844968231
ACH-000150,0.0236755429181
ACH-000152,-0.6628678831170001
ACH-000153,-0.11131272296700001
ACH-000159,-0.298748098906
ACH-000160,-0.09352398477150001
ACH-000163,-0.317613429145
ACH-000167,-0.0229793258051
ACH-000168,-0.356347013878
ACH-000169,-0.151581761305
ACH-000178,-0.296020195717
ACH-000182,-0.127030169174
ACH-000183,-0.0143426910505
ACH-000188,-0.36873728201300005
ACH-000189,-0.449820437152
ACH-000190,-0.135651858683
ACH-000198,-0.540214660787
ACH-000204,-0.498365803279
ACH-000206,-0.500099260006
ACH-000207,-0.11352412928300001
ACH-000211,-0.384877626016
ACH-000215,-0.348843687994
ACH-000221,-0.0821246963135
ACH-000222,-0.342666852153
ACH-000223,-0.217635077777
ACH-000226,-0.463671803485
ACH-000227,-0.08524984502149999
ACH-000228,-0.07555767410789999
ACH-000231,-0.425252540576
ACH-000232,-0.22780061202500002
ACH-000233,-0.461391549574
ACH-000234,-0.382265294727
ACH-000235,-0.270922004141
ACH-000237,-0.43469793162299997
ACH-000238,-0.262556110778
ACH-000243,-0.330734107511
ACH-000244,-0.403489390462
ACH-000246,-0.7233247817180001
ACH-000248,-0.274900888779
ACH-000250,-0.34647399445699995
ACH-000251,-0.113774017984
ACH-000253,-0.247102249992
ACH-000255,-0.30159025554499996
ACH-000256,-0.208950504734
ACH-000257,-0.43538651165700004
ACH-000258,-0.560445455502
ACH-000259,-0.302849716959
ACH-000260,-0.06565350280980001
ACH-000261,-0.565787669874
ACH-000262,-0.38536659482600005
ACH-000263,0.174213007573
ACH-000264,-0.36290894296400006
ACH-000265,-0.203895549111
ACH-000266,-0.270022889019
ACH-000272,-0.06518290244609999
ACH-000273,-0.423187075518
ACH-000274,-0.250558041179
ACH-000277,-0.544537441314
