,ERG (2078)
ACH-000004,-0.0369325295003
ACH-000007,-0.21267803188099998
ACH-000009,0.0723244222798
ACH-000011,0.114226015653
ACH-000012,-0.102284828509
ACH-000013,0.020111612585
ACH-000014,-0.0031921331031899997
ACH-000015,-0.036783794911699995
ACH-000017,0.15503344143300002
ACH-000018,-0.072630241497
ACH-000019,-0.08744261387980001
ACH-000021,0.16097519730999998
ACH-000022,-0.0137269791324
ACH-000025,0.0566483812508
ACH-000028,-0.0218814821206
ACH-000030,-0.0345164457172
ACH-000035,0.0601886371339
ACH-000036,0.199652089353
ACH-000037,0.045998890849900005
ACH-000039,0.0848246764209
ACH-000040,-0.0303055713861
ACH-000041,0.11425206017100001
ACH-000042,0.16081095073100002
ACH-000045,0.072268405317
ACH-000047,0.0958784113575
ACH-000052,-0.09794644075989999
ACH-000053,0.0344082701977
ACH-000054,-0.0318857485288
ACH-000055,0.111681871402
ACH-000060,-0.016960840154299998
ACH-000067,0.0329418959722
ACH-000070,-0.0497592647858
ACH-000075,0.09307012819930001
ACH-000078,-0.103552912314
ACH-000082,-0.04240989526240001
ACH-000085,-0.18113388215999998
ACH-000086,0.08196023734539999
ACH-000087,-0.21735913541
ACH-000092,0.114385892731
ACH-000095,0.09630857937830001
ACH-000097,-0.0133692850792
ACH-000098,0.08284647027360001
ACH-000099,0.0526927358363
ACH-000108,0.112628044174
ACH-000113,0.04635767969219999
ACH-000115,-1.5313666084399997
ACH-000116,0.0347294765355
ACH-000118,0.09416406198300001
ACH-000120,0.191418061218
ACH-000123,-0.0499940408209
ACH-000127,0.05132053145880001
ACH-000128,0.167086996282
ACH-000132,-0.149351935654
ACH-000133,0.182402806026
ACH-000137,-0.118570243487
ACH-000138,0.17309889777600002
ACH-000142,-0.147277574237
ACH-000143,-0.06658878372259999
ACH-000146,-0.0184566705104
ACH-000148,0.148927476072
ACH-000150,0.0755804107332
ACH-000152,0.100280509514
ACH-000153,-0.182279282216
ACH-000159,0.08597393323619999
ACH-000160,0.00303157333676
ACH-000163,0.011934682641799999
ACH-000167,0.26822771646899995
ACH-000168,0.0448021463559
ACH-000169,-0.161928795508
ACH-000178,-0.07203575649289999
ACH-000182,0.00240762435284
ACH-000183,0.135344958624
ACH-000188,-0.017331466489
ACH-000189,-0.0376102900237
ACH-000190,0.00676797751992
ACH-000198,0.033143006380099996
ACH-000204,0.11962338658600001
ACH-000206,0.057495441565899995
ACH-000207,0.0207409977823
ACH-000211,0.0825054290425
ACH-000215,-0.0508203112433
ACH-000221,0.07664323437830001
ACH-000222,0.105266468174
ACH-000223,0.024847387552400003
ACH-000226,0.07119935139030001
ACH-000227,0.0843991545727
ACH-000228,0.07468093324660001
ACH-000231,0.014924929193200001
ACH-000232,0.0911165375997
ACH-000233,0.136812370965
ACH-000234,0.11678802836300001
ACH-000235,0.015558593661200002
ACH-000237,-0.00840399245709
ACH-000238,-0.06911041050969999
ACH-000243,0.0712604724545
ACH-000244,0.0188093469361
ACH-000246,0.044002444543500004
ACH-000248,0.10666224982000001
ACH-000250,-0.0814744509483
ACH-000251,0.18577198288400001
ACH-000253,-0.038790948777999996
ACH-000255,0.07251930151819999
ACH-000256,0.154767180781
ACH-000257,0.27273863739
ACH-000258,0.0626298173337
ACH-000259,-0.0636635053849
ACH-000260,0.0363124763294
ACH-000261,0.0207970229587
ACH-000262,0.0471658641262
ACH-000263,-0.313635490204
ACH-000264,-0.0449491314125
ACH-000265,0.031162950722500003
ACH-000266,-0.00160247273822
ACH-000272,0.0308626337696
ACH-000273,-0.0571256797678
ACH-000274,0.148628408561
ACH-000277,0.121517962612
ACH-000278,-0.0685505863619
ACH-000279,0.04936767119419999
ACH-000280,0.00032810905563599997
ACH-000281,-0.05829192842730001
ACH-000288,-0.125774939468
ACH-000291,-0.144885921292
ACH-000293,0.12007337758199998
ACH-000294,0.0680363019037
ACH-000295,-0.049995412754
ACH-000296,0.09845635864380001
ACH-000302,-0.08673573360379999
ACH-000304,0.300643358053
ACH-000307,0.07162912362200001
ACH-000308,-0.039660979980900006
ACH-000310,-0.0285528421414
ACH-000311,-0.0009065458151880001
ACH-000312,0.06297667590440001
ACH-000315,-0.007145126880909999
ACH-000316,0.17916929540600002
ACH-000317,0.058663700318800006
ACH-000318,-0.07241736649689999
ACH-000319,0.249546430653
ACH-000320,0.17578084647199999
ACH-000322,-0.146905576088
ACH-000323,0.0400598051394
ACH-000324,-0.051595268908199994
ACH-000329,-0.08543937933010001
ACH-000330,-0.0711922344308
ACH-000331,0.04391944211900001
ACH-000332,-0.0441464443008
ACH-000334,0.12041396193600001
ACH-000335,-0.009458676782950001
ACH-000336,0.0173794324279
ACH-000337,0.32538777600900004
ACH-000339,-0.108594316208
ACH-000341,0.0546837675337
ACH-000348,-0.0185453503073
ACH-000350,-0.107923999659
ACH-000352,0.146968086014
ACH-000356,0.15414358336
ACH-000361,-0.0920741298019
ACH-000362,0.045532480385
ACH-000363,0.047493564364
ACH-000364,-0.0183052532195
ACH-000365,0.091300806077
ACH-000366,0.160801123102
ACH-000368,-0.109986524413
ACH-000374,0.06987493594769999
ACH-000375,0.13297471379
ACH-000376,-0.00852708823843
ACH-000381,-0.08545514145189999
ACH-000383,0.00953975237856
ACH-000387,-0.349318874651
ACH-000389,-0.11008147200400001
ACH-000390,0.008780895183649998
ACH-000393,0.045878718847599996
ACH-000395,-0.0229037068279
ACH-000397,-0.0234426833285
ACH-000401,0.0528560582716
ACH-000402,-0.09570871332730001
ACH-000403,0.0380283351701
ACH-000404,0.41455722132899997
ACH-000406,0.044399971294700004
ACH-000407,-0.049191595793900006
ACH-000408,0.168452180315
ACH-000410,0.0248434617159
ACH-000411,-0.018958705791900003
ACH-000414,-0.0493685080639
ACH-000415,-0.203049087724
ACH-000416,-0.0177046202369
ACH-000420,0.049498930318400004
ACH-000421,-0.044792583306499996
ACH-000424,0.027997753317800002
ACH-000425,0.07444897630030001
ACH-000426,0.0229622179073
ACH-000427,0.0979621707952
ACH-000433,-0.1750639491
ACH-000436,0.0827122381144
ACH-000444,0.00837520481635
ACH-000445,-0.0269314778026
ACH-000448,-0.0268471457552
ACH-000450,0.149768454656
ACH-000452,0.026549570898799998
ACH-000454,0.0590907889028
ACH-000458,-0.23820950846299999
ACH-000459,-0.17148017994000003
ACH-000460,0.0765130146885
ACH-000461,-0.0501700561254
ACH-000463,0.0705335811375
ACH-000464,0.21138311992400002
ACH-000466,0.18596750303399998
ACH-000467,0.024146876929000003
ACH-000468,0.18974252932500002
ACH-000469,0.273295364567
ACH-000470,-0.0700794237628
ACH-000471,0.00719691252726
ACH-000472,0.0862359649894
ACH-000473,0.0491396080985
ACH-000475,0.012494541924000001
ACH-000476,0.0330392891181
ACH-000477,-0.027039867437
ACH-000480,0.141339996512
ACH-000481,-0.031946135140299994
ACH-000483,0.0973072837411
ACH-000484,-0.11415162624000001
ACH-000485,0.079695988726
