,MMAB (326625)
ACH-000322,-0.391146465165
ACH-000323,-0.164587554568
ACH-000324,-0.222801540663
ACH-000329,-0.335916687561
ACH-000330,-0.297290845014
ACH-000331,-0.349361577628
ACH-000332,-0.306233550162
ACH-000334,-0.418576329657
ACH-000335,-0.28159697731600003
ACH-000336,-0.145127993541
ACH-000337,-0.288941425754
ACH-000339,-0.304902007633
ACH-000341,-0.081549208903
ACH-000348,-0.339331188234
ACH-000350,-0.405993281493
ACH-000352,-0.342387764115
ACH-000356,-0.043624379275099996
ACH-000361,-0.29585584712499996
ACH-000362,-0.121994375929
ACH-000363,-0.358407642762
ACH-000364,-0.371804067041
ACH-000365,-0.303878038159
ACH-000366,-0.39627504854400003
ACH-000368,-0.39938347648100003
ACH-000374,-0.17131754833299997
ACH-000375,-0.260007123714
ACH-000376,-0.230653269815
ACH-000381,-0.436535152419
ACH-000383,-0.378244897232
ACH-000387,-0.24878333909400002
ACH-000389,-0.0952380630233
ACH-000390,-0.251634728552
ACH-000393,-0.402337569618
ACH-000395,-0.36709425560099995
ACH-000397,-0.212347351828
ACH-000401,-0.170548010087
ACH-000402,-0.339858109289
ACH-000403,-0.365209948049
ACH-000404,-0.33823054014200005
ACH-000406,-0.200150028023
ACH-000407,-0.26832106689
ACH-000408,-0.430109227913
ACH-000410,-0.32917900073899997
ACH-000411,-0.364762080022
ACH-000414,-0.377519282811
ACH-000415,-0.28782484584199997
ACH-000416,-0.33835606913800004
ACH-000420,-0.383542060471
ACH-000421,-0.269288540049
ACH-000424,-0.489254685192
ACH-000425,-0.341129639824
ACH-000426,-0.271292143434
ACH-000427,-0.59595808496
ACH-000433,-0.533348355648
ACH-000436,-0.284854509438
ACH-000444,-0.346918538688
ACH-000445,-0.324986130046
ACH-000448,-0.290189169009
ACH-000450,-0.277848520243
ACH-000452,-0.310942022679
ACH-000454,-0.32549287649799996
ACH-000458,-0.206072094857
ACH-000459,-0.186162948742
ACH-000460,-0.130622314711
ACH-000461,-0.577250269659
ACH-000463,-0.37298864261
ACH-000464,-0.666938782617
ACH-000466,-0.130299238892
ACH-000467,-0.381633410155
ACH-000468,-0.408701300928
ACH-000469,-0.286333976936
ACH-000470,-0.341845669881
ACH-000471,-0.186025882247
ACH-000472,-0.304721314787
ACH-000473,-0.278024872131
ACH-000475,-0.357689496342
ACH-000476,-0.437281272466
ACH-000477,-0.6824714428290001
ACH-000480,-0.279396529535
ACH-000481,-0.474192826788
ACH-000483,-0.619621206222
ACH-000484,-0.289663075958
ACH-000485,-0.292946334002
ACH-000486,-0.19070759369000004
ACH-000487,-0.303323797132
ACH-000488,-0.38256284671999996
ACH-000490,-0.245273931934
ACH-000491,-0.365510375037
ACH-000495,-0.23067805422200002
ACH-000496,-0.315860142681
ACH-000499,-0.202994622618
ACH-000500,-0.514543336361
ACH-000502,-0.22263822710900003
ACH-000503,0.06697873534469999
ACH-000505,-0.20249214377799998
ACH-000507,-0.304449861142
ACH-000510,-0.267805508835
ACH-000511,-0.13014933697
ACH-000512,-0.217658247745
ACH-000516,-0.488159395072
ACH-000517,-0.314378903012
ACH-000518,-0.162688237716
ACH-000520,-0.40042079222599997
ACH-000521,-0.45645615244099996
ACH-000522,-0.253321016193
ACH-000524,-0.44381751379100004
ACH-000527,-0.375426166101
ACH-000528,-0.359256486368
ACH-000537,-0.262458123887
ACH-000541,-0.401852826249
ACH-000542,-0.41119687312700004
ACH-000544,-0.23905866919399998
ACH-000545,-0.23352761436
ACH-000547,-0.055060101336699994
ACH-000548,-0.22748490640000002
ACH-000549,-0.47235035281000004
ACH-000550,-0.470374146068
ACH-000552,-0.22611724804699998
ACH-000556,-0.267156834603
ACH-000557,0.048361269002
ACH-000570,-0.243525919862
ACH-000571,-0.36208835099
ACH-000573,-0.34547883562299997
ACH-000576,-0.22132762655699997
ACH-000580,-0.22701106492400003
ACH-000584,-0.269681151077
ACH-000585,-0.33515478954399996
ACH-000588,-0.134674649116
ACH-000589,-0.343635142587
ACH-000591,-0.2800044663
ACH-000593,-0.375808474079
ACH-000600,-0.23968288007
ACH-000601,-0.289092085296
ACH-000604,-0.0872383675536
ACH-000605,-0.188770468289
ACH-000606,-0.36249840361
ACH-000608,-0.330374614056
ACH-000614,-0.233055298258
ACH-000616,-0.203743529912
ACH-000618,-0.27891833687199996
ACH-000619,-0.341595492023
ACH-000620,-0.450067268657
ACH-000621,-0.35639522407499996
ACH-000622,-0.27388059473000004
ACH-000623,-0.0489532332797
ACH-000624,-0.264997337489
ACH-000627,-0.330900278191
ACH-000630,-0.20952533255199998
ACH-000632,-0.317778120471
ACH-000633,-0.43294627251699996
ACH-000637,-0.40428128292
ACH-000638,-0.209466862527
ACH-000646,-0.09311275383850001
ACH-000647,-0.39073770264200003
ACH-000648,-0.0547456668891
ACH-000649,-0.308076070681
ACH-000651,-0.423632808714
ACH-000652,-0.437349379276
ACH-000653,-0.314815673378
ACH-000657,-0.311960024067
ACH-000658,0.0302915924249
ACH-000661,-0.411932541966
ACH-000662,-0.473687840211
ACH-000663,-0.23484344417
ACH-000665,-0.418262809411
ACH-000671,-0.244915299683
ACH-000673,-0.309362535294
ACH-000676,-0.356223196417
ACH-000677,-0.35428879890500004
ACH-000681,-0.222012665127
ACH-000682,-0.316784002363
ACH-000683,-0.377538652043
ACH-000684,-0.398135750004
ACH-000688,-0.459391499716
ACH-000693,-0.281425042507
ACH-000694,-0.400184156526
ACH-000695,-0.243069644091
ACH-000696,-0.361535981703
ACH-000697,-0.200309311153
ACH-000699,-0.22241422419
ACH-000701,-0.19854758987799997
ACH-000706,-0.21360765617
ACH-000711,-0.147210874247
ACH-000713,-0.0028152875245900004
ACH-000714,-0.343891023152
ACH-000718,-0.46997011843900005
ACH-000720,-0.234041220686
ACH-000721,-0.283086830818
ACH-000724,-0.473650747873
ACH-000725,-0.086852574923
ACH-000732,-0.0987789104087
ACH-000734,-0.447952487715
ACH-000735,-0.271040587179
ACH-000736,-0.41263101655900003
ACH-000738,-0.297944888237
ACH-000746,-0.149270734697
ACH-000747,-0.552821704814
ACH-000748,-0.359176719834
ACH-000753,-0.436007880124
ACH-000756,-0.403547943907
ACH-000757,-0.391745542471
ACH-000758,-0.284723398696
ACH-000760,-0.116872097704
ACH-000763,-0.40964343077
ACH-000764,-0.169111943545
ACH-000765,-0.283872532478
ACH-000766,-0.361915966774
ACH-000767,-0.231082984863
ACH-000768,-0.47072951383
ACH-000769,-0.0962724543528
ACH-000770,-0.225660173609
ACH-000771,-0.34351520455799994
ACH-000773,-0.214061849509
ACH-000776,-0.0660086563052
ACH-000777,-0.24387399381299998
ACH-000778,-0.055810038297699996
ACH-000781,-0.34907235103600004
ACH-000782,-0.35836637457099996
ACH-000783,-0.5349397436259999
ACH-000784,-0.20951195044
ACH-000785,-0.46756822967699996
ACH-000787,-0.464361399809
ACH-000788,-0.377169756696
ACH-000791,-0.153898536387
ACH-000792,-0.376712997519
ACH-000794,-0.28607004243
ACH-000796,-0.180367975656
ACH-000799,-0.0666506972615
ACH-000800,-0.36709627588699995
ACH-000802,-0.35987577716799996
ACH-000804,-0.518396971981
ACH-000805,-0.418764203212
ACH-000809,-0.424129266197
ACH-000810,-0.5643618369860001
ACH-000811,-0.295548008515
ACH-000817,-0.268602276481
ACH-000819,-0.348203623183
ACH-000820,-0.477962192864
ACH-000821,-0.22886942272
ACH-000822,-0.327272440532
ACH-000823,-0.433852019636
ACH-000824,-0.44662640594999997
ACH-000827,-0.34390326958800005
ACH-000829,-0.32320220885699996
ACH-000831,-0.286636125629
ACH-000832,-0.61789385868
ACH-000833,-0.369815932592
ACH-000834,-0.593820778274
ACH-000835,-0.362227963178
ACH-000836,-0.268019806821
ACH-000837,-0.47727337467799996
ACH-000838,-0.0969123236745
ACH-000839,-0.387101720346
ACH-000840,-0.504165189539
ACH-000841,-0.28953872308899997
ACH-000843,-0.045998978148
ACH-000846,-0.236776989914
ACH-000847,-0.384515336444
ACH-000848,-0.34001109509800004
ACH-000849,-0.226414736829
ACH-000851,-0.634116904638
ACH-000855,-0.397236671373
ACH-000856,-0.425950200988
ACH-000858,-0.1832615399
ACH-000859,-0.311060727163
ACH-000861,-0.364936243284
ACH-000862,-0.33817225664800005
ACH-000865,-0.301611940045
ACH-000866,-0.217926666461
ACH-000867,-0.29625353747
ACH-000869,-0.282075350562
ACH-000872,-0.267963373825
ACH-000873,-0.268148322535
ACH-000876,-0.309415963177
ACH-000878,-0.29678271140900003
ACH-000880,-0.268875096072
ACH-000881,-0.141023326368
ACH-000882,-0.44763535817100003
ACH-000884,-0.17814454534600002
ACH-000885,-0.354383841708
ACH-000887,-0.419170698058
ACH-000888,-0.35151566836
ACH-000889,-0.408477456932
ACH-000890,-0.114248530482
ACH-000896,-0.259720595936
ACH-000898,-0.233558354897
ACH-000900,-0.487939748595
ACH-000901,-0.406863522629
ACH-000905,-0.101909929141
ACH-000906,-0.284280567024
ACH-000907,-0.324354499181
ACH-000910,-0.468268047536
ACH-000911,-0.221514019855
ACH-000912,-0.256348936348
ACH-000913,-0.528229135475
ACH-000915,-0.177643924031
ACH-000916,-0.268064227115
ACH-000917,-0.341133493971
ACH-000921,-0.41216595385
ACH-000924,-0.317149331795
ACH-000926,-0.35362427794600004
ACH-000928,-0.393179261283
ACH-000929,-0.37812412734399997
ACH-000932,-0.156520266533
ACH-000935,-0.513706067605
ACH-000936,-0.350764794278
ACH-000937,-0.190663752148
ACH-000938,-0.056964553694400004
ACH-000939,-0.35171059289000006
ACH-000941,-0.13144499100600002
ACH-000943,-0.24188336339699998
ACH-000946,-0.43445108655599995
ACH-000947,-0.201344955109
ACH-000948,-0.439810302915
ACH-000950,-0.0611299922991
ACH-000953,-0.09627543559860001
ACH-000957,-0.40690831946999995
ACH-000958,-0.332161075424
ACH-000960,-0.18042040802
ACH-000963,-0.180806184933
ACH-000968,-0.194354419393
ACH-000969,-0.305748542701
ACH-000973,-0.164867242044
ACH-000974,-0.25999869335299997
ACH-000975,-0.358132612491
ACH-000976,-0.282035632817
ACH-000978,-0.627167314902
ACH-000980,-0.269273209369
ACH-000984,-0.583880093034
ACH-000986,-0.373835764212
ACH-000988,-0.212106292004
ACH-000993,-0.42330721928599996
ACH-000994,-0.262810957246
ACH-000996,-0.463945515701
ACH-001001,-0.47413813659500004
ACH-001020,-0.09874528800460002
ACH-001028,-0.468228819589
ACH-001031,-0.252312672709
ACH-001038,-0.339796835251
ACH-001048,-0.430747233174
ACH-001050,-0.359569460221
ACH-001053,-0.0513097156509
ACH-001054,-0.199364344774
ACH-001061,-0.315659154349
ACH-001067,-0.250996159318
ACH-001075,-0.255943759863
ACH-001096,-0.16730290376700002
ACH-001128,-0.425407633503
ACH-001134,-0.368132652076
ACH-001151,-0.176275192565
ACH-001163,-0.21588705639400002
ACH-001164,-0.131015369146
ACH-001173,-0.29788308126999996
ACH-001183,-0.0183224711536
ACH-001184,-0.298089373577
ACH-001190,-0.491851472081
ACH-001192,-0.25736228635
ACH-001193,-0.318981783418
ACH-001196,-0.297755139619
ACH-001197,-0.5252809143020001
ACH-001205,-0.42250013531400005
ACH-001211,-0.441771710449
ACH-001212,-0.417807933415
ACH-001228,-0.450981002889
ACH-001232,-0.335899151479
ACH-001239,-0.543392655685
ACH-001274,-0.374665249494
ACH-001275,-0.43930393574500004
ACH-001277,-0.169399023565
ACH-001278,-0.17455598642200001
ACH-001280,-0.265032588292
ACH-001283,-0.6722190613760001
ACH-001289,-0.0568031012051
ACH-001295,-0.346430546559
ACH-001300,-0.401827425722
ACH-001301,-0.461217761642
ACH-001302,-0.446760337126
ACH-001303,-0.403147988049
ACH-001306,0.0185183474969
ACH-001318,-0.356542825363
ACH-001322,-0.192527089792
ACH-001328,-0.275932245781
ACH-001332,-0.31956680505199997
ACH-001333,-0.132167473578
ACH-001336,-0.111815841865
ACH-001340,-0.41823282203199996
ACH-001346,-0.259466603663
ACH-001353,-0.39507200306999996
ACH-001354,-0.566603866655
ACH-001367,-0.349699440081
ACH-001368,-0.193805256527
ACH-001374,-0.52621825021
ACH-001375,-0.44386437583800004
ACH-001377,-0.125363426471
ACH-001380,-0.426933939594
ACH-001391,-0.54727273632
ACH-001407,-0.370140468029
ACH-001408,-0.35811957471999994
ACH-001413,-0.451269429181
ACH-001430,-0.21321179702100002
ACH-001431,-0.319043531471
ACH-001450,0.00974865245347
ACH-001496,-0.371736756215
ACH-001500,-0.184540518297
ACH-001521,-0.6714635690809999
ACH-001523,-0.273027390176
ACH-001532,-0.402396568248
ACH-001536,-0.714531346401
ACH-001550,-0.283549942762
ACH-001552,-0.285499077701
ACH-001554,-0.306225262901
ACH-001645,-0.336854506875
ACH-001654,-0.319748262433
ACH-001715,-0.21292767318599998
ACH-001735,-0.160285447779
ACH-001736,-0.263458096493
ACH-001737,-0.348663319455
ACH-001740,-0.33841167042099995
ACH-001745,-0.709618719224
ACH-001750,-0.351786295939
ACH-001765,-0.430862267244
ACH-001956,-0.286855244574
ACH-001957,-0.354004079718
