,CMC1 (152100)
ACH-000004,-0.176075330337
ACH-000007,-0.0527923053634
ACH-000009,-0.237176788838
ACH-000011,-0.0798072813314
ACH-000012,-0.21443345467099997
ACH-000013,-0.10979881099300001
ACH-000014,-0.155500050126
ACH-000015,-0.052541662222999996
ACH-000017,0.0892542481097
ACH-000018,0.042909752987699994
ACH-000019,-0.22694581669799999
ACH-000021,-0.08804769069
ACH-000022,-0.226396025063
ACH-000025,-0.36819462609700004
ACH-000028,-0.209593285718
ACH-000030,-0.20442837049499998
ACH-000035,-0.120067622711
ACH-000036,-0.0630603507791
ACH-000037,-0.06668067350269999
ACH-000039,-0.220597713092
ACH-000040,-0.440800510918
ACH-000041,-0.040886311522
ACH-000042,-0.22756359026599998
ACH-000045,0.0291671722157
ACH-000047,-0.05076838118990001
ACH-000052,-0.367206814921
ACH-000053,-0.231894827816
ACH-000054,-0.336905750926
ACH-000055,-0.197156044964
ACH-000060,-0.19017563816100003
ACH-000067,-0.298578992993
ACH-000070,0.036576465471099995
ACH-000075,-0.22173177495000002
ACH-000078,0.0378333657623
ACH-000082,-0.279443542544
ACH-000085,-0.133879165464
ACH-000086,-0.157421115248
ACH-000087,0.0103427824099
ACH-000092,-0.289038886947
ACH-000095,-0.131758591535
ACH-000097,-0.0990983079664
ACH-000098,-0.254809018669
ACH-000099,-0.00259337148598
ACH-000108,-0.0373921120109
ACH-000113,-0.346442327337
ACH-000115,-0.0325403429034
ACH-000116,-0.201264055593
ACH-000118,-0.304969716702
ACH-000120,-0.023177806696200003
ACH-000123,-0.25721406073499997
ACH-000127,0.015150147402600001
ACH-000128,-0.09825789924910001
ACH-000132,-0.0734790134275
ACH-000133,-0.129087256147
ACH-000137,-0.20024620646400002
ACH-000138,-0.0815568102551
ACH-000142,-0.121209954241
ACH-000143,-0.442437161109
ACH-000146,-0.276900498647
ACH-000148,-0.23954522267099998
ACH-000150,-0.32291693900400004
ACH-000152,-0.359472660059
ACH-000153,0.0283492080207
ACH-000159,-0.21880634684500003
ACH-000160,-0.246047752624
ACH-000163,-0.0934807301152
ACH-000167,-0.478370735171
ACH-000168,-0.171621768701
ACH-000169,-0.321891852014
ACH-000178,-0.20648181745900002
ACH-000182,-0.205280624857
ACH-000183,-0.32671226811299997
ACH-000188,-0.12457049810799999
ACH-000189,-0.382320096618
ACH-000190,-0.271822115929
ACH-000198,-0.264097428913
ACH-000204,-0.24630321918900003
ACH-000206,-0.17614232660700002
ACH-000207,-0.397794225846
ACH-000211,-0.168589496862
ACH-000215,-0.1501886803
ACH-000221,-0.09608430621580001
ACH-000222,-0.20700621882599998
ACH-000223,-0.18266326744300002
ACH-000226,-0.270586991804
ACH-000227,-0.0495541397936
ACH-000228,-0.0753433337904
ACH-000231,-0.350185161207
ACH-000232,-0.302289769621
ACH-000233,-0.132155264079
ACH-000234,-0.43775704586900005
ACH-000235,-0.112720411938
ACH-000237,-0.15524356305
ACH-000238,-0.45615844482699996
ACH-000243,-0.294944555735
ACH-000244,0.06051608471080001
ACH-000246,-0.331774082554
ACH-000248,-0.125374802167
ACH-000250,-0.07870873732219999
ACH-000251,-0.179001807037
ACH-000253,0.00769490345387
ACH-000255,-0.059871320486599995
ACH-000256,0.206329295111
ACH-000257,-0.49437156921899994
ACH-000258,-0.250215385892
ACH-000259,-0.23576048000799998
ACH-000260,-0.08975897037689999
ACH-000261,-0.135746179457
ACH-000262,-0.19101256376400003
ACH-000263,-0.284680903316
ACH-000264,-0.0452958535614
ACH-000265,-0.343905249327
ACH-000266,-0.0536930098375
ACH-000272,-0.14346908594799998
ACH-000273,-0.0300380381268
ACH-000274,-0.217717428758
ACH-000277,-0.195668868118
ACH-000278,-0.10462229404100001
ACH-000279,-0.200341784626
ACH-000280,-0.115617175044
ACH-000281,-0.0846052180943
ACH-000288,-0.13776602095499998
ACH-000291,-0.21096036473000002
ACH-000293,-0.20242516170699998
ACH-000294,-0.132310608823
ACH-000295,-0.137515793783
ACH-000296,-0.0878174883704
ACH-000302,-0.028074002046500002
ACH-000304,-0.073434656576
ACH-000307,-0.246954404459
ACH-000308,-0.08982057017860001
ACH-000310,-0.00531847674309
ACH-000311,-0.383093142703
ACH-000312,-0.23793181429299998
ACH-000315,-0.150775509587
ACH-000316,-0.172340028628
ACH-000317,-0.21935141827
ACH-000318,0.0018044063134200002
ACH-000319,-0.153876422542
ACH-000320,-0.024191200627
ACH-000322,0.0540886452838
ACH-000323,-0.19358785927000002
ACH-000324,-0.171992298532
ACH-000329,-0.330156138556
ACH-000330,-0.391789653816
ACH-000331,-0.27534544370499997
ACH-000332,-0.296221581932
ACH-000334,-0.160319005571
ACH-000335,-0.40168056013400005
ACH-000336,-0.41790883530100004
ACH-000337,-0.0625749299453
ACH-000339,-0.131786464451
ACH-000341,-0.29186926370099997
ACH-000348,-0.285847186794
ACH-000350,-0.0179727335035
ACH-000352,-0.042953314165400006
ACH-000356,-0.280889788666
ACH-000361,-0.168046142443
ACH-000362,-0.0520839105368
ACH-000363,-0.15482529135700002
ACH-000364,-0.08764418936180002
ACH-000365,-0.00501058771251
ACH-000366,-0.11386114471799999
ACH-000368,-0.32730805457400003
ACH-000374,-0.21273558483600002
ACH-000375,-0.444077028626
ACH-000376,-0.267465259841
ACH-000381,-0.130302669048
ACH-000383,-0.20140500535999997
ACH-000387,-0.19168304197099997
ACH-000389,-0.150975266509
ACH-000390,-0.511596654018
ACH-000393,-0.36253656835000003
ACH-000395,-0.264693503056
ACH-000397,0.134513785837
ACH-000401,-0.171215436598
ACH-000402,-0.285074823288
ACH-000403,-0.167094073659
ACH-000404,0.0382358594459
ACH-000406,-0.17153874065400002
ACH-000407,-0.053409617174500004
ACH-000408,-0.055722817905800005
ACH-000410,-0.0816092718844
ACH-000411,-0.266111750702
ACH-000414,-0.191053895101
ACH-000415,-0.26995346555599997
ACH-000416,-0.11722695517100001
ACH-000420,-0.115695299008
ACH-000421,-0.17737763878600002
ACH-000424,-0.105860581305
ACH-000425,-0.141720993346
ACH-000426,-0.0978134624402
ACH-000427,-0.406531980454
ACH-000433,0.033104246790400006
ACH-000436,-0.05221182059769999
ACH-000444,-0.277509640176
ACH-000445,-0.374147361455
ACH-000448,-0.149983427255
ACH-000450,-0.19364827484400002
ACH-000452,-0.351144244221
ACH-000454,-0.48646105383199995
ACH-000458,-0.119565327258
ACH-000459,-0.185623214282
ACH-000460,-0.23067979282099998
ACH-000461,-0.21220528350900003
ACH-000463,-0.474561169103
ACH-000464,-0.105683342104
ACH-000466,-0.229597679073
ACH-000467,-0.047086777307099995
ACH-000468,-0.17230479363899998
ACH-000469,-0.193911507388
ACH-000470,-0.0500607353693
ACH-000471,-0.138381307027
ACH-000472,-0.176090732307
ACH-000473,-0.44967164303499996
ACH-000475,-0.07095710891139999
ACH-000476,-0.185535721892
ACH-000477,-0.18266704018
ACH-000480,-0.281512756262
ACH-000481,-0.159994475593
ACH-000483,-0.105809006968
ACH-000484,-0.203335292538
ACH-000485,0.00311302278134
ACH-000486,-0.279439991181
ACH-000487,-0.221553058054
ACH-000488,-0.325197920926
ACH-000490,-0.262219669802
ACH-000491,-0.28052596078
ACH-000495,-0.214700201946
ACH-000496,-0.151420533581
ACH-000499,-0.295608434982
ACH-000500,0.351597175923
ACH-000502,-0.133223464348
ACH-000503,0.0777215997995
ACH-000505,-0.188173101608
ACH-000507,-0.180902399584
ACH-000510,-0.258430474926
ACH-000511,-0.18828077942699997
ACH-000512,-0.09140756414909999
ACH-000516,-0.0918950572014
ACH-000517,-0.397282900657
ACH-000518,-0.295903696529
ACH-000520,-0.38047667109
ACH-000521,-0.150534695665
ACH-000522,-0.113927050271
ACH-000524,-0.103152437061
ACH-000527,-0.167692731675
ACH-000528,-0.222560914415
ACH-000537,-0.23832466395100002
ACH-000541,-0.25315306140599997
ACH-000542,-0.200967046251
ACH-000544,-0.296867542996
ACH-000545,-0.225062386191
ACH-000547,-0.187082013655
ACH-000548,-0.18783253771800001
ACH-000549,0.0133500450196
ACH-000550,-0.18398617171700002
ACH-000552,-0.14669848702299998
ACH-000556,-0.26957567356400003
ACH-000557,0.202814254896
ACH-000570,-0.13276030712
ACH-000571,-0.22338071354400002
ACH-000573,-0.260915757954
ACH-000576,-0.0628085162169
ACH-000580,-0.019575309246900003
ACH-000584,-0.164670298516
ACH-000585,-0.196110308587
ACH-000588,0.08874399626599999
ACH-000589,-0.20871004350400002
ACH-000591,-0.19128910554
ACH-000593,-0.10609973285700001
ACH-000600,-0.21727981376699998
ACH-000601,-0.25073493957
ACH-000604,-0.24170634213199998
ACH-000605,-0.157199151032
ACH-000606,-0.25335247375
ACH-000608,-0.17859896470800002
ACH-000614,-0.22727934357700003
ACH-000616,0.0555371676088
ACH-000618,-0.162275461041
ACH-000619,-0.272283635916
ACH-000620,0.0177618433511
ACH-000621,-0.0376951554479
ACH-000622,-0.0647022031284
ACH-000623,-0.197549612381
ACH-000624,-0.266455664636
ACH-000627,-0.274418797931
ACH-000630,-0.135552512968
ACH-000632,-0.0905813191793
ACH-000633,-0.140066562862
ACH-000637,-0.088055131514
ACH-000638,-0.0169143147688
ACH-000646,0.058205212756699994
ACH-000647,-0.41596598447
ACH-000648,-0.0791053769087
ACH-000649,-0.07050969687269999
ACH-000651,-0.28198797324700003
ACH-000652,-0.209154880676
ACH-000653,-0.119492285957
ACH-000657,-0.130814506864
ACH-000658,-0.21960463881700001
ACH-000661,-0.255615279598
ACH-000662,-0.574244506922
ACH-000663,-0.21736873639600002
ACH-000665,-0.201895858678
ACH-000671,-0.022403547389700004
ACH-000673,-0.278722273869
ACH-000676,-0.2031340036
ACH-000677,-0.24699029619100002
ACH-000681,-0.07382398940019999
ACH-000682,-0.22084614936900002
ACH-000683,-0.129921111716
ACH-000684,-0.26785730743700004
ACH-000688,-0.0703706535955
ACH-000693,-0.33287055651999997
ACH-000694,-0.22320923150400002
ACH-000695,-0.250262849029
ACH-000696,-0.0980494247099
ACH-000697,-0.184384095632
ACH-000699,-0.238615823203
ACH-000701,-0.0277684755386
ACH-000706,-0.12585650081900002
ACH-000711,-0.150583111901
ACH-000713,-0.18023668819299998
ACH-000714,-0.0775362136993
ACH-000718,-0.26189567933200003
ACH-000720,-0.136976636773
ACH-000721,-0.0785872815064
ACH-000724,-0.128619692302
ACH-000725,-0.21800485083299997
ACH-000732,-0.144078784077
ACH-000734,-0.0998167241086
ACH-000735,-0.08702655948239998
ACH-000736,-0.007665159226909999
ACH-000738,-0.163595211993
ACH-000746,0.00338875211044
ACH-000747,-0.394305409702
ACH-000748,-0.20853242204
ACH-000753,-0.0144046924282
ACH-000756,-0.219971021162
ACH-000757,-0.25414081229
ACH-000758,0.0163508968924
ACH-000760,-0.204052807941
ACH-000763,-0.120205053398
ACH-000764,-0.159613300109
ACH-000765,-0.23824905754999998
ACH-000766,-0.12693911006300002
ACH-000767,0.0835637695215
ACH-000768,-0.108049093506
ACH-000769,-0.259549251623
ACH-000770,-0.0191238253774
ACH-000771,-0.0322831304175
ACH-000773,-0.251423748874
ACH-000776,0.17034991124200002
ACH-000777,-0.408769430039
ACH-000778,-0.173487173799
ACH-000781,-0.23443060939899998
ACH-000782,-0.12526489180199998
ACH-000783,-0.155509255608
ACH-000784,-0.365212265343
ACH-000785,-0.0275617986931
ACH-000787,-0.21663997644699998
ACH-000788,-0.142135370052
ACH-000791,-0.237473637348
ACH-000792,-0.033746392364599996
ACH-000794,-0.26958783617
ACH-000796,-0.171770135854
ACH-000799,-0.112842968749
ACH-000800,-0.101351420727
ACH-000802,-0.202600145324
ACH-000804,-0.320011987297
ACH-000805,-0.313055504
ACH-000809,-0.345937163812
ACH-000810,-0.0776404119114
ACH-000811,-0.18655693207000001
ACH-000817,0.07631721758219999
ACH-000819,-0.108227326765
ACH-000820,-0.1713155893
ACH-000821,-0.0321812597414
ACH-000822,-0.321096473371
ACH-000823,-0.191083257414
ACH-000824,-0.149682558213
ACH-000827,-0.150776173472
ACH-000829,-0.234276719569
ACH-000831,0.00420802082953
ACH-000832,-0.456942239842
ACH-000833,-0.376769985247
ACH-000834,-0.29109232142499997
ACH-000835,-0.10787536524599999
ACH-000836,-0.189034200308
ACH-000837,-0.22085519549899998
ACH-000838,-0.266880408281
ACH-000839,-0.20343690893
ACH-000840,-0.12872985205
ACH-000841,-0.07792511176389999
ACH-000843,-0.129481450016
ACH-000846,-0.306053638698
ACH-000847,-0.445710801626
ACH-000848,-0.294087858426
ACH-000849,-0.266596012615
ACH-000851,0.0306677038015
ACH-000855,-0.08318107999169999
ACH-000856,-0.0815053704889
ACH-000858,-0.27281396675700004
ACH-000859,-0.220583315403
ACH-000861,-0.19548974164000002
ACH-000862,-0.217613910386
ACH-000865,-0.20316429830899999
ACH-000866,-0.0690291145947
ACH-000867,-0.43448399101199997
ACH-000869,-0.34218699401299996
ACH-000872,-0.0171247327959
ACH-000873,-0.0592767169956
ACH-000876,-0.154109813155
ACH-000878,-0.40501235630099996
ACH-000880,0.10231909129799999
ACH-000881,-0.184542827787
ACH-000882,-0.291564209844
ACH-000884,-0.15414518173699998
ACH-000885,-0.133674627578
ACH-000887,-0.183290556057
ACH-000888,-0.195740564053
ACH-000889,-0.048766200248099995
ACH-000890,-0.028997962656099996
ACH-000896,-0.116520035525
ACH-000898,-0.242008410521
ACH-000900,-0.261399999695
ACH-000901,-0.154222866136
ACH-000905,-0.294373472081
ACH-000906,-0.21784980423500003
ACH-000907,-0.256690381549
ACH-000910,-0.183597936267
ACH-000911,-0.3483597583
ACH-000912,-0.184592992669
ACH-000913,-0.148233796356
ACH-000915,-0.28382825085700003
ACH-000916,-0.0472294104216
ACH-000917,-0.17516096453699997
ACH-000921,-0.060600013895800005
ACH-000924,-0.290680781206
ACH-000926,-0.137761922991
ACH-000928,-0.17090857107299998
ACH-000929,-0.430349958975
ACH-000932,-0.241935465773
ACH-000935,-0.187875191348
ACH-000936,-0.106719687248
ACH-000937,0.0067582224229700005
ACH-000938,-0.26976964216
ACH-000939,-0.13343327247099998
ACH-000941,-0.136441401701
ACH-000943,-0.20384980398400002
ACH-000946,-0.039847525666699996
ACH-000947,-0.12255448489700001
ACH-000948,-0.285082802467
ACH-000950,0.152174042237
ACH-000953,-0.12639845197000002
ACH-000957,-0.485882193103
ACH-000958,-0.44863465931900004
ACH-000960,-0.182514045153
ACH-000963,-0.28433946471099997
ACH-000968,0.101655887607
