,RPL32 (6161)
ACH-000004,-1.2556000462899999
ACH-000007,-1.32734786818
ACH-000009,-1.3498006182700002
ACH-000011,-1.68450093509
ACH-000012,-1.40945011958
ACH-000013,-1.25448539846
ACH-000014,-1.7170027120200002
ACH-000015,-1.6755592128999999
ACH-000017,-1.16749126602
ACH-000018,-1.4400533984700001
ACH-000019,-1.47251202731
ACH-000021,-1.4749801621399998
ACH-000022,-1.23599921365
ACH-000025,-1.44032550263
ACH-000028,-1.3458690672
ACH-000030,-1.47784974334
ACH-000035,-1.08957969094
ACH-000036,-1.50254262062
ACH-000037,-1.7627550602900002
ACH-000039,-1.35582236178
ACH-000040,-1.42654857949
ACH-000041,-1.3571943249
ACH-000042,-1.63183885762
ACH-000045,-2.02822167387
ACH-000047,-1.60931484727
ACH-000052,-1.50276940681
ACH-000053,-1.24817366578
ACH-000054,-1.2929315606
ACH-000055,-1.29942264417
ACH-000060,-1.5191076079299999
ACH-000067,-1.3901799516100002
ACH-000070,-1.70804775933
ACH-000075,-1.48785002956
ACH-000078,-1.6645020849899999
ACH-000082,-1.2831072729000002
ACH-000085,-1.50994484318
ACH-000086,-1.38326204782
ACH-000087,-1.5272084874
ACH-000092,-1.46057959912
ACH-000095,-1.6727331141400001
ACH-000097,-1.50648675366
ACH-000098,-1.52808632908
ACH-000099,-1.36369624389
ACH-000108,-1.82785976607
ACH-000113,-1.52454734676
ACH-000115,-1.2914929971100002
ACH-000116,-1.24728307559
ACH-000118,-1.44235469345
ACH-000120,-1.47630555257
ACH-000123,-1.54672434756
ACH-000127,-1.6506035193000002
ACH-000128,-1.6439517729799997
ACH-000132,-1.31120455297
ACH-000133,-1.4002580389300001
ACH-000137,-1.1077563144
ACH-000138,-1.5379786310799999
ACH-000142,-1.5043222042200002
ACH-000143,-1.25363799156
ACH-000146,-1.7234879949900002
ACH-000148,-1.56218483598
ACH-000150,-1.4070722320700002
ACH-000152,-1.67945544542
ACH-000153,-1.24382277039
ACH-000159,-1.54682699516
ACH-000160,-1.4541608270500002
ACH-000163,-1.74811704113
ACH-000167,1.20457680477
ACH-000168,-1.54981117575
ACH-000169,-1.3871065714
ACH-000178,-1.47916319397
ACH-000182,-1.63194192368
ACH-000183,-1.6085091798
ACH-000188,-1.42010050329
ACH-000189,-2.0137623935
ACH-000190,-1.58307058408
ACH-000198,-1.6005753973899999
ACH-000204,-1.32720592109
ACH-000206,-1.7881939704400003
ACH-000207,-1.46462228544
ACH-000211,-1.4078660927000002
ACH-000215,-1.5003006717200003
ACH-000221,-1.58159252238
ACH-000222,-1.61895673041
ACH-000223,-1.2663458974700001
ACH-000226,-1.32837952021
ACH-000227,-1.90447513004
ACH-000228,-1.23789055906
ACH-000231,-1.29870975993
ACH-000232,-1.40485404551
ACH-000233,-1.46771727073
ACH-000234,-1.3839771772299998
ACH-000235,-1.5414031063799998
ACH-000237,-1.27002336886
ACH-000238,-1.6096232406600002
ACH-000243,-1.41749016993
ACH-000244,-1.4296951311000001
ACH-000246,-1.5825704375799998
ACH-000248,-1.52161392336
ACH-000250,-1.59594531527
ACH-000251,-1.1351087028
ACH-000253,-1.6481163275100001
ACH-000255,-1.39500435996
ACH-000256,-1.5944642028600002
ACH-000257,-1.5591013649
ACH-000258,-1.70445257315
ACH-000259,-1.3646462904799999
ACH-000260,-1.5307263859600002
ACH-000261,-1.15282696561
ACH-000262,-1.5532461067399999
ACH-000263,-1.7052915664
