,ADHFE1 (137872)
ACH-000004,0.130317420302
ACH-000007,0.24592053601999997
ACH-000009,0.10089675948799999
ACH-000011,0.16311357476500002
ACH-000012,0.0575712079142
ACH-000013,0.0491022538162
ACH-000014,0.19651535582899998
ACH-000015,0.15590299884199998
ACH-000017,0.189461588416
ACH-000018,0.12772798752
ACH-000019,0.18826422842799997
ACH-000021,0.07725485751160001
ACH-000022,0.244914270202
ACH-000025,0.0955095514358
ACH-000028,0.11228210295800001
ACH-000030,0.12436481123500001
ACH-000035,-0.08474459579919999
ACH-000036,0.0150045184378
ACH-000037,0.169868160269
ACH-000039,0.226639112474
ACH-000040,0.126534035095
ACH-000041,0.03983592237
ACH-000042,0.043945980296800004
ACH-000045,0.20987284518899998
ACH-000047,0.174073578656
ACH-000052,0.174512782412
ACH-000053,0.140203472145
ACH-000054,0.0738837183885
ACH-000055,0.27235023183699997
ACH-000060,-0.0822362155943
ACH-000067,0.37026627398199996
ACH-000070,0.265296738478
ACH-000075,0.304877825236
ACH-000078,0.214167838409
ACH-000082,0.175650605262
ACH-000085,0.159882951046
ACH-000086,0.274814162012
ACH-000087,0.00128429477627
ACH-000092,0.0896672371879
ACH-000095,0.22306387056
ACH-000097,0.166404053549
ACH-000098,0.0910679170321
ACH-000099,0.147330916884
ACH-000108,0.16781082950800003
ACH-000113,0.134749448148
ACH-000115,0.10645654302799999
ACH-000116,0.0743015906406
ACH-000118,0.0715087989046
ACH-000120,0.0241808611222
ACH-000123,-0.0409453168055
ACH-000127,0.154058563347
ACH-000128,0.0703130517025
ACH-000132,0.34211338909
ACH-000133,0.146338389732
ACH-000137,0.232394327293
ACH-000138,0.07339707373589999
ACH-000142,0.0423465674692
ACH-000143,0.13572732261499998
ACH-000146,0.152786602387
ACH-000148,0.213915188699
ACH-000150,-0.043340390885300006
ACH-000152,0.0570219618994
ACH-000153,0.11285562795399999
ACH-000159,0.131514670487
ACH-000160,0.480759444199
ACH-000163,-0.0484907505698
ACH-000167,0.625097719079
ACH-000168,0.0943623973665
ACH-000169,0.234934698035
ACH-000178,0.195980221734
ACH-000182,0.0720216774502
ACH-000183,0.11877100220100001
ACH-000188,0.148458393495
ACH-000189,0.0552745448702
ACH-000190,0.433337876364
ACH-000198,0.131505625825
ACH-000204,0.16577413956599998
ACH-000206,0.154646047236
ACH-000207,0.437553512913
ACH-000211,0.221012492975
ACH-000215,0.19220930828699997
ACH-000221,0.216233591377
ACH-000222,0.139740945461
ACH-000223,0.17360171272999997
ACH-000226,0.0905658390639
ACH-000227,0.053437766855699995
ACH-000228,0.310476136358
ACH-000231,0.11587782018100001
ACH-000232,0.07174544796339999
ACH-000233,0.12776309994899998
ACH-000234,0.195380428292
ACH-000235,0.0158181793868
ACH-000237,0.179645504655
ACH-000238,0.153354121305
ACH-000243,0.0578339120787
ACH-000244,0.13407804895
ACH-000246,0.278395743293
ACH-000248,0.0385924085819
ACH-000250,0.111945590711
ACH-000251,0.0056658883640399995
ACH-000253,0.0975346827923
ACH-000255,0.12721281898
ACH-000256,0.060978219035599995
ACH-000257,0.206266463884
ACH-000258,0.21406011860500002
ACH-000259,0.09318040353430002
ACH-000260,0.194957908855
ACH-000261,0.0801087229614
ACH-000262,0.19609457977800002
ACH-000263,0.109140581219
ACH-000264,-0.024513315693000002
ACH-000265,-0.0142714635635
ACH-000266,0.10844063812999999
ACH-000272,0.19862263385
ACH-000273,0.143497590268
ACH-000274,0.261648862636
ACH-000277,0.154672982796
ACH-000278,0.155465913999
ACH-000279,0.185365035304
ACH-000280,0.188184589468
ACH-000281,0.133435829592
ACH-000288,0.290047380064
ACH-000291,0.12195817393899999
ACH-000293,0.145345692941
ACH-000294,0.120905607884
ACH-000295,0.361245524668
ACH-000296,0.120739108598
ACH-000302,0.113139857788
ACH-000304,0.167986593082
ACH-000307,0.13415315669000002
ACH-000308,0.047498194709800004
ACH-000310,0.0610316507346
ACH-000311,0.07863947838660001
ACH-000312,0.17137702150400003
ACH-000315,0.140770412576
ACH-000316,0.10229113578
ACH-000317,0.0811844055475
ACH-000318,0.23023560217099998
ACH-000319,0.17804274049199997
ACH-000320,-0.00902940090173
ACH-000322,0.08871713820869999
ACH-000323,0.0808243688806
ACH-000324,0.151381504297
ACH-000329,0.156575208616
ACH-000330,-0.029525524459299998
ACH-000331,0.252348813204
ACH-000332,0.0356663609058
ACH-000334,-0.2098810089
ACH-000335,0.007437767637939999
ACH-000336,-0.0832014939823
ACH-000337,0.238917328543
ACH-000339,0.08368687814119999
ACH-000341,0.2003066248
ACH-000348,0.181845195683
ACH-000350,0.239891413663
ACH-000352,0.0455175829694
ACH-000356,0.369679337285
ACH-000361,0.0858435948598
ACH-000362,0.14113719057600002
ACH-000363,0.0781673540937
ACH-000364,0.193577067009
ACH-000365,-0.058726779054
ACH-000366,0.19702658252
ACH-000368,0.0735649097621
ACH-000374,0.346606257013
ACH-000375,0.105027022657
ACH-000376,0.156625018538
ACH-000381,0.21171528227800002
ACH-000383,0.167423409335
ACH-000387,0.133359869989
ACH-000389,0.154069554453
ACH-000390,0.0660921468058
ACH-000393,0.0710594169207
ACH-000395,-0.028674435916300003
ACH-000397,0.20846172885000003
ACH-000401,0.0934490891919
ACH-000402,-0.375288085291
ACH-000403,0.123346378609
ACH-000404,0.343949166104
ACH-000406,0.150642776089
ACH-000407,0.21446741590399998
ACH-000408,0.09518239779750001
ACH-000410,0.13350601258199998
ACH-000411,0.170051674179
ACH-000414,0.00265669770515
ACH-000415,0.09485287515889998
ACH-000416,0.198720959232
ACH-000420,0.293343927916
ACH-000421,0.0753832471209
ACH-000424,0.146533208613
ACH-000425,0.0806290382112
ACH-000426,0.21339143511199998
ACH-000427,0.40349716066299995
ACH-000433,0.045825672633
ACH-000436,0.0304442160798
ACH-000444,0.22836637353300002
ACH-000445,0.0810819237713
ACH-000448,0.0177002556628
ACH-000450,0.17836153766600002
ACH-000452,0.154077835408
ACH-000454,0.20708404273400002
ACH-000458,0.0618092294173
ACH-000459,0.184959634734
ACH-000460,0.12762422201999998
ACH-000461,0.105690560493
ACH-000463,0.128266315481
ACH-000464,0.20697868016399998
ACH-000466,0.115040460318
ACH-000467,0.165078897688
ACH-000468,0.24734335648699998
ACH-000469,0.0617048958326
ACH-000470,0.027300289781400002
ACH-000471,0.189608664362
ACH-000472,0.07910911801210001
ACH-000473,-0.0101183958689
ACH-000475,0.0771424434067
ACH-000476,0.19897991774999998
ACH-000477,0.152087039493
ACH-000480,0.0754745113409
ACH-000481,0.17079801449999998
ACH-000483,0.00866858078432
ACH-000484,0.260082165926
ACH-000485,0.24192499933000003
ACH-000486,0.0946825375476
ACH-000487,0.13083708591499998
ACH-000488,0.144725964422
ACH-000490,0.0128570314284
ACH-000491,0.102527589565
ACH-000495,-0.0438614848102
ACH-000496,0.213726565335
ACH-000499,-0.0145765037616
ACH-000500,0.133811262524
ACH-000502,0.07023493435719999
ACH-000503,0.20915547162
ACH-000505,0.14701015550899998
ACH-000507,0.135575974454
ACH-000510,0.14160666218499998
ACH-000511,0.102439703805
ACH-000512,0.195670991602
ACH-000516,-0.0148503941711
ACH-000517,0.25352199372900003
ACH-000518,0.285989818471
ACH-000520,0.124563337304
ACH-000521,0.125908701852
ACH-000522,0.0992204921275
ACH-000524,0.165391787556
