,CRHR1 (1394)
ACH-000004,0.019468900660700002
ACH-000007,-0.0625041457096
ACH-000009,-0.0820612497111
ACH-000011,-0.0468378497222
ACH-000012,-0.263001044305
ACH-000013,-0.050765429575899995
ACH-000014,-0.195907553409
ACH-000015,-0.0794912387054
ACH-000017,-0.0754998464628
ACH-000018,-0.225661347233
ACH-000019,-0.036297114940499996
ACH-000021,-0.00165326797961
ACH-000022,-0.133386503907
ACH-000025,0.0018725798658599999
ACH-000028,0.008639533809290001
ACH-000030,-0.150990089495
ACH-000035,-0.20862459412
ACH-000036,-0.047422670527499995
ACH-000037,-0.0256369826375
ACH-000039,-0.277522751963
ACH-000040,-0.17943310851799998
ACH-000041,-0.140728870147
ACH-000042,-0.18964746054
ACH-000045,0.0207180814402
ACH-000047,-0.14643732687
ACH-000052,-0.055031505139300003
ACH-000053,-0.056315986498
ACH-000054,-0.021124131330900003
ACH-000055,-0.046466360117600004
ACH-000060,-0.045241463474199994
ACH-000067,-0.259287223612
ACH-000070,-0.108315479848
ACH-000075,0.0847616260464
ACH-000078,-0.08940237548550001
ACH-000082,-0.08972447075710001
ACH-000085,0.09882853202889999
ACH-000086,-0.0362018810396
ACH-000087,-0.041602956165
ACH-000092,0.152660151075
ACH-000095,-0.12655076760199999
ACH-000097,-0.196591740408
ACH-000098,-0.102957284993
ACH-000099,-0.09415354571210001
ACH-000108,-0.017884918415999998
ACH-000113,-0.131808723471
ACH-000115,-0.193704333808
ACH-000116,-0.115273328831
ACH-000118,-0.11389972357599999
ACH-000120,-0.382358208868
ACH-000123,-0.13093767884299998
ACH-000127,-0.05283845136609999
ACH-000128,-0.210229293705
ACH-000132,0.0970772482588
ACH-000133,-0.0504548595056
ACH-000137,0.0868533474054
ACH-000138,-0.013725588488799999
ACH-000142,0.0042451223279
ACH-000143,0.0907803341701
ACH-000146,-0.048372451821
ACH-000148,0.00698587546222
ACH-000150,-0.221162561736
ACH-000152,-0.114612615945
ACH-000153,0.36196335866499996
ACH-000159,-0.10317377177100001
ACH-000160,0.141862697426
ACH-000163,0.0205754069182
ACH-000167,0.018023554602400002
ACH-000168,-0.0601037282295
ACH-000169,-0.0979071782532
ACH-000178,0.00576081148973
ACH-000182,0.0902067063237
ACH-000183,-0.161579837861
ACH-000188,-0.22689931603900002
ACH-000189,-0.16905073837200002
ACH-000190,-0.198264770741
ACH-000198,-0.0411923723467
ACH-000204,-0.0519819787765
ACH-000206,0.0502332316946
ACH-000207,-0.320072705994
ACH-000211,-0.00881652626499
ACH-000215,-0.16558930815099998
ACH-000221,-0.127094119517
ACH-000222,-0.131224845993
ACH-000223,0.08012305423489999
ACH-000226,-0.08324251397560001
ACH-000227,-0.052216936543800004
ACH-000228,-0.24306856688700001
ACH-000231,-0.007535019834669999
ACH-000232,-0.0024066097270000002
ACH-000233,0.0946642115208
ACH-000234,0.0878794452491
ACH-000235,-0.0324421948729
ACH-000237,0.0807193838095
ACH-000238,-0.271144458976
ACH-000243,-0.217944542997
ACH-000244,0.0593663543022
ACH-000246,-0.0114945512028
ACH-000248,-0.0625048283298
ACH-000250,-0.12498994516899999
ACH-000251,-0.143789113127
ACH-000253,-0.014822631634799998
ACH-000255,-0.16907337968199998
ACH-000256,-0.177820839801
ACH-000257,0.0551589558864
ACH-000258,-0.251881658921
ACH-000259,-0.117638486673
ACH-000260,-0.16395638121
ACH-000261,-0.00515512796085
ACH-000262,-0.20839354320999998
ACH-000263,-0.164240554931
ACH-000264,0.00544131153731
ACH-000265,-0.162717922802
ACH-000266,-0.0931759336002
ACH-000272,-0.08151358139380001
ACH-000273,-0.08442979699230001
ACH-000274,-0.14619320576300002
ACH-000277,-0.036470299929499995
ACH-000278,0.08311319305760001
ACH-000279,-0.144339697924
ACH-000280,-0.183274025872
ACH-000281,-0.054076809342199994
ACH-000288,-0.159110903749
ACH-000291,-0.141339755455
ACH-000293,0.016825675567
ACH-000294,-0.234421605308
ACH-000295,-0.125852698388
ACH-000296,-0.22765636953600002
ACH-000302,-0.215841570313
ACH-000304,-0.6358762225119999
ACH-000307,-0.015571565109099999
ACH-000308,0.05321905500469999
ACH-000310,-0.0938371632185
ACH-000311,-0.019884357205299998
ACH-000312,-0.07171395881789999
ACH-000315,-0.061589640082099995
ACH-000316,-0.0345736010688
ACH-000317,-0.191999706851
ACH-000318,-0.175841601123
ACH-000319,-0.08966291284700001
ACH-000320,-0.0607184513884
ACH-000322,0.014222737368399999
ACH-000323,-0.140971598033
ACH-000324,-0.0841574282852
ACH-000329,-0.08690366177549999
ACH-000330,-0.05100726454749999
ACH-000331,0.01846207337
ACH-000332,-0.0389393120139
ACH-000334,0.0330225192058
ACH-000335,-0.170611926355
ACH-000336,-0.233279253567
ACH-000337,-0.412534269253
ACH-000339,-0.007904592758400001
ACH-000341,0.12690919822399999
ACH-000348,0.0172854875215
ACH-000350,-0.0163891547987
ACH-000352,-0.0705421098389
ACH-000356,-0.044452132197400004
ACH-000361,-0.0113875092558
ACH-000362,-0.129793695742
ACH-000363,-0.033247523624800004
ACH-000364,-0.147295164892
ACH-000365,-0.136357269975
ACH-000366,-0.128820242611
ACH-000368,0.0147195104577
ACH-000374,-0.0969763655677
ACH-000375,-0.0919853715859
ACH-000376,-0.000718096570204
ACH-000381,-0.234199652934
ACH-000383,-0.075453363891
ACH-000387,-0.126477145295
ACH-000389,-0.007529087825279999
ACH-000390,-0.23285514407900001
ACH-000393,0.00412618491719
ACH-000395,-0.0738044558642
ACH-000397,-0.128852697693
ACH-000401,-0.12231436943
ACH-000402,-0.0498715596676
ACH-000403,-0.0932497522116
ACH-000404,-0.026854084887599997
ACH-000406,-0.138483374783
ACH-000407,-0.08900705687449999
ACH-000408,-0.14190132079099999
ACH-000410,-0.151601591914
ACH-000411,0.094924466963
ACH-000414,-0.166314723437
ACH-000415,-0.319808453032
ACH-000416,-0.0607007048701
ACH-000420,-0.06073563367459999
ACH-000421,-0.11162104555999999
ACH-000424,-0.265781957657
ACH-000425,-0.05325669915569999
ACH-000426,-0.255337652289
ACH-000427,0.0525110530944
ACH-000433,0.052806476148499995
ACH-000436,-0.12431225033500001
ACH-000444,0.128723527995
ACH-000445,-0.00839375456944
ACH-000448,-0.07410277855910001
ACH-000450,-0.0125377839065
ACH-000452,-0.129659142695
ACH-000454,-0.12060801717900001
ACH-000458,-0.17048054239100002
ACH-000459,-0.15644775767400002
ACH-000460,-0.131054515486
ACH-000461,-0.0886486940061
ACH-000463,-0.16187816703299998
ACH-000464,-0.200662879282
ACH-000466,0.103456308771
ACH-000467,-0.0409617679199
ACH-000468,-0.368301690423
ACH-000469,0.0764417590641
ACH-000470,0.111616237567
ACH-000471,0.00740967888424
ACH-000472,-0.137632131402
ACH-000473,-0.00941829694491
ACH-000475,-0.0338127154929
ACH-000476,-0.055539316089699996
ACH-000477,0.115962515134
ACH-000480,-0.0541910658495
ACH-000481,-0.0754349509348
ACH-000483,-0.19684783849800003
ACH-000484,-0.09866747072830001
ACH-000485,0.0134337266184
ACH-000486,-0.0610458336647
ACH-000487,-0.09769261293999999
ACH-000488,-0.045387676366300006
ACH-000490,-0.0220535395068
ACH-000491,-0.0336109668417
ACH-000495,0.0641630612087
ACH-000496,-0.0716709475746
ACH-000499,-0.124620026286
ACH-000500,0.325713209103
ACH-000502,0.0444092691782
ACH-000503,0.0403047654239
ACH-000505,-0.012125813785600001
ACH-000507,-0.107421093464
ACH-000510,-0.07173256920110001
ACH-000511,-0.015534346798399998
ACH-000512,0.17386674491700002
ACH-000516,-0.00398019188648
ACH-000517,-0.05094843698919999
ACH-000518,-0.00178057133871
ACH-000520,-0.0568959311551
ACH-000521,-0.186859223239
ACH-000522,-0.0729943638364
ACH-000524,0.011607814313299998
ACH-000527,0.0401278011977
ACH-000528,-0.104733199421
ACH-000537,-0.0830507468958
ACH-000541,0.151030948982
ACH-000542,-0.08329267482450001
ACH-000544,-0.20764717073199998
ACH-000545,0.0260687717284
ACH-000547,-0.135737222667
ACH-000548,-0.12007592138800001
ACH-000549,0.0326354263637
ACH-000550,-0.0784633518057
ACH-000552,-0.21520089738499998
ACH-000556,-0.159617055772
ACH-000557,0.07449589062419999
ACH-000570,-0.021012288568299998
ACH-000571,0.00404434471135
ACH-000573,-0.047605261042999995
ACH-000576,0.17046972833700003
ACH-000580,0.052593987715600005
ACH-000584,-0.0103194371982
ACH-000585,0.05872745493940001
ACH-000588,-0.0232719713234
ACH-000589,-0.120862615318
ACH-000591,-0.0140709553638
ACH-000593,-0.087586291478
ACH-000600,-0.035456416949300004
ACH-000601,-0.0548572669241
ACH-000604,-0.027812139226500002
ACH-000605,-0.0342301158157
ACH-000606,-0.166015577887
ACH-000608,-0.127421062456
ACH-000614,0.07638629869699999
ACH-000616,-0.113192774339
ACH-000618,-0.163199347671
ACH-000619,-0.141393729879
ACH-000620,0.103190300527
ACH-000621,0.00529337579383
ACH-000622,0.0713687903816
ACH-000623,-0.0745596447863
ACH-000624,-0.0999128509633
ACH-000627,-0.16912543708500002
ACH-000630,-0.109581156442
ACH-000632,-0.103021883782
ACH-000633,-0.125205349736
ACH-000637,-0.133251816784
ACH-000638,-0.06954374708569999
ACH-000646,-0.141559134846
ACH-000647,-0.0759657858429
ACH-000648,-0.032856651443
ACH-000649,-0.00945018511667
ACH-000651,-0.153432347138
ACH-000652,-0.488234409104
ACH-000653,-0.0447637469795
ACH-000657,-0.0109221283022
ACH-000658,-0.011617589597200002
ACH-000661,-0.108728377747
ACH-000662,-0.156330045183
ACH-000663,-0.0331591580981
ACH-000665,0.0145205375768
ACH-000671,-0.10068938270700001
ACH-000673,-0.16448717024700002
ACH-000676,-0.225044291506
ACH-000677,-0.0375811968295
ACH-000681,-0.0536084123474
ACH-000682,-0.11176255746
ACH-000683,-0.0283397457694
ACH-000684,-0.0452616022343
ACH-000688,0.028487004320999997
ACH-000693,-0.124603113926
ACH-000694,0.0700820732384
ACH-000695,-0.00100121880307
ACH-000696,0.028506749801500003
ACH-000697,-0.14840038066
ACH-000699,-0.0649137244831
ACH-000701,0.00995945172863
ACH-000706,-0.0576128047035
ACH-000711,0.00493964501883
ACH-000713,-0.20495952093199998
ACH-000714,-0.0704996666209
ACH-000718,0.104812570092
ACH-000720,-0.00142846505872
ACH-000721,-0.22557051747600002
ACH-000724,0.11295336918299999
ACH-000725,-0.225280898079
ACH-000732,-0.251629239118
ACH-000734,0.0541969468053
ACH-000735,-0.137853209338
ACH-000736,-0.0154688557234
ACH-000738,-0.05444239649680001
ACH-000746,-0.246992707663
ACH-000747,-0.0671978142434
ACH-000748,-0.105312985613
ACH-000753,-0.0660664020642
ACH-000756,-0.13874572911900002
ACH-000757,-0.0116675905635
ACH-000758,0.00917759974238
ACH-000760,4.0050993716e-05
ACH-000763,0.0487055675188
ACH-000764,0.0245375801052
ACH-000765,-0.118643605018
ACH-000766,-0.0699691921704
ACH-000767,-0.27658677755
ACH-000768,-0.0057827950396
