,GLI2 (2736)
ACH-000004,0.00815914812307
ACH-000007,-0.10984512806399999
ACH-000009,-0.087669418553
ACH-000011,-0.271771150254
ACH-000012,0.00106882651221
ACH-000013,-0.0883141713181
ACH-000014,-0.209047086661
ACH-000015,-0.09396393965080001
ACH-000017,-0.0439412834043
ACH-000018,-0.193469259155
ACH-000019,0.12428585033600001
ACH-000021,0.15895345120999999
ACH-000022,-0.26379373514800003
ACH-000025,0.0108528597041
ACH-000028,-0.07048253762830001
ACH-000030,-0.137507662105
ACH-000035,-0.166220540822
ACH-000036,0.182046300149
ACH-000037,0.13037288200799999
ACH-000039,-0.0317893781416
ACH-000040,-0.0502703497846
ACH-000041,-0.0677823688587
ACH-000042,0.0410029305878
ACH-000045,-0.126195079186
ACH-000047,-0.0435090322382
ACH-000052,-0.405162302905
ACH-000053,-0.08495609057739999
ACH-000054,-0.07209331621369999
ACH-000055,-0.041080764673900004
ACH-000060,-0.138574842925
ACH-000067,0.052943276542800004
ACH-000070,-0.0237332607501
ACH-000075,-0.196379999931
ACH-000078,-0.154947904176
ACH-000082,-0.100474493935
ACH-000085,-0.0223187517881
ACH-000086,0.0021982046650399997
ACH-000087,-0.359329796773
ACH-000092,-0.156378309454
ACH-000095,-0.05396794297140001
ACH-000097,-0.105972667672
ACH-000098,-0.204686158024
ACH-000099,-0.144032851411
ACH-000108,-0.10549618604800001
ACH-000113,0.00048781733786099996
ACH-000115,-0.026166480690700003
ACH-000116,-0.12226569799699999
ACH-000118,-0.030183653790599996
ACH-000120,-0.162919901388
ACH-000123,-0.16742720658399998
ACH-000127,-0.0568927722356
ACH-000128,-0.342190044594
ACH-000132,-0.0414617615023
ACH-000133,-0.104098785205
ACH-000137,-0.10979914789100001
ACH-000138,0.0695718637513
ACH-000142,-0.08743754006030001
ACH-000143,-0.0574413210246
ACH-000146,-0.130649798002
ACH-000148,-0.026592262044
ACH-000150,-0.125126852235
ACH-000152,-0.09461269917910001
ACH-000153,-0.10807394347999999
ACH-000159,-0.176353063128
ACH-000160,-0.00942145139906
ACH-000163,-0.165741717289
ACH-000167,0.0489325071875
ACH-000168,0.00442195931787
ACH-000169,-0.0187013461148
ACH-000178,0.034056376281499996
ACH-000182,-0.109945430548
ACH-000183,-0.17214074095600002
ACH-000188,0.0144322959936
ACH-000189,-0.147490037202
ACH-000190,-0.148834011396
ACH-000198,0.0128410867243
ACH-000204,-0.125707561206
ACH-000206,0.00047819079538800007
ACH-000207,-0.11181462883099999
ACH-000211,-0.258187057086
ACH-000215,-0.0621802176347
ACH-000221,-0.119104776774
ACH-000222,-0.092704164518
ACH-000223,-0.0740392849048
ACH-000226,0.0441461379856
ACH-000227,0.165062977555
ACH-000228,-0.21896081543999998
ACH-000231,-0.00286157312508
ACH-000232,-0.0053690517788100005
ACH-000233,-0.11265190846899999
ACH-000234,-0.12432681277
ACH-000235,-0.0329193917649
ACH-000237,-0.043663330355900004
ACH-000238,-0.0195750781615
ACH-000243,-0.0406539822714
ACH-000244,0.254483846106
ACH-000246,-0.140142506789
ACH-000248,-0.238004376212
ACH-000250,-0.153474941353
ACH-000251,-0.239655560344
ACH-000253,-0.033775491698599995
ACH-000255,-0.233050574592
ACH-000256,-0.00287793941434
ACH-000257,-0.07089177031930001
ACH-000258,0.176633717549
ACH-000259,-0.0910249881612
ACH-000260,-0.0753535860165
ACH-000261,0.0116749003523
ACH-000262,-0.08431987877569999
ACH-000263,-0.03526573112
ACH-000264,0.0686205757838
ACH-000265,-0.11493484588
ACH-000266,0.0351776258965
ACH-000272,-0.0162773560467
ACH-000273,0.0007156476547489999
ACH-000274,-0.059407722370800005
ACH-000277,-0.00504488741901
ACH-000278,0.0994514886822
ACH-000279,-0.07912390960530001
ACH-000280,0.08953267228530001
ACH-000281,-0.234309092355
ACH-000288,-0.0579793359632
ACH-000291,0.00204635724453
ACH-000293,0.0385628842397
ACH-000294,-0.204894188577
ACH-000295,0.134848197075
ACH-000296,-0.0703456926051
ACH-000302,-0.042240858293000005
ACH-000304,-0.183026359505
ACH-000307,-0.203259422258
ACH-000308,-0.126653445518
ACH-000310,-0.1380689934
ACH-000311,0.062596849149
ACH-000312,-0.13494173024199999
ACH-000315,-0.186295707881
ACH-000316,-0.0881868936699
ACH-000317,-0.26499875611400003
ACH-000318,-0.157343992843
ACH-000319,-0.0468777509721
ACH-000320,0.133741569072
ACH-000322,-0.229937397901
ACH-000323,-0.0369798234449
ACH-000324,-0.0849494117608
ACH-000329,-0.0795476330927
ACH-000330,-0.046281897314599994
ACH-000331,-0.0507549155571
ACH-000332,0.0028346658992
ACH-000334,-0.0502098698774
ACH-000335,-0.159054182891
ACH-000336,-0.198998044386
ACH-000337,0.0385188985269
ACH-000339,-0.0783428518947
ACH-000341,-0.33880747429799996
ACH-000348,-0.036571498563900004
ACH-000350,-0.256101800085
ACH-000352,0.0199486021036
ACH-000356,0.0823322687945
ACH-000361,0.00282450115253
ACH-000362,-0.057396950261199994
ACH-000363,-0.170741306013
ACH-000364,-0.332826932648
ACH-000365,-0.0420207381814
ACH-000366,0.00530848644327
ACH-000368,-0.010211645113799999
ACH-000374,-0.145492367293
ACH-000375,-0.172392287214
ACH-000376,-0.0811302210836
ACH-000381,-0.0891634732211
ACH-000383,0.0486274560541
ACH-000387,-0.06398294258119999
ACH-000389,0.0788014427082
ACH-000390,-0.20713921439599997
ACH-000393,-0.160740091831
ACH-000395,-0.343890333595
ACH-000397,-0.057280694477199995
