,DCTN2 (10540)
ACH-000004,-0.6631738747020001
ACH-000007,-0.8651951256270001
ACH-000009,-1.1318532525799998
ACH-000011,-1.01386616588
ACH-000012,-1.11387140192
ACH-000013,-1.04879251591
ACH-000014,-0.9491757115799999
ACH-000015,-0.740559013153
ACH-000017,-0.59923178125
ACH-000018,-0.734939400844
ACH-000019,-0.6126079675639999
ACH-000021,-0.749764531023
ACH-000022,-1.08677685746
ACH-000025,-1.0134719623200001
ACH-000028,-0.664809981737
ACH-000030,-1.0734277810100001
ACH-000035,-0.438612755862
ACH-000036,-0.94056666903
ACH-000037,-1.29534144455
ACH-000039,-0.844755658285
ACH-000040,-1.0622608359399999
ACH-000041,-0.732982110262
ACH-000042,-1.1768464372299998
ACH-000045,-0.850189456443
ACH-000047,-0.6767430211609999
ACH-000052,-0.948984369787
ACH-000053,-0.8077140861669999
ACH-000054,-0.9595405462559999
ACH-000055,-0.376057695973
ACH-000060,-0.841725104827
ACH-000067,-1.23054046001
ACH-000070,-1.10008987711
ACH-000075,-1.3605411905200002
ACH-000078,-1.0474504679899999
ACH-000082,-1.17273951195
ACH-000085,-0.793297311804
ACH-000086,-0.903428730965
ACH-000087,-0.5134111561399999
ACH-000092,-1.1390205924299999
ACH-000095,-0.907195862849
ACH-000097,-1.03951336869
ACH-000098,-0.9601610020379999
ACH-000099,-0.9849539400920001
ACH-000108,-0.829866125667
ACH-000113,-1.00599919745
ACH-000115,-0.853086453794
ACH-000116,-0.864334974715
ACH-000118,-0.972861899456
ACH-000120,-0.870856274755
ACH-000123,-0.886026181504
ACH-000127,-0.7261042523919999
ACH-000128,-1.04137469735
ACH-000132,-0.640743563046
ACH-000133,-0.833429507466
ACH-000137,-1.0295131553299999
ACH-000138,-0.762194249622
ACH-000142,-0.9788883134499999
ACH-000143,-0.819800930868
ACH-000146,-0.7997228267409999
ACH-000148,-1.04218624874
ACH-000150,-0.989331171672
ACH-000152,-1.1179864379100002
ACH-000153,-0.836970091269
ACH-000159,-0.578937720295
ACH-000160,-1.36744126347
ACH-000163,-0.7660263158409999
ACH-000167,-1.17373473718
ACH-000168,-0.708377609702
ACH-000169,-0.8033068252169999
ACH-000178,-1.02906069735
ACH-000182,-1.02016640055
ACH-000183,-0.484675948744
ACH-000188,-0.823859537465
ACH-000189,-0.8281327277539999
ACH-000190,-1.0681971990899999
ACH-000198,-0.711412322634
ACH-000204,-0.826602488867
ACH-000206,-0.399085944898
ACH-000207,-0.698408455755
ACH-000211,-0.867533467661
ACH-000215,-0.9473230052509999
ACH-000221,-0.855941254217
ACH-000222,-0.8189010189720001
ACH-000223,-0.845236920242
ACH-000226,-0.79950569903
ACH-000227,-1.05663372706
ACH-000228,-1.28679627743
ACH-000231,-1.0071818316299999
ACH-000232,-0.91132864065
ACH-000233,-0.838667643435
ACH-000234,-0.828231864751
ACH-000235,-0.809713697659
ACH-000237,-0.945536384591
ACH-000238,-0.786031357863
ACH-000243,-0.796449660152
ACH-000244,-1.25025709415
ACH-000246,-0.876087407217
ACH-000248,-0.862353825611
ACH-000250,-0.9517200166390001
ACH-000251,-0.723377062797
ACH-000253,-0.974681338972
ACH-000255,-0.8767554484190001
ACH-000256,-0.662316243446
ACH-000257,-0.931384593555
ACH-000258,-0.547760378141
ACH-000259,-0.72399534023
ACH-000260,-0.9055897129180001
ACH-000261,-1.2174494824
ACH-000262,-0.982718317638
ACH-000263,-0.8132888846690001
ACH-000264,-1.20138862507
ACH-000265,-1.0434780032200002
ACH-000266,-0.969719280204
ACH-000272,-0.912631797985
ACH-000273,-0.854620108017
ACH-000274,-0.972020742031
ACH-000277,-0.7643865798109999
ACH-000278,-0.7693860030959999
ACH-000279,-0.624399967746
ACH-000280,-0.843975535346
ACH-000281,-1.07992582789
ACH-000288,-1.0401290379500001
ACH-000291,-1.02457838884
ACH-000293,-0.580078238759
ACH-000294,-1.1549702339599999
ACH-000295,-0.9306616726350001
ACH-000296,-0.9395741959
ACH-000302,-0.8005653560539999
ACH-000304,-0.940517824531
ACH-000307,-0.815039695185
ACH-000308,-0.905402425122
ACH-000310,-0.897553907429
ACH-000311,-0.834347126271
ACH-000312,-1.10923831383
ACH-000315,-0.5938065265829999
ACH-000316,-0.6525951646429999
ACH-000317,-0.623147180984
ACH-000318,-0.714491817596
ACH-000319,-0.874568023976
ACH-000320,-0.731640551938
ACH-000322,-0.886754743772
ACH-000323,-0.535068018514
ACH-000324,-1.0730730531000001
ACH-000329,-0.9053989117669999
ACH-000330,-0.851477519201
ACH-000331,-0.860093972039
ACH-000332,-1.04921191481
ACH-000334,-0.6948350411499999
ACH-000335,-0.655377203668
ACH-000336,-0.976638517479
ACH-000337,-1.0993828357200002
ACH-000339,-0.930775748109
ACH-000341,-0.9438544015449999
ACH-000348,-0.895390482342
ACH-000350,-0.6085965887899999
ACH-000352,-0.429429332845
ACH-000356,-0.759614154306
ACH-000361,-1.28643786088
ACH-000362,-1.0092884306899998
ACH-000363,-0.43203201530199997
ACH-000364,-0.830803715042
ACH-000365,-0.736797819648
ACH-000366,-0.842117652207
ACH-000368,-0.7641275520559999
ACH-000374,-0.8751026802609999
ACH-000375,-0.9243025468549999
ACH-000376,-0.6775347857520001
ACH-000381,-0.8269466470640001
ACH-000383,-0.860472080836
ACH-000387,-1.0132920630600002
ACH-000389,-1.16196983251
ACH-000390,-0.666100657801
ACH-000393,-1.08231227735
ACH-000395,-0.834937445617
ACH-000397,-0.8256845713070001
ACH-000401,-0.773747272614
ACH-000402,-1.08053257984
ACH-000403,-1.0676634121200002
ACH-000404,-0.921203139089
ACH-000406,-1.02959384602
ACH-000407,-0.04376266636
ACH-000408,-0.829907709513
ACH-000410,-0.7158279188779999
ACH-000411,-0.790239683235
ACH-000414,-0.9242993895939999
ACH-000415,-0.8110535950910001
ACH-000416,-0.814935954005
ACH-000420,-0.9054246988339999
ACH-000421,-0.8925620700110001
ACH-000424,-0.738332018915
ACH-000425,-0.724080930375
ACH-000426,-0.472778366344
ACH-000427,-0.964309271083
ACH-000433,-0.8753619528479999
ACH-000436,-0.6302072246670001
ACH-000444,-0.810431369772
ACH-000445,-0.917917175032
ACH-000448,-0.9435714089339999
ACH-000450,-0.803637084586
ACH-000452,-0.872119736695
ACH-000454,-0.7030500606610001
ACH-000458,-1.0055586514700001
ACH-000459,-0.487301558198
ACH-000460,-0.7820807434649999
ACH-000461,-1.33756483178
ACH-000463,-0.9033186069429999
ACH-000464,-0.955780657994
ACH-000466,-0.8783817514460001
ACH-000467,-0.902279229321
ACH-000468,-1.18080268672
ACH-000469,-0.893117040799
ACH-000470,-0.8658452733859999
ACH-000471,-0.974517094583
ACH-000472,-0.997476414279
ACH-000473,-0.7566880445199999
ACH-000475,-0.723959354095
ACH-000476,-0.865138434287
ACH-000477,-0.903054714382
ACH-000480,-0.665231579371
ACH-000481,-0.943571809962
ACH-000483,-0.603505742346
ACH-000484,-1.2260007457100002
ACH-000485,-0.947788682459
ACH-000486,-0.7645489156199999
ACH-000487,-0.87343150972
ACH-000488,-0.7108466285889999
ACH-000490,-1.12352420792
ACH-000491,-0.78101912524
ACH-000495,-1.18549929702
ACH-000496,-0.8827787612350001
ACH-000499,-0.923229062645
ACH-000500,-1.0164079983299998
ACH-000502,-0.946908043541
ACH-000503,-0.48711019608
ACH-000505,-0.792543384424
ACH-000507,-0.629366838988
ACH-000510,-0.8126501515469999
ACH-000511,-0.998752119842
ACH-000512,-1.08098784145
ACH-000516,-1.0619174988700002
ACH-000517,-0.938208693142
ACH-000518,-1.0080854391
ACH-000520,-0.8720304403550001
ACH-000521,-1.0922712281
ACH-000522,-0.893358287287
ACH-000524,-1.01502549845
ACH-000527,-0.882914070397
ACH-000528,-0.679991207528
ACH-000537,-1.0263841786
ACH-000541,-0.931113911359
ACH-000542,-1.07120521002
ACH-000544,-0.79201244873
ACH-000545,-0.828210672281
ACH-000547,-0.752867518756
ACH-000548,-0.748267330116
ACH-000549,-0.868486616036
ACH-000550,-1.57126995087
ACH-000552,-0.8132501031270001
ACH-000556,-0.922198171292
ACH-000557,-0.47469746323999995
ACH-000570,-1.09748398551
ACH-000571,-0.9375891505949999
ACH-000573,-0.8830617898540001
ACH-000576,-0.990553434472
ACH-000580,-0.980002608083
ACH-000584,-0.906407548281
ACH-000585,-1.16798750933
ACH-000588,-0.653550338675
ACH-000589,-0.820415023973
ACH-000591,-1.3076380037100002
ACH-000593,-0.989497010332
ACH-000600,-0.8565105524500001
ACH-000601,-0.966354055996
ACH-000604,-1.2240093622
ACH-000605,-0.653913084929
ACH-000606,-0.870332808055
ACH-000608,-0.699236272984
ACH-000614,-0.9833047678069999
ACH-000616,-1.17521958577
ACH-000618,-0.667852416252
ACH-000619,-0.7064040263779999
ACH-000620,-0.8093027246600001
ACH-000621,-1.02484611907
ACH-000622,-0.7871429495800001
ACH-000623,-0.979430419796
ACH-000624,-1.08183082391
ACH-000627,-0.718004306796
ACH-000630,-0.9866018633239999
ACH-000632,-0.998615017762
ACH-000633,-0.22778215620900003
ACH-000637,-0.70613899852
ACH-000638,-0.9061736288429999
ACH-000646,-0.840490696099
ACH-000647,-0.7821519815610001
ACH-000648,-0.5881858105619999
ACH-000649,-0.877791945029
ACH-000651,-1.01188132212
ACH-000652,-0.48406098384199997
ACH-000653,-0.817723475374
ACH-000657,-0.981619951981
ACH-000658,-0.785606559911
ACH-000661,-0.7653983034299999
ACH-000662,-0.8736050192810001
ACH-000663,-0.9917340486849999
ACH-000665,-0.7299677344390001
ACH-000671,-0.881167438073
ACH-000673,-0.9836518645190001
ACH-000676,-0.67011796922
ACH-000677,-0.91281165037
ACH-000681,-0.981274588368
ACH-000682,-0.7070889280399999
ACH-000683,-0.282463425136
ACH-000684,-0.9091762147720001
ACH-000688,-1.09434655169
ACH-000693,-0.945578955995
ACH-000694,-1.02526564933
ACH-000695,-0.342273363822
ACH-000696,-0.810686156483
ACH-000697,-0.832023429469
ACH-000699,-0.9732283646690001
ACH-000701,-0.723077943667
ACH-000706,-0.925142802377
ACH-000711,-0.945312435686
ACH-000713,-0.836676507004
ACH-000714,-0.602827149558
ACH-000718,-1.00222544834
ACH-000720,-0.839740102789
ACH-000721,-1.18654904896
ACH-000724,-0.79454123639
ACH-000725,-1.0649030945
ACH-000732,-1.17878267933
ACH-000734,-0.7759505538789999
ACH-000735,-1.03207670314
ACH-000736,-0.901076461533
ACH-000738,-0.604715729381
