,PRNP (5621)
ACH-000004,-0.21081802055799997
ACH-000007,-0.0167624587329
ACH-000009,0.124492962345
ACH-000011,-0.14098025052000002
ACH-000012,-0.131751840805
ACH-000013,-0.0756003326661
ACH-000014,-0.0124919843408
ACH-000015,-0.031155751422200003
ACH-000017,-0.07087985315810001
ACH-000018,-0.034248277360799995
ACH-000019,0.244955479952
ACH-000021,0.109070247267
ACH-000022,0.0427281109822
ACH-000025,0.158296166569
ACH-000028,-0.0628087015517
ACH-000030,-0.0295690774209
ACH-000035,0.0740974729636
ACH-000036,0.023569035751900003
ACH-000037,-0.09478489414079999
ACH-000039,0.26001409287
ACH-000040,0.20205757616300002
ACH-000041,0.162078445984
ACH-000042,-0.153119311102
ACH-000045,-0.0495316429934
ACH-000047,0.166153053063
ACH-000052,-0.0612650563664
ACH-000053,-0.000263097468167
ACH-000054,-0.0863364443812
ACH-000055,-0.282329647331
ACH-000060,0.096184058707
ACH-000067,-0.144810980754
ACH-000070,0.07603366384860001
ACH-000075,-0.038134450391000003
ACH-000078,0.0283333684143
ACH-000082,-0.031798050392900006
ACH-000085,-0.0759724760455
ACH-000086,0.13668561811
ACH-000087,0.11177244135299999
ACH-000092,-0.0381657781571
ACH-000095,-0.0660034775991
ACH-000097,-0.0448421203029
ACH-000098,-0.0106815401694
ACH-000099,-0.018846071815099997
ACH-000108,0.136691048348
ACH-000113,-0.13751799245100002
ACH-000115,-0.0962898825245
ACH-000116,-0.0217531928362
ACH-000118,0.00751765381684
ACH-000120,0.0797172812318
ACH-000123,0.0750764197696
ACH-000127,6.077426298499999e-05
ACH-000128,-0.117818977882
ACH-000132,-0.05389803416259999
ACH-000133,-0.0684815664797
ACH-000137,0.009788884458899999
ACH-000138,0.17408337287700001
ACH-000142,0.0136106569161
ACH-000143,0.0542006534885
ACH-000146,0.125062131298
ACH-000148,-0.00018777819111700004
ACH-000150,-0.0808748761625
ACH-000152,-0.0339465651269
ACH-000153,0.134498538868
ACH-000159,0.07102212646039999
ACH-000160,-0.0961833456535
ACH-000163,-0.071437621824
ACH-000167,-1.98445458522e-05
ACH-000168,-0.0479509126537
ACH-000169,-0.057113796869800004
ACH-000178,-0.130616603071
ACH-000182,0.0104428586258
ACH-000183,0.189847204125
ACH-000188,0.123354963896
ACH-000189,0.0669393147451
ACH-000190,-0.270917414599
ACH-000198,-0.107741938446
ACH-000204,0.039218790366400004
ACH-000206,-0.04555393675219999
ACH-000207,0.0713082984224
ACH-000211,-0.023598573528999998
ACH-000215,-0.026624577014900005
ACH-000221,0.047677158621800005
ACH-000222,0.179736818626
ACH-000223,-0.0942771774588
ACH-000226,0.0648009096973
ACH-000227,-0.0275299468206
ACH-000228,-0.127538103052
ACH-000231,-0.231226484651
ACH-000232,0.111424016007
ACH-000233,-0.0208570770223
ACH-000234,-0.15225195938
ACH-000235,-0.0386734638061
ACH-000237,0.011214932434200003
ACH-000238,-0.0668681415645
ACH-000243,0.0594248074168
ACH-000244,0.16899742687
ACH-000246,-0.210315199234
ACH-000248,0.222475238833
ACH-000250,0.033714827261
ACH-000251,-0.0725144519433
ACH-000253,-0.044729269027500004
ACH-000255,0.028265382336900003
ACH-000256,0.025247270752
ACH-000257,-0.0946927732125
ACH-000258,-0.150832618508
ACH-000259,-0.00284933679182
ACH-000260,-0.0204490353759
ACH-000261,-0.08977212019130001
ACH-000262,0.168790397188
ACH-000263,-0.23002889843000002
ACH-000264,0.0665056590218
ACH-000265,-0.138236320422
ACH-000266,0.0991521501877
ACH-000272,0.0384242072642
ACH-000273,-0.169599336644
ACH-000274,-0.07825388673639999
ACH-000277,-0.237793312397
ACH-000278,-0.0509847241717
ACH-000279,0.09151049159939999
ACH-000280,0.036214519758000004
ACH-000281,-0.05891707868459999
ACH-000288,0.0168583449615
ACH-000291,-0.0621425809602
ACH-000293,0.128382499496
ACH-000294,0.089383198448
ACH-000295,-0.298408960548
ACH-000296,-0.105203310965
ACH-000302,0.027284448058000003
ACH-000304,0.0131380166121
ACH-000307,-0.0482127336857
ACH-000308,-0.0205174754415
ACH-000310,0.23274219591899997
ACH-000311,0.106544328309
ACH-000312,0.0289875865155
ACH-000315,0.0637687019282
ACH-000316,-0.268523587834
ACH-000317,0.0733154217038
ACH-000318,-0.0554325677874
ACH-000319,0.193734904408
ACH-000320,-0.0174651092556
ACH-000322,-0.1975973245
ACH-000323,0.117025489381
ACH-000324,0.0872977049282
ACH-000329,-0.221320236772
ACH-000330,-0.0543426101877
ACH-000331,-0.124341864465
ACH-000332,0.0780451788565
ACH-000334,-0.12863834993599998
ACH-000335,0.0929716277384
ACH-000336,-0.053899137275900004
ACH-000337,0.07826028918589999
ACH-000339,0.10786448504799999
ACH-000341,0.170052534483
ACH-000348,-0.0443255988619
ACH-000350,0.010797412838999999
ACH-000352,-0.18297054826499998
ACH-000356,0.100960893762
ACH-000361,-0.24145529229600002
ACH-000362,-0.0240782489023
ACH-000363,-0.024031127715900002
ACH-000364,0.09978451546560001
ACH-000365,-0.178763285199
ACH-000366,0.07292012865780001
ACH-000368,-0.221929838618
ACH-000374,0.154491771866
ACH-000375,-0.272802066745
ACH-000376,0.044621054817900005
ACH-000381,0.000104983451855
ACH-000383,0.04428641032430001
ACH-000387,-0.0720382776929
ACH-000389,-0.0428910418897
ACH-000390,-0.00364058565291
ACH-000393,0.13386102752
ACH-000395,0.22206351013300002
ACH-000397,0.045528994893199996
ACH-000401,-0.0252625394546
ACH-000402,0.12191464071699999
ACH-000403,-0.06876985492860001
ACH-000404,0.0146288573694
ACH-000406,0.0935401435543
ACH-000407,-0.081459035015
ACH-000408,0.127896348027
ACH-000410,-0.148340263072
ACH-000411,-0.0552004952736
ACH-000414,-0.00673051651514
ACH-000415,0.213471849093
ACH-000416,0.0629426455149
ACH-000420,-0.42364234345299995
ACH-000421,-0.0267997665873
ACH-000424,-0.35547625481399997
ACH-000425,0.11828635453400001
ACH-000426,0.041985441074800005
ACH-000427,0.129562778604
ACH-000433,0.0629824709086
ACH-000436,-0.0862891065756
ACH-000444,0.0155164777589
ACH-000445,0.455828126636
ACH-000448,-0.0204083109166
ACH-000450,-0.153423718043
ACH-000452,-0.044337718567300004
ACH-000454,0.303197553222
ACH-000458,-0.125995741405
ACH-000459,-0.0243623398666
ACH-000460,-0.0922208749416
ACH-000461,-0.137979250242
ACH-000463,-0.19425924188000002
ACH-000464,-0.024245479026900003
ACH-000466,0.16178274908600002
ACH-000467,0.0355413677484
ACH-000468,-0.013467130945700002
ACH-000469,-0.00047380974255499997
ACH-000470,-0.233045393468
ACH-000471,-0.0625593931834
ACH-000472,0.010386318409399999
ACH-000473,-0.00304010166203
ACH-000475,-0.055937999995900003
ACH-000476,-0.08995465255599999
ACH-000477,-0.32433782664
ACH-000480,-0.0035489834858
ACH-000481,0.028345847406200005
ACH-000483,0.0566627911708
ACH-000484,-0.271068667973
ACH-000485,0.105641475067
ACH-000486,-0.11677595307199999
ACH-000487,0.0810248844864
ACH-000488,0.10290977538599999
ACH-000490,-0.034684164307
ACH-000491,0.0103629552466
