,FAIM3 (9214)
ACH-000389,-0.289132986281
ACH-000390,-0.31660670384399997
ACH-000393,-0.136505495833
ACH-000395,0.0682748763079
ACH-000397,-0.199194641911
ACH-000401,-0.059126346616400004
ACH-000402,0.023836363324000003
ACH-000403,-0.031706328177200004
ACH-000404,-0.120601518606
ACH-000406,-0.120557701655
ACH-000407,-0.09490012417580002
ACH-000408,-0.16810622992199997
ACH-000410,-0.283613290455
ACH-000411,-0.17342999324
ACH-000414,-0.30405993436900003
ACH-000415,-0.08256053291889999
ACH-000416,-0.11478434292000002
ACH-000420,-0.205008918844
ACH-000421,-0.039563268644
ACH-000424,-0.166292090468
ACH-000425,-0.0335667536364
ACH-000426,-0.102382569162
ACH-000427,-0.00686074519402
ACH-000433,0.05221139128769999
ACH-000436,0.025914812910599997
ACH-000444,-0.0316181862001
ACH-000445,0.22226777365699998
ACH-000448,-0.162088603545
ACH-000450,-0.169052409501
ACH-000452,-0.0273117284815
ACH-000454,-0.123938139819
ACH-000458,0.0612404117175
ACH-000459,-0.0160090525758
ACH-000460,-0.214001957643
ACH-000461,0.160572926779
ACH-000463,-0.0579448316696
ACH-000464,-0.114201920383
ACH-000466,-0.293328316039
ACH-000467,-0.174323384712
ACH-000468,0.0353357597321
ACH-000469,-0.0254505241358
ACH-000470,-0.11184093165100001
ACH-000471,-0.0918894583123
ACH-000472,-0.126767207832
ACH-000473,0.000598307535414
ACH-000475,-0.21005974181899997
ACH-000476,-0.244109219525
ACH-000477,-0.19725382489100002
ACH-000480,-0.114478427041
ACH-000481,0.056162005669599994
ACH-000483,-0.11554049286800001
ACH-000484,-0.09276211376289999
ACH-000485,-0.0379798942804
ACH-000486,-0.0294899450491
ACH-000487,-0.08104603138460001
ACH-000488,-0.21350970713700002
ACH-000490,-0.141631146009
ACH-000491,-0.09645394843539999
ACH-000495,-0.19533754769099998
ACH-000496,-0.115418999565
ACH-000499,-0.100026993924
ACH-000500,0.149704856409
ACH-000502,-0.20368049279300002
ACH-000503,-0.182080291941
ACH-000505,-0.0359840585147
ACH-000507,-0.0606284303795
ACH-000510,-0.11726103228399999
ACH-000511,-0.21875458305300002
ACH-000512,0.014420777144500001
ACH-000516,-0.025469109941500003
ACH-000517,-0.10753740065999999
ACH-000518,0.0041541289766900006
ACH-000520,0.0319894434493
ACH-000521,-0.08853505096270001
ACH-000522,-0.111271735793
ACH-000524,-0.10077832889
ACH-000527,-0.116925898189
ACH-000528,-0.22777850327799998
ACH-000537,0.012966698602499998
ACH-000541,-0.225982919492
ACH-000542,-0.045258591287500004
ACH-000544,-0.037079496209199994
ACH-000545,-0.299371152635
ACH-000547,-0.33167194055599997
ACH-000548,-0.178025774292
ACH-000549,-0.152969086021
ACH-000550,-0.17638275165
ACH-000552,-0.18324298697900002
ACH-000556,-0.102845981987
ACH-000557,-0.15106257122300001
ACH-000570,-0.0373300191324
ACH-000571,-0.17561785832600002
ACH-000573,-0.17978538151
ACH-000576,-0.273972325515
ACH-000580,0.050196150368
ACH-000584,-0.251638871955
ACH-000585,-0.170861907254
ACH-000588,-0.273057125764
ACH-000589,-0.20311175021800001
ACH-000591,0.014097506150200001
ACH-000593,-0.308352944641
ACH-000600,-0.280405835825
ACH-000601,-0.17348930551
ACH-000604,-0.00956686098636
ACH-000605,-0.27266855042599997
ACH-000606,-0.342543192082
ACH-000608,-0.0799309975711
ACH-000614,0.108654354354
ACH-000616,-0.0843225488286
ACH-000618,-0.339075606803
ACH-000619,-0.0929206113497
ACH-000620,-0.09890936704160001
ACH-000621,0.006828347272990001
ACH-000622,-0.0655574382199
ACH-000623,-0.150616311369
ACH-000624,-0.113509659991
ACH-000627,-0.137200409388
ACH-000630,-0.275628985905
ACH-000632,0.044510090801999996
ACH-000633,0.0226046377257
ACH-000637,-0.21164581074000002
ACH-000638,-0.137899439437
ACH-000646,0.029356611116400002
ACH-000647,-0.148811442745
ACH-000648,-0.16058204640999998
ACH-000649,-0.059820706242000005
ACH-000651,-0.06943165129989999
ACH-000652,-0.284415277162
ACH-000653,-0.0938864277598
ACH-000657,-0.15293688774
ACH-000658,-0.351287524696
ACH-000661,-0.228847799931
ACH-000662,-0.451182736937
ACH-000663,-0.204937572043
ACH-000665,-0.0558185286905
ACH-000671,-0.027800369973299998
ACH-000673,-0.15057442053
ACH-000676,0.034710981959800005
ACH-000677,-0.08207554867860001
ACH-000681,-0.268915003683
ACH-000682,-0.15533327021600002
ACH-000683,-0.133575408888
ACH-000684,-0.16798637973400002
ACH-000688,-0.103080960555
ACH-000693,-0.201417211965
ACH-000694,-0.13061551135299998
ACH-000695,-0.1648221137
ACH-000696,-0.10588959356699999
ACH-000697,0.103771127049
ACH-000699,-0.0495422469534
ACH-000701,0.0813940433658
ACH-000706,-0.244531952129
ACH-000711,-0.13291904318199999
ACH-000713,-0.218692691695
ACH-000714,-0.08218099016699999
ACH-000718,-0.26904761769200003
ACH-000720,-0.104947767816
ACH-000721,-0.135807358293
ACH-000724,-0.127119211294
ACH-000725,-0.23345177505399997
ACH-000732,-0.093194225025
ACH-000734,-0.149549986123
ACH-000735,-0.20811193472
ACH-000736,-0.065417239039
ACH-000738,0.08653237007110001
ACH-000746,-0.37576624604500003
ACH-000747,-0.0913661772381
ACH-000748,-0.12800257035999998
ACH-000753,-0.09870277398039999
ACH-000756,-0.506956292355
ACH-000757,-0.142376940306
ACH-000758,-0.021125714169099998
ACH-000760,-0.0916224043317
ACH-000763,-0.09262596865289999
ACH-000764,-0.19556369490699999
ACH-000765,-0.0131013375129
ACH-000766,-0.10354896861400001
ACH-000767,-0.157294706697
ACH-000768,-0.055660510230300005
ACH-000769,-0.271439603757
ACH-000770,-0.136103366004
ACH-000771,-0.0698477733823
ACH-000773,-0.06897609356319999
ACH-000776,-0.209688640009
ACH-000777,-0.144574184614
ACH-000778,-0.0438386472953
ACH-000781,-0.171075568816
ACH-000782,0.053363025032599994
ACH-000783,0.06684898480809999
ACH-000784,-0.11328674674599999
ACH-000785,-0.29427396170000003
ACH-000787,-0.36477776669100004
ACH-000788,0.025991423681600002
ACH-000791,-0.31538865722
ACH-000792,-0.179859078374
ACH-000794,-0.16181525157600002
ACH-000796,-0.179244703825
ACH-000799,-0.044033085654499995
ACH-000800,-0.15525551940500001
ACH-000802,-0.122691598424
ACH-000804,-0.34897923020599997
ACH-000805,0.0966301804999
ACH-000809,-0.0647931069862
ACH-000810,0.172015393021
ACH-000811,-0.11557079686100001
ACH-000817,-0.420417282844
ACH-000819,-0.066780915445
ACH-000820,-0.138034942275
ACH-000821,-0.118422631382
ACH-000822,-0.16891972464899999
ACH-000823,-0.19435123689199998
ACH-000824,-0.129771148179
ACH-000827,-0.00986255742011
ACH-000829,-0.207069462515
ACH-000831,-0.0012550681091400002
ACH-000832,-0.36315607478
ACH-000833,-0.00924539101398
ACH-000834,-0.199477957159
ACH-000835,-0.0969826366976
ACH-000836,-0.012026586543299998
ACH-000837,-0.22821411745099998
ACH-000838,0.163375252495
ACH-000839,0.0302168320007
ACH-000840,0.208803438987
ACH-000841,-0.135343838322
ACH-000843,-0.0738582488225
ACH-000846,0.0350809077874
ACH-000847,-0.019265279468700002
ACH-000848,-0.11977885173599999
ACH-000849,-0.0961449339912
ACH-000851,-0.17798608748300002
ACH-000855,-0.059386255255699995
ACH-000856,-0.155274665527
ACH-000858,0.036020458507199996
ACH-000859,-0.268418554811
ACH-000861,-0.231337464028
ACH-000862,-0.265746089278
ACH-000865,-0.23902144863000002
ACH-000866,-0.187812440604
ACH-000867,-0.148357791619
ACH-000869,0.061687739748
ACH-000872,-0.0437048392665
ACH-000873,-0.297233214346
ACH-000876,-0.24606815215599998
ACH-000878,0.04811907524180001
ACH-000880,-0.0344819530682
ACH-000881,-0.107348736209
ACH-000882,0.014705490310799998
ACH-000884,0.0606311663651
ACH-000885,-0.123809277797
ACH-000887,-0.204625769843
ACH-000888,-0.00880936888516
ACH-000889,-0.296718260154
ACH-000890,0.0753495819887
ACH-000896,-0.304395449487
ACH-000898,-0.0713311808987
ACH-000900,-0.15523821955999997
ACH-000901,-0.010620742828600002
ACH-000905,-0.0711302395708
ACH-000906,-0.141023150802
ACH-000907,-0.025145415630299997
ACH-000910,-0.252786242293
ACH-000911,-0.139773310021
ACH-000912,-0.208746052971
ACH-000913,-0.10256508166600001
ACH-000915,0.0292641515615
ACH-000916,0.20822279945500002
ACH-000917,-0.102963484767
ACH-000921,-0.117233741364
ACH-000924,-0.34723396534900003
ACH-000926,-0.15560739317800001
ACH-000928,-0.163979477423
ACH-000929,-0.0848232517668
ACH-000932,-0.0881986511179
ACH-000935,0.0167816943793
ACH-000936,-0.23560713885499998
ACH-000937,-0.125937075924
ACH-000938,0.0479088730117
ACH-000939,0.039684895226199994
ACH-000941,-0.18752157754999998
ACH-000943,-0.09801090516560002
ACH-000946,-0.206389974012
ACH-000947,-0.130370947983
ACH-000948,-0.135909949097
ACH-000950,-0.233550858381
ACH-000953,-0.018745693065400002
ACH-000957,-0.0347959778012
ACH-000958,0.0744633835576
ACH-000960,0.00743827679061
ACH-000963,-0.474242936214
ACH-000968,-0.11258336522199999
ACH-000969,-0.200322638457
ACH-000973,-0.0933298893493
ACH-000974,0.0363966959382
ACH-000975,-0.0652445293006
ACH-000976,-0.159746632125
ACH-000978,0.36471446006999997
ACH-000980,-0.11082416094
ACH-000984,-0.182259061965
ACH-000986,-0.289056887865
ACH-000988,-0.294999733435
ACH-000993,-0.144663508595
ACH-000994,0.000560565979354
ACH-000996,0.279571690692
ACH-001001,-0.0715680952705
ACH-001020,-0.169958660765
ACH-001028,-0.104146382324
ACH-001031,-0.166786976903
ACH-001038,-0.10501855911800001
ACH-001048,-0.049537997484499996
ACH-001050,-0.106588722017
ACH-001053,-0.10993776707800001
ACH-001054,-0.268130772718
ACH-001061,-0.048900096160399996
ACH-001067,-0.054594036902700004
ACH-001075,0.048387247396
ACH-001096,-0.24080121401000001
ACH-001128,0.107225564345
ACH-001134,-0.153846393215
ACH-001151,-0.243245059764
ACH-001163,-0.331152996814
ACH-001164,-0.291869398725
ACH-001173,-0.0571047175046
ACH-001183,-0.449049025695
ACH-001184,-0.663818370846
ACH-001190,0.0227043626654
ACH-001192,-0.19881428472100002
ACH-001193,0.0531585002807
ACH-001196,-0.187445450313
ACH-001197,-0.08456748038339998
ACH-001205,-0.48915378755000005
ACH-001211,-0.237532001107
ACH-001212,0.0536453689488
ACH-001228,-0.35638306384499996
ACH-001232,-0.0502716869596
ACH-001239,-0.06333377179880001
ACH-001274,-0.173716123235
ACH-001275,-0.165673759887
ACH-001277,-0.260944774188
ACH-001278,-0.22923894708599998
ACH-001280,-0.068521923432
ACH-001283,-0.0752700092392
ACH-001289,-0.0888052381112
ACH-001295,-0.0876597738915
ACH-001300,-0.12458094385099999
ACH-001301,0.186442682716
ACH-001302,-0.0657928416179
ACH-001303,-0.289488414659
ACH-001306,-0.133375832368
ACH-001318,-0.341679081544
ACH-001322,0.045449276583699995
ACH-001328,-0.0342657786036
ACH-001332,-0.0368344276474
ACH-001333,-0.0830133182572
ACH-001336,-0.22698994530699998
ACH-001340,-0.150757318916
ACH-001346,-0.21939736852800001
ACH-001353,0.032052757917299994
ACH-001354,0.0437378188631
ACH-001367,-0.625685370813
ACH-001368,-0.108903411335
ACH-001374,-0.151287687062
ACH-001375,-0.113348301851
ACH-001377,-0.16939927103
ACH-001380,-0.186800548501
ACH-001391,-0.42606327348800005
ACH-001407,0.000270412420944
ACH-001408,-0.0662974163562
ACH-001413,-0.0369645141934
ACH-001430,0.0498732663411
ACH-001431,-0.11797774465
ACH-001450,-0.109335604048
ACH-001496,-0.044800156995099996
ACH-001500,-0.053429630859199995
ACH-001521,-0.354573385829
ACH-001523,-0.246739618728
ACH-001532,-0.015253969828299999
ACH-001536,-0.183950146238
ACH-001550,-0.130256235096
ACH-001552,-0.23511306623000003
ACH-001554,-0.21921431406999997
ACH-001645,0.0446156653509
ACH-001654,-0.23955864343000002
ACH-001715,0.11626926956700001
ACH-001735,-0.013987860466899999
ACH-001736,-0.078177307647
ACH-001737,0.40159468739200005
ACH-001740,-0.129903542118
ACH-001745,-0.22250815527800002
ACH-001750,0.0911664518358
ACH-001765,-0.04991240623959999
ACH-001956,-0.246037645025
ACH-001957,-0.0392236541202
