,SPAG17 (200162)
ACH-000004,-0.0378717187799
ACH-000007,0.069982903471
ACH-000009,-0.158711498436
ACH-000011,0.0373572203921
ACH-000012,-0.27208287569600004
ACH-000013,-0.029753499147
ACH-000014,-0.13984415911599998
ACH-000015,-0.201739855172
ACH-000017,-0.0020439682444
ACH-000018,-0.10511593041400001
ACH-000019,-0.34941292889
ACH-000021,-0.04315616859469999
ACH-000022,-0.00156504166027
ACH-000025,-0.321085959302
ACH-000028,-0.230810234234
ACH-000030,-0.143010037103
ACH-000035,-0.265180110447
ACH-000036,-0.0596828197719
ACH-000037,0.0773128042455
ACH-000039,0.0589353719769
ACH-000040,-0.15254440275699999
ACH-000041,0.174232534006
ACH-000042,-0.037529057586599995
ACH-000045,0.0904525579802
ACH-000047,-0.177921959572
ACH-000052,-0.181434504376
ACH-000053,-0.015527036426799997
ACH-000054,-0.0954739071398
ACH-000055,0.0480112675734
ACH-000060,-0.151529862124
ACH-000067,-0.20841593365400002
ACH-000070,-0.05158495418549999
ACH-000075,-0.333515061574
ACH-000078,-0.11151150316500001
ACH-000082,0.0380305615477
ACH-000085,-0.255581233172
ACH-000086,-0.134984055456
ACH-000087,-0.195294407697
ACH-000092,-0.225504498782
ACH-000095,-0.059838793616500005
ACH-000097,-0.05200074723399999
ACH-000098,-0.135977565145
ACH-000099,0.051961778741499993
ACH-000108,-0.00027414629743500004
ACH-000113,-0.167968544999
ACH-000115,0.00105906311183
ACH-000116,-0.156768318677
ACH-000118,-0.149069532179
ACH-000120,0.0345220744305
ACH-000123,-0.112572131379
ACH-000127,-0.0452797874347
ACH-000128,-0.00177778356891
ACH-000132,-0.0977927567608
ACH-000133,-0.14329858934
ACH-000137,-0.271108423767
ACH-000138,0.0235608236368
ACH-000142,-0.0656526205212
ACH-000143,0.051371854443699995
ACH-000146,-0.075479884807
ACH-000148,-0.138030626616
ACH-000150,-0.00427687118249
ACH-000152,-0.338875036575
ACH-000153,-0.0167774796621
ACH-000159,-0.14185166717800002
ACH-000160,0.00332155815559
ACH-000163,0.0810944103875
ACH-000167,-0.163815107711
ACH-000168,0.104694108354
ACH-000169,-0.135069510058
ACH-000178,-0.0723811952413
ACH-000182,-0.106397747229
ACH-000183,-0.192229521523
ACH-000188,-0.126843287344
ACH-000189,-0.271029939676
ACH-000190,-0.168935399357
ACH-000198,-0.120863806574
ACH-000204,-0.291976803191
ACH-000206,-0.21634417328400002
ACH-000207,-0.030877687121900005
ACH-000211,-0.051530862854899995
