,OR2L2 (26246)
ACH-000004,0.0751157581225
ACH-000007,0.11253908167099999
ACH-000009,-0.153012062338
ACH-000011,0.0423025161443
ACH-000012,0.12015241281300001
ACH-000013,0.0852463916992
ACH-000014,-0.09682208835270001
ACH-000015,0.0305744023562
ACH-000017,-0.137444191326
ACH-000018,0.07611770227810001
ACH-000019,0.18286179275400002
ACH-000021,-0.059349049505199994
ACH-000022,0.116266203741
ACH-000025,0.109420953765
ACH-000028,0.16936198118700002
ACH-000030,-0.00204852809575
ACH-000035,0.162537878938
ACH-000036,0.0420844910196
ACH-000037,0.11122208290300001
ACH-000039,0.037081283592599996
ACH-000040,0.023868078802299998
ACH-000041,-0.0113915911705
ACH-000042,0.0553257797581
ACH-000045,-0.11171963429000001
ACH-000047,0.010974795829499999
ACH-000052,-0.224008199
ACH-000053,-0.0420320672525
ACH-000054,-0.024195198604900003
ACH-000055,0.0142003028004
ACH-000060,0.126511817576
ACH-000067,0.010948484265900001
ACH-000070,-0.12472996570999999
ACH-000075,-0.18547465450599998
ACH-000078,-0.0364623163203
ACH-000082,-0.05586708043190001
ACH-000085,0.042436226418599995
ACH-000086,-0.07926332639839999
ACH-000087,0.0610519264233
ACH-000092,-0.0443391333314
ACH-000095,-0.081157062609
ACH-000097,-0.0179806712636
ACH-000098,-0.031769053467299996
ACH-000099,-0.08788369855460001
ACH-000108,-0.08156983978280001
ACH-000113,-0.13060679192
ACH-000115,0.124233952836
ACH-000116,0.02924973565
ACH-000118,-0.0283891509025
ACH-000120,-0.11227269815600001
ACH-000123,-0.073302896284
ACH-000127,0.0610108420033
ACH-000128,-0.0650957402721
ACH-000132,-0.00703915643396
ACH-000133,-0.0308582165557
ACH-000137,0.15297460658
ACH-000138,-0.10006701027899999
ACH-000142,-0.049249422361
ACH-000143,-0.21056537844599998
ACH-000146,0.027742482661700003
ACH-000148,-0.0320417202593
ACH-000150,-0.0250145210071
ACH-000152,-0.0703753301107
ACH-000153,-0.023302133179099998
ACH-000159,-0.018771975852
ACH-000160,-0.106817879833
ACH-000163,0.18655731909
ACH-000167,-0.247627194447
ACH-000168,-0.104306872147
ACH-000169,0.0156651588436
ACH-000178,0.006721519742439999
ACH-000182,0.09527201674010001
ACH-000183,-0.0849441730928
ACH-000188,0.0665517032194
ACH-000189,0.015077000706200001
ACH-000190,0.0376635032373
ACH-000198,0.0787612698278
ACH-000204,0.019237504378799997
ACH-000206,-0.110549563801
ACH-000207,0.0115501970276
ACH-000211,0.0660071451876
ACH-000215,0.012615705073
ACH-000221,0.114482343442
ACH-000222,-0.15121047981
ACH-000223,-0.136750151002
ACH-000226,0.041477130107499996
ACH-000227,-0.042932588500899996
ACH-000228,-0.101144331888
ACH-000231,-0.0420029648661
ACH-000232,-0.0834286356744
ACH-000233,0.071545097629
ACH-000234,-0.17799369467
ACH-000235,-0.0812140699389
ACH-000237,-0.054195333888499994
ACH-000238,0.0190799837217
ACH-000243,-0.11917356336
ACH-000244,0.06178072293930001
ACH-000246,-0.0640948915839
ACH-000248,0.139683302666
ACH-000250,-0.010088481915299999
ACH-000251,-0.222646660056
ACH-000253,-0.138873101644
ACH-000255,0.0327252591656
ACH-000256,-0.146116646413
ACH-000257,-0.115162916559
ACH-000258,-0.0490916481588
ACH-000259,-0.0233607547114
ACH-000260,0.0220103037849
ACH-000261,-0.0311599577966
ACH-000262,-0.0331638247749
ACH-000263,-0.20418623196400001
ACH-000264,0.0221563043462
ACH-000265,0.0554354562421
ACH-000266,-0.162448092057
ACH-000272,-0.000210961120753
ACH-000273,-0.0269450006698
ACH-000274,-0.048168328968
ACH-000277,0.07257909141379999
ACH-000278,-0.0282503022938
ACH-000279,0.0928520431429
ACH-000280,0.0428346716601
ACH-000281,-0.0652104435236
ACH-000288,-0.17537168028099998
ACH-000291,0.0136684168944
ACH-000293,0.0621077320304
ACH-000294,-0.117908814414
ACH-000295,-0.175783398915
ACH-000296,0.0665222558514
ACH-000302,0.042923698579900006
ACH-000304,0.0249665081182
ACH-000307,-0.056979000850999995
ACH-000308,-0.0867018353464
ACH-000310,-0.124979575745
ACH-000311,-0.198126215951
ACH-000312,-0.141493713566
ACH-000315,0.19646060686
ACH-000316,-0.199372405211
ACH-000317,-0.161816746524
ACH-000318,-0.114775842691
ACH-000319,0.290636246382
ACH-000320,-0.331770965854
ACH-000322,-0.0651250487891
ACH-000323,-0.004981003276810001
ACH-000324,-0.0182278649625
ACH-000329,-0.146650777624
ACH-000330,-0.244607849657
ACH-000331,0.0408334165202
ACH-000332,-0.106244165064
ACH-000334,0.0745168091258
ACH-000335,0.012632074177000002
ACH-000336,0.25109445380199996
ACH-000337,0.14906672784299999
ACH-000339,0.0507915891328
ACH-000341,0.107698768817
ACH-000348,-0.0242392507111
ACH-000350,-0.117675401505
ACH-000352,0.0314121496558
ACH-000356,0.20224044818599998
ACH-000361,0.0200106635221
ACH-000362,-0.103738782009
ACH-000363,-0.0260561327779
ACH-000364,-0.0388915708007
ACH-000365,0.019412603107200003
ACH-000366,-0.00339291627031
ACH-000368,-0.0162623988378
ACH-000374,0.0459004595014
ACH-000375,0.0236419366346
ACH-000376,-0.045515117463100004
ACH-000381,-0.07078203180130001
ACH-000383,-0.0325682892898
ACH-000387,-0.034064049207299996
ACH-000389,-0.25148971416099997
ACH-000390,0.117712504659
ACH-000393,-0.0669653145952
ACH-000395,-0.0433656047833
ACH-000397,-0.0339364249888
ACH-000401,0.262740599774
ACH-000402,-0.17891365402399997
ACH-000403,-0.0969051064731
ACH-000404,0.0458698810164
ACH-000406,-0.00991222180948
ACH-000407,0.0357084026725
ACH-000408,0.300522966774
ACH-000410,-0.11107171988600001
ACH-000411,-0.18754777167599998
ACH-000414,-0.146511756162
ACH-000415,0.112299326713
ACH-000416,0.055776884179
ACH-000420,-0.020205144740900002
ACH-000421,0.09649945009649999
ACH-000424,0.08951244047980002
ACH-000425,0.0678458995195
ACH-000426,-0.0107629172151
ACH-000427,0.0129820367193
ACH-000433,-0.23372237872200002
ACH-000436,-0.0345505523661
ACH-000444,0.049221920720499995
ACH-000445,-0.142907593305
ACH-000448,0.00416138282704
ACH-000450,0.0721790299125
ACH-000452,0.0261353607914
ACH-000454,0.0343022291946
ACH-000458,0.0618839722397
ACH-000459,0.204783978383
