,RAD51C (5889)
ACH-000189,-0.7170389654680001
ACH-000190,-0.8715937266920001
ACH-000198,-0.729035376271
ACH-000204,-0.583125390003
ACH-000206,-0.568139190597
ACH-000207,-0.6797882526010001
ACH-000211,-0.875536114194
ACH-000215,-0.795652756209
ACH-000221,-0.993209962718
ACH-000222,-0.588303902372
ACH-000223,-0.792229775783
ACH-000226,-0.726365361473
ACH-000227,-1.1838780600299998
ACH-000228,-0.7978999176170001
ACH-000231,-0.920846291172
ACH-000232,-0.875183259834
ACH-000233,-0.9005419662209999
ACH-000234,-0.6635957070340001
ACH-000235,-0.7531529609540001
ACH-000237,-0.848434157732
ACH-000238,-1.0360142909899999
ACH-000243,-0.750885992477
ACH-000244,-0.8457491394159999
ACH-000246,-0.589483551313
ACH-000248,-0.77148060074
ACH-000250,-0.252040299612
ACH-000251,-0.42335633050399996
ACH-000253,-0.7172187517820001
ACH-000255,-0.911244489137
ACH-000256,-0.532530815551
ACH-000257,-0.45839072903300004
ACH-000258,-0.7279160866419999
ACH-000259,-0.582494854954
ACH-000260,-0.671870840907
ACH-000261,-1.0542083016500001
ACH-000262,-0.580049425198
ACH-000263,-0.860207327134
ACH-000264,-0.7349816878309999
ACH-000265,-0.706848667969
ACH-000266,-0.901530513009
ACH-000272,-0.883379122517
ACH-000273,-0.664788998787
ACH-000274,-0.8180989270929999
ACH-000277,-0.733945376161
ACH-000278,-0.490798263847
ACH-000279,-1.16887877891
ACH-000280,-1.22397192369
ACH-000281,-0.72034303924
ACH-000288,-0.8727206704420001
ACH-000291,-0.525606093309
ACH-000293,-0.34692164045400004
ACH-000294,-0.498891896298
ACH-000295,-0.777858367568
ACH-000296,-0.8000222885799999
ACH-000302,-0.6925428174189999
ACH-000304,-0.546373068576
ACH-000307,-0.910625571336
ACH-000308,-0.558202936414
ACH-000310,-1.01483432737
ACH-000311,-0.46520165706999994
ACH-000312,-0.825905709605
ACH-000315,-0.45137251260600003
ACH-000316,-0.492717322772
ACH-000317,-0.8839279322750001
ACH-000318,-0.9022979532050001
ACH-000319,-0.6620331104630001
ACH-000320,-0.608949551379
ACH-000322,-0.622576812538
ACH-000323,-0.862554856724
ACH-000324,-0.83512453382
ACH-000329,-0.948056876176
ACH-000330,-0.507558750084
ACH-000331,-0.536534697569
ACH-000332,-0.612514631346
ACH-000334,-1.17350930098
ACH-000335,-0.423489002429
ACH-000336,-1.17806521594
ACH-000337,-0.6852560762659999
ACH-000339,-0.886283009315
ACH-000341,-0.745170866949
ACH-000348,-0.896495463977
ACH-000350,-0.806795360409
ACH-000352,-0.607059675102
ACH-000356,-0.325694541499
ACH-000361,-0.466989689959
ACH-000362,-0.997340421358
ACH-000363,-0.69443478117
ACH-000364,-0.39813622739
ACH-000365,-0.9784102012639999
ACH-000366,-0.651684542335
ACH-000368,-0.787767109834
ACH-000374,-0.940354374629
ACH-000375,-0.71529290765
ACH-000376,-0.671086272378
ACH-000381,-0.941118208525
ACH-000383,-0.6350917308340001
ACH-000387,-0.6947624443970001
ACH-000389,-0.701847758202
ACH-000390,-0.330267913517
ACH-000393,-0.63098705471
ACH-000395,-0.557905291092
ACH-000397,-0.8351531115440001
ACH-000401,-0.865314838778
ACH-000402,-1.15916599304
ACH-000403,-0.802187574472
ACH-000404,-0.662309740472
ACH-000406,-0.714045168517
ACH-000407,-0.764268544711
ACH-000408,-0.923790901217
ACH-000410,-0.953451578207
ACH-000411,-0.5445992619510001
ACH-000414,-0.7858401134309999
ACH-000415,-1.27136105066
ACH-000416,-0.899255169666
ACH-000420,-0.828280698578
ACH-000421,-0.70971072375
ACH-000424,-0.6087588939649999
ACH-000425,-0.554410300396
ACH-000426,-1.0611573724799999
ACH-000427,-0.752501123275
ACH-000433,-0.38453755553999996
ACH-000436,-0.647072576105
ACH-000444,-0.876868889087
ACH-000445,-0.36032548078500004
ACH-000448,-0.852142371947
ACH-000450,-0.46758030535800005
ACH-000452,-0.738448744955
ACH-000454,-0.449140470568
ACH-000458,-0.707054886584
ACH-000459,-0.607777881338
ACH-000460,-0.58557357518
ACH-000461,-0.678230421138
ACH-000463,-0.604912558183
ACH-000464,-0.706475586656
ACH-000466,-1.1704980145000001
ACH-000467,-0.6634310384000001
ACH-000468,-0.47174289616899995
ACH-000469,-0.972217962112
ACH-000470,-1.1202885141399999
ACH-000471,-0.39099038523199997
ACH-000472,-1.2493753580299998
ACH-000473,-0.7367665433600001
ACH-000475,-0.571957686282
ACH-000476,-0.512568689695
ACH-000477,-0.792463317448
ACH-000480,-0.7365203918500001
ACH-000481,-0.728739467975
ACH-000483,-0.341461946
ACH-000484,-0.995784703176
ACH-000485,-0.947052517164
ACH-000486,-0.583619758346
ACH-000487,-0.7555694443359999
ACH-000488,-0.827738052315
ACH-000490,-0.344672716902
ACH-000491,-0.903785504325
ACH-000495,-1.01797562795
ACH-000496,-0.8937532938670001
ACH-000499,-0.47574469254600005
ACH-000500,-0.772581980266
ACH-000502,-0.595734137253
ACH-000503,-0.9161061837019999
ACH-000505,-0.750714791894
ACH-000507,-0.308707500939
ACH-000510,-0.686710522693
ACH-000511,-0.7242889874609999
ACH-000512,-0.36242848434600006
ACH-000516,-0.378784483851
ACH-000517,-0.642954404545
ACH-000518,-1.05769057764
ACH-000520,-0.5543855438359999
ACH-000521,-0.89991304453
ACH-000522,-0.902763573364
ACH-000524,-0.647814690368
ACH-000527,-0.604454995087
ACH-000528,-1.01824816924
ACH-000537,-0.471021474559
ACH-000541,-0.92946814939
ACH-000542,-0.7356684352940001
ACH-000544,-0.605602705913
ACH-000545,-0.536711124687
ACH-000547,-0.611974634252
ACH-000548,-0.69996882946
ACH-000549,-0.48536475993699996
ACH-000550,-0.894839279025
ACH-000552,-0.45351488247500005
ACH-000556,-0.713320313616
ACH-000557,-1.28457033001
ACH-000570,-0.957427664635
ACH-000571,-0.757760800256
ACH-000573,-0.0172929418764
ACH-000576,-0.97310486845
ACH-000580,-0.588033583836
ACH-000584,-0.8667125164470001
ACH-000585,-0.488096401129
ACH-000588,-1.06107303755
ACH-000589,-0.501015389495
ACH-000591,-0.39863382020099997
ACH-000593,-0.22831669407299998
ACH-000600,0.13072130014900002
ACH-000601,-0.7540999851919999
ACH-000604,-0.478634450617
ACH-000605,-0.9615317574779999
ACH-000606,-0.513738135101
ACH-000608,-0.94986480915
ACH-000614,-0.206533536298
ACH-000616,-0.495847749688
ACH-000618,-0.8507811907199999
ACH-000619,-0.712270480008
ACH-000620,-0.613720114555
ACH-000621,-0.85600197588
ACH-000622,-0.7145452763879999
ACH-000623,-0.864161324436
ACH-000624,-0.504047490938
ACH-000627,-0.66765935844
ACH-000630,-0.55788001125
ACH-000632,-0.824394750026
ACH-000633,-0.48113362110799995
ACH-000637,-0.7042839057060001
ACH-000638,-0.8190665744050001
ACH-000646,-0.128509896663
ACH-000647,-0.636799887983
ACH-000648,-0.625386771068
ACH-000649,-1.12676107795
ACH-000651,-0.670814764749
ACH-000652,-0.7750543603200001
ACH-000653,-0.614607802305
ACH-000657,-0.825547795564
ACH-000658,-0.9354292750799998
ACH-000661,-0.338142966584
ACH-000662,0.17302241237799998
ACH-000663,-0.81636733589
ACH-000665,-0.544130727821
ACH-000671,-0.800230444327
ACH-000673,-0.529939938413
ACH-000676,-0.557931579472
ACH-000677,-0.7440089591069999
ACH-000681,-0.590461338736
ACH-000682,-0.945259532453
ACH-000683,-0.7015962503129999
ACH-000684,-0.774605857475
ACH-000688,-0.897995780774
ACH-000693,-0.703828666846
ACH-000694,-0.847137290956
ACH-000695,-0.854814492569
ACH-000696,-0.650132856879
ACH-000697,-0.43541440512699997
ACH-000699,-0.307415721348
ACH-000701,-0.820902653732
ACH-000706,-0.656987234167
ACH-000711,-0.5207691493850001
ACH-000713,-0.471018282266
ACH-000714,-0.846348267814
ACH-000718,-0.578392942104
ACH-000720,-1.2241529487
ACH-000721,-0.7163867519670001
ACH-000724,-0.421606916449
ACH-000725,-0.8250265932969999
ACH-000732,-0.460257750865
ACH-000734,-0.600656036295
ACH-000735,-0.551174992712
ACH-000736,-0.025304072850799997
ACH-000738,-0.8893654105169999
ACH-000746,-0.625851734365
ACH-000747,-0.6967172212720001
ACH-000748,-0.643800537482
ACH-000753,-0.7285317352330001
ACH-000756,-0.713992318517
ACH-000757,-0.297870429834
ACH-000758,-0.6574390644
ACH-000760,-0.593692002959
ACH-000763,-1.47378977473
ACH-000764,-0.226419589115
ACH-000765,-0.728966921304
ACH-000766,-0.773588938641
ACH-000767,-1.07739407096
ACH-000768,-0.887447607048
ACH-000769,-1.02255737268
ACH-000770,-0.762460648845
ACH-000771,-0.674897307806
ACH-000773,-0.697887672395
ACH-000776,-0.593906953222
ACH-000777,-0.892521636701
ACH-000778,-0.72569483713
ACH-000781,-0.674054247583
ACH-000782,-0.428939973443
ACH-000783,-0.7016616766179999
ACH-000784,-0.9727735076
ACH-000785,-1.26486345453
ACH-000787,-0.8243429486210001
ACH-000788,-0.906606550393
ACH-000791,-0.913112195605
ACH-000792,-0.8994342677030001
ACH-000794,-0.678821159458
ACH-000796,-1.0677223527200002
ACH-000799,-0.564091853098
ACH-000800,-0.243365018814
ACH-000802,-0.725851075653
ACH-000804,-0.904990420204
ACH-000805,-0.613265412112
ACH-000809,-0.996702494055
ACH-000810,-1.06636344596
ACH-000811,-0.702767540386
ACH-000817,-0.926211956636
ACH-000819,-0.834177892771
ACH-000820,-0.356560145615
ACH-000821,-0.739051384882
ACH-000822,-0.406494373765
ACH-000823,-0.827596641284
ACH-000824,-0.8769517008580001
ACH-000827,-0.55553177249
ACH-000829,-0.94115623937
ACH-000831,-0.40460970426200005
ACH-000832,-0.71903832272
ACH-000833,-0.41399698771
ACH-000834,-0.891971092585
ACH-000835,-1.0246367583299998
ACH-000836,-1.07745155004
ACH-000837,-0.86096217816
ACH-000838,-1.00378342471
ACH-000839,-0.42758679139300004
ACH-000840,-0.6699105932899999
ACH-000841,-0.754842003651
ACH-000843,-0.748055982817
ACH-000846,-0.930755862235
ACH-000847,-0.667961865562
ACH-000848,-0.8935635597759999
ACH-000849,-0.653552783082
ACH-000851,-0.538178788474
ACH-000855,-0.904566956981
ACH-000856,-0.87757899438
ACH-000858,-0.7435772081550001
ACH-000859,-0.853014223804
ACH-000861,-0.778087263977
ACH-000862,-0.9256387259200001
ACH-000865,-0.9602700688879999
ACH-000866,-0.643180289
ACH-000867,-0.7541823097779999
ACH-000869,-0.944434566145
ACH-000872,-0.606181111426
ACH-000873,-0.9016802098379999
ACH-000876,-1.23319448213
ACH-000878,-0.8017021928139999
ACH-000880,-0.646440163554
ACH-000881,-0.750706996101
ACH-000882,-0.762326499326
ACH-000884,-1.1621757820799998
ACH-000885,-0.5537048803769999
ACH-000887,-0.831334746336
ACH-000888,-0.669414065063
ACH-000889,-1.02371744562
ACH-000890,-0.809755345679
ACH-000896,-0.42742708634599996
ACH-000898,-0.798246010452
ACH-000900,-0.906872927405
ACH-000901,-1.21945675281
ACH-000905,-0.93810106015
ACH-000906,-0.9617556668070001
ACH-000907,-0.5543350831189999
ACH-000910,-0.524728306653
ACH-000911,-0.707906308365
ACH-000912,-0.722879537921
ACH-000913,-0.954257790634
ACH-000915,-0.575047255983
ACH-000916,-1.19067385322
ACH-000917,-0.653385228698
ACH-000921,-0.700500097982
ACH-000924,-0.787276342499
ACH-000926,-1.1507810922200001
ACH-000928,-0.622443593747
ACH-000929,-0.815460870256
ACH-000932,-0.368042736074
ACH-000935,-0.772361693029
ACH-000936,-0.503414672436
ACH-000937,-0.510353240222
ACH-000938,-0.9002319759649999
ACH-000939,-0.7641503050830001
ACH-000941,-0.33990707383900004
ACH-000943,-0.955098737396
ACH-000946,-0.912680462173
ACH-000947,-0.760408156513
ACH-000948,-0.7961915751819999
ACH-000950,-0.845194552105
ACH-000953,-0.6657413464949999
ACH-000957,-0.33162096208299996
ACH-000958,-0.591515471476
ACH-000960,-0.9155934452399999
ACH-000963,-0.927732819358
ACH-000968,-0.513189943
ACH-000969,-0.735769534888
ACH-000973,-0.870800418965
ACH-000974,-0.881228432699
ACH-000975,-0.644180162223
ACH-000976,-0.603607021434
ACH-000978,-0.588547988687
ACH-000980,-0.477115365643
ACH-000984,-0.434469198148
ACH-000986,-0.616132477518
ACH-000988,-0.9694634614550001
ACH-000993,-0.915761815916
ACH-000994,-0.925570694333
ACH-000996,-0.453266247094
ACH-001001,-0.836061503242
ACH-001020,-0.499365039904
ACH-001028,-0.7881428995020001
ACH-001031,-0.911248335854
ACH-001038,-0.593153021127
ACH-001048,-0.73853256956
ACH-001050,-0.85217099809
ACH-001053,-0.7893292780169999
ACH-001054,-0.636457399516
ACH-001061,-0.7043124633040001
ACH-001067,-0.6038384114109999
ACH-001075,-0.785504621495
ACH-001096,-0.786328893787
ACH-001128,-0.16443535888900002
ACH-001134,-0.48370466933899997
ACH-001151,-0.912376333527
ACH-001163,-0.45807497340400005
ACH-001164,-0.558846855307
ACH-001173,-0.849353885107
ACH-001183,-0.541053340128
ACH-001184,-0.668018365909
ACH-001190,-0.529565010395
ACH-001192,-0.796500673146
ACH-001193,-0.42087089504600006
ACH-001196,-0.53559788216
ACH-001197,-0.619384739099
ACH-001205,-0.6119066757680001
ACH-001211,-0.640460445302
ACH-001212,-0.5169377447569999
ACH-001228,-0.662806738768
ACH-001232,-0.854756356033
ACH-001239,-0.812227849466
ACH-001274,-0.656657280619
ACH-001275,-0.803053748089
ACH-001277,-0.749976192952
ACH-001278,-0.501828382953
ACH-001280,-1.483407816
ACH-001283,-0.545794876487
ACH-001289,-0.7659679824179999
ACH-001295,-0.805590756743
ACH-001300,-0.638227931214
ACH-001301,-0.6359639295699999
ACH-001302,-0.45749392079499995
ACH-001303,-0.351698188195
ACH-001306,-0.611074621873
ACH-001318,-0.694012004719
ACH-001322,-0.699920788327
ACH-001328,-0.48272371111199996
ACH-001332,-0.762450478415
ACH-001333,-0.433360986489
ACH-001336,-0.732877106935
ACH-001340,-0.8540838545530001
ACH-001346,-0.620446067854
ACH-001353,-0.911579781626
ACH-001354,-1.46393536783
ACH-001367,-0.362128775087
ACH-001368,-0.9273576530169999
ACH-001374,-0.871376419303
ACH-001375,-0.440793795488
ACH-001377,-0.779847121212
ACH-001380,-0.741612883453
ACH-001391,-0.567002403408
ACH-001407,-0.6321220134359999
ACH-001408,-1.43531661565
ACH-001413,-0.36724504749700004
ACH-001430,-0.7633639201450001
ACH-001431,-0.357151438462
ACH-001450,-0.8851365771259999
ACH-001496,-0.36969446455300004
ACH-001500,-0.730121628027
ACH-001521,-0.189183316257
ACH-001523,-1.1081286769399998
ACH-001532,-0.811143120274
ACH-001536,-0.914619015718
ACH-001550,-0.985037304974
ACH-001552,-0.944473361845
ACH-001554,-0.7299083322509999
ACH-001645,-0.7089030202590001
ACH-001654,-0.797783595596
ACH-001715,-0.44620197828
ACH-001735,-0.9331638722810001
ACH-001736,-0.716767654221
ACH-001737,-0.749741263473
ACH-001740,-0.598555951759
ACH-001745,-0.624284386643
ACH-001750,-0.6702502769740001
ACH-001765,-0.487249180547
ACH-001956,-0.307620284488
ACH-001957,-0.589941354018
