,CCNJ (54619)
ACH-000238,-0.190915470176
ACH-000243,-0.248393213994
ACH-000244,-0.128503889556
ACH-000246,-0.228231497551
ACH-000248,-0.0887125145817
ACH-000250,-0.255744644377
ACH-000251,-0.22081284020300002
ACH-000253,-0.2151524907
ACH-000255,-0.172931860949
ACH-000256,-0.117124543488
ACH-000257,-0.0344859005466
ACH-000258,-0.362288162882
ACH-000259,-0.00185731026949
ACH-000260,-0.25429793055
ACH-000261,-0.24339545598499998
ACH-000262,-0.32681752840399997
ACH-000263,0.0996798237146
ACH-000264,-0.21936272313000002
ACH-000265,-0.319793991087
ACH-000266,-0.180435989938
ACH-000272,-0.20965347648
ACH-000273,-0.174236142723
ACH-000274,-0.019335291235900002
ACH-000277,-0.229693420105
ACH-000278,-0.26037531078000004
ACH-000279,-0.270267646194
ACH-000280,-0.213270372342
ACH-000281,-0.35528524488799995
ACH-000288,-0.22729320131499997
ACH-000291,-0.155290288491
ACH-000293,-0.03626167214769999
ACH-000294,-0.48671310128
ACH-000295,-0.35324611205399997
ACH-000296,0.25158230863000003
ACH-000302,-0.08045132357939999
ACH-000304,-0.36720935239600005
ACH-000307,-0.137820791535
ACH-000308,-0.30307453903000003
ACH-000310,-0.456425787451
ACH-000311,-0.285915152196
ACH-000312,-0.262950126481
ACH-000315,-0.13914203358
ACH-000316,-0.17263025925900002
ACH-000317,-0.157238071533
ACH-000318,-0.219292438988
ACH-000319,-0.125646259445
ACH-000320,-0.324329342098
ACH-000322,-0.11492483847000001
ACH-000323,-0.241590305253
ACH-000324,-0.306521029515
ACH-000329,-0.23963578483800002
ACH-000330,-0.278235110684
ACH-000331,-0.287272634408
ACH-000332,-0.298765600712
ACH-000334,-0.171094345521
ACH-000335,-0.104861108446
ACH-000336,-0.290227032811
ACH-000337,-0.403912271284
ACH-000339,-0.25049723992899997
ACH-000341,-0.225380580442
ACH-000348,-0.18885085499499998
ACH-000350,-0.301510243158
ACH-000352,-0.0316926545873
ACH-000356,-0.260522520248
ACH-000361,-0.140634353906
ACH-000362,-0.22514599388300002
ACH-000363,-0.164371469758
ACH-000364,-0.194813841437
ACH-000365,-0.230051429285
ACH-000366,-0.293268809362
ACH-000368,-0.411711063414
ACH-000374,-0.297555864154
ACH-000375,-0.34366319815499996
ACH-000376,-0.163873924685
ACH-000381,-0.418271497838
ACH-000383,-0.252236847684
ACH-000387,-0.33664658501500005
ACH-000389,-0.138325090912
ACH-000390,-0.353858519823
ACH-000393,-0.168905857195
ACH-000395,-0.385046708882
ACH-000397,-0.14158739351500002
ACH-000401,-0.006717777400819999
ACH-000402,-0.591442607907
ACH-000403,-0.192824442636
ACH-000404,-0.20720922581300003
ACH-000406,-0.281290463211
ACH-000407,-0.131692367159
ACH-000408,-0.120354385943
ACH-000410,-0.20225201353
ACH-000411,-0.328134362257
ACH-000414,-0.1722679664
ACH-000415,-0.254222343659
ACH-000416,-0.220814408281
ACH-000420,-0.109549368023
ACH-000421,-0.14531237694399998
ACH-000424,-0.190908432473
ACH-000425,-0.2809454293
ACH-000426,-0.049994090789
ACH-000427,-0.065545106437
ACH-000433,-0.20873637734
ACH-000436,-0.11319358992900001
ACH-000444,-0.166604547552
ACH-000445,-0.0524054007483
ACH-000448,-0.234080270919
ACH-000450,0.035232345344
ACH-000452,-0.286517593374
ACH-000454,-0.322752884153
ACH-000458,-0.155125254396
ACH-000459,-0.197914609001
ACH-000460,-0.242825024284
ACH-000461,-0.040245911929599996
ACH-000463,-0.279094847306
ACH-000464,-0.361934568365
ACH-000466,-0.13067371597400002
ACH-000467,-0.270297948659
ACH-000468,-0.20349382695999998
ACH-000469,-0.130394767168
ACH-000470,-0.360874228049
ACH-000471,-0.268728776988
ACH-000472,-0.463214510414
ACH-000473,-0.08710070332080001
ACH-000475,-0.112234809681
ACH-000476,-0.07961170004389999
ACH-000477,-0.06082916021840001
ACH-000480,-0.268448324841
ACH-000481,-0.20461290535799997
ACH-000483,-0.0871046538723
ACH-000484,-0.22519132986200002
ACH-000485,-0.343960563199
ACH-000486,-0.23050564246199998
ACH-000487,-0.38164071003600003
ACH-000488,-0.101086915647
ACH-000490,-0.237873053363
ACH-000491,-0.09737618925439999
ACH-000495,-0.298562030947
ACH-000496,-0.276167556411
ACH-000499,-0.43847870715099996
ACH-000500,-0.05740916617359999
ACH-000502,-0.148860874701
ACH-000503,-0.198856638481
ACH-000505,-0.22595345159400002
ACH-000507,-0.30452192251800003
ACH-000510,-0.29455687902
ACH-000511,-0.25372150794500004
ACH-000512,0.052542107406199995
ACH-000516,-0.0203122731925
ACH-000517,-0.124800541394
ACH-000518,-0.039767268883
ACH-000520,-0.039406368824400004
ACH-000521,-0.11453193998099999
ACH-000522,-0.249814907327
ACH-000524,-0.289087372783
ACH-000527,-0.24605843256700002
ACH-000528,-0.330517440378
ACH-000537,-0.21055726804000002
ACH-000541,-0.15950382424100001
ACH-000542,-0.200737972726
ACH-000544,-0.40149318871399997
ACH-000545,0.0473069646863
ACH-000547,0.00251900542124
ACH-000548,-0.180865785114
ACH-000549,-0.3566995319
ACH-000550,-0.227794196076
ACH-000552,-0.156583476405
ACH-000556,-0.11126854072899998
ACH-000557,-0.322670211646
ACH-000570,-0.228823188466
ACH-000571,-0.20768216012600002
ACH-000573,-0.225607513495
ACH-000576,-0.302396690148
ACH-000580,-0.144715340494
ACH-000584,-0.24335771588000002
ACH-000585,-0.19631679238299998
ACH-000588,-0.16426072136
ACH-000589,-0.107157757093
ACH-000591,-0.308742065702
ACH-000593,-0.17670541225900002
ACH-000600,-0.292994730406
ACH-000601,-0.160354751128
ACH-000604,-0.057269400262
ACH-000605,-0.0232493286226
ACH-000606,-0.102999828431
ACH-000608,-0.205762142544
ACH-000614,-0.246035267153
ACH-000616,-0.111993066596
ACH-000618,-0.093932449607
ACH-000619,-0.070493721279
ACH-000620,-0.309607813434
ACH-000621,-0.247257550181
ACH-000622,-0.284615371048
ACH-000623,-0.184770298479
ACH-000624,-0.20007672535100002
ACH-000627,-0.310887516526
ACH-000630,-0.0794991248465
ACH-000632,-0.194569378889
ACH-000633,-0.244088167663
ACH-000637,-0.36205547445
ACH-000638,-0.31632562235
ACH-000646,-0.126634651307
ACH-000647,-0.20145464055799997
ACH-000648,-0.140139533562
ACH-000649,-0.326249298087
ACH-000651,-0.286997245887
ACH-000652,-0.0143351087053
ACH-000653,0.0182304625015
ACH-000657,-0.0639142635284
ACH-000658,-0.077652545358
ACH-000661,-0.0481509021262
ACH-000662,-0.0959566709052
ACH-000663,-0.142277270633
ACH-000665,-0.184896587034
ACH-000671,-0.479159536762
ACH-000673,-0.151348970561
ACH-000676,-0.368155415866
ACH-000677,-0.236705000004
ACH-000681,0.00920749481981
ACH-000682,-0.138868283553
ACH-000683,-0.23612079411999998
ACH-000684,-0.27373753168299997
ACH-000688,-0.219960406932
ACH-000693,-0.171471202568
ACH-000694,-0.187405702384
ACH-000695,-0.163588901442
ACH-000696,-0.14847131139699998
ACH-000697,-0.334044670263
ACH-000699,-0.145016804395
ACH-000701,-0.400556187778
ACH-000706,-0.23412882157900003
ACH-000711,-0.171917568799
ACH-000713,-0.152982459883
ACH-000714,-0.0765964184809
ACH-000718,-0.16282540885299998
ACH-000720,-0.125806243593
ACH-000721,-0.307824024813
ACH-000724,-0.109040668683
ACH-000725,-0.15208428765100002
ACH-000732,-0.0298526395315
ACH-000734,-0.22366562211999996
ACH-000735,-0.262787611424
ACH-000736,-0.129502423027
ACH-000738,-0.341141920057
ACH-000746,-0.21541345458
ACH-000747,-0.452260236325
ACH-000748,-0.19421103615
ACH-000753,-0.17877726822299997
ACH-000756,-0.0071310730016
ACH-000757,-0.0603535827764
ACH-000758,-0.205899011384
ACH-000760,-0.301573769675
ACH-000763,-0.184962781416
ACH-000764,-0.413030799181
ACH-000765,-0.0948963329856
ACH-000766,-0.168489753535
ACH-000767,-0.29694535243299996
ACH-000768,-0.151003754436
ACH-000769,-0.46833214907700005
ACH-000770,-0.20887502366799998
ACH-000771,-0.125946084816
ACH-000773,-0.7087022261679999
ACH-000776,-0.311864336677
ACH-000777,-0.272305386902
ACH-000778,-0.10475442485400001
ACH-000781,-0.214022897344
ACH-000782,-0.208556058666
ACH-000783,-0.182685381974
ACH-000784,-0.184716356592
ACH-000785,-0.33516752929099997
ACH-000787,-0.162863922202
ACH-000788,-0.19895354201200002
ACH-000791,-0.123264268397
ACH-000792,-0.18358644325100001
ACH-000794,-0.12714662269500002
ACH-000796,-0.276669184633
ACH-000799,-0.31307552898400004
ACH-000800,-0.08531777464939999
ACH-000802,-0.212411753818
ACH-000804,-0.326031679384
ACH-000805,-0.32498616600499997
ACH-000809,-0.17746545678
ACH-000810,-0.27713508500100004
ACH-000811,-0.294605599371
ACH-000817,-0.251206678287
ACH-000819,-0.0334660515273
ACH-000820,-0.212812130933
ACH-000821,-0.229634069336
ACH-000822,-0.0797877954472
ACH-000823,-0.279656288731
ACH-000824,-0.17420731532000003
ACH-000827,-0.118912354369
ACH-000829,-0.054773847890800004
ACH-000831,-0.17397825470800002
ACH-000832,-0.17875354117800002
ACH-000833,0.103485961695
ACH-000834,-0.087911635735
ACH-000835,-0.14758857733300002
ACH-000836,-0.134825389313
ACH-000837,-0.207170614078
ACH-000838,-0.0488270969326
ACH-000839,-0.271952189138
ACH-000840,-0.105874182663
ACH-000841,-0.23750159350299999
ACH-000843,-0.0897623312691
ACH-000846,-0.10507949050000001
ACH-000847,-0.336875204745
ACH-000848,-0.136147073465
ACH-000849,-0.36214297445
ACH-000851,-0.197952739699
ACH-000855,-0.25188444063
ACH-000856,-0.247109833413
ACH-000858,-0.181602580938
ACH-000859,-0.110420871246
ACH-000861,-0.501122328998
ACH-000862,-0.196355653876
ACH-000865,-0.313355837285
ACH-000866,-0.241702615106
ACH-000867,-0.0789659679713
ACH-000869,-0.233800932018
ACH-000872,-0.231607517055
ACH-000873,-0.20532406557500002
ACH-000876,-0.17320540334600001
ACH-000878,-0.013273808752899999
ACH-000880,-0.092606878944
ACH-000881,-0.20532383857900002
ACH-000882,-0.19672351567200003
ACH-000884,-0.19033717807999997
ACH-000885,-0.288494915507
ACH-000887,-0.132559174381
ACH-000888,-0.291665007704
ACH-000889,-0.33810724338
ACH-000890,-0.0462787358951
ACH-000896,-0.154469038804
ACH-000898,-0.16360093329199998
ACH-000900,-0.26251385636700003
ACH-000901,-0.167193112827
ACH-000905,-0.399111472307
ACH-000906,-0.20076812805999997
ACH-000907,-0.147544339973
ACH-000910,-0.136391358335
ACH-000911,-0.16369362209899999
ACH-000912,-0.266822582435
ACH-000913,-0.018113105722599998
ACH-000915,-0.340549262905
ACH-000916,-0.438257121448
ACH-000917,-0.126704513772
ACH-000921,-0.0875629429346
ACH-000924,-0.22798222699
ACH-000926,-0.169815951719
ACH-000928,-0.193661741909
ACH-000929,-0.0639465297712
ACH-000932,-0.0844224773701
ACH-000935,-0.20336090507500001
ACH-000936,-0.211911953618
ACH-000937,-0.18952692302299998
ACH-000938,-0.0916427314924
ACH-000939,-0.0986745983443
ACH-000941,-0.17164827037500002
ACH-000943,-0.23594122897300002
ACH-000946,-0.25257855616
ACH-000947,-0.308056925306
ACH-000948,-0.0948647532078
ACH-000950,-0.0882125534829
ACH-000953,-0.12551247263
ACH-000957,-0.08975151513689998
ACH-000958,-0.0685642948026
ACH-000960,-0.14125234806
ACH-000963,-0.167245668856
ACH-000968,-0.309621839317
ACH-000969,-0.3552450032
ACH-000973,-0.19793814937100002
ACH-000974,-0.23016851806400002
ACH-000975,-0.217345744962
ACH-000976,-0.010384571850499999
ACH-000978,0.0726187900678
ACH-000980,-0.107403713381
ACH-000984,-0.103117629605
ACH-000986,-0.13186193946
ACH-000988,-0.0539241500106
ACH-000993,-0.12907359822699999
ACH-000994,-0.39645238328599997
ACH-000996,-0.0960784459706
ACH-001001,-0.19435106259799997
ACH-001020,-0.308978479175
ACH-001028,-0.191763850486
ACH-001031,-0.101042993446
ACH-001038,-0.335811962685
ACH-001048,-0.140760352887
ACH-001050,-0.129079157102
ACH-001053,-0.16742412324300002
ACH-001054,-0.334317025963
ACH-001061,-0.12356868131
ACH-001067,-0.38756064211499996
ACH-001075,-0.051593962365300006
ACH-001096,0.0513395026228
ACH-001128,-0.165785910693
ACH-001134,-0.232889072523
ACH-001151,-0.19715872121300002
ACH-001163,-0.24898544185899998
ACH-001164,-0.23432328173
ACH-001173,-0.22533229882199998
ACH-001183,-0.27689564640700004
ACH-001184,-0.5203896438669999
ACH-001190,-0.230310682872
ACH-001192,-0.154038373875
ACH-001193,0.124608386864
ACH-001196,-0.10396359445699999
ACH-001197,0.0151189102795
ACH-001205,-0.36002854154799996
ACH-001211,-0.313526068203
ACH-001212,-0.20251460796100001
ACH-001228,-0.14663954544399999
ACH-001232,-0.300986556891
ACH-001239,-0.250258378955
ACH-001274,0.0625935297592
ACH-001275,-0.2400551253
ACH-001277,-0.057155436055199994
ACH-001278,-0.252200077757
ACH-001280,-0.39223503724799996
ACH-001283,-0.24986301391
ACH-001289,-0.0901010883849
ACH-001295,-0.327355625345
ACH-001300,-0.22320972980599998
ACH-001301,-0.212353719652
ACH-001302,-0.058323592810699994
ACH-001303,0.00618676052786
ACH-001306,-0.34418974554799997
ACH-001318,-0.08931468303330001
ACH-001322,-0.164682269971
ACH-001328,-0.27824464211
ACH-001332,-0.415906828487
ACH-001333,-0.191279847825
ACH-001336,-0.181006826967
ACH-001340,-0.273674851428
ACH-001346,-0.235614113821
ACH-001353,-0.197062599129
ACH-001354,-0.220411763637
ACH-001367,-0.32475870216499997
ACH-001368,-0.16135699229699998
ACH-001374,-0.33728627361100005
ACH-001375,-0.10875420550100001
ACH-001377,-0.17379359699400002
ACH-001380,-0.307412672311
ACH-001391,-0.335278110953
ACH-001407,-0.148561713627
ACH-001408,-0.261080584129
ACH-001413,-0.376123130197
ACH-001430,-0.14225094535399999
ACH-001431,-0.17668765623100002
ACH-001450,-0.202157900658
ACH-001496,-0.0968627568548
ACH-001500,-0.09801472353060002
ACH-001521,-0.31076447833299997
ACH-001523,-0.399954255388
ACH-001532,-0.26326112574099997
ACH-001536,-0.162947309704
ACH-001550,-0.2416599156
ACH-001552,-0.0616581790255
ACH-001554,-0.200115116661
ACH-001645,-0.315322390771
ACH-001654,-0.248195885223
ACH-001715,-0.0793675175425
ACH-001735,-0.0907433393466
ACH-001736,-0.00103227605333
ACH-001737,-0.534700134191
ACH-001740,-0.305741908963
ACH-001745,-0.326943394282
ACH-001750,-0.153248403035
ACH-001765,-0.282978673011
ACH-001956,-0.15924722445199999
ACH-001957,-0.21021673644900002
