,MANBA (4126)
ACH-000004,-0.184096487033
ACH-000007,-0.0034213915589400004
ACH-000009,0.006520812184850001
ACH-000011,-0.156140372819
ACH-000012,-0.0017952603598699998
ACH-000013,-0.0161037131718
ACH-000014,0.0397139010246
ACH-000015,-0.058499496790199994
ACH-000017,0.0448231112259
ACH-000018,0.0798048583225
ACH-000019,-0.0665563352312
ACH-000021,-0.0590647641299
ACH-000022,-0.08931550670369999
ACH-000025,-0.0662043616737
ACH-000028,-0.059734696573099995
ACH-000030,-0.04567357314519999
ACH-000035,0.00020016481633400003
ACH-000036,-0.0899623484128
ACH-000037,-0.0892422598215
ACH-000039,-0.113052088764
ACH-000040,0.030765195057700003
ACH-000041,0.041048792916099995
ACH-000042,-0.123698196642
ACH-000045,0.16840088758400001
ACH-000047,-0.0363289661265
ACH-000052,-0.21451412433699998
ACH-000053,-0.0583658243609
ACH-000054,0.0183192164714
ACH-000055,0.061943144777600004
ACH-000060,-0.015660585137700002
ACH-000067,0.0494501503474
ACH-000070,-0.026080256408799997
ACH-000075,-0.018541377804900002
ACH-000078,-0.19683419890599999
ACH-000082,-0.0278877939302
ACH-000085,0.124407848714
ACH-000086,0.148086258484
ACH-000087,-0.419348175062
ACH-000092,-0.120608574772
ACH-000095,-0.0647185285367
ACH-000097,-0.0389667543619
ACH-000098,-0.153475661459
ACH-000099,-0.0518905190331
ACH-000108,-0.076713696964
ACH-000113,0.0835190694292
ACH-000115,0.00034994695863199997
ACH-000116,-0.114371652023
ACH-000118,-0.054313130649100004
ACH-000120,-0.175028960669
ACH-000123,-0.154365975337
ACH-000127,-0.0364376030152
ACH-000128,-0.00903384718018
ACH-000132,-0.035235229245099996
ACH-000133,0.0508099538831
ACH-000137,0.144314305536
ACH-000138,-0.0314582404078
ACH-000142,-0.0610029005011
ACH-000143,0.157488902568
ACH-000146,0.12150100903
ACH-000148,-0.13410472148900002
ACH-000150,0.112145163364
ACH-000152,0.031710989161299996
ACH-000153,-0.216495977745
ACH-000159,-0.159275300165
ACH-000160,-0.012865502835799998
ACH-000163,-0.217017020983
ACH-000167,-0.29638373515
ACH-000168,-0.148453649606
ACH-000169,-0.061492573943499995
ACH-000178,0.140801503598
ACH-000182,-0.141037699535
ACH-000183,0.119322943988
ACH-000188,0.157913008325
ACH-000189,-0.46328925547300004
ACH-000190,0.08894527000949999
ACH-000198,-0.0256172396658
ACH-000204,-0.0136284068049
ACH-000206,-0.0507740242401
ACH-000207,-0.13631319688500002
ACH-000211,-0.147061386724
ACH-000215,0.0660775364488
ACH-000221,0.127377116226
ACH-000222,0.152121995881
ACH-000223,-0.195470558812
ACH-000226,-0.0595417165258
ACH-000227,-0.0560797516473
ACH-000228,0.128138208215
ACH-000231,-0.10533038286699999
ACH-000232,-0.037608695358599994
ACH-000233,0.0738950255253
ACH-000234,-0.192160197343
ACH-000235,-0.026746362322499998
ACH-000237,-0.0128020814827
ACH-000238,0.017091075875
ACH-000243,-0.113996774948
ACH-000244,0.00192245691541
ACH-000246,0.0459657125892
ACH-000248,0.03772471547219999
ACH-000250,-0.0251507215743
ACH-000251,-0.25802819382500003
ACH-000253,-0.0410697951073
ACH-000255,-0.141929152083
ACH-000256,0.206057798378
ACH-000257,-0.097139534801
ACH-000258,-0.18687708781100001
ACH-000259,-0.100217012294
ACH-000260,-0.0345289915164
ACH-000261,-0.057875432246199995
ACH-000262,-0.100839502583
ACH-000263,-0.106798799465
ACH-000264,-0.12035497092
ACH-000265,-0.22153926965100001
ACH-000266,0.011625823686600001
ACH-000272,-0.036595552360800004
ACH-000273,-0.07384826398510001
ACH-000274,0.0749909474411
ACH-000277,-0.128911142801
ACH-000278,0.133919001209
ACH-000279,0.0833209212025
ACH-000280,0.016243324166399998
ACH-000281,0.10153290983999999
ACH-000288,-0.0361595017108
ACH-000291,0.060071014396199995
ACH-000293,0.0493184107524
ACH-000294,-0.0640737054207
ACH-000295,-0.21745506687
ACH-000296,0.17335972968600002
ACH-000302,0.0288175480412
ACH-000304,-0.134790999168
ACH-000307,-0.145664586224
ACH-000308,-0.0643839862868
ACH-000310,-0.21666148101799998
ACH-000311,-0.0590261245792
ACH-000312,-0.127858948195
ACH-000315,0.281128307907
ACH-000316,-0.344656587847
ACH-000317,-0.0407420288299
ACH-000318,0.0226771269508
ACH-000319,0.07065691408819999
ACH-000320,-0.0255389705601
ACH-000322,-0.26915907789500004
ACH-000323,0.0317973649766
ACH-000324,-0.0714227900916
ACH-000329,0.0430531773862
ACH-000330,0.10044687055500001
ACH-000331,0.135454222654
ACH-000332,0.03451434834830001
ACH-000334,0.04362956206
ACH-000335,-0.2329724765
ACH-000336,-0.205648631008
ACH-000337,-0.10322962112299999
ACH-000339,-0.0880258152356
ACH-000341,0.39353032046499997
ACH-000348,-0.22320697978100001
ACH-000350,-0.0330710417855
ACH-000352,0.08750834971480001
ACH-000356,-0.09839924671219999
ACH-000361,0.20643220428
ACH-000362,0.00841056631667
ACH-000363,0.0502019983562
ACH-000364,-0.13588817432
ACH-000365,-0.04856354529469999
ACH-000366,-0.0824253848489
ACH-000368,0.09232979068389999
ACH-000374,-0.20381149687800001
ACH-000375,0.0618167757302
ACH-000376,-0.18023407654800003
ACH-000381,0.0868637234637
ACH-000383,0.00849094997628
ACH-000387,-0.113950315775
ACH-000389,0.080827864627
ACH-000390,-0.045338199489199996
ACH-000393,0.0658816802636
ACH-000395,-0.190864644506
ACH-000397,0.0101586377874
ACH-000401,-0.0833278548305
ACH-000402,-0.12273397742999999
ACH-000403,0.07017897636010001
ACH-000404,-0.328114272044
ACH-000406,-0.0560781150753
ACH-000407,-0.028922860077299998
ACH-000408,-0.15497333551200002
ACH-000410,-0.182331101926
ACH-000411,-0.024331151384299997
ACH-000414,-0.15298225308
ACH-000415,-0.0698039170236
ACH-000416,-0.0397486027861
ACH-000420,0.11754700937000001
ACH-000421,-0.07758147934769999
ACH-000424,0.09572954149110001
ACH-000425,-0.179437286578
ACH-000426,-0.22951139805
ACH-000427,0.156655553457
ACH-000433,0.274193422168
ACH-000436,-0.138520655798
ACH-000444,-0.1227770002
ACH-000445,0.020425966169599998
ACH-000448,0.0572924551856
ACH-000450,0.0188057061048
ACH-000452,-0.0225081072354
ACH-000454,-0.0355659491275
ACH-000458,0.24419912786200001
ACH-000459,-0.0485971534849
ACH-000460,-0.131220156655
ACH-000461,0.10107400255200001
ACH-000463,-0.0100447155511
ACH-000464,0.35224031950499995
ACH-000466,0.0788319385405
ACH-000467,0.16464438979
ACH-000468,-0.325865465622
ACH-000469,0.027111660768
ACH-000470,-0.243927390234
ACH-000471,0.028133737929099997
ACH-000472,0.139487585533
ACH-000473,0.0285939920349
ACH-000475,0.00476599373491
ACH-000476,0.06272025594899999
ACH-000477,0.17329512325399998
ACH-000480,0.10728626073799999
ACH-000481,-0.04211117923140001
ACH-000483,0.125860958998
ACH-000484,-0.021236072827099998
ACH-000485,-0.10181925995300001
ACH-000486,-0.00405001004061
ACH-000487,-0.04322629688540001
ACH-000488,0.0941704156391
ACH-000490,-0.0464997931786
ACH-000491,-0.140208366903
ACH-000495,-0.0299986514567
ACH-000496,-0.19829850912500002
ACH-000499,0.0204487519277
ACH-000500,0.93962268161
ACH-000502,0.0784754580421
ACH-000503,0.14564688166200002
ACH-000505,-0.12431860460100001
ACH-000507,0.0239397292884
ACH-000510,-0.154977936632
ACH-000511,-0.152044637945
ACH-000512,0.10798449454000002
ACH-000516,-0.0884275301839
ACH-000517,-0.140950695938
ACH-000518,-0.09578940673589999
ACH-000520,-0.33450766333
ACH-000521,-0.0755190374412
ACH-000522,0.131339464506
ACH-000524,-0.0684950815485
ACH-000527,0.021658553738199998
ACH-000528,-0.0165661653783
ACH-000537,0.0908596825944
ACH-000541,0.20226042364799998
ACH-000542,-0.024097285079799996
ACH-000544,0.20521928913100002
ACH-000545,-0.054834052724400006
ACH-000547,0.0996834186234
ACH-000548,0.027074798220299998
ACH-000549,-0.0991511955343
ACH-000550,-0.03264212173
ACH-000552,0.154783515192
ACH-000556,-0.0945558949515
ACH-000557,0.00714982198815
ACH-000570,-0.0545115987813
ACH-000571,-0.0471707630002
ACH-000573,0.07441743073089999
ACH-000576,-0.0533095441289
ACH-000580,0.0370516074348
ACH-000584,-0.0731991844555
ACH-000585,0.105026580445
ACH-000588,0.0787149703219
ACH-000589,-0.172653888195
ACH-000591,-0.04503614417230001
ACH-000593,0.00582086492325
ACH-000600,-0.023874106830199998
ACH-000601,-0.0299111773025
ACH-000604,0.029744165337400003
ACH-000605,0.09631613098330001
ACH-000606,0.0885779745731
ACH-000608,-0.0326790845855
ACH-000614,-0.0330877007293
ACH-000616,-0.11152344650900001
ACH-000618,0.060803649922400005
ACH-000619,0.0574226281018
ACH-000620,-0.06358424229090001
ACH-000621,0.047576515671499994
ACH-000622,0.203891529147
ACH-000623,0.0599933947568
ACH-000624,-0.030200901861999998
ACH-000627,-0.180578571371
ACH-000630,-0.158630691445
ACH-000632,-0.061101744974800004
ACH-000633,0.09173884660389998
ACH-000637,0.013971543797500001
ACH-000638,-0.00658089181234
ACH-000646,0.0547458265364
ACH-000647,-0.07481410552739999
ACH-000648,-0.118575949693
ACH-000649,-0.184133046615
ACH-000651,-0.0821757788315
ACH-000652,0.0357373167561
ACH-000653,-0.0823360431832
ACH-000657,-0.05681572962669999
ACH-000658,0.039098231382
ACH-000661,-0.20265733158799998
ACH-000662,-0.175801122573
ACH-000663,0.116742262765
ACH-000665,-0.0166469884668
ACH-000671,0.151890816624
ACH-000673,0.0778140628848
ACH-000676,0.0444233928746
ACH-000677,-0.14135032385399998
ACH-000681,-0.18217805499
ACH-000682,-0.011152050444200002
ACH-000683,-0.012275178444299999
ACH-000684,-0.234453835016
ACH-000688,0.0426524913504
ACH-000693,0.046249401255900005
ACH-000694,-0.054287576135
ACH-000695,0.340216819229
ACH-000696,-0.0065601328037499995
ACH-000697,-0.06372822890759999
ACH-000699,-0.0660185463716
ACH-000701,-0.288451890755
ACH-000706,0.0111825179762
ACH-000711,-0.060262611382300005
ACH-000713,-0.0873036101952
ACH-000714,0.05617837456830001
ACH-000718,-0.0830798888335
ACH-000720,-0.157456738246
ACH-000721,-0.0498755363651
ACH-000724,-0.21414226258400001
ACH-000725,-0.029942028199400002
ACH-000732,0.00845165279958
ACH-000734,-0.0396003200885
ACH-000735,0.0790708818128
ACH-000736,-0.104870857914
ACH-000738,0.09295474665799999
ACH-000746,-0.269713140869
ACH-000747,-0.11245678167999999
ACH-000748,-0.0110664445441
ACH-000753,0.0506207529548
ACH-000756,0.178118881884
ACH-000757,0.0607849483829
ACH-000758,0.0133036312937
ACH-000760,-0.13088168114499998
ACH-000763,-0.154045793668
ACH-000764,-0.0862844293373
ACH-000765,-0.00569619251469
ACH-000766,-0.20783894031800002
ACH-000767,-0.14133918393300002
ACH-000768,0.0167209569692
ACH-000769,0.00713122181211
ACH-000770,-0.067260621997
ACH-000771,0.140220515204
ACH-000773,0.048704221164499996
ACH-000776,0.061325015200699995
ACH-000777,-0.0521370342054
ACH-000778,0.0609489844111
ACH-000781,-0.0157242056974
ACH-000782,-0.00473165492646
ACH-000783,0.013094311036200002
ACH-000784,-0.0103231890575
ACH-000785,-0.0276436767237
ACH-000787,0.030923099902499997
ACH-000788,-0.013097876008799999
ACH-000791,-0.137898424966
ACH-000792,-0.0759698160303
ACH-000794,-0.022426003711599998
ACH-000796,-0.0304178218078
ACH-000799,0.0389233961468
ACH-000800,0.039987578257300004
ACH-000802,-0.11167852117699999
ACH-000804,-0.0152150124612
ACH-000805,-0.0817694754321
ACH-000809,-0.0248640243853
ACH-000810,0.215307645207
ACH-000811,0.0363613402011
ACH-000817,-0.0665154420975
ACH-000819,-0.14487039396600002
