,BRSK2 (9024)
ACH-000168,-0.173367798717
ACH-000169,-0.120158020349
ACH-000178,-0.18620168734200002
ACH-000182,0.0807823697223
ACH-000183,-0.21938695349399998
ACH-000188,-0.042761871772600005
ACH-000189,-0.21033078621399998
ACH-000190,0.20580308427000002
ACH-000198,-0.09928999095280001
ACH-000204,-0.138675737232
ACH-000206,0.255950378921
ACH-000207,-0.48367044803099996
ACH-000211,-0.07846250354010001
ACH-000215,-0.211885595884
ACH-000221,0.056051367083
ACH-000222,0.0955721627267
ACH-000223,-0.10877506166300001
ACH-000226,0.0924597940968
ACH-000227,-0.024361890904700003
ACH-000228,0.213304613381
ACH-000231,-0.059738269101999995
ACH-000232,-0.122088280333
ACH-000233,-0.0986752350743
ACH-000234,-0.0809082778752
ACH-000235,-0.24454644345100002
ACH-000237,-0.110409260153
ACH-000238,-0.09471318618489999
ACH-000243,0.019261492626
ACH-000244,0.212240870494
ACH-000246,-0.244857834137
ACH-000248,-0.161187956252
ACH-000250,-0.115803590399
ACH-000251,-0.182678696484
ACH-000253,-0.121168446424
ACH-000255,0.035527092179699994
ACH-000256,-0.087886486
ACH-000257,-0.11614506515900001
ACH-000258,-0.170336160713
ACH-000259,-0.187787966443
ACH-000260,-0.07951767735389999
ACH-000261,-0.26450975291400003
ACH-000262,0.130176259178
ACH-000263,-0.43490733982
ACH-000264,0.0355403260525
ACH-000265,-0.08206038533610001
ACH-000266,-0.201276724327
ACH-000272,-0.18811115553100002
ACH-000273,-0.22570484363200002
ACH-000274,-0.153576011106
ACH-000277,-0.234582584175
ACH-000278,-0.0917238044639
ACH-000279,-0.253463065868
ACH-000280,-0.0844815306769
ACH-000281,-0.548115075074
ACH-000288,-0.128150862333
ACH-000291,-0.15665558740399999
ACH-000293,0.09979039210400001
ACH-000294,-0.10412590441700001
ACH-000295,-0.327400890073
ACH-000296,-0.0563910757465
ACH-000302,-0.196028664663
ACH-000304,-0.276101464909
ACH-000307,-0.408301029832
ACH-000308,-0.0780482571847
ACH-000310,-0.24589679984299997
ACH-000311,-0.340988940743
ACH-000312,-0.20673416305700001
ACH-000315,-0.0533720771074
ACH-000316,-0.1695547552
ACH-000317,0.0258283136865
ACH-000318,-0.191776205632
ACH-000319,-0.263702009475
ACH-000320,0.0670451862964
ACH-000322,0.0582069234064
ACH-000323,-0.234148889247
ACH-000324,-0.20867059592599999
ACH-000329,-0.263067833708
ACH-000330,-0.355388257364
ACH-000331,-0.0214649669847
ACH-000332,-0.202753664069
ACH-000334,-0.15558537092900002
ACH-000335,0.08512234470619999
ACH-000336,-0.5265723508569999
ACH-000337,-0.170333418879
ACH-000339,-0.16391468491299999
ACH-000341,-0.25071922083
ACH-000348,-0.08714114318579999
ACH-000350,-0.23805116802200002
ACH-000352,-0.025825085281599998
ACH-000356,-0.29552963964
ACH-000361,-0.114402653126
ACH-000362,-0.128018144742
ACH-000363,-0.04538737914609999
ACH-000364,-0.261205425311
ACH-000365,-0.197262923821
ACH-000366,-0.27446209098700003
ACH-000368,-0.28389467278
ACH-000374,-0.05858432677040001
ACH-000375,-0.169507073824
ACH-000376,-0.120914976182
ACH-000381,-0.41599628570299996
ACH-000383,-0.224010801932
ACH-000387,-0.258727466325
ACH-000389,-0.299030545192
ACH-000390,-0.0160749158645
ACH-000393,-0.330440153176
ACH-000395,-0.101978208986
ACH-000397,-0.30522990795000005
ACH-000401,0.0761781881806
ACH-000402,-0.281188005769
ACH-000403,-0.236029492113
ACH-000404,0.102528947491
ACH-000406,-0.126817919749
ACH-000407,0.0967979288274
ACH-000408,-0.24254591141399998
ACH-000410,-0.00936917571025
ACH-000411,-0.149879587405
ACH-000414,-0.0610276347879
ACH-000415,0.000145328447035
ACH-000416,-0.07568020333869999
ACH-000420,-0.37325840455700005
ACH-000421,-0.186258545918
ACH-000424,0.031512979799700004
ACH-000425,-0.283378332768
ACH-000426,-0.09336857741080001
ACH-000427,-0.144473146742
ACH-000433,-0.12619367315
ACH-000436,-0.15080531264799998
ACH-000444,0.0616864572401
ACH-000445,-0.11149141603700001
ACH-000448,-0.011531143234299998
ACH-000450,0.0714567901436
ACH-000452,-0.187901353045
ACH-000454,0.00778119227576
ACH-000458,0.0249641822731
ACH-000459,-0.046327602223199996
ACH-000460,-0.17400226867600002
ACH-000461,-0.163979205746
ACH-000463,-0.183657821336
ACH-000464,-0.0423257535484
ACH-000466,-0.296243323068
ACH-000467,-0.226752257265
ACH-000468,-0.243174545392
ACH-000469,-0.213886771289
ACH-000470,-0.038521886975300006
ACH-000471,-0.346331109297
ACH-000472,-0.09873714333389999
ACH-000473,-0.20251279695799998
ACH-000475,-0.0657458554663
ACH-000476,-0.203235321981
ACH-000477,-0.07156475822780001
ACH-000480,-0.0253965070131
ACH-000481,-0.0036262980716
ACH-000483,-0.487348825545
ACH-000484,-0.0970251043498
ACH-000485,-0.296639825306
ACH-000486,-0.072780269096
ACH-000487,-0.024031096945099997
ACH-000488,-0.254537505013
ACH-000490,-0.010537145514799999
ACH-000491,0.0492693609174
ACH-000495,-0.20207432561799998
ACH-000496,-0.045608211877300006
ACH-000499,-0.025576487237499997
ACH-000500,0.598201549432
ACH-000502,-0.08537228982930001
ACH-000503,0.154546026853
ACH-000505,-0.215544220844
ACH-000507,-0.013939849968600001
ACH-000510,-0.141452300901
ACH-000511,-0.08536428733689999
ACH-000512,0.211955857877
ACH-000516,0.0466482120448
ACH-000517,-0.123575389808
ACH-000518,-0.14775131637299999
ACH-000520,-0.23673078452500002
ACH-000521,0.0678987977049
ACH-000522,-0.11712137712099999
ACH-000524,-0.134015552282
ACH-000527,-0.17145604919500002
ACH-000528,-0.11409653432
ACH-000537,-0.15136601459000001
ACH-000541,-0.431592615262
ACH-000542,-0.24444693107700002
ACH-000544,-0.219066305515
ACH-000545,-0.151719871817
ACH-000547,-0.362013121941
ACH-000548,-0.106277487017
ACH-000549,-0.122680937148
ACH-000550,-0.285084596877
ACH-000552,-0.112092969636
ACH-000556,-0.141772708224
ACH-000557,-0.142064716114
ACH-000570,-0.12565829331599998
ACH-000571,-0.167865566267
ACH-000573,-0.121818005088
ACH-000576,-0.288298539161
ACH-000580,-0.231790858515
ACH-000584,-0.136539193584
ACH-000585,-0.113555304434
ACH-000588,-0.21484541748799998
ACH-000589,0.00596677312798
ACH-000591,-0.351868677126
ACH-000593,-0.236027760817
ACH-000600,-0.0961114922301
ACH-000601,-0.18530987121599998
ACH-000604,-0.109609953158
ACH-000605,-0.35458804111500003
ACH-000606,-0.0784487285188
ACH-000608,-0.20983210562100002
ACH-000614,-0.215213950033
ACH-000616,-0.09552284715420001
ACH-000618,-0.11878817750800001
ACH-000619,-0.20207711200800002
ACH-000620,-0.144823644351
ACH-000621,-0.151403655559
ACH-000622,-0.162396484986
ACH-000623,-0.534007853082
ACH-000624,-0.219567847642
ACH-000627,-0.208512784389
ACH-000630,-0.073491029722
ACH-000632,-0.257646046199
ACH-000633,-0.302533136595
ACH-000637,-0.125905592992
ACH-000638,-0.11381929307399999
ACH-000646,-0.06577523238390001
ACH-000647,-0.353865054103
ACH-000648,-0.1432809641
ACH-000649,-0.0642514902671
ACH-000651,-0.285422681532
ACH-000652,-0.07159055665910001
ACH-000653,-0.150729386854
ACH-000657,-0.136669145687
ACH-000658,-0.0597880117775
ACH-000661,-0.111518350088
ACH-000662,-0.55830950469
ACH-000663,-0.029856048848900002
ACH-000665,-0.0895381885863
ACH-000671,-0.14856924772900001
ACH-000673,-0.0384903300734
ACH-000676,-0.0627092160121
ACH-000677,-0.12113553090700001
ACH-000681,-0.159154921549
ACH-000682,-0.20930023313999999
ACH-000683,-0.166350911444
ACH-000684,0.0158199592841
ACH-000688,-0.005162659963520001
ACH-000693,-0.148935098067
ACH-000694,-0.184690310601
ACH-000695,-0.0794275644539
ACH-000696,-0.0948079825302
ACH-000697,-0.280783049045
ACH-000699,-0.314179222075
ACH-000701,-0.0408210206143
ACH-000706,-0.0223292206667
ACH-000711,-0.0963937006834
ACH-000713,-0.14240596751700002
ACH-000714,-0.5244447427560001
ACH-000718,-0.09594275905279999
ACH-000720,-0.0871932395695
ACH-000721,-0.0569257416312
ACH-000724,-0.31603367617899997
ACH-000725,0.00089538614629
ACH-000732,-0.308233886674
ACH-000734,-0.299171107865
ACH-000735,-0.0965146713194
ACH-000736,-0.154878565616
ACH-000738,-0.0724636245595
ACH-000746,-0.372861970243
ACH-000747,-0.412101005164
ACH-000748,-0.124710433192
ACH-000753,-0.13280349289100002
ACH-000756,-0.0705074942896
ACH-000757,-0.192583556444
ACH-000758,-0.0655475784545
ACH-000760,-0.15154777884
ACH-000763,-0.20817397306699997
ACH-000764,-0.093201998342
ACH-000765,-0.09858743791850001
ACH-000766,0.0223360821783
ACH-000767,-0.44239326159500003
ACH-000768,-0.0747730216679
ACH-000769,-0.11315788709699999
ACH-000770,-0.14612215631300002
ACH-000771,-0.31005772798000003
ACH-000773,-0.146608775528
ACH-000776,-0.13274791780099998
ACH-000777,-0.05812136502259999
ACH-000778,-0.221346851784
ACH-000781,-0.138747542211
ACH-000782,0.013996781851899998
ACH-000783,-0.18239501200199998
ACH-000784,-0.150937187395
ACH-000785,0.052993694253799996
ACH-000787,-0.144896736089
ACH-000788,-0.132589360612
ACH-000791,-0.177919173236
ACH-000792,-0.222236805014
ACH-000794,-0.264592100025
ACH-000796,-0.465958224922
ACH-000799,-0.0864373647915
ACH-000800,0.0722121287515
ACH-000802,-0.0642951440558
ACH-000804,-0.261731205556
ACH-000805,-0.259563498899
ACH-000809,-0.122661961008
ACH-000810,-0.0658726802414
ACH-000811,-0.152025585264
ACH-000817,0.09591119906460001
ACH-000819,-0.40729857688
ACH-000820,-0.0803072329952
ACH-000821,-0.00964031780105
ACH-000822,-0.180607368546
ACH-000823,-0.168222130308
ACH-000824,-0.163888237315
ACH-000827,-0.08293351010080001
ACH-000829,-0.0204460977472
ACH-000831,-0.24551809069000002
ACH-000832,0.19149120326299998
ACH-000833,-0.06451783276880001
ACH-000834,-0.287390495822
ACH-000835,-0.10085956609300001
ACH-000836,-0.213405268044
ACH-000837,-0.07275994087450001
ACH-000838,-0.0157246635613
ACH-000839,-0.278065227711
ACH-000840,0.134378834456
ACH-000841,-0.18229021437100001
ACH-000843,-0.520806253876
ACH-000846,0.0548928334273
ACH-000847,-0.267727829354
ACH-000848,-0.083004978972
ACH-000849,-0.22355886898400001
ACH-000851,-0.21543590934999998
ACH-000855,-0.148634808787
ACH-000856,-0.295324839378
ACH-000858,-0.135407738722
ACH-000859,-0.12273131463199999
ACH-000861,0.008082637055899998
ACH-000862,0.0294727837537
ACH-000865,-0.143252979414
ACH-000866,-0.0160546862044
ACH-000867,-0.19091484982299997
ACH-000869,-0.147654319122
ACH-000872,-0.05434227683730001
ACH-000873,0.152568646061
ACH-000876,-0.161792841654
ACH-000878,-0.38448843856799997
ACH-000880,-0.12306902900399999
ACH-000881,-0.296315392701
ACH-000882,-0.049101962329400006
ACH-000884,-0.180704458783
ACH-000885,-0.223529377495
ACH-000887,-0.211006811434
ACH-000888,-0.111822995441
ACH-000889,-0.238934139377
ACH-000890,-0.22752842771600001
ACH-000896,-0.08323647422210001
ACH-000898,-0.13300639704199999
ACH-000900,0.0262011892243
ACH-000901,-0.06412381564439999
ACH-000905,-0.15501586915100002
ACH-000906,-0.170042263417
ACH-000907,-0.05645702497380001
ACH-000910,-0.285795874997
ACH-000911,-0.016770001572
ACH-000912,-0.152398369266
ACH-000913,-0.307642739502
ACH-000915,-0.0722960036603
ACH-000916,-0.23089065491799998
ACH-000917,-0.20689737832600003
ACH-000921,-0.09452537254660001
ACH-000924,0.06524711962719999
ACH-000926,-0.0388155847748
ACH-000928,-0.168638220457
ACH-000929,0.16995330710999998
ACH-000932,-0.19031837639600002
ACH-000935,-0.207293894381
ACH-000936,-0.00791855022615
ACH-000937,-0.028119840770900004
ACH-000938,-0.360520120999
ACH-000939,-0.106834069121
ACH-000941,0.169237309461
ACH-000943,-0.0727694292285
ACH-000946,-0.109165279057
ACH-000947,-0.268400555661
ACH-000948,-0.0955658480112
ACH-000950,-0.164322490028
ACH-000953,-0.0867200890017
ACH-000957,-0.434933311412
ACH-000958,-0.16896745373
ACH-000960,-0.325136505216
ACH-000963,0.00498360551288
ACH-000968,-0.286491117711
ACH-000969,0.10986421750700001
ACH-000973,-0.056712867499900003
ACH-000974,-0.111443139333
ACH-000975,-0.0839282978208
ACH-000976,-0.0929982692553
ACH-000978,-0.394575435136
ACH-000980,-0.051667956804
ACH-000984,-0.10162010277000001
ACH-000986,0.0218553231576
ACH-000988,-0.229246165358
ACH-000993,-0.144926095688
ACH-000994,-0.227126549901
ACH-000996,-0.284464040699
ACH-001001,-0.0309150063069
ACH-001020,-0.36320855436099997
ACH-001028,-0.191011922661
ACH-001031,0.08794790625889999
ACH-001038,0.11858443927300001
ACH-001048,-0.18262418737
ACH-001050,-0.0443697675077
ACH-001053,-0.165883191985
ACH-001054,-0.21127524335499998
ACH-001061,-0.24513917285999998
ACH-001067,0.0483052700868
ACH-001075,-0.025116981446
ACH-001096,-0.249164569487
ACH-001128,-0.011521429103
ACH-001134,-0.134544636182
ACH-001151,-0.212779784227
ACH-001163,-0.0726285609902
ACH-001164,-0.0496084838077
ACH-001173,-0.123857255654
ACH-001183,-0.066402872312
ACH-001184,-0.0871328246246
ACH-001190,-0.0860569514442
ACH-001192,0.0678060299909
ACH-001193,-0.129317906351
ACH-001196,-0.190734974105
ACH-001197,-0.21893657947200001
ACH-001205,-0.0722431029743
ACH-001211,-0.40641694316699994
ACH-001212,-0.0964764155402
ACH-001228,-0.383838924233
ACH-001232,-0.0750261221148
ACH-001239,-0.38531957169799996
ACH-001274,-0.188486066668
ACH-001275,-0.486478122305
ACH-001277,-0.254829990386
ACH-001278,-0.23671179825599997
ACH-001280,-0.0367500680796
ACH-001283,-0.18443020198100002
ACH-001289,-0.0247804423671
ACH-001295,-0.158976803329
ACH-001300,0.0768225539354
ACH-001301,0.0661879453045
ACH-001302,-0.155436389777
ACH-001303,-0.25966550833200003
ACH-001306,-0.1564421352
ACH-001318,0.026902985924599998
ACH-001322,-0.159920283117
ACH-001328,-0.212317250858
ACH-001332,-0.627311340063
ACH-001333,-0.204799868547
ACH-001336,-0.09005023936550001
ACH-001340,-0.05175129449
ACH-001346,-0.15399073615
ACH-001353,-0.178114810259
ACH-001354,-0.137122588545
ACH-001367,0.11735341432700001
ACH-001368,-0.066083402207
ACH-001374,-0.22737558483399997
ACH-001375,-0.0545047063143
ACH-001377,-0.179176307582
ACH-001380,-0.163088338553
ACH-001391,-0.14127388627499998
ACH-001407,-0.179487820106
ACH-001408,-0.296785535053
ACH-001413,-0.16135110593000002
ACH-001430,-0.249069879438
ACH-001431,-0.42695447755500004
ACH-001450,-0.232781870836
ACH-001496,-0.109477786764
ACH-001500,0.053895818102599996
ACH-001521,0.0280940301347
ACH-001523,-0.0778428009057
ACH-001532,-0.07373660286860001
ACH-001536,-0.13592608988399998
ACH-001550,-0.19710568667999998
ACH-001552,-0.177626579465
ACH-001554,-0.10311498584699999
ACH-001645,0.0108759235231
ACH-001654,-0.171574208739
ACH-001715,-0.0750914742483
ACH-001735,-0.170765925572
ACH-001736,-0.44747994057499996
ACH-001737,0.33261175431400003
ACH-001740,-0.07905363445039999
ACH-001745,-0.201511057421
ACH-001750,-0.053923721566800004
ACH-001765,-0.0280542056406
ACH-001956,-0.226347117206
ACH-001957,-0.09725824983989999
