,EDDM3B (64184)
ACH-000004,-0.177217556447
ACH-000007,-0.128284882823
ACH-000009,-0.164485321809
ACH-000011,-0.059271182635399995
ACH-000012,0.0382619342079
ACH-000013,-0.043647777415800004
ACH-000014,-0.123726765635
ACH-000015,0.009897657469499999
ACH-000017,-0.30230990731699997
ACH-000018,-0.011838846808200002
ACH-000019,-0.09706767620100001
ACH-000021,0.0038660126891599997
ACH-000022,-0.050075168949699995
ACH-000025,-0.0942592335434
ACH-000028,-0.023874428865099995
ACH-000030,-0.058110483259699995
ACH-000035,-0.060057094977099997
ACH-000036,-0.025603233851200002
ACH-000037,-0.192666595885
ACH-000039,-0.0535552351044
ACH-000040,0.0403687975406
ACH-000041,-0.112037979023
ACH-000042,0.0353101998369
ACH-000045,0.0797959693036
ACH-000047,-0.114777965287
ACH-000052,0.004741852747479999
ACH-000053,-0.0014984847396900002
ACH-000054,-0.0165144621591
ACH-000055,-0.083159376674
ACH-000060,-0.0843598336285
ACH-000067,0.09346006058260001
ACH-000070,-0.08220059603910002
ACH-000075,-0.273886504189
ACH-000078,-0.16069572667999998
ACH-000082,0.027448018943699998
ACH-000085,0.046810887531
ACH-000086,-0.0027733313351700002
ACH-000087,0.0425401785247
ACH-000092,-0.08409969130169999
ACH-000095,-0.0572909879175
ACH-000097,-0.10888510127499999
ACH-000098,0.0871804313133
ACH-000099,-0.05107435585199999
ACH-000108,0.167022989103
ACH-000113,0.0657814179151
ACH-000115,0.07588511658819999
ACH-000116,0.09386114898760001
ACH-000118,-0.229327755406
ACH-000120,0.08399308621310002
ACH-000123,-0.147856163732
ACH-000127,-0.18472686469500002
ACH-000128,-0.129177822358
ACH-000132,0.322493569508
ACH-000133,-0.0652568290933
ACH-000137,-0.0732850046348
ACH-000138,-0.0300812423962
ACH-000142,-0.027697926123700003
ACH-000143,-0.128749003167
ACH-000146,-0.175990014526
ACH-000148,-0.06611971257209999
ACH-000150,0.039999230555500004
ACH-000152,-0.121846893752
ACH-000153,0.0834686632777
ACH-000159,-0.0661059391635
ACH-000160,-0.16791870268599998
ACH-000163,0.012047755446299999
ACH-000167,-0.09393642112950001
ACH-000168,0.0519393276644
ACH-000169,0.025237440710700002
ACH-000178,-0.115042713977
ACH-000182,0.021688364389400003
ACH-000183,-0.0345242463246
ACH-000188,0.103557322418
ACH-000189,0.05487118740830001
ACH-000190,-0.134985684878
ACH-000198,0.013844547329599999
ACH-000204,0.15379660918500002
ACH-000206,0.138244532813
ACH-000207,-0.0933939839756
ACH-000211,0.0763735689918
ACH-000215,0.013916247693399999
ACH-000221,-0.029272732746700003
ACH-000222,0.013976176107900001
ACH-000223,-0.030880311457099997
ACH-000226,-0.109311520316
ACH-000227,0.029776730413599996
ACH-000228,-0.24863550773200002
ACH-000231,-0.126743983783
ACH-000232,-0.0354349392345
ACH-000233,0.0106505403186
ACH-000234,0.09262517179980001
ACH-000235,-0.0888773908844
ACH-000237,0.0820871763631
ACH-000238,0.0178456112093
ACH-000243,-0.22210040821999996
ACH-000244,0.14182241900599998
ACH-000246,-0.162833610898
ACH-000248,-0.071775009786
ACH-000250,-0.09709891396510001
ACH-000251,0.220559381818
ACH-000253,0.00292141907564
ACH-000255,-0.128265281766
ACH-000256,0.0158935797034
ACH-000257,-0.178523758278
ACH-000258,0.206378951206
ACH-000259,-0.115900310749
ACH-000260,-0.17176038412300002
ACH-000261,-0.08289528004110001
ACH-000262,-0.18046956305999998
ACH-000263,0.192807977703
ACH-000264,-0.00659638102805
ACH-000265,-0.14603047832399998
ACH-000266,0.0162556908279
ACH-000272,-0.157703526491
ACH-000273,0.0362779741329
ACH-000274,0.0736238523845
ACH-000277,0.067530383015
ACH-000278,0.0386573342924
ACH-000279,-0.00047289116423
ACH-000280,-0.0720512605086
ACH-000281,0.0833753754662
ACH-000288,-0.12806504590999998
ACH-000291,0.016241734457399997
ACH-000293,0.10832253046599999
ACH-000294,-0.323808832077
ACH-000295,-0.234483650102
ACH-000296,-0.143482759506
ACH-000302,-0.00928517988547
ACH-000304,-0.218759473172
ACH-000307,-0.17279743981100001
ACH-000308,-0.0501173680654
ACH-000310,0.0167719291591
ACH-000311,-0.046668285769800005
ACH-000312,-0.000476794965332
ACH-000315,-0.146761712175
ACH-000316,-0.0209883098855
ACH-000317,-0.126349443298
ACH-000318,-0.18826596520599997
ACH-000319,0.07833813083100001
ACH-000320,0.12924078649
ACH-000322,0.06046319457140001
ACH-000323,0.0165655059029
ACH-000324,-0.00683418949694
ACH-000329,0.0887094631009
ACH-000330,0.014801598689299998
ACH-000331,0.10093448983200001
ACH-000332,-0.0274554855731
ACH-000334,-0.10514471183900001
ACH-000335,0.203385340593
ACH-000336,-0.11017725539699999
ACH-000337,-0.043191612783900005
ACH-000339,-0.006478684633770001
ACH-000341,-0.0116432499737
ACH-000348,0.017049229915799997
ACH-000350,-0.08552829998910001
ACH-000352,-0.145211289962
ACH-000356,-0.238663700586
ACH-000361,0.0438738132502
ACH-000362,-0.0470102940744
ACH-000363,0.028272217456
ACH-000364,-0.0834103127037
ACH-000365,0.0432210096244
ACH-000366,-0.183234880269
ACH-000368,-0.131663198015
ACH-000374,-0.0211939582045
ACH-000375,-0.299153241554
ACH-000376,0.0781149238424
ACH-000381,-0.15552113390300001
ACH-000383,-0.0526897401072
ACH-000387,-0.110478743199
ACH-000389,-0.018037441520799998
ACH-000390,-0.0707488444586
ACH-000393,-0.278547238421
ACH-000395,-0.231005652269
ACH-000397,-0.17154924215999998
ACH-000401,-0.19674483468600001
ACH-000402,0.531624305765
ACH-000403,0.0171334981304
ACH-000404,-0.0344311235631
ACH-000406,-0.0488651779153
ACH-000407,-0.0619255495397
ACH-000408,-0.146001008224
ACH-000410,-0.0262749311496
ACH-000411,-0.0034916226628699996
ACH-000414,0.0209156822977
ACH-000415,-0.0725092927608
ACH-000416,0.0403194973163
ACH-000420,-0.039471221982
ACH-000421,-0.050905183200900005
ACH-000424,0.0782916563858
ACH-000425,0.0258785346378
ACH-000426,-0.159878498649
ACH-000427,-0.007843521916409999
ACH-000433,-0.07002241175900001
ACH-000436,0.193221197627
ACH-000444,-0.06700129292109999
ACH-000445,0.0653740503413
ACH-000448,-0.0967502868774
ACH-000450,-0.139584534887
ACH-000452,0.0708867635757
ACH-000454,-0.11597064190199999
ACH-000458,0.0701513763281
ACH-000459,-0.0753991362435
ACH-000460,0.05267406626019999
ACH-000461,0.168502452236
ACH-000463,-0.00760426617459
ACH-000464,0.00139734594499
ACH-000466,0.162795076108
ACH-000467,-0.019607392735
ACH-000468,0.22263123159499998
ACH-000469,0.140281154254
ACH-000470,0.17345996510000003
ACH-000471,-0.175892893703
ACH-000472,-0.121084877815
ACH-000473,0.027727631200399998
ACH-000475,-0.107203013043
ACH-000476,-0.0578950014997
ACH-000477,-0.0066647575166299995
ACH-000480,-0.0014659446151400002
ACH-000481,-0.36852752533600003
ACH-000483,0.118797663762
ACH-000484,-0.11378490624500001
ACH-000485,-0.0621331240125
ACH-000486,-0.014721976105599999
ACH-000487,0.0752490369694
ACH-000488,0.0753389727073
ACH-000490,-0.0383069113358
ACH-000491,-0.174820242049
ACH-000495,-0.0407523651334
ACH-000496,-0.057737138773600004
ACH-000499,0.012937754373700002
ACH-000500,-0.300061653373
ACH-000502,-0.061885539849800004
ACH-000503,-0.231193109516
ACH-000505,0.0161305723377
ACH-000507,0.0271580195917
ACH-000510,-0.0617979572115
ACH-000511,0.022082561899
ACH-000512,-0.15004100114399999
ACH-000516,-0.180989040592
ACH-000517,-0.012441925915700001
ACH-000518,-0.0765150583042
ACH-000520,0.000722492439299
ACH-000521,-0.17393584449299998
ACH-000522,-0.16839930152399998
ACH-000524,0.00268893975949
ACH-000527,-0.04572798934
ACH-000528,-0.0399127743484
ACH-000537,-0.018930877000799998
ACH-000541,0.344479589292
ACH-000542,-0.00639546171968
ACH-000544,-0.237481650058
ACH-000545,-0.153638740983
ACH-000547,-0.0680853487339
ACH-000548,0.17578394400699998
ACH-000549,0.156800654361
ACH-000550,-0.007177322293409999
ACH-000552,-0.165146201307
ACH-000556,0.0174021862423
ACH-000557,-0.0050031805516899995
ACH-000570,-0.177986353955
ACH-000571,-0.0104765935314
ACH-000573,-0.088676603774
ACH-000576,0.0740603194564
ACH-000580,-0.0600811158435
ACH-000584,-0.08085325567969999
ACH-000585,-0.0929858182908
ACH-000588,-0.21932410523
ACH-000589,0.0901282662542
ACH-000591,0.158767141151
ACH-000593,0.115240501851
ACH-000600,0.09234545371549999
ACH-000601,-0.0501002772796
ACH-000604,0.165353340405
ACH-000605,0.229354631963
ACH-000606,-0.12978103758
ACH-000608,-0.13924509384000003
ACH-000614,0.0315538300374
ACH-000616,-0.112815220212
ACH-000618,0.054892315364699996
ACH-000619,-0.07641625123769999
ACH-000620,0.0454555677211
ACH-000621,0.0299665041136
ACH-000622,-0.180520966528
ACH-000623,-0.0410958323559
ACH-000624,0.043256575513500005
ACH-000627,-0.115703128724
ACH-000630,0.0527174264512
ACH-000632,-0.00514505349142
ACH-000633,-0.12456104975299999
ACH-000637,-0.101200936989
ACH-000638,-0.134962982062
ACH-000646,-0.105841393454
ACH-000647,-0.114793427983
ACH-000648,0.000568413998663
ACH-000649,-0.14445111783
ACH-000651,-0.07403478580299999
ACH-000652,0.25440673800700003
ACH-000653,-0.0723837245935
ACH-000657,-0.058237959044399996
ACH-000658,0.0698732099223
ACH-000661,-0.0982851704442
ACH-000662,0.105560568754
ACH-000663,-0.154221825434
ACH-000665,0.026614963840200002
ACH-000671,-0.039555058408499995
ACH-000673,-0.00990113104473
ACH-000676,0.0389880651884
ACH-000677,-0.213670812718
ACH-000681,-0.023514740955599998
ACH-000682,-0.0222763682762
ACH-000683,-0.0639519837655
ACH-000684,-0.247539029968
ACH-000688,0.016163098592399998
ACH-000693,-0.050524950385999995
ACH-000694,-0.123824969043
ACH-000695,-0.00487043440331
ACH-000696,-0.0691407433934
ACH-000697,0.019557742017099998
ACH-000699,-0.179257274951
ACH-000701,0.189430122021
ACH-000706,0.0458041247401
ACH-000711,-0.0925714090585
ACH-000713,-0.0467198721983
ACH-000714,-0.07679059180049999
ACH-000718,0.047219233052
ACH-000720,0.0706864636935
ACH-000721,-0.0339190260292
ACH-000724,0.0301066762169
ACH-000725,-0.0664489839265
ACH-000732,-0.136148335378
ACH-000734,0.135813189564
ACH-000735,0.152658185105
ACH-000736,0.0738890364298
ACH-000738,0.0340044816957
ACH-000746,-0.0730123184987
ACH-000747,-0.058303338473500006
ACH-000748,0.09319393038450001
ACH-000753,-0.110410857958
ACH-000756,-0.12351796842599999
ACH-000757,-0.16068343904100002
ACH-000758,0.0432924006529
ACH-000760,-0.08077166219700001
ACH-000763,0.0161006837392
ACH-000764,-0.271335027632
ACH-000765,-0.0493206961978
ACH-000766,0.039358939476400005
ACH-000767,0.132302295699
ACH-000768,-0.006019099728600001
ACH-000769,-0.17976657532
ACH-000770,-0.0591774685475
ACH-000771,0.113331498536
ACH-000773,0.012025692559400001
ACH-000776,-0.161770585758
ACH-000777,-0.0285160194645
ACH-000778,-0.018042972972
ACH-000781,-0.025753145191599998
ACH-000782,-0.00204598225524
ACH-000783,0.0253620904083
ACH-000784,-0.129174685438
ACH-000785,0.0762963793448
ACH-000787,-0.031181661910399998
ACH-000788,-0.051836455120400006
ACH-000791,-0.10625146646500001
ACH-000792,0.0227116154266
ACH-000794,-0.0107884639055
ACH-000796,-0.08102090010929999
ACH-000799,-0.11480803840199999
ACH-000800,-0.129903433555
ACH-000802,-0.06202172369199999
ACH-000804,-0.148863667954
ACH-000805,0.15263020806
ACH-000809,-0.0615342922866
ACH-000810,0.0795069699683
ACH-000811,0.0275882322598
ACH-000817,-0.16717144315500002
ACH-000819,-0.023554389150099997
ACH-000820,-0.392352276109
ACH-000821,0.0341036198167
ACH-000822,-0.0202831857054
ACH-000823,-0.0940041756239
ACH-000824,-0.038354222306199996
ACH-000827,0.045251699689100006
ACH-000829,-0.0342557516777
ACH-000831,-0.138826884077
ACH-000832,-0.16970072059099997
ACH-000833,-0.00365882615203
ACH-000834,0.039166184651000004
ACH-000835,0.00909188292753
ACH-000836,-0.0678988417327
ACH-000837,-0.00196311607423
ACH-000838,-0.07045839236000001
ACH-000839,-0.0776465995517
ACH-000840,0.0897739897576
ACH-000841,-0.153200601116
ACH-000843,0.13213554648
ACH-000846,0.10699135507400001
ACH-000847,-0.0952395600659
ACH-000848,-0.180213529274
ACH-000849,0.026988675381
ACH-000851,-0.0688126780126
ACH-000855,-0.034064478818
ACH-000856,0.06918309891919999
ACH-000858,-0.00786081529187
ACH-000859,-0.35291689193099995
ACH-000861,-0.148192059985
ACH-000862,-0.016970102084
ACH-000865,-0.0718040871828
ACH-000866,-0.0233547914423
ACH-000867,0.0252465878068
ACH-000869,0.0196836487795
ACH-000872,0.00617520789592
ACH-000873,-0.0362320691392
ACH-000876,-0.107108394553
ACH-000878,-0.115840825722
ACH-000880,-0.0925008644549
ACH-000881,-0.103244893047
ACH-000882,0.0136041749502
ACH-000884,0.162576306228
ACH-000885,0.034947418742999996
ACH-000887,-0.0958172400488
ACH-000888,0.156425814353
ACH-000889,-0.284800885471
ACH-000890,0.007229778400749999
ACH-000896,-0.07386536201419999
ACH-000898,0.14294035831
ACH-000900,-0.12712985774
ACH-000901,-0.00289708625772
ACH-000905,-0.0456956956147
ACH-000906,0.0207403566659
ACH-000907,0.00165189655392
ACH-000910,0.138001215906
ACH-000911,0.024986733802999997
ACH-000912,-0.166101141774
ACH-000913,0.09456361363060001
ACH-000915,0.0246930677896
ACH-000916,0.0291677359766
ACH-000917,-0.09523963658239999
ACH-000921,-0.09976184894510001
ACH-000924,0.045375826699400004
ACH-000926,-0.0645589201819
ACH-000928,-0.0888977376917
ACH-000929,0.010451368573700002
ACH-000932,-0.00852870062916
ACH-000935,-0.295708856814
ACH-000936,-0.0702190794247
ACH-000937,-0.111203988915
ACH-000938,0.0439310800555
ACH-000939,-0.05344866280069999
ACH-000941,-0.0931867550418
ACH-000943,-0.169262858028
ACH-000946,-0.0107650886295
ACH-000947,-0.011123878439200001
ACH-000948,-0.018486920321099998
ACH-000950,0.124161462888
ACH-000953,-0.240132705443
