,ATP5H (10476)
ACH-000337,-0.110933410437
ACH-000339,-0.08835099620239999
ACH-000341,0.104787265331
ACH-000348,-0.29710988236900004
ACH-000350,-0.126444973658
ACH-000352,-0.15374600927999998
ACH-000356,-0.326129729032
ACH-000361,-0.054245116238000005
ACH-000362,-0.10143393543
ACH-000363,-0.392190133951
ACH-000364,-0.22117417795400002
ACH-000365,-0.0427746817518
ACH-000366,-0.0117201046306
ACH-000368,-0.14097790767899998
ACH-000374,-0.34111382883599994
ACH-000375,-0.135946437024
ACH-000376,-0.37062691291
ACH-000381,-0.137626626215
ACH-000383,-0.165441664406
ACH-000387,-0.20260941935899998
ACH-000389,-0.024200742000099997
ACH-000390,-0.08282438905560001
ACH-000393,0.00258001397578
ACH-000395,0.051302647797300004
ACH-000397,-0.05256156412619999
ACH-000401,0.0519628828426
ACH-000402,-0.117767460255
ACH-000403,-0.22681823520199998
ACH-000404,-0.273583153151
ACH-000406,-0.27713553508
ACH-000407,-0.0049056250418
ACH-000408,-0.18540034652399998
ACH-000410,-0.110023675494
ACH-000411,-0.11813689960899999
ACH-000414,-0.28803328042599996
ACH-000415,-0.269942524991
ACH-000416,-0.10018141510600001
ACH-000420,-0.128791424832
ACH-000421,-0.044374246556900004
ACH-000424,-0.209374751321
ACH-000425,-0.060303122357
ACH-000426,-0.09923444675169998
ACH-000427,-0.494071920737
ACH-000433,-0.217673891949
ACH-000436,0.0463030696502
ACH-000444,-0.0480145461763
ACH-000445,-0.23521653118
ACH-000448,-0.0452777631395
ACH-000450,-0.303525171861
ACH-000452,-0.239791232365
ACH-000454,-0.07451254576539999
ACH-000458,-0.056052227090999995
ACH-000459,-0.437514013719
ACH-000460,-0.046094142784900004
ACH-000461,-0.325503692352
ACH-000463,-0.17961355083500002
ACH-000464,-0.126656025927
ACH-000466,-0.366025582912
ACH-000467,-0.39518028910400005
ACH-000468,-0.22310996908300001
ACH-000469,-0.417470809655
ACH-000470,-0.0292831164566
ACH-000471,-0.0234704124302
ACH-000472,-0.10081916557800001
ACH-000473,-0.20603068013
ACH-000475,-0.363867910547
ACH-000476,-0.19219778049000003
ACH-000477,-0.19907823877500003
ACH-000480,-0.28784355037500003
ACH-000481,-0.117177000341
ACH-000483,-0.17982435646899997
ACH-000484,0.039769468443400006
ACH-000485,-0.0223909417669
ACH-000486,-0.120164074896
ACH-000487,-0.195383556353
ACH-000488,-0.312527330439
ACH-000490,-0.25884502742800003
ACH-000491,-0.39247093987899995
ACH-000495,0.0252012709845
ACH-000496,-0.0682028118338
ACH-000499,-0.06278557629930001
ACH-000500,-0.19776233927
ACH-000502,-0.193990183029
ACH-000503,-0.202632399322
ACH-000505,-0.125910380384
ACH-000507,-0.36696346456
ACH-000510,-0.329738016701
ACH-000511,0.00564731287062
ACH-000512,-0.515258812283
ACH-000516,0.00270557862639
ACH-000517,-0.319295305729
ACH-000518,-0.019914706083
ACH-000520,0.16532034465999998
ACH-000521,-0.0776598412572
ACH-000522,-0.285422452653
ACH-000524,-0.25013175209399996
ACH-000527,-0.204040290484
ACH-000528,-0.41048782620200003
ACH-000537,-0.353582422794
ACH-000541,-0.456245855052
ACH-000542,-0.0606631749794
ACH-000544,-0.25773525784
ACH-000545,-0.0673484554217
ACH-000547,-0.397378448002
ACH-000548,-0.0731407235312
ACH-000549,-0.0561501193215
ACH-000550,-0.125864593597
ACH-000552,-0.09133091454360001
ACH-000556,-0.589713198039
ACH-000557,0.11271598429400001
ACH-000570,-0.25942447663400003
ACH-000571,-0.0771870800281
ACH-000573,-0.3235849476
ACH-000576,-0.0119563604715
ACH-000580,-0.11781692609300001
ACH-000584,-0.232080782162
ACH-000585,-0.219949249413
ACH-000588,-0.111126479725
ACH-000589,-0.257032163873
ACH-000591,-0.07619214710239999
ACH-000593,-0.459056585497
ACH-000600,-0.256943270103
ACH-000601,-0.09848447655880001
ACH-000604,-0.149321860093
ACH-000605,-0.429703128887
ACH-000606,-0.351886375471
ACH-000608,-0.320587330309
ACH-000614,-0.397163067439
ACH-000616,0.0842573023439
ACH-000618,-0.35172658717200006
ACH-000619,-0.38203545470399997
ACH-000620,-0.230583538556
ACH-000621,-0.189061597908
ACH-000622,-0.112208183699
ACH-000623,-0.121067850888
ACH-000624,-0.14959363169
ACH-000627,-0.224279865667
ACH-000630,-0.460538598987
ACH-000632,-0.267425634854
ACH-000633,0.05949473423380001
ACH-000637,-0.24291722628000004
ACH-000638,-0.29607309435
ACH-000646,-0.072866159488
ACH-000647,-0.48125017272500004
ACH-000648,-0.339053616145
ACH-000649,-0.126887847019
ACH-000651,-0.333302343908
ACH-000652,-0.250037715069
ACH-000653,-0.317051290127
ACH-000657,-0.318114490693
ACH-000658,0.286331589424
ACH-000661,0.023910412571
ACH-000662,-0.188703283933
ACH-000663,-0.193412086347
ACH-000665,0.0677300148353
ACH-000671,0.13928130215600001
ACH-000673,0.0163120311647
ACH-000676,-0.25237400236900004
ACH-000677,-0.554345951634
ACH-000681,-0.24829158013500002
ACH-000682,-0.266997344385
ACH-000683,-0.37165068531400003
ACH-000684,-0.1433206575
ACH-000688,-0.111584969373
ACH-000693,-0.356286066011
ACH-000694,-0.38790146791599994
ACH-000695,-0.315371244501
ACH-000696,-0.42813706436399995
ACH-000697,-0.383632217781
ACH-000699,-0.39620856350199996
ACH-000701,-0.247701165501
ACH-000706,-0.44132469292099996
ACH-000711,-0.0560769380198
ACH-000713,-0.0975693003568
ACH-000714,-0.239841663511
ACH-000718,-0.0528469348317
ACH-000720,-0.492140628744
ACH-000721,-0.337096272719
ACH-000724,-0.237516368677
ACH-000725,-0.27393842134199997
ACH-000732,-0.31229519382
ACH-000734,-0.37235221981
ACH-000735,-0.15680636572999998
ACH-000736,-0.26087494024999996
ACH-000738,-0.419407693222
ACH-000746,-0.47037098156400003
ACH-000747,-0.513399650454
ACH-000748,-0.0673778732503
ACH-000753,-0.345122697302
ACH-000756,-0.0900521780028
ACH-000757,-0.363224607998
ACH-000758,-0.360267732126
ACH-000760,-0.330315307525
ACH-000763,-0.18416859258200002
ACH-000764,-0.308120859924
ACH-000765,-0.345186548879
ACH-000766,-0.290631442439
ACH-000767,-0.172321381188
ACH-000768,-0.134795026446
ACH-000769,-0.151777908971
ACH-000770,-0.136977306421
ACH-000771,0.020722803853799997
ACH-000773,0.253941914829
ACH-000776,-0.060358649659500004
ACH-000777,0.316832187486
ACH-000778,-0.412675543834
ACH-000781,-0.300044206541
ACH-000782,-0.232966263819
ACH-000783,-0.32834117735
ACH-000784,-0.42623754303499994
ACH-000785,-0.0998326151548
ACH-000787,-0.06868442443509999
ACH-000788,-0.12344785896299999
ACH-000791,-0.175619188804
ACH-000792,-0.0774224775809
ACH-000794,0.0362573488251
ACH-000796,-0.07877444349769999
ACH-000799,-0.133405331323
ACH-000800,-0.23055986230999997
ACH-000802,-0.10958950798900001
ACH-000804,0.011231539011600001
ACH-000805,-0.23724915874299998
ACH-000809,-0.18503595802
ACH-000810,-0.18266742062
ACH-000811,-0.20343053600000002
ACH-000817,-0.18791230237
ACH-000819,-0.128532465708
ACH-000820,-0.19808190578899998
ACH-000821,-0.29842605789500004
ACH-000822,-0.0934331553107
ACH-000823,-0.40470181653399995
ACH-000824,-0.34370878146300005
ACH-000827,-0.0284982246005
ACH-000829,-0.223755032728
ACH-000831,-0.37029535696599997
ACH-000832,-0.14563229024
ACH-000833,-0.22011006509
ACH-000834,-0.304229150693
ACH-000835,-0.0323233960647
ACH-000836,-0.0343777881829
ACH-000837,-0.10643896898
ACH-000838,-0.20618106226799998
ACH-000839,-0.123241828441
ACH-000840,-0.2650548631
ACH-000841,-0.187113025957
ACH-000843,-0.24444971554699998
ACH-000846,-0.355940567901
ACH-000847,-0.0758121080287
ACH-000848,-0.36650537744999995
ACH-000849,-0.338051177184
ACH-000851,-0.287702163289
ACH-000855,-0.4439864209800001
ACH-000856,-0.21211607874699998
ACH-000858,-0.25331844854200003
ACH-000859,-0.0161646080026
ACH-000861,-0.163614486723
ACH-000862,-0.499104218553
ACH-000865,-0.28655146108
ACH-000866,-0.372976458674
ACH-000867,-0.454739232162
ACH-000869,-0.388646117585
ACH-000872,-0.08088795545300001
ACH-000873,-0.117969222598
ACH-000876,-0.367231895444
ACH-000878,-0.039049426083699997
ACH-000880,-0.167186451375
ACH-000881,-0.021995086414299998
ACH-000882,-0.0894102063281
ACH-000884,-0.220507642936
ACH-000885,-0.36413184605099996
ACH-000887,-0.280385478556
ACH-000888,-0.44777187855899997
ACH-000889,0.0812291822475
ACH-000890,-0.151707830119
ACH-000896,-0.07870309955680001
ACH-000898,-0.33317358941799996
ACH-000900,-0.506694373282
ACH-000901,-0.16185277981899998
ACH-000905,-0.22188815355099997
ACH-000906,-0.154592258012
ACH-000907,-0.06567438165140001
ACH-000910,-0.172644910586
ACH-000911,-0.264792170433
ACH-000912,-0.051286220015900004
ACH-000913,-0.502405486282
ACH-000915,-0.407793545797
ACH-000916,-0.408083490833
ACH-000917,0.04331592260580001
ACH-000921,-0.339311627192
ACH-000924,-0.333662018518
ACH-000926,-0.29503181395399997
ACH-000928,0.0269469196
ACH-000929,-0.055672985313599994
ACH-000932,-0.167394775497
ACH-000935,-0.23197570582600002
ACH-000936,-0.23401986661999996
ACH-000937,0.0206137998058
ACH-000938,-0.445776497891
ACH-000939,-0.329000940445
ACH-000941,-0.10733475686100001
ACH-000943,-0.405311964546
ACH-000946,-0.297082191895
ACH-000947,-0.447195838078
ACH-000948,-0.26201799333000003
ACH-000950,0.11811295443299999
ACH-000953,0.111104563027
ACH-000957,-0.23670000273800001
ACH-000958,-0.022552181630599997
ACH-000960,-0.33587283064499995
ACH-000963,-0.436577539882
ACH-000968,-0.199721680321
ACH-000969,-0.399982533695
ACH-000973,-0.0100415897248
ACH-000974,-0.11050851577700001
ACH-000975,-0.536666823201
ACH-000976,-0.121392888762
ACH-000978,-0.335535279671
ACH-000980,-0.433103056848
ACH-000984,-0.120130197425
ACH-000986,-0.139026578697
ACH-000988,-0.20888957464400001
ACH-000993,-0.06740950481130001
ACH-000994,-0.45820221966499997
ACH-000996,-0.179685554713
ACH-001001,-0.606107360162
ACH-001020,-0.373705275951
ACH-001028,-0.256652841528
ACH-001031,-0.39910410993100004
ACH-001038,-0.319504100648
ACH-001048,-0.257838302791
ACH-001050,-0.338963672025
ACH-001053,-0.013148855172999999
ACH-001054,0.0452169900902
ACH-001061,-0.37352209875299996
ACH-001067,-0.34836061109899996
ACH-001075,-0.35367641017800006
ACH-001096,-0.569970677419
ACH-001128,-0.527419875587
ACH-001134,-0.0306803926796
ACH-001151,-0.17008656779
ACH-001163,-0.5589635999270001
ACH-001164,-0.0844913029595
ACH-001173,-0.431494615827
ACH-001183,-0.09048102171250001
ACH-001184,-0.027181394727400002
ACH-001190,-0.188282893659
ACH-001192,-0.132175132758
ACH-001193,-0.318971717783
ACH-001196,-0.0571666183975
ACH-001197,0.0826257584646
ACH-001205,-0.0839267598171
ACH-001211,0.0219254484706
ACH-001212,-0.202610041567
ACH-001228,-0.23427936087200002
ACH-001232,0.060071147897100004
ACH-001239,-0.47020821461499995
ACH-001274,-0.17009069399799998
ACH-001275,-0.144577618235
ACH-001277,-0.28295440466999994
ACH-001278,-0.38081342763400006
ACH-001280,-0.196885871792
ACH-001283,-0.267983279282
ACH-001289,-0.21465749046500002
ACH-001295,-0.030488688051200002
ACH-001300,-0.088435745152
ACH-001301,-0.0502157200334
ACH-001302,-0.0409113211795
ACH-001303,-0.074172679169
ACH-001306,-0.05572909427080001
ACH-001318,-0.414434180545
ACH-001322,-0.331480891767
ACH-001328,0.0488840266466
ACH-001332,-0.23283481041200002
ACH-001333,-0.183288244758
ACH-001336,-0.253608425156
ACH-001340,-0.0434369817492
ACH-001346,-0.06053428684090001
ACH-001353,0.0953313134823
ACH-001354,0.06022927082809999
ACH-001367,-0.15368308401699998
ACH-001368,-0.0446019474642
ACH-001374,-0.439448361198
ACH-001375,-0.008526466343649999
ACH-001377,-0.186008161337
ACH-001380,-0.301317575711
ACH-001391,0.07574255735289999
ACH-001407,-0.00662915375796
ACH-001408,-0.214362188572
ACH-001413,-0.334249589839
ACH-001430,-0.149059921395
ACH-001431,0.0897458833675
ACH-001450,-0.331336203563
ACH-001496,-0.353861349555
ACH-001500,-0.44674968967699996
ACH-001521,0.0691990629205
ACH-001523,-0.322953221888
ACH-001532,-0.466681192339
ACH-001536,-0.138510389878
ACH-001550,-0.458098318214
ACH-001552,-0.207877776133
ACH-001554,-0.204954687067
ACH-001645,0.187137299166
ACH-001654,-0.28708258132500003
ACH-001715,-0.0554478033461
ACH-001735,-0.0717880405783
ACH-001736,-0.187932981345
ACH-001737,0.284197530671
ACH-001740,-0.196234185073
ACH-001745,-0.242576760219
ACH-001750,-0.278264696901
ACH-001765,-0.36620871057599996
ACH-001956,0.12276402196599999
ACH-001957,0.020870572879299998
