,HAL (3034)
ACH-000004,-0.19883986804099998
ACH-000007,0.0719985242952
ACH-000009,-0.0234764049049
ACH-000011,-0.06779564342489999
ACH-000012,-0.00251278326741
ACH-000013,0.0469665672403
ACH-000014,-0.039813562262199995
ACH-000015,-0.147578059062
ACH-000017,-0.0421423892206
ACH-000018,-0.016398176442700002
ACH-000019,0.145650480207
ACH-000021,-0.240771021802
ACH-000022,-0.0315449101814
ACH-000025,-0.164223804157
ACH-000028,-0.0252294325392
ACH-000030,0.009477461910190001
ACH-000035,0.0420385329818
ACH-000036,-0.14264900075
ACH-000037,-0.0999221383486
ACH-000039,-0.013229362239600001
ACH-000040,0.0951344435228
ACH-000041,-0.08683651062339999
ACH-000042,-0.138000331119
ACH-000045,-0.0354333103974
ACH-000047,-0.00864588812257
ACH-000052,-0.169656013942
ACH-000053,-0.0330170134997
ACH-000054,-0.028180116123599996
ACH-000055,-0.279768201634
ACH-000060,0.0740565135731
ACH-000067,-0.182741647185
ACH-000070,-0.092856267139
ACH-000075,0.219816506582
ACH-000078,0.028253517186599998
ACH-000082,0.019087856461200002
ACH-000085,-0.178411014759
ACH-000086,-0.00417866903366
ACH-000087,0.15401095102499998
ACH-000092,-0.0378262737252
ACH-000095,-0.056283704466699995
ACH-000097,0.00944149966268
ACH-000098,0.0007789570026699999
ACH-000099,0.0216385151098
ACH-000108,0.0310484348488
ACH-000113,-0.125397779776
ACH-000115,-0.10944225738600001
ACH-000116,-0.00265148503667
ACH-000118,-0.18226788713
ACH-000120,0.009148407626620001
ACH-000123,-0.101827077663
ACH-000127,-0.030434285632500002
ACH-000128,-0.186658487626
ACH-000132,0.10093450626
ACH-000133,-0.184587652042
ACH-000137,-0.177046637836
ACH-000138,-0.0971229610757
ACH-000142,-0.324971213825
ACH-000143,-0.098110883192
ACH-000146,-0.0562015338946
ACH-000148,-0.0561833802603
ACH-000150,-0.2267777138
ACH-000152,-0.16048417195599998
ACH-000153,0.286955016356
ACH-000159,-0.112532906482
ACH-000160,-0.0445625288231
ACH-000163,-0.11005480905
ACH-000167,0.14715906117799998
ACH-000168,0.110785866159
ACH-000169,0.07555460102860001
ACH-000178,-0.01396909133
ACH-000182,-0.00301375834165
ACH-000183,-0.0420473353704
ACH-000188,-0.0890506369482
ACH-000189,-0.204065801676
ACH-000190,-0.11479240160399999
ACH-000198,0.0381105449402
ACH-000204,0.212470902137
ACH-000206,-0.178342972385
ACH-000207,0.0324079828054
ACH-000211,-0.0846233011197
ACH-000215,-0.0122396481114
ACH-000221,-0.10145705984200001
ACH-000222,0.12706368491800002
ACH-000223,0.0151515295933
ACH-000226,-0.0630579090011
ACH-000227,-0.0529951873489
ACH-000228,-0.028563162426200002
ACH-000231,-0.0814640995347
ACH-000232,-0.0879601067743
ACH-000233,-0.00984924829902
ACH-000234,0.0786400649357
