,CDYL2 (124359)
ACH-000004,-0.039968555755199996
ACH-000007,-0.05734787535
ACH-000009,0.120106719851
ACH-000011,-0.23605499410100003
ACH-000012,0.0192186120714
ACH-000013,-0.08453158771119999
ACH-000014,-0.050725125318099994
ACH-000015,0.167699952962
ACH-000017,0.0018660911535499998
ACH-000018,-0.04018033580969999
ACH-000019,0.18257404990499998
ACH-000021,0.09440191150139998
ACH-000022,0.013041717204700001
ACH-000025,-0.0830267334309
ACH-000028,0.116600277676
ACH-000030,0.0758702988796
ACH-000035,-0.094387556901
ACH-000036,0.0397970598492
ACH-000037,0.112471607798
ACH-000039,0.0586986390406
ACH-000040,-0.028323203975
ACH-000041,-0.0027405766001
ACH-000042,-0.0431588522966
ACH-000045,0.0595354570019
ACH-000047,-0.0016034621872899999
ACH-000052,0.0618224143504
ACH-000053,0.08664013002800001
ACH-000054,0.114320566647
ACH-000055,-0.19573229084399998
ACH-000060,0.08884181194560001
ACH-000067,0.19618794193
ACH-000070,-0.0876977508718
ACH-000075,0.17994211746
ACH-000078,0.039931147162399996
ACH-000082,0.10673786099400001
ACH-000085,-0.0609925811331
ACH-000086,0.050201613397199994
ACH-000087,-0.0400767932659
ACH-000092,0.136709371036
ACH-000095,0.11006508089299999
ACH-000097,0.178268233099
ACH-000098,-0.138304461536
ACH-000099,-0.12141367951
ACH-000108,-0.0900627278129
ACH-000113,0.0841696025265
ACH-000115,-0.336285497077
ACH-000116,0.167733180559
ACH-000118,-0.0660518916716
ACH-000120,-0.025752431233599996
ACH-000123,0.0866816711662
ACH-000127,-0.0427638142555
ACH-000128,0.133853354197
ACH-000132,0.0787896677348
ACH-000133,0.183095444705
ACH-000137,0.200385292011
ACH-000138,0.0800710017185
ACH-000142,-0.0198395063091
ACH-000143,0.005008429248909999
ACH-000146,-0.17335311924600003
ACH-000148,0.07232644476700001
ACH-000150,0.169081003376
ACH-000152,-0.13857463569
ACH-000153,0.141793213197
ACH-000159,0.135296598988
ACH-000160,0.282133607986
ACH-000163,0.163273521624
ACH-000167,0.464385282698
ACH-000168,0.31696696292
ACH-000169,0.17801105617
ACH-000178,0.0198718360137
ACH-000182,-0.0733537075972
ACH-000183,-0.0770426808133
ACH-000188,0.164421387814
ACH-000189,-0.07916606671189999
ACH-000190,0.276300279347
ACH-000198,-0.0660037935943
ACH-000204,-0.246965846192
ACH-000206,-0.0583460171297
ACH-000207,0.462914310955
ACH-000211,0.07576707140060002
ACH-000215,0.014925310498899998
ACH-000221,-0.00669758152687
ACH-000222,-0.0919827734036
ACH-000223,0.0350456327104
ACH-000226,0.193782997726
ACH-000227,-0.197111950601
ACH-000228,-0.148163388798
ACH-000231,0.0163441669351
ACH-000232,0.13004394617999998
ACH-000233,-0.0494850879797
ACH-000234,0.022521270594900004
ACH-000235,0.0608459875167
ACH-000237,-0.058294572593099996
ACH-000238,0.026383183052500002
ACH-000243,-0.00911086851247
ACH-000244,-0.228868968915
ACH-000246,0.214959787992
ACH-000248,-0.09392055007519999
ACH-000250,0.175859968838
ACH-000251,-0.11370334910999999
ACH-000253,0.021940213464299998
ACH-000255,-0.0681313629176
ACH-000256,-0.122985432592
ACH-000257,0.265251146721
ACH-000258,-0.0834346798701
ACH-000259,0.029566937075299997
ACH-000260,-0.00670551751507
ACH-000261,-0.08338356057900001
ACH-000262,-0.368606013591
ACH-000263,-0.117792850375
