,ESR2 (2100)
ACH-000004,-0.0194226872075
ACH-000007,0.166903854836
ACH-000009,-0.115757446479
ACH-000011,0.315010733338
ACH-000012,0.0937013089973
ACH-000013,0.13994162388599998
ACH-000014,-0.027362530091499998
ACH-000015,0.16513022028
ACH-000017,-0.0476367697117
ACH-000018,-0.0515052914037
ACH-000019,0.0695575046021
ACH-000021,0.11192772839000001
ACH-000022,0.072557431095
ACH-000025,0.059315972593099994
ACH-000028,0.117161791867
ACH-000030,0.039717819183800004
ACH-000035,0.143937894672
ACH-000036,0.04927355702
ACH-000037,0.214343565316
ACH-000039,0.11741290798000001
ACH-000040,0.105237657482
ACH-000041,0.10243895253100001
ACH-000042,0.00019311120709999998
ACH-000045,0.0270688865952
ACH-000047,0.016801856815
ACH-000052,0.0193237834907
ACH-000053,-0.0542482397284
ACH-000054,-0.084676638785
ACH-000055,-0.0435113315037
ACH-000060,-0.115335523786
ACH-000067,0.107708212845
ACH-000070,-0.031532632956099996
ACH-000075,0.308393033863
ACH-000078,0.063941228375
ACH-000082,-0.09087959330260001
ACH-000085,0.047678652721499994
ACH-000086,-0.0904193081273
ACH-000087,0.0640201214008
ACH-000092,0.0518889340754
ACH-000095,-0.0196468614563
ACH-000097,-0.0380508731937
ACH-000098,0.0150489985424
ACH-000099,0.0228979133455
ACH-000108,-0.014264280397000001
ACH-000113,0.0997920138435
ACH-000115,0.32186799327
ACH-000116,0.155081258826
ACH-000118,-0.00286550114359
ACH-000120,-0.00103130655566
ACH-000123,-0.0763061593828
ACH-000127,0.07356930863250001
ACH-000128,0.076892494008
ACH-000132,0.21100096428100001
ACH-000133,0.140910490814
ACH-000137,-0.06678075204009999
ACH-000138,0.112616252621
ACH-000142,0.046286499032500004
ACH-000143,0.0864248140591
ACH-000146,0.07771466940760001
ACH-000148,0.0332600946463
ACH-000150,0.14476899576
ACH-000152,-0.0181964962097
ACH-000153,-0.0639737279416
ACH-000159,0.0740655860395
ACH-000160,-0.0131667257301
ACH-000163,0.08501685407089998
ACH-000167,0.255216277049
ACH-000168,-0.011203485583200001
ACH-000169,0.09860483971239999
ACH-000178,0.120484681143
ACH-000182,0.0130419898765
ACH-000183,-0.17698924272100003
ACH-000188,0.130666679458
ACH-000189,0.0267382915862
ACH-000190,0.054648288271199996
ACH-000198,0.014286006243399998
ACH-000204,-0.110355105875
ACH-000206,0.117963729945
ACH-000207,-0.274033031309
ACH-000211,0.044155252933599995
ACH-000215,0.197683383576
ACH-000221,0.18892824709399997
ACH-000222,-0.0356560843662
ACH-000223,0.0326967271167
ACH-000226,0.0564037764468
ACH-000227,-0.024007370669999997
ACH-000228,0.11465461975999999
ACH-000231,0.0077701728251799995
ACH-000232,0.03469318868830001
ACH-000233,-0.00416674756554
ACH-000234,0.27170849860199997
ACH-000235,0.136147167022
ACH-000237,0.253790478962
ACH-000238,-0.10205902844499999
ACH-000243,-0.05798691910209999
ACH-000244,0.180708794687
ACH-000246,-0.054332484617499996
ACH-000248,0.061021120640900005
ACH-000250,0.0193810627711
ACH-000251,0.236258064255
ACH-000253,0.0444476642129
ACH-000255,0.206944835743
ACH-000256,-0.0787194849149
ACH-000257,-0.659730532044
ACH-000258,0.16080014656
ACH-000259,0.0253118474132
ACH-000260,0.0913650890413
ACH-000261,-0.100005495256
ACH-000262,0.08097268919
ACH-000263,0.18792439972199998
ACH-000264,0.086982793795
ACH-000265,0.063585612789
ACH-000266,0.049904873284400006
ACH-000272,0.034657790627
ACH-000273,0.0953679315185
ACH-000274,0.132543106824
ACH-000277,0.271485301124
ACH-000278,0.0394719036144
ACH-000279,-0.125609479764
ACH-000280,0.0578102550815
ACH-000281,0.0603747298273
ACH-000288,0.0850556344777
ACH-000291,0.06309235469840001
ACH-000293,0.0813307984465
ACH-000294,-0.10251157694
ACH-000295,0.09781964709480001
ACH-000296,-0.0738232416788
ACH-000302,0.11981779087000001
ACH-000304,0.0534173302365
ACH-000307,-0.0207360443108
ACH-000308,0.0550086292423
ACH-000310,0.0840019379335
ACH-000311,0.04380828969819999
ACH-000312,0.07296710871260001
ACH-000315,-0.0709239946055
ACH-000316,0.0364295599382
ACH-000317,0.011144140395
ACH-000318,0.169434775058
ACH-000319,-0.026664032269599996
ACH-000320,-0.015677766029100003
ACH-000322,0.247061451684
ACH-000323,-0.021033208316599997
ACH-000324,0.11951339609999999
ACH-000329,0.0579733294453
ACH-000330,0.08429552065089999
ACH-000331,0.17101955142900002
ACH-000332,0.0604890202719
ACH-000334,0.11496092978599999
ACH-000335,0.20342448852000003
ACH-000336,-0.08647458705630001
ACH-000337,0.263474108826
ACH-000339,-0.0309569574261
ACH-000341,0.0361181010866
ACH-000348,-0.051790020141599995
ACH-000350,0.107397947718
ACH-000352,0.0629839872843
ACH-000356,0.0924926506158
ACH-000361,-0.0547416788444
ACH-000362,0.140866312796
ACH-000363,0.0762893246903
ACH-000364,-0.0240717075563
ACH-000365,0.019854755208599997
ACH-000366,0.11958086326199999
ACH-000368,-0.0339417099175
ACH-000374,0.16799061459000003
ACH-000375,0.167255637833
ACH-000376,-0.0634462974884
ACH-000381,0.0428465846023
ACH-000383,0.056089961776
ACH-000387,0.0700919085323
ACH-000389,-0.00214410713975
ACH-000390,0.0389770076046
ACH-000393,-0.0319317017301
ACH-000395,0.137814969245
ACH-000397,-0.00412613595855
ACH-000401,0.030926298599299996
ACH-000402,0.04083025008630001
