,SPEM1 (374768)
ACH-000969,-0.0140333573955
ACH-000973,-0.175210409262
ACH-000974,0.057124109040599995
ACH-000975,-0.11348572892599999
ACH-000976,-0.20547282321600002
ACH-000978,0.0276908707064
ACH-000980,-0.11129002046499999
ACH-000984,-0.0181397378759
ACH-000986,-0.311455988587
ACH-000988,0.0319792154758
ACH-000993,-0.150788168878
ACH-000994,-0.16364091010600001
ACH-000996,-0.251190914866
ACH-001001,-0.0958403179809
ACH-001020,-0.325667390367
ACH-001028,-0.168945369863
ACH-001031,-0.316929532945
ACH-001038,-0.08111594477530001
ACH-001048,-0.0775553050785
ACH-001050,-0.160089263093
ACH-001053,-0.09005042841460001
ACH-001054,-0.11045675192900001
ACH-001061,-0.22170657896200002
ACH-001067,-0.130422124808
ACH-001075,-0.658919146623
ACH-001096,-0.259955709408
ACH-001128,-0.028656093350299998
ACH-001134,0.00840436032335
ACH-001151,-0.0272157003652
ACH-001163,-0.227143633728
ACH-001164,-0.301602473659
ACH-001173,-0.178028033509
ACH-001183,-0.0366677035136
ACH-001184,-0.0761451482532
ACH-001190,-0.289864479947
ACH-001192,-0.234659548468
ACH-001193,-0.40682506217000003
ACH-001196,-0.129428515587
ACH-001197,0.05704566767080001
ACH-001205,-0.0819156527757
ACH-001211,-0.167596467167
ACH-001212,-0.10346254257099999
ACH-001228,-0.09208054439789999
ACH-001232,-0.166583452603
ACH-001239,-0.093075553539
ACH-001274,-0.111203391765
ACH-001275,-0.182331742111
ACH-001277,-0.0697117236326
ACH-001278,-0.312823263354
ACH-001280,-0.0694537492394
ACH-001283,-0.0828777960185
ACH-001289,-0.204430577171
ACH-001295,-0.180376966099
ACH-001300,-0.202710483513
ACH-001301,-0.0229534257412
ACH-001302,-0.316221948559
ACH-001303,-0.0619051218924
ACH-001306,-0.20162231323600002
ACH-001318,-0.044306213659
ACH-001322,-0.48217968562700003
ACH-001328,-0.34559744450999996
ACH-001332,-0.199265738969
ACH-001333,-0.127144178264
ACH-001336,0.122024101624
ACH-001340,-0.284200764238
ACH-001346,-0.0951420586341
ACH-001353,-0.22279597889199998
ACH-001354,-0.27515210198199996
ACH-001367,0.0689685773802
ACH-001368,-0.157157283803
ACH-001374,-0.146645150734
ACH-001375,-0.19503466631799998
ACH-001377,-0.266264668092
ACH-001380,-0.151749544492
ACH-001391,-0.31723912883600003
ACH-001407,-0.157936630665
ACH-001408,-0.23872583585499998
ACH-001413,-0.17330287424600002
ACH-001430,-0.233874220334
ACH-001431,-0.22730876728100002
ACH-001450,-0.0234883181083
ACH-001496,-0.32503253848499997
ACH-001500,-0.28770597175900003
ACH-001521,-0.104773484151
ACH-001523,0.0775419631436
ACH-001532,-0.215837484228
ACH-001536,-0.11927392525800001
ACH-001550,-0.25464241326299997
ACH-001552,-0.32745992921100003
ACH-001554,-0.26181651801
ACH-001645,-0.024364122505399998
ACH-001654,-0.322115107649
ACH-001715,-0.667281001192
ACH-001735,-0.15950839790899998
ACH-001736,-0.19127150368299997
ACH-001737,-0.702988567895
ACH-001740,-0.222870511359
ACH-001745,-0.294075364972
ACH-001750,-0.13491057561699998
ACH-001765,-0.113534621605
ACH-001956,-0.19771823477000003
ACH-001957,-0.25429345675299997
