,PKNOX2 (63876)
ACH-000004,0.28722907224399996
ACH-000007,0.382147664317
ACH-000009,0.300307326265
ACH-000011,0.175078675666
ACH-000012,0.27658608119899997
ACH-000013,0.262377131754
ACH-000014,0.289824907275
ACH-000015,0.242603415907
ACH-000017,0.295587118468
ACH-000018,0.498917087306
ACH-000019,0.422675125524
ACH-000021,0.274538614993
ACH-000022,0.349705315979
ACH-000025,0.17238810517900002
ACH-000028,0.173720432218
ACH-000030,0.34742465058
ACH-000035,0.153568963789
ACH-000036,0.319005552493
ACH-000037,0.208730906236
ACH-000039,0.23936271138300003
ACH-000040,0.299903332142
ACH-000041,0.399462562248
ACH-000042,0.257751046186
ACH-000045,0.391903575793
ACH-000047,0.340558976316
ACH-000052,0.245382691988
ACH-000053,0.230126754969
ACH-000054,0.228818094793
ACH-000055,0.37807759228
ACH-000060,0.23054293428599998
ACH-000067,0.478492384104
ACH-000070,0.342628226838
ACH-000075,0.143913550302
ACH-000078,0.296533030321
ACH-000082,0.277806906167
ACH-000085,0.210430988359
ACH-000086,0.176912783539
ACH-000087,0.17132106326299998
ACH-000092,0.314679104912
ACH-000095,0.384450779995
ACH-000097,0.182969177173
ACH-000098,0.191854356364
ACH-000099,0.362044190581
ACH-000108,0.187497848343
ACH-000113,0.13181731877
ACH-000115,0.0799627101422
ACH-000116,0.283037915375
ACH-000118,0.21466344462200002
ACH-000120,0.152859237317
ACH-000123,0.308249147002
ACH-000127,0.265649717156
ACH-000128,0.429432440886
ACH-000132,0.22238383597800002
ACH-000133,0.225086137165
ACH-000137,0.18679473619000003
ACH-000138,0.12157677656400001
ACH-000142,0.13732773865700001
ACH-000143,0.124257330604
ACH-000146,0.333848181595
ACH-000148,0.21980217909000002
ACH-000150,0.185593515654
ACH-000152,0.280101814431
ACH-000153,0.349161136872
ACH-000159,0.19306256485399997
ACH-000160,0.263854435128
ACH-000163,0.304275725328
ACH-000167,0.299916209241
ACH-000168,0.385482625781
ACH-000169,0.182163972466
ACH-000178,0.218112752949
ACH-000182,0.137730652892
ACH-000183,0.161056978574
ACH-000188,0.140476985396
ACH-000189,0.595146833237
ACH-000190,0.366789803962
ACH-000198,0.16178336101
ACH-000204,0.568958597078
ACH-000206,0.32888326575599997
ACH-000207,0.159680622113
ACH-000211,0.297276043298
ACH-000215,0.24018353423900002
ACH-000221,0.247626778849
ACH-000222,0.26841584720899997
ACH-000223,0.25540373546399997
ACH-000226,0.247252594792
ACH-000227,0.285013271123
ACH-000228,0.30089102638500004
ACH-000231,0.243410014591
ACH-000232,0.327683880778
ACH-000233,0.215511022024
ACH-000234,0.0170747348436
ACH-000235,0.240444654027
ACH-000237,0.308872007655
ACH-000238,0.409307912174
ACH-000243,0.23548351899199998
ACH-000244,0.424151963393
ACH-000246,0.17033108432500002
ACH-000248,0.127234452764
ACH-000250,0.16705273732999998
ACH-000251,0.18888380866
ACH-000253,0.154109986259
ACH-000255,0.31591669581
ACH-000256,0.29740700292100003
ACH-000257,0.371194789154
