,COX6A1 (1337)
ACH-000004,-0.552150673119
ACH-000007,-0.40260028033
ACH-000009,-0.37837529021899996
ACH-000011,-0.311144938084
ACH-000012,-0.447360020509
ACH-000013,-0.420414849855
ACH-000014,-0.574447033019
ACH-000015,-0.490070884468
ACH-000017,-0.46012009009800003
ACH-000018,-0.37075863221199995
ACH-000019,-0.411542682599
ACH-000021,-0.645972939676
ACH-000022,-0.428385953258
ACH-000025,-0.40777238307999997
ACH-000028,-0.462003690045
ACH-000030,-0.40722267108099997
ACH-000035,-0.573736911509
ACH-000036,-0.10838993124600001
ACH-000037,-0.479768362171
ACH-000039,-0.608890785375
ACH-000040,-0.349223379611
ACH-000041,-0.508952525728
ACH-000042,-0.579087595235
ACH-000045,-0.626093132659
ACH-000047,-0.44598103866300004
ACH-000052,-0.303681323609
ACH-000053,-0.287430948659
ACH-000054,-0.19002128589899997
ACH-000055,-0.342002005685
ACH-000060,-0.316191504275
ACH-000067,-0.38668681535599997
ACH-000070,-0.47529647966399996
ACH-000075,-0.433508277917
ACH-000078,-0.332268149569
ACH-000082,-0.39765400035099996
ACH-000085,-0.46984055169
ACH-000086,-0.547362767127
ACH-000087,-0.377615325716
ACH-000092,-0.462903551341
ACH-000095,-0.297872190018
ACH-000097,-0.204092400537
ACH-000098,-0.300350158256
ACH-000099,-0.44933602457599997
ACH-000108,-0.393166028249
ACH-000113,-0.8994588707979999
ACH-000115,-0.515370123924
ACH-000116,-0.35285158428900004
ACH-000118,-0.916891642921
ACH-000120,-0.37727089238300004
ACH-000123,-0.669572281956
ACH-000127,-0.373822161872
ACH-000128,-0.763665052188
ACH-000132,-0.44847571728999996
ACH-000133,-0.482749863903
ACH-000137,-0.45993423760799995
ACH-000138,-0.60600436782
ACH-000142,-0.322301468194
ACH-000143,-0.43996894145000004
ACH-000146,-0.5808985869919999
ACH-000148,-0.326547932629
ACH-000150,-0.533195297461
ACH-000152,-0.44875005484499997
ACH-000153,-0.280494778644
ACH-000159,-0.5200163283899999
ACH-000160,-0.537335846882
ACH-000163,-0.597427833092
ACH-000167,-0.317338997278
ACH-000168,-0.42743477162
ACH-000169,-0.333381914091
ACH-000178,-0.268561411985
ACH-000182,-0.672160871702
ACH-000183,-0.584051659235
ACH-000188,-0.462074883366
ACH-000189,-0.145279819173
ACH-000190,-0.716257019598
ACH-000198,-0.814887037009
ACH-000204,-0.650027218756
ACH-000206,-0.74744059433
ACH-000207,-0.265694457271
ACH-000211,-0.498389930277
ACH-000215,-0.385313488307
ACH-000221,-0.487187263134
ACH-000222,-0.24793088207800001
ACH-000223,-0.419153960877
ACH-000226,-0.360411058143
ACH-000227,-0.45250561508299997
ACH-000228,-0.690146620142
ACH-000231,-0.332176976773
ACH-000232,-0.28721833086599996
ACH-000233,-0.355498344033
ACH-000234,-0.413500228247
ACH-000235,-0.509103005905
ACH-000237,-0.157228851016
ACH-000238,-0.364258041429
ACH-000243,-0.38915012995
ACH-000244,-0.269802342767
ACH-000246,-0.419414431765
ACH-000248,-0.463138773842
ACH-000250,-0.37910545979599997
ACH-000251,-0.654776709532
ACH-000253,-0.279458485743
ACH-000255,-0.464925728551
ACH-000256,-0.38510830240599997
ACH-000257,-0.664597820119
ACH-000258,-0.448283887227
ACH-000259,-0.36839010011999995
ACH-000260,-0.335595849925
ACH-000261,-0.475786757471
ACH-000262,-0.249109544647
ACH-000263,-0.663550331365
ACH-000264,-0.466323037197
ACH-000265,-0.61658754419
ACH-000266,-0.529817299198
ACH-000272,-0.450791460325
ACH-000273,-0.395620668987
ACH-000274,-0.426351499195
ACH-000277,-0.5347373747349999
ACH-000278,-0.23918541948199998
ACH-000279,-0.518402352113
ACH-000280,-0.20321632565
ACH-000281,-0.497558140119
ACH-000288,-0.375445569898
ACH-000291,-0.421860973284
ACH-000293,-0.35602488914700003
ACH-000294,-0.39307797773100006
ACH-000295,-0.41868276519000003
ACH-000296,-0.376176643927
ACH-000302,-0.43283181523
ACH-000304,-0.014629165751100001
ACH-000307,-0.48386236709299996
ACH-000308,-0.456382915853
ACH-000310,-0.383842232151
ACH-000311,-0.410798140978
ACH-000312,-0.487567120833
ACH-000315,-0.353506781523
ACH-000316,-0.489766444154
ACH-000317,-0.6964524451549999
ACH-000318,-0.593812494014
ACH-000319,-0.381724148262
ACH-000320,-0.42331962194600004
ACH-000322,-0.403215618649
ACH-000323,-0.41002036639600004
ACH-000324,-0.264048772529
ACH-000329,-0.854302931857
ACH-000330,-0.430694992867
ACH-000331,-0.426326253056
ACH-000332,-0.32340874870700004
ACH-000334,-0.365299939541
ACH-000335,-0.36920053083000004
ACH-000336,-0.7673182767199999
ACH-000337,-0.32369804892799997
ACH-000339,-0.406015838533
ACH-000341,-0.41231200964599996
ACH-000348,-0.600430279607
ACH-000350,-0.5755522793550001
ACH-000352,-0.637374052252
ACH-000356,-0.48811907059299997
ACH-000361,-0.47181729273100004
ACH-000362,-0.221256530575
ACH-000363,-0.855584238779
ACH-000364,-0.414752170664
ACH-000365,-0.679691203841
ACH-000366,-0.34963785124499996
ACH-000368,-0.545214973861
ACH-000374,-0.841303460678
ACH-000375,-0.44106229164300004
ACH-000376,-0.532320142494
ACH-000381,-0.415309896359
ACH-000383,-0.306457472299
ACH-000387,-0.431724682569
ACH-000389,-0.0147460064875
ACH-000390,-0.210616095439
ACH-000393,-0.509528498034
ACH-000395,-0.537782502069
ACH-000397,-0.257141194995
ACH-000401,-0.43779474972099996
ACH-000402,-0.779237815933
ACH-000403,-0.302886786197
ACH-000404,-0.256080892173
ACH-000406,-0.505895625852
ACH-000407,-0.472889341018
ACH-000408,-0.191455140182
ACH-000410,-0.3100852726
ACH-000411,-0.285395529199
ACH-000414,-0.368106553654
ACH-000415,-0.435984099787
ACH-000416,-0.449137528487
ACH-000420,-0.606744100544
ACH-000421,-0.508958386514
ACH-000424,-0.445635648638
ACH-000425,-0.32813428493700003
ACH-000426,-0.169191327646
ACH-000427,-0.655703094068
ACH-000433,-0.544127328566
ACH-000436,-0.577358752506
ACH-000444,-0.508860608862
ACH-000445,-0.359514326902
ACH-000448,-0.314944478217
ACH-000450,-0.445106840096
ACH-000452,-0.525080482196
ACH-000454,-0.8814726037080001
ACH-000458,-0.392157636879
ACH-000459,-0.595869526958
ACH-000460,-0.24779312077399998
ACH-000461,-0.507787458654
ACH-000463,-0.224379947986
ACH-000464,-0.45802439053099997
ACH-000466,-0.663666096379
ACH-000467,-0.759760461732
ACH-000468,-0.465225730489
ACH-000469,-0.321360910396
ACH-000470,-0.414130499
ACH-000471,-0.30161753992699997
ACH-000472,-0.27902145316300003
ACH-000473,-0.416052168966
ACH-000475,-0.600728575884
ACH-000476,-0.526037508442
ACH-000477,-0.46780399143299994
ACH-000480,-0.343880574675
ACH-000481,-0.580934744479
ACH-000483,-0.559268101307
ACH-000484,-0.299026167103
ACH-000485,-0.63663776819
ACH-000486,-0.37282858728
ACH-000487,-0.576324827236
ACH-000488,-0.761437454629
ACH-000490,-0.404429085523
ACH-000491,-0.65316600346
ACH-000495,-0.203886805032
ACH-000496,-0.513551711622
ACH-000499,-0.5394958466309999
ACH-000500,-0.860474206597
ACH-000502,-0.408088196016
ACH-000503,-0.271852988772
ACH-000505,-0.380755077913
ACH-000507,-0.349708463075
ACH-000510,-0.289930834898
ACH-000511,-0.264326468495
ACH-000512,-0.330410645876
ACH-000516,-0.308012749458
ACH-000517,-0.539742662644
ACH-000518,-0.207683348905
ACH-000520,-0.313097998754
ACH-000521,-0.303547940741
ACH-000522,-0.338284657434
ACH-000524,-0.58419190546
ACH-000527,-0.406139121687
ACH-000528,-0.575439804289
ACH-000537,-0.546131149152
ACH-000541,-0.5341039857509999
ACH-000542,-0.276884314811
ACH-000544,-0.390240569217
ACH-000545,-0.265516432067
ACH-000547,-0.43895814215400003
ACH-000548,-0.17507405693
ACH-000549,-0.44141898974
ACH-000550,-0.6103630364679999
ACH-000552,-0.428810945943
ACH-000556,-0.44444635965
ACH-000557,-0.381517619199
ACH-000570,-0.442348423707
ACH-000571,-0.440129096939
ACH-000573,-0.39952995061700003
ACH-000576,-0.434084847998
ACH-000580,-0.14308207094
ACH-000584,-0.589819598633
ACH-000585,-0.499565737346
ACH-000588,-0.6041364506229999
ACH-000589,-0.47749535245499997
ACH-000591,-0.54766612319
ACH-000593,-0.521237218643
ACH-000600,-0.504685730428
ACH-000601,-0.345682979793
ACH-000604,-1.1078527250399999
ACH-000605,-0.668150619709
ACH-000606,-0.28907925051600003
ACH-000608,-0.397500381236
ACH-000614,-0.332380333499
ACH-000616,-0.339772024432
ACH-000618,-0.471849840792
ACH-000619,-0.31644721045400004
ACH-000620,-0.48439290368199994
ACH-000621,-0.592395668417
ACH-000622,-0.240390412132
ACH-000623,-0.45679674230899997
ACH-000624,-0.31210548537300004
ACH-000627,-0.6152117271109999
ACH-000630,-0.600874994028
ACH-000632,-0.42807183749899996
ACH-000633,-0.621636773029
ACH-000637,-0.574216620113
ACH-000638,-0.5135915943899999
ACH-000646,-0.482988824133
ACH-000647,-0.64883672179
ACH-000648,-0.400474530025
ACH-000649,-0.330872421785
ACH-000651,-0.565534131085
ACH-000652,-0.393946619538
ACH-000653,-0.829167813689
ACH-000657,-0.371236259704
ACH-000658,-0.637594902684
ACH-000661,-0.236164464174
ACH-000662,-0.037616121365
ACH-000663,-0.328994849549
ACH-000665,-0.5605826747820001
ACH-000671,-0.207927063115
ACH-000673,-0.24766841542399998
ACH-000676,-0.484610953984
ACH-000677,-1.00956420798
ACH-000681,-0.249639164006
ACH-000682,-0.556830151154
ACH-000683,-0.571399455841
ACH-000684,-0.0701435404601
ACH-000688,-0.648518170605
ACH-000693,-0.72603285369
ACH-000694,-0.536505034574
ACH-000695,-0.43120463808700005
ACH-000696,-0.24317307119000003
ACH-000697,-0.49594113351999997
ACH-000699,-0.425571124971
ACH-000701,-0.467052750674
ACH-000706,-0.28527837659
ACH-000711,-0.352818025453
ACH-000713,-0.479798665763
ACH-000714,-0.239148213332
ACH-000718,-0.550032331213
ACH-000720,-0.639900190329
ACH-000721,-0.357392416333
ACH-000724,-0.600332108195
ACH-000725,-0.43448651331699994
ACH-000732,-0.2966916557
ACH-000734,-0.365138281182
ACH-000735,-0.327793697143
ACH-000736,-0.446227400954
ACH-000738,-0.489878704836
ACH-000746,-0.569367356607
ACH-000747,-0.723147762541
ACH-000748,-0.418431879889
ACH-000753,-0.63571000017
ACH-000756,-0.595205880704
ACH-000757,-0.38270633985
ACH-000758,-0.42929306476400003
ACH-000760,-0.348403387696
ACH-000763,-0.74131109723
ACH-000764,-0.39373749623899995
ACH-000765,-0.69401020298
ACH-000766,-0.424450025382
ACH-000767,-0.671114776749
ACH-000768,-0.7146797582459999
ACH-000769,-0.454673183
ACH-000770,-0.417601308279
ACH-000771,-0.16884802174000002
ACH-000773,-0.243241764327
ACH-000776,-0.159250524605
ACH-000777,-0.457352943846
ACH-000778,-0.074346047561
ACH-000781,-0.43774678893
ACH-000782,-0.39173630951099997
ACH-000783,-0.29454360346299996
ACH-000784,-0.437818900661
ACH-000785,-0.533844722153
ACH-000787,-0.614247372755
ACH-000788,-0.371020238354
ACH-000791,-0.289529912104
ACH-000792,-0.336380915018
ACH-000794,-0.269490769714
ACH-000796,-0.20197053232999998
ACH-000799,-0.108577864296
ACH-000800,-0.74750135566
ACH-000802,-0.301540202097
ACH-000804,-0.481817620002
ACH-000805,-0.313781413721
ACH-000809,-0.332478829814
ACH-000810,-0.341693398253
ACH-000811,-0.40037144352799997
ACH-000817,-0.22003130388099998
ACH-000819,-0.397575461126
ACH-000820,-0.57476539589
ACH-000821,-0.9599825215629999
ACH-000822,-0.441843837707
ACH-000823,-0.517898713521
ACH-000824,-0.397842166249
ACH-000827,-0.197630604915
ACH-000829,-0.25030245404
ACH-000831,-0.591634449284
ACH-000832,-0.31299130286
ACH-000833,-0.465508908257
ACH-000834,-0.269158159144
ACH-000835,-0.332666817738
ACH-000836,-0.271817542878
ACH-000837,-0.619246917188
ACH-000838,-0.41325591065899997
ACH-000839,-0.29753897881499997
ACH-000840,-0.576785642254
ACH-000841,-0.25215350955800003
ACH-000843,-0.393890065355
ACH-000846,-0.124954042562
ACH-000847,-0.37246486714500004
ACH-000848,-0.554724575798
ACH-000849,-0.28955762693799997
ACH-000851,-0.53981164183
ACH-000855,-0.731559911831
ACH-000856,-0.39301687808799995
ACH-000858,-0.6620462649000001
ACH-000859,-0.439450188717
ACH-000861,-0.300571570815
ACH-000862,-0.476674906682
ACH-000865,-0.529934373274
ACH-000866,-0.443455176829
ACH-000867,-0.413281626796
ACH-000869,-0.405499133934
ACH-000872,-0.39438837179700004
ACH-000873,-0.5434538565020001
ACH-000876,-0.453873426382
ACH-000878,-0.612242695488
ACH-000880,-0.0277823302836
ACH-000881,-0.34536952819300004
