,RASL12 (51285)
ACH-000237,-0.041862981808
ACH-000238,-0.196483538295
ACH-000243,-0.037261351911199996
ACH-000244,0.076052716166
ACH-000246,-0.0569991917187
ACH-000248,-0.220846273871
ACH-000250,-0.0409412650729
ACH-000251,-0.147892067662
ACH-000253,-0.36237808596
ACH-000255,-0.0926065001179
ACH-000256,-0.0121785599796
ACH-000257,-0.394918520088
ACH-000258,-0.309826578139
ACH-000259,-0.134252041415
ACH-000260,-0.055551131626000005
ACH-000261,-0.107709569115
ACH-000262,-0.0588586349184
ACH-000263,-0.0229005147988
ACH-000264,-0.048930118607800006
ACH-000265,-0.284175325396
ACH-000266,-0.173897570927
ACH-000272,-0.12863712839000002
ACH-000273,-0.0516377468958
ACH-000274,-0.0648158917077
ACH-000277,-0.209789050413
ACH-000278,-0.128569598455
ACH-000279,-0.233846984859
ACH-000280,-0.425388043195
ACH-000281,-0.318833481543
ACH-000288,-0.265978685581
ACH-000291,-0.162185268976
ACH-000293,-0.208587705683
ACH-000294,-0.135806401421
ACH-000295,-0.17756682130999998
ACH-000296,0.0704209101578
ACH-000302,-0.197905493646
ACH-000304,-0.148975145355
ACH-000307,-0.264002404814
ACH-000308,0.053158337976
ACH-000310,-0.0434264719606
ACH-000311,-0.121292300039
ACH-000312,-0.12680953196
ACH-000315,-0.5768909828450001
ACH-000316,-0.11614887974600001
ACH-000317,-0.214249372083
ACH-000318,-0.0576728935815
ACH-000319,-0.42633937020999996
ACH-000320,0.0280541798007
ACH-000322,0.202508867936
ACH-000323,-0.07977669960919999
ACH-000324,0.050605873165300005
ACH-000329,-0.0789340162818
ACH-000330,-0.215272465783
ACH-000331,-0.0148333337045
ACH-000332,-0.0310192084415
ACH-000334,0.205593156595
ACH-000335,-0.268097770581
ACH-000336,-0.21629226187
ACH-000337,0.054060104914600005
ACH-000339,-0.034637816148300006
ACH-000341,0.217494185572
ACH-000348,-0.190959231457
ACH-000350,0.032994966135200005
ACH-000352,-0.55236310007
ACH-000356,-0.26585187328800003
ACH-000361,0.065626418826
ACH-000362,0.0242096505669
ACH-000363,-0.216654331838
ACH-000364,-0.253208616776
ACH-000365,-0.26839033673
ACH-000366,-0.206979869117
ACH-000368,-0.19370935969099998
ACH-000374,-0.297464231325
ACH-000375,-0.23051405650100001
ACH-000376,-0.118458126087
ACH-000381,-0.0805382249567
ACH-000383,-0.0636018356617
ACH-000387,-0.255635125465
ACH-000389,-0.07234887990910001
ACH-000390,-0.180817979871
ACH-000393,-0.346361417645
ACH-000395,-0.18766315188700003
ACH-000397,-0.0174448310492
ACH-000401,-0.292902302475
ACH-000402,-0.367844165968
ACH-000403,-0.0673318398661
ACH-000404,-0.0235628875847
ACH-000406,-0.155115867259
ACH-000407,-0.41250093571999996
ACH-000408,-0.40549691204000005
ACH-000410,-0.21997348544300002
ACH-000411,0.107125255504
ACH-000414,-0.00922777554604
ACH-000415,-0.22622637826699998
ACH-000416,-0.0334026930021
ACH-000420,-0.147239544823
ACH-000421,-0.151453788876
ACH-000424,0.047346664298
ACH-000425,-0.118992271954
ACH-000426,-0.14441999818
ACH-000427,-0.064107303188
ACH-000433,0.0515750258185
ACH-000436,-0.24570512879200002
ACH-000444,-0.20153350038800003
ACH-000445,-0.122248756021
ACH-000448,-0.155753982963
ACH-000450,0.141536563093
ACH-000452,-0.241374698432
ACH-000454,-0.04753691286169999
ACH-000458,-0.118136450933
ACH-000459,-0.05346193555269999
ACH-000460,-0.09567685518960001
ACH-000461,-0.113570336652
ACH-000463,-0.113865287619
ACH-000464,-0.108581316954
ACH-000466,-0.22571717698199997
ACH-000467,-0.0218734868184
ACH-000468,-0.257419425636
ACH-000469,-0.124253040836
ACH-000470,-0.17278523366700002
ACH-000471,-0.105443383125
ACH-000472,-0.132972725685
ACH-000473,-0.39416677684199997
ACH-000475,-0.0195095483391
ACH-000476,-0.134855060651
ACH-000477,-0.238734147212
ACH-000480,0.0579772980411
ACH-000481,-0.26017779507399996
ACH-000483,-0.30909694829
ACH-000484,0.167617027775
ACH-000485,-0.16859281537300003
ACH-000486,-0.15916577412
ACH-000487,-0.174759748019
ACH-000488,-0.212385059786
ACH-000490,-0.20416737195700002
ACH-000491,-0.256997579131
ACH-000495,-0.29819665368500003
ACH-000496,-0.186891864732
ACH-000499,-0.07833373232850001
ACH-000500,-0.650132618817
ACH-000502,0.0417823105789
ACH-000503,-0.197025373567
ACH-000505,-0.17461223665999998
ACH-000507,-0.21143579857
ACH-000510,-0.31328207437399996
ACH-000511,-0.267039316641
ACH-000512,-0.11495194825999999
ACH-000516,-0.28601639019
ACH-000517,-0.137382221043
ACH-000518,-0.23609268987399998
ACH-000520,-0.376099470431
ACH-000521,-0.061939252509500005
ACH-000522,-0.27709746607200003
ACH-000524,-0.0444622761201
ACH-000527,-0.092167719146
ACH-000528,-0.165159302927
ACH-000537,-0.201746030414
ACH-000541,-0.398963467939
ACH-000542,-0.258488476403
ACH-000544,-0.263966595237
ACH-000545,-0.13558653467
ACH-000547,-0.242035939894
ACH-000548,-0.17640891878400003
ACH-000549,-0.08437861924550001
ACH-000550,-0.216525044335
ACH-000552,-0.180373436869
ACH-000556,-0.15399462681700002
ACH-000557,-0.434586605066
ACH-000570,-0.126510016308
ACH-000571,-0.167486018046
ACH-000573,-0.24615890684900002
ACH-000576,-0.11967360178
ACH-000580,-0.311952106086
ACH-000584,-0.110012797368
ACH-000585,-0.0553423892012
ACH-000588,-0.010691415789600001
ACH-000589,-0.0587831176305
ACH-000591,-0.368991946769
ACH-000593,-0.376250395627
ACH-000600,-0.233408783649
ACH-000601,-0.09082989622479999
ACH-000604,-0.029468377549200002
ACH-000605,-0.271433414742
ACH-000606,-0.162921027984
ACH-000608,-0.142973746017
ACH-000614,-0.00039880528807
ACH-000616,-0.029181656699200004
ACH-000618,-0.138147047222
ACH-000619,-0.20098526221299998
ACH-000620,-0.21507076955499999
ACH-000621,-0.08248385026930001
ACH-000622,-0.294359314276
ACH-000623,-0.313738967698
ACH-000624,-0.0368575435276
ACH-000627,-0.08292882352389999
ACH-000630,-0.029381616935700003
ACH-000632,-0.276510731987
ACH-000633,-0.04599380947890001
ACH-000637,0.0266645528372
ACH-000638,-0.11889373866399999
ACH-000646,-0.253463167585
ACH-000647,-0.08746629625800001
ACH-000648,0.0491406666419
ACH-000649,-0.192169452266
ACH-000651,-0.163834337428
ACH-000652,0.026121702509
ACH-000653,-0.134751072145
ACH-000657,-0.225695059105
ACH-000658,0.0116066515655
ACH-000661,-0.116387803675
ACH-000662,-0.24676497080499998
ACH-000663,0.034037967201999995
ACH-000665,-0.185651985304
ACH-000671,-0.248703663455
ACH-000673,-0.141070609879
ACH-000676,-0.15593794082100002
ACH-000677,-0.15259426667
ACH-000681,-0.318200059478
ACH-000682,-0.15106881705999997
ACH-000683,-0.27240853424600003
ACH-000684,-0.09621099673660001
ACH-000688,-0.41532337655199997
ACH-000693,-0.429876685154
ACH-000694,-0.108651279628
ACH-000695,-0.542343229019
ACH-000696,-0.114862873432
ACH-000697,-0.0458548722688
ACH-000699,0.048456127138199995
ACH-000701,0.0944534772404
ACH-000706,-0.198461446043
ACH-000711,-0.151970306291
ACH-000713,-0.151964111107
ACH-000714,-0.34981098017800005
ACH-000718,0.025146155594000002
ACH-000720,-0.265294272176
ACH-000721,-0.23689071713000004
ACH-000724,-0.15285674332000002
ACH-000725,-0.08385153047789999
ACH-000732,-0.219215655418
ACH-000734,-0.0445479191831
ACH-000735,-0.14548885740999998
ACH-000736,-0.19677640033100002
ACH-000738,-0.18915767787300003
ACH-000746,-0.0677031460181
ACH-000747,-0.18718296568700002
ACH-000748,-0.137513959803
ACH-000753,-0.257881634675
ACH-000756,-0.5057790820929999
ACH-000757,-0.549250237524
ACH-000758,-0.17861714207
ACH-000760,-0.119911548692
ACH-000763,0.0901630802135
ACH-000764,-0.20227698071699998
ACH-000765,-0.266711550508
ACH-000766,-0.18796310104400002
ACH-000767,-0.27371142270599996
ACH-000768,-0.171154081743
ACH-000769,-0.0333206799574
ACH-000770,-0.055949903427499996
ACH-000771,-0.270034744798
ACH-000773,-0.12394042514499999
ACH-000776,-0.228988994586
ACH-000777,-0.110336408598
ACH-000778,-0.233891971408
ACH-000781,-0.0840234526454
ACH-000782,-0.364286306985
ACH-000783,-0.05939257872769999
ACH-000784,-0.35749253384900004
ACH-000785,-0.31433171508900004
ACH-000787,-0.172884732114
ACH-000788,-0.17632795476100002
ACH-000791,-0.0483542960432
ACH-000792,-0.10655458235899999
ACH-000794,-0.09405187577089999
ACH-000796,-0.20197961359299998
ACH-000799,0.172089594177
ACH-000800,-0.1278562787
ACH-000802,-0.289270361274
ACH-000804,0.09575573194760001
ACH-000805,0.00308646813899
ACH-000809,-0.118053471404
ACH-000810,0.0632344122515
ACH-000811,-0.176303666558
ACH-000817,-0.456076139673
ACH-000819,-0.18690807915999996
ACH-000820,-0.545309047978
ACH-000821,-0.25970850533100004
ACH-000822,-0.16816265952599999
ACH-000823,-0.229976270659
ACH-000824,-0.186974423563
ACH-000827,0.007216798672589999
ACH-000829,-0.0855444318025
ACH-000831,-0.197051189582
ACH-000832,-0.226272922492
ACH-000833,-0.330799873425
ACH-000834,-0.206959263818
ACH-000835,-0.24786826892299998
ACH-000836,-0.09912453125060001
ACH-000837,-0.214341043255
ACH-000838,-0.325607629734
ACH-000839,-0.10842096844
ACH-000840,-0.156202963359
ACH-000841,-0.37636167310400004
ACH-000843,-0.177133667253
ACH-000846,-0.248261218087
ACH-000847,-0.295790594984
ACH-000848,-0.070855049228
ACH-000849,-0.117466093965
ACH-000851,-0.0613422009138
ACH-000855,-0.167385660444
ACH-000856,-0.231961112827
ACH-000858,-0.226482036554
ACH-000859,0.0821644189625
ACH-000861,0.0141699471259
ACH-000862,-0.055376432645100004
ACH-000865,-0.16265323940600002
ACH-000866,-0.193013938347
ACH-000867,-0.233321469036
ACH-000869,-0.31933375800999997
ACH-000872,0.09011180003830001
ACH-000873,-0.48564821715400003
ACH-000876,-0.08599210201919999
ACH-000878,-0.22151942783000003
ACH-000880,-0.09219465057639999
ACH-000881,-0.151306785252
ACH-000882,-0.115284345321
ACH-000884,-0.36870939810099995
ACH-000885,-0.048587782720099996
ACH-000887,-0.23969882459800002
ACH-000888,-0.08540797932989999
ACH-000889,-0.1726296834
ACH-000890,0.0350801708278
ACH-000896,-0.45686747079400003
ACH-000898,-0.00114580698944
ACH-000900,-0.0861831637279
ACH-000901,-0.102652961361
ACH-000905,-0.216895548106
ACH-000906,-0.105453450425
ACH-000907,0.123860123616
ACH-000910,-0.26418658507599996
ACH-000911,-0.305315321495
ACH-000912,-0.258374052985
ACH-000913,-0.169948485891
ACH-000915,-0.09431804585060001
ACH-000916,-0.501216594234
ACH-000917,-0.11485858533099999
ACH-000921,-0.119276597524
ACH-000924,-0.22763998682599998
ACH-000926,-0.0004541501579609999
ACH-000928,0.082581590317
ACH-000929,-0.152768360402
ACH-000932,-0.168765531443
ACH-000935,-0.0561330530524
ACH-000936,-0.20486420166299998
ACH-000937,-0.193736189023
ACH-000938,-0.32184546248
ACH-000939,-0.21805581250999997
ACH-000941,0.0021170844578699997
ACH-000943,-0.237047128513
ACH-000946,-0.052479651199699995
ACH-000947,-0.41358035204599997
ACH-000948,-0.06834058799340001
ACH-000950,-0.19017036857900002
ACH-000953,-0.139522279858
ACH-000957,-0.232228131214
ACH-000958,0.06354161704559999
ACH-000960,-0.22952343705699998
ACH-000963,-0.058822246875800004
ACH-000968,-0.208992158864
ACH-000969,0.061814660573500005
ACH-000973,-0.286751700489
ACH-000974,-0.260092540959
ACH-000975,-0.352345775734
ACH-000976,-0.102098206732
ACH-000978,0.127685942293
ACH-000980,-0.237773700161
ACH-000984,-0.0112467206819
ACH-000986,-0.0369345657222
ACH-000988,-0.15304566281600002
ACH-000993,-0.128821947993
ACH-000994,-0.30529554378
ACH-000996,-0.00152365338869
ACH-001001,-0.147219189772
ACH-001020,-0.26390662880800003
ACH-001028,-0.172919109954
ACH-001031,-0.09740313238800001
ACH-001038,-0.203235666684
ACH-001048,-0.15646846209100002
ACH-001050,-0.10815209968100001
ACH-001053,-0.265287500658
ACH-001054,-0.170461513808
ACH-001061,-0.11365878667899999
ACH-001067,-0.0145256825865
ACH-001075,0.0750075729917
ACH-001096,-0.157299964267
ACH-001128,-0.0918559522579
ACH-001134,-0.25814497657900004
ACH-001151,-0.125716911618
ACH-001163,-0.332488314577
ACH-001164,-0.405039019727
ACH-001173,-0.147859808572
ACH-001183,-0.201160440563
ACH-001184,-0.0145310071324
ACH-001190,-0.18698413607500003
ACH-001192,-0.07019793024160001
ACH-001193,-0.40088782895999997
ACH-001196,0.0357750078505
ACH-001197,-0.0834536961943
ACH-001205,-0.127580792026
ACH-001211,-0.0181621971842
ACH-001212,-0.000603532688138
ACH-001228,-0.25222508903
ACH-001232,-0.157794368954
ACH-001239,-0.0399371216898
ACH-001274,-0.151062265514
ACH-001275,-0.389852635039
ACH-001277,-0.35914269959
ACH-001278,-0.0395718513406
ACH-001280,-0.291513834389
ACH-001283,-0.280719098525
ACH-001289,-0.0706316548408
ACH-001295,-0.145817831027
ACH-001300,-0.288595025755
ACH-001301,0.026989845675300002
ACH-001302,-0.270015011196
ACH-001303,-0.14414472884
ACH-001306,-0.09997361313210001
ACH-001318,-0.187994364897
ACH-001322,-0.00552446636863
ACH-001328,-0.217437657088
ACH-001332,-0.528149647214
ACH-001333,-0.18554733302700002
ACH-001336,-0.152287864764
ACH-001340,-0.22115803312600002
ACH-001346,-0.313237266076
ACH-001353,-0.0971334155536
ACH-001354,-0.08719325503900001
ACH-001367,-0.299481555962
ACH-001368,-0.324799843694
ACH-001374,-0.0798762382175
ACH-001375,-0.012129200420000001
ACH-001377,-0.225211688578
ACH-001380,-0.125730804153
ACH-001391,-0.458411676154
ACH-001407,-0.326438793698
ACH-001408,-0.08961227353949999
ACH-001413,-0.00760220715892
ACH-001430,-0.136883827363
ACH-001431,-0.430280935787
ACH-001450,-0.132246886078
ACH-001496,-0.108356768729
ACH-001500,-0.151625468044
ACH-001521,-0.0775201047398
ACH-001523,-0.100936719289
ACH-001532,-0.10334782082
ACH-001536,-0.10030073864399999
ACH-001550,0.0211984387021
ACH-001552,-0.297752656649
ACH-001554,-0.177810221675
ACH-001645,0.0925939471169
ACH-001654,-0.16108730548900002
ACH-001715,-0.10360542947000001
ACH-001735,-0.00822517654121
ACH-001736,-0.16095168757
ACH-001737,-0.104190138282
ACH-001740,-0.22646348448399997
ACH-001745,-0.047697917209599996
ACH-001750,-0.28667497669799996
ACH-001765,-0.193733503275
ACH-001956,-0.110335296973
ACH-001957,-0.0752014273078
