,PSIP1 (11168)
ACH-000004,-0.541520074898
ACH-000007,-0.018806266141299998
ACH-000009,-0.107700997719
ACH-000011,-0.0237013711025
ACH-000012,0.142776141322
ACH-000013,-0.11427249115499999
ACH-000014,-0.19736362130999996
ACH-000015,-0.0617701726724
ACH-000017,0.096915062949
ACH-000018,-0.128564581066
ACH-000019,0.14844639790300002
ACH-000021,-0.0964370185519
ACH-000022,-0.0425197048345
ACH-000025,0.15304739856
ACH-000028,0.06493500191189999
ACH-000030,-0.0206924466525
ACH-000035,-0.14025174053
ACH-000036,0.222184542907
ACH-000037,0.051414118666
ACH-000039,-0.254816301047
ACH-000040,-0.0388413587555
ACH-000041,0.301877310244
ACH-000042,0.0187279664899
ACH-000045,-0.452016585865
ACH-000047,-0.144021851704
ACH-000052,-0.24084990225800001
ACH-000053,0.224008410656
ACH-000054,-0.0299824738387
ACH-000055,0.129094158078
ACH-000060,0.27114566733
ACH-000067,0.099332306835
ACH-000070,0.19916792119399998
ACH-000075,0.0855250729977
ACH-000078,-0.153510803564
ACH-000082,-0.11654195827099999
ACH-000085,-0.0174338599139
ACH-000086,0.145574272905
ACH-000087,0.14962750345999998
ACH-000092,-0.0826468192682
ACH-000095,-0.241735077182
ACH-000097,0.0516923264155
ACH-000098,-0.309693610851
ACH-000099,0.13079497151799999
ACH-000108,0.0942495948041
ACH-000113,-0.65457698483
ACH-000115,0.00528705233709
ACH-000116,-0.0261896742281
ACH-000118,-0.17875484421
ACH-000120,0.217239420173
ACH-000123,-0.224041605762
ACH-000127,0.024568833262700002
ACH-000128,-0.0249316248479
ACH-000132,-0.35997109485
ACH-000133,0.049741994354800007
ACH-000137,0.10976506315199999
ACH-000138,0.0470926792737
ACH-000142,0.408568531734
ACH-000143,-0.22161398740600002
ACH-000146,0.0999866879015
ACH-000148,0.031088633621799998
ACH-000150,-0.0747316669019
ACH-000152,0.118425982594
ACH-000153,-0.034743375536
ACH-000159,-0.07717985718230001
ACH-000160,0.415319336226
ACH-000163,0.162967222297
ACH-000167,0.911059861354
ACH-000168,-0.267333136703
ACH-000169,-0.239129446237
ACH-000178,0.0472295504241
ACH-000182,0.0953148569321
ACH-000183,-0.005773280346510001
ACH-000188,0.182817501701
ACH-000189,0.194011726519
ACH-000190,0.419006197623
ACH-000198,-0.166889807908
ACH-000204,0.0130897078018
ACH-000206,0.325408795247
ACH-000207,0.0160686720049
ACH-000211,-0.276942934024
ACH-000215,-0.09403513274139999
ACH-000221,0.0006346953455009999
ACH-000222,0.28359330399599997
ACH-000223,-0.30398962940499996
ACH-000226,0.165674649855
ACH-000227,-0.0032785093776999995
ACH-000228,0.00249401431742
ACH-000231,-0.007012694031350001
ACH-000232,0.0408806391066
ACH-000233,0.07552840684789999
ACH-000234,-0.199563356237
ACH-000235,0.115838690493
ACH-000237,-0.0574453139248
ACH-000238,0.017269922515099997
ACH-000243,-0.041152304404699996
ACH-000244,0.169342126791
ACH-000246,-0.055717742691
ACH-000248,0.14765902302699999
ACH-000250,0.258777906743
ACH-000251,-0.250903105363
ACH-000253,0.0211165058972
ACH-000255,0.414197395987
ACH-000256,-0.00753470225706
ACH-000257,-0.246084254972
ACH-000258,-0.0106527391622
ACH-000259,0.17659872386
ACH-000260,-0.25170473910700003
ACH-000261,0.0067693908339499995
ACH-000262,0.396647576217
ACH-000263,0.43509717042199997
ACH-000264,0.112887822838
ACH-000265,-0.09613346431019999
ACH-000266,-0.0912390533368
ACH-000272,0.235125663827
ACH-000273,-0.0431047946561
ACH-000274,0.07823403859160001
ACH-000277,0.0906641825431
ACH-000278,0.054144686409099994
ACH-000279,0.101641660795
ACH-000280,0.123663584864
ACH-000281,-0.00268307230336
ACH-000288,0.0995216237712
ACH-000291,0.060067884374
ACH-000293,-0.122041542625
ACH-000294,0.06514636904280001
ACH-000295,0.0107709256648
ACH-000296,-0.0863129110945
ACH-000302,0.320843592039
ACH-000304,0.13406959483300002
ACH-000307,0.152526585252
ACH-000308,-0.148361219099
ACH-000310,-0.13584453921599998
ACH-000311,0.0318501786119
ACH-000312,0.0330243755207
ACH-000315,-0.356583425656
ACH-000316,-0.028195525067
ACH-000317,-0.101252588376
ACH-000318,0.102427255693
ACH-000319,-0.0451576876365
ACH-000320,0.0860318692095
ACH-000322,-0.0740916832225
ACH-000323,-0.0482751959685
ACH-000324,-0.058660698992800006
ACH-000329,0.286844942289
ACH-000330,-0.0037715969594
ACH-000331,0.180694248922
ACH-000332,0.172411117823
ACH-000334,-0.379797745605
ACH-000335,-0.134541688235
ACH-000336,-0.207288689096
ACH-000337,0.277182803907
ACH-000339,-0.0231664961746
ACH-000341,0.039243373476199994
ACH-000348,-0.054333739107
ACH-000350,-0.215255387859
ACH-000352,-0.313878357232
ACH-000356,-0.335333401396
ACH-000361,-0.0302296592126
ACH-000362,-0.762910555756
ACH-000363,-0.340857503473
ACH-000364,-0.160549454564
ACH-000365,-0.0324930628467
ACH-000366,0.0413869302605
ACH-000368,0.09273995973819998
ACH-000374,-0.106254192525
ACH-000375,0.242916055334
ACH-000376,0.21983462073100002
ACH-000381,-0.237922998867
ACH-000383,0.12450057380000001
ACH-000387,-0.140591837448
ACH-000389,-0.18554155051100002
ACH-000390,0.0420364310138
ACH-000393,-0.311269947448
ACH-000395,0.240256910981
ACH-000397,0.082884485864
ACH-000401,0.173366266431
ACH-000402,-0.0409508709069
ACH-000403,-0.0800817054455
ACH-000404,0.426328642236
ACH-000406,0.0976045965494
ACH-000407,0.0850795767543
ACH-000408,0.0347404969358
ACH-000410,0.106427735777
ACH-000411,-0.07092014007639999
ACH-000414,-0.012393965915899998
ACH-000415,0.0404501567814
ACH-000416,0.0131957981968
ACH-000420,-0.222027963071
ACH-000421,-0.0810818746923
ACH-000424,0.0221797884111
ACH-000425,-0.0240337214515
ACH-000426,-0.135064562164
ACH-000427,0.202167139145
ACH-000433,0.0869424765879
ACH-000436,-0.0258470043461
ACH-000444,0.050034219155000004
ACH-000445,-0.39260767334700003
ACH-000448,-0.250721601518
ACH-000450,-0.00937592675702
ACH-000452,0.0197987130809
ACH-000454,0.0612312828097
ACH-000458,-0.0208638750996
ACH-000459,-0.29993301426999996
ACH-000460,0.09600747859400001
ACH-000461,0.132473385749
ACH-000463,0.0975636048042
ACH-000464,0.228427912294
ACH-000466,-0.162708999612
ACH-000467,-0.087348758234
ACH-000468,-0.250215059891
ACH-000469,0.24248632123000002
ACH-000470,-0.100587801852
ACH-000471,-0.0654412248121
ACH-000472,0.0592382361379
ACH-000473,0.131901808285
ACH-000475,0.0166607368441
ACH-000476,0.197490855369
ACH-000477,-0.0188762877385
ACH-000480,0.32453513803899997
ACH-000481,0.0217938512561
ACH-000483,-0.138897856954
ACH-000484,-0.129138951011
ACH-000485,0.11798987183599999
ACH-000486,0.0852779543328
ACH-000487,0.19292739609
ACH-000488,0.06826835035680001
ACH-000490,0.20281099605500003
ACH-000491,0.0703276084253
ACH-000495,-0.143440519242
ACH-000496,-0.0751599772768
ACH-000499,0.0799090826752
ACH-000500,-0.22721566353300002
ACH-000502,-0.0030956977081999996
ACH-000503,0.269441911979
ACH-000505,0.0028407442930999996
ACH-000507,0.273776091719
ACH-000510,0.130241673122
ACH-000511,0.014002270363700001
ACH-000512,-0.36494473638
ACH-000516,-0.15568686317
ACH-000517,-0.000151754218234
ACH-000518,-0.0298668424505
ACH-000520,0.139581436258
ACH-000521,0.140019445978
ACH-000522,0.023841091392900002
ACH-000524,0.017263097398000003
ACH-000527,0.223779508712
ACH-000528,-0.0322165660184
ACH-000537,-0.021954030442599998
ACH-000541,0.30862647686
ACH-000542,0.274299928911
ACH-000544,0.474460232259
ACH-000545,-0.013930096767799998
ACH-000547,-0.019027130301000002
ACH-000548,0.06812350099480001
ACH-000549,0.0524915678401
ACH-000550,-0.107904850276
ACH-000552,0.0629475008409
ACH-000556,0.0322707456007
ACH-000557,-0.112952199426
ACH-000570,-0.15060452557499998
ACH-000571,0.10457273173699999
ACH-000573,-0.059111193136
ACH-000576,-0.115082049492
ACH-000580,-0.00794763860626
ACH-000584,-0.0853830931507
ACH-000585,-0.214350963244
ACH-000588,-0.04484107521369999
ACH-000589,-0.0251527394166
ACH-000591,0.249460815138
ACH-000593,0.186093704105
ACH-000600,0.194447495423
ACH-000601,-0.12086833832699999
ACH-000604,-0.209391947418
ACH-000605,0.136124758319
ACH-000606,0.367059022968
ACH-000608,-0.0632625859252
ACH-000614,-0.0702629491603
ACH-000616,-0.095040547805
ACH-000618,0.313184609861
ACH-000619,0.04226627907219999
ACH-000620,-0.112909269638
ACH-000621,0.045173499728
ACH-000622,-0.242878651331
ACH-000623,-0.12243630503399999
ACH-000624,-0.0305448267814
ACH-000627,-0.175224170046
ACH-000630,-0.0260054602775
ACH-000632,-0.217181920095
ACH-000633,0.0116445439237
ACH-000637,0.17542442731600003
ACH-000638,0.11725581745300001
ACH-000646,0.441351545572
ACH-000647,-0.0470348157601
ACH-000648,-0.00804982974349
ACH-000649,-0.147967524621
ACH-000651,0.171998666073
ACH-000652,0.272728585991
ACH-000653,-0.22696654193500002
ACH-000657,-0.17380440005699999
ACH-000658,-0.165122884583
ACH-000661,-0.0444024128037
ACH-000662,0.0914015750334
ACH-000663,0.19939182804900002
ACH-000665,0.181161018216
ACH-000671,0.0937688080587
ACH-000673,0.10988317156300001
ACH-000676,-0.0399959266986
ACH-000677,-0.0485516947411
ACH-000681,0.0562350413164
ACH-000682,-0.0511195308247
ACH-000683,0.0262431817954
ACH-000684,-0.29500113844000003
ACH-000688,-0.0214166463788
ACH-000693,-0.019286183802
ACH-000694,0.122602259162
ACH-000695,-0.156375157049
ACH-000696,0.132290505265
ACH-000697,-0.122064492007
ACH-000699,0.0317996665287
ACH-000701,0.0450918518786
ACH-000706,0.14433289136299998
ACH-000711,0.0751372337411
ACH-000713,0.230947252445
ACH-000714,-0.144196494244
ACH-000718,0.018142988034999998
ACH-000720,-0.126688917189
ACH-000721,-0.0377902981542
ACH-000724,-0.161175769264
ACH-000725,-0.025798431694099996
ACH-000732,0.212512864491
ACH-000734,0.09763682885649999
ACH-000735,0.20804148534000003
ACH-000736,0.288643201292
ACH-000738,0.010168883355799999
ACH-000746,0.174260613609
ACH-000747,0.05949785350530001
ACH-000748,0.106737553966
ACH-000753,0.10274616002999999
ACH-000756,0.033859465175
ACH-000757,0.026475168925400003
ACH-000758,-0.019429828253799998
ACH-000760,0.08093937618819999
ACH-000763,-0.194085122422
ACH-000764,0.0974383507035
ACH-000765,-0.0681013895617
ACH-000766,0.02104637234
ACH-000767,-0.137128325786
ACH-000768,-0.08593570341260001
ACH-000769,0.014802178005899998
ACH-000770,0.0495235639529
ACH-000771,0.0416300035948
ACH-000773,-0.0512179207387
ACH-000776,-0.215851596369
ACH-000777,-0.254807298774
ACH-000778,0.185353697921
ACH-000781,0.22052037324999998
ACH-000782,-0.42923060733900004
ACH-000783,-0.0648405392788
ACH-000784,0.0350504382875
ACH-000785,-0.186087957914
ACH-000787,-0.00799838149847
ACH-000788,-0.023739331881499997
ACH-000791,0.07830744908260001
ACH-000792,-0.131253309313
ACH-000794,0.108538114864
ACH-000796,0.024417431680799996
ACH-000799,-0.131889116586
ACH-000800,0.227836804882
ACH-000802,-0.036509246817099994
ACH-000804,-0.213088531202
ACH-000805,-0.008549144300470001
ACH-000809,0.119697831208
ACH-000810,-0.135388724411
ACH-000811,0.230556127388
ACH-000817,-0.486109988728
ACH-000819,-0.0869986083738
ACH-000820,-0.0721683516475
ACH-000821,-0.0884257978343
ACH-000822,0.262629723275
ACH-000823,0.145075018488
ACH-000824,-0.0772724116355
ACH-000827,0.194482156268
ACH-000829,-0.044244812307599996
ACH-000831,-0.028568233524199998
ACH-000832,0.38461187175399997
ACH-000833,0.596382356978
ACH-000834,0.175160021702
ACH-000835,-0.306332895946
ACH-000836,0.21918350617199997
ACH-000837,0.150905637797
ACH-000838,-0.05941593689730001
ACH-000839,0.166518937069
ACH-000840,0.105112106064
ACH-000841,-0.18422532775800002
ACH-000843,-0.149194535035
ACH-000846,0.031496532835
ACH-000847,-0.0851231239791
ACH-000848,0.0446201854124
ACH-000849,-0.0684617801404
ACH-000851,-0.0343819019366
ACH-000855,0.045368813992599996
ACH-000856,-0.261404813304
ACH-000858,0.130047342675
ACH-000859,-0.142134693252
ACH-000861,0.00869695612235
ACH-000862,0.0985746355105
ACH-000865,0.155773213012
ACH-000866,0.019267309718500002
ACH-000867,-0.0375199774595
ACH-000869,-0.15171636201199998
ACH-000872,-0.0031155112073099995
ACH-000873,-0.194222980575
ACH-000876,0.43612321984700003
ACH-000878,0.27404299263799997
ACH-000880,0.065689328236
ACH-000881,0.00462038276259
ACH-000882,0.15444696568299998
ACH-000884,0.023226213031700003
ACH-000885,-0.0564468384256
ACH-000887,0.0188771039756
