,MINK1 (50488)
ACH-000004,-0.120434525923
ACH-000007,0.10452456401
ACH-000009,-0.109519470938
ACH-000011,-0.07025375722739999
ACH-000012,-0.0685725941566
ACH-000013,-0.11742003364
ACH-000014,0.136523404258
ACH-000015,-0.240246948627
ACH-000017,0.16896981768599997
ACH-000018,0.00496343945147
ACH-000019,0.119414885346
ACH-000021,-0.00855615547744
ACH-000022,0.0441761023281
ACH-000025,0.00858874798387
ACH-000028,0.0607776547674
ACH-000030,0.06207559391919999
ACH-000035,0.12699816998299998
ACH-000036,0.00654215614436
ACH-000037,0.0818700490705
ACH-000039,0.115624592174
ACH-000040,0.05720458978759999
ACH-000041,0.0312229742785
ACH-000042,-0.149914324956
ACH-000045,0.09328057046499999
ACH-000047,-0.028172870016600002
ACH-000052,0.0401928218915
ACH-000053,0.04275946285209999
ACH-000054,0.26666203897199997
ACH-000055,0.0330768412626
ACH-000060,0.295036770856
ACH-000067,-0.0848429878528
ACH-000070,0.128053205802
ACH-000075,-0.023173988140099997
ACH-000078,0.0431003138175
ACH-000082,-0.10374245811300001
ACH-000085,0.171564944951
ACH-000086,-0.0119390330532
ACH-000087,-0.0158307722601
ACH-000092,0.15624488832699998
ACH-000095,0.0087919211113
ACH-000097,0.0681756368886
ACH-000098,-0.0671041967502
ACH-000099,-0.0726391241281
ACH-000108,-0.141139878005
ACH-000113,0.0177386141516
ACH-000115,-0.110993554021
ACH-000116,-0.105366666085
ACH-000118,0.0367148179525
ACH-000120,-0.1360177158
ACH-000123,-0.08702116754239998
ACH-000127,0.013258266936600002
ACH-000128,-0.04136060897819999
ACH-000132,0.0881354502148
ACH-000133,0.0917342473581
ACH-000137,0.0635778630721
ACH-000138,-0.0592762205884
ACH-000142,-0.026461796654799998
ACH-000143,-0.0448764582515
ACH-000146,-0.063658716123
ACH-000148,-0.121642660101
ACH-000150,-0.08453439259610002
ACH-000152,-0.10133522542500001
ACH-000153,0.023153963575599998
ACH-000159,-0.09296259220210001
ACH-000160,0.11872282915200001
ACH-000163,-0.0556221482863
ACH-000167,-0.126870091787
ACH-000168,-0.159015609781
ACH-000169,0.150197671861
ACH-000178,-0.00827973587743
ACH-000182,-0.045204065905
ACH-000183,0.0428537342385
ACH-000188,-0.09430157374430001
ACH-000189,0.173094726385
ACH-000190,-0.174618033442
ACH-000198,-0.024614279363099997
ACH-000204,-0.124253760395
ACH-000206,0.00500771686955
ACH-000207,-0.05155502292309999
ACH-000211,0.0707595899818
ACH-000215,-0.000466436016763
ACH-000221,-0.0984654828195
ACH-000222,0.040709450985800005
ACH-000223,0.0580448908289
ACH-000226,-0.108532084963
ACH-000227,0.194048664197
ACH-000228,0.251993262069
ACH-000231,-0.0228607055326
ACH-000232,0.06727586021649999
ACH-000233,-0.00554172991247
ACH-000234,-0.049022657842300005
ACH-000235,-0.010134440300700001
ACH-000237,-0.051200510624900004
ACH-000238,-0.09666470442289998
ACH-000243,-0.105880290573
ACH-000244,-0.220422108374
ACH-000246,0.08681686903930001
ACH-000248,0.0996078465277
ACH-000250,-0.043765977658099996
ACH-000251,0.133805484852
ACH-000253,0.158833510878
ACH-000255,0.128957254334
ACH-000256,-0.025366906595099995
ACH-000257,0.039212338010699996
ACH-000258,0.022943113403799998
ACH-000259,0.0355055385624
ACH-000260,0.06963056598939998
ACH-000261,0.11011364532199999
ACH-000262,-0.579028203673
ACH-000263,-0.133305543091
ACH-000264,0.041596526756
ACH-000265,0.042435527319300004
ACH-000266,-0.05999657454940001
ACH-000272,-0.10646923368999998
ACH-000273,0.0711067869632
ACH-000274,-0.09826447815139999
ACH-000277,-0.429589860036
ACH-000278,-0.016926798894400002
ACH-000279,-0.141220044969
ACH-000280,-0.09849200968530002
ACH-000281,0.0850484341955
ACH-000288,-0.20404004576999998
ACH-000291,0.00493825125567
ACH-000293,-0.0571806694527
ACH-000294,0.07603948386800001
ACH-000295,-0.0840616000529
ACH-000296,-0.200636449254
ACH-000302,-0.155980375575
ACH-000304,0.30104510374000004
ACH-000307,0.19042705506299998
ACH-000308,0.0068701343827700006
ACH-000310,-0.12597202920999997
ACH-000311,-0.03401227913
ACH-000312,-0.0163547298261
ACH-000315,-0.041285892732099996
ACH-000316,-0.0831949109267
ACH-000317,0.281610829054
ACH-000318,-0.067430521457
ACH-000319,0.036001629500800006
ACH-000320,-0.0355805511265
ACH-000322,0.127535274098
ACH-000323,-0.122973851723
ACH-000324,-0.0709488907247
ACH-000329,-0.105566863679
ACH-000330,0.202271989249
ACH-000331,-0.0597285382256
ACH-000332,-0.0134172488778
ACH-000334,0.170556165634
ACH-000335,0.0133265287276
ACH-000336,0.285196748258
ACH-000337,0.34019401724
ACH-000339,-0.25057767602200004
ACH-000341,-0.0352589745795
ACH-000348,0.00574243710206
ACH-000350,-0.123770035033
ACH-000352,-0.053211423263600004
ACH-000356,-0.0805706700092
ACH-000361,-0.015065448155499999
ACH-000362,-0.006734050736790001
ACH-000363,-0.143263932129
ACH-000364,-0.24963940194200002
ACH-000365,-0.0655820517029
ACH-000366,0.0023140140473
ACH-000368,0.14947140822799998
ACH-000374,0.175643557511
ACH-000375,-0.007737315357539999
ACH-000376,0.143533840951
ACH-000381,-0.158373709935
ACH-000383,-0.0260641386201
ACH-000387,-0.33682417336599996
ACH-000389,0.0886365735978
ACH-000390,0.10554296890900002
ACH-000393,-0.019918159964799998
ACH-000395,0.208027990535
ACH-000397,0.024476012108200003
ACH-000401,0.016651032295
ACH-000402,-0.18649832651700002
ACH-000403,0.188575946686
ACH-000404,0.175732391334
ACH-000406,-0.05218070887350001
ACH-000407,-0.0306447984249
ACH-000408,-0.051307341302199994
ACH-000410,-0.0821923215637
ACH-000411,-0.282120080952
ACH-000414,0.0415794832385
ACH-000415,-0.112997828189
ACH-000416,-0.0362545913599
ACH-000420,-0.0219577303115
ACH-000421,-0.00040174124139899997
ACH-000424,-0.192867510509
ACH-000425,0.00925243500907
ACH-000426,-0.122425056643
ACH-000427,0.17760272318300002
ACH-000433,0.0419881338869
ACH-000436,0.0839800555872
ACH-000444,-0.08848893595650001
ACH-000445,-0.214345371815
ACH-000448,-0.00402959470021
ACH-000450,0.051842977870300004
ACH-000452,-0.089700397866
ACH-000454,0.148538399241
ACH-000458,-0.014884294829599999
ACH-000459,0.09536871321589999
ACH-000460,-0.0395343695041
ACH-000461,0.0322899094924
ACH-000463,-0.06280631488749999
ACH-000464,-0.155554449125
ACH-000466,0.0491214061046
ACH-000467,0.109933178844
ACH-000468,0.010921922473799998
ACH-000469,-0.125321181806
ACH-000470,-0.24769502939100002
ACH-000471,-0.200362391942
ACH-000472,0.10213163148499999
ACH-000473,-0.142112651332
ACH-000475,-0.0564612362576
ACH-000476,0.101658916605
ACH-000477,0.306067414499
ACH-000480,-0.0301353952698
ACH-000481,0.022229558133
ACH-000483,-0.20807428382399998
ACH-000484,-0.0115126443286
ACH-000485,0.0426572169919
ACH-000486,-0.031998440960499995
ACH-000487,-0.0184983217742
ACH-000488,0.036186555117900004
ACH-000490,0.0320055747186
ACH-000491,0.0403749705171
ACH-000495,0.202194346122
ACH-000496,-0.0974767040604
ACH-000499,0.10374785200200001
ACH-000500,-0.058707226805499994
ACH-000502,-0.07537237805239999
ACH-000503,0.19707660752
ACH-000505,0.0255897817352
ACH-000507,0.168871763169
ACH-000510,0.0179302818966
ACH-000511,0.0790870083708
ACH-000512,0.36065422038500006
ACH-000516,-0.038845626144
ACH-000517,0.0139266894701
ACH-000518,-0.133812089712
ACH-000520,-0.14058936873400002
ACH-000521,0.0432044910003
ACH-000522,-0.00814330855248
ACH-000524,-0.0480931178705
ACH-000527,-0.10200801244100001
ACH-000528,0.131278452348
ACH-000537,0.18025861125700002
ACH-000541,-0.0531983952031
ACH-000542,0.0137584561894
ACH-000544,0.300926335526
ACH-000545,0.00648200774176
ACH-000547,0.289815412442
ACH-000548,0.169041145055
ACH-000549,0.08649309538370001
ACH-000550,-0.0882940943538
ACH-000552,0.0280499570017
ACH-000556,0.00743974954717
ACH-000557,0.167813991094
ACH-000570,-0.0936181648446
ACH-000571,-0.120856672047
ACH-000573,-0.0248393773825
ACH-000576,0.047232471254099996
ACH-000580,-0.006484964765229999
ACH-000584,-0.08503084205690001
ACH-000585,0.122285275169
ACH-000588,0.00991888037747
ACH-000589,-0.039770383913199994
ACH-000591,-0.329116610832
ACH-000593,-0.0180288523146
ACH-000600,-0.103710507155
ACH-000601,0.068577374245
ACH-000604,0.08509931338160001
ACH-000605,-0.027959776809900003
ACH-000606,0.019475696427200002
ACH-000608,-0.0753854072019
ACH-000614,0.194326415451
ACH-000616,0.12906249233300002
ACH-000618,0.0692798799521
ACH-000619,0.009561189063160001
ACH-000620,-0.0926247257549
ACH-000621,-0.29977230579799996
ACH-000622,-0.143723553625
ACH-000623,-0.135333890349
ACH-000624,-0.07578597318189999
ACH-000627,-0.124162247029
ACH-000630,0.10518890425699999
ACH-000632,0.0427499662557
ACH-000633,-0.0075598678030400004
ACH-000637,0.0771920578854
ACH-000638,0.0255565734957
ACH-000646,0.291679881824
ACH-000647,0.0739786283759
ACH-000648,-0.00491196259721
ACH-000649,0.086576546779
ACH-000651,-0.07542128725939999
ACH-000652,0.014660825588799999
ACH-000653,-0.186107486418
ACH-000657,0.0201048527617
ACH-000658,0.0821912285405
ACH-000661,0.180939581214
ACH-000662,-0.106727668922
ACH-000663,-0.0461172785604
ACH-000665,-0.0791212612953
ACH-000671,0.041633401925499997
ACH-000673,-0.08893402990730001
ACH-000676,-0.0633760045301
ACH-000677,0.0353818421244
ACH-000681,-0.11501327590299999
ACH-000682,-0.07065851932030001
ACH-000683,0.106462078041
ACH-000684,-0.047694618405499996
ACH-000688,-0.057836405881
ACH-000693,0.008411703112180001
ACH-000694,0.0834119537699
ACH-000695,-0.179728372879
ACH-000696,0.0996575890141
ACH-000697,0.0928229473029
ACH-000699,-0.0467266108321
ACH-000701,0.0426072703878
ACH-000706,0.11097571769999999
ACH-000711,-0.0814193094798
ACH-000713,-0.124576141468
ACH-000714,0.0411271203752
ACH-000718,-0.09958110655269999
ACH-000720,-0.0835366971847
ACH-000721,-0.0770053973929
ACH-000724,0.638046931188
ACH-000725,0.0034857335244499995
ACH-000732,0.08324827369580001
ACH-000734,0.038207891219800005
ACH-000735,0.0682286531188
ACH-000736,0.197221586861
ACH-000738,0.024108119994799997
ACH-000746,-0.121609487148
ACH-000747,0.20052216028900002
ACH-000748,0.00011625931448799999
ACH-000753,-0.161746312258
ACH-000756,0.122952496423
ACH-000757,-0.0928058808021
ACH-000758,0.102308889664
ACH-000760,0.055021225495800005
ACH-000763,-0.097086356347
ACH-000764,-0.0729397623162
ACH-000765,0.227195064829
ACH-000766,-0.0210025835268
ACH-000767,-0.0245661084405
ACH-000768,0.031287260493400006
ACH-000769,-0.204990270419
ACH-000770,-0.007955288838310001
ACH-000771,0.303095789867
ACH-000773,0.0393402329476
ACH-000776,-0.0340351743624
ACH-000777,0.022007435025400004
ACH-000778,0.185047690762
ACH-000781,-0.07472075726989999
ACH-000782,-0.33036420969
ACH-000783,-0.013242785071299999
ACH-000784,0.037137056279800004
ACH-000785,-0.0178215581591
ACH-000787,0.00270806862573
ACH-000788,-0.00499643556233
ACH-000791,-0.0696434817992
ACH-000792,-0.043417412705800004
ACH-000794,0.0598284054722
ACH-000796,0.0024419137599899997
ACH-000799,0.125150947603
ACH-000800,0.0822299427208
ACH-000802,-0.039268393776099995
ACH-000804,0.0787579874015
ACH-000805,-0.0953796145364
ACH-000809,0.0456248654984
ACH-000810,0.26250292251400004
ACH-000811,-0.279856121831
ACH-000817,0.120451278782
ACH-000819,0.0393176169185
ACH-000820,0.0164582404435
ACH-000821,0.0164955430953
ACH-000822,0.0856912724772
ACH-000823,0.132175689638
ACH-000824,0.10091832091399999
ACH-000827,-0.0184144859047
ACH-000829,-0.0680369500184
ACH-000831,0.21835315059399998
ACH-000832,0.108116361885
ACH-000833,-0.0345730901511
ACH-000834,-0.045363189416
ACH-000835,0.15661294517899998
ACH-000836,0.0240787020792
ACH-000837,-0.10528233124299999
ACH-000838,-0.099181019705
ACH-000839,0.18048982623100002
ACH-000840,0.265534219148
ACH-000841,0.10729121297599999
ACH-000843,0.035843050234300004
ACH-000846,0.0972086982134
ACH-000847,-0.030256656346200003
ACH-000848,0.057032388949499996
ACH-000849,0.19048874768899998
ACH-000851,-0.08090341956239999
ACH-000855,-0.10240531983699999
ACH-000856,0.024853871834900003
ACH-000858,0.0786489211177
ACH-000859,-0.0834134820126
ACH-000861,-0.184007008054
ACH-000862,-0.013424246808299999
ACH-000865,0.10776089282199999
ACH-000866,0.0546003727814
ACH-000867,0.12296207088300001
ACH-000869,-0.193521941214
ACH-000872,-0.0248543759947
ACH-000873,-0.0371283965752
ACH-000876,0.11322064513499999
ACH-000878,-0.25634661183
ACH-000880,0.017589857752099997
ACH-000881,0.09294740277869999
ACH-000882,0.0559669695019
ACH-000884,-0.060838806364099995
ACH-000885,-0.200038059656
ACH-000887,0.0816433731313
ACH-000888,0.0369694183644
ACH-000889,0.12299476301
ACH-000890,0.113231763466
ACH-000896,0.060296032816399996
ACH-000898,-0.07670371687260001
ACH-000900,0.152128600892
ACH-000901,0.015871791203100002
ACH-000905,0.0051103864490299996
ACH-000906,-0.0641272344731
ACH-000907,-0.105706070419
ACH-000910,-0.0474856277281
ACH-000911,-0.107986780916
ACH-000912,0.08552075841050001
ACH-000913,0.011943622547899999
ACH-000915,-0.201093924727
ACH-000916,-0.275478843867
ACH-000917,-0.00438628573188
ACH-000921,0.124306780152
ACH-000924,0.08642595784710001
ACH-000926,-0.120556961333
ACH-000928,0.0672213181373
ACH-000929,0.331488420485
ACH-000932,-0.09700333063410001
ACH-000935,-0.132660397929
ACH-000936,-0.0188923650641
ACH-000937,-0.026768868148
ACH-000938,0.0681049225491
ACH-000939,-0.222001996122
ACH-000941,-0.000437385838915
ACH-000943,0.0991098078427
ACH-000946,-0.0433694650419
ACH-000947,-0.11007063726600001
ACH-000948,0.147162530144
