,DPPA5 (340168)
ACH-000004,-0.366147148253
ACH-000007,-0.702977155439
ACH-000009,-0.42507746247699996
ACH-000011,-0.606572896823
ACH-000012,-0.585243048624
ACH-000013,-0.5515465391759999
ACH-000014,-0.583737734159
ACH-000015,-0.527352463247
ACH-000017,-0.309254592958
ACH-000018,-0.708481002111
ACH-000019,-0.139900829045
ACH-000021,-0.810377020729
ACH-000022,-0.648300019851
ACH-000025,-0.6040849172339999
ACH-000028,-0.468681645508
ACH-000030,-0.39343207673299996
ACH-000035,-0.36214648964
ACH-000036,-0.504871013483
ACH-000037,-0.626914240327
ACH-000039,-0.707055970664
ACH-000040,-0.483437954144
ACH-000041,-0.598495500501
ACH-000042,-0.533878327474
ACH-000045,-0.271111388369
ACH-000047,-0.575248502209
ACH-000052,-0.562812293394
ACH-000053,-0.618510859603
ACH-000054,-0.35592737306199995
ACH-000055,-0.377106453675
ACH-000060,-0.488778761158
ACH-000067,-0.697169602309
ACH-000070,-0.9742222057500001
ACH-000075,-0.6292899834000001
ACH-000078,-0.721988054761
ACH-000082,-0.37974137830399995
ACH-000085,-0.340350705757
ACH-000086,-0.541343243603
ACH-000087,-0.21914117457199997
ACH-000092,-0.664356509053
ACH-000095,-0.414243281078
ACH-000097,-0.432884695199
ACH-000098,-0.583725891795
ACH-000099,-0.516783951612
ACH-000108,-0.56369739799
ACH-000113,-0.5876248673910001
ACH-000115,-0.283480588106
ACH-000116,-0.407486391374
ACH-000118,-0.49295785354099997
ACH-000120,-0.7893123484960001
ACH-000123,-0.6935646998270001
ACH-000127,-0.639988690146
ACH-000128,-0.409735909007
ACH-000132,-0.5859680315820001
ACH-000133,-0.41800583873999997
ACH-000137,-0.663683616223
ACH-000138,-0.478435174504
ACH-000142,-0.325010787962
ACH-000143,-0.529281244939
ACH-000146,-0.603081150211
ACH-000148,-0.47128775042300003
ACH-000150,-0.6094646860399999
ACH-000152,-0.515151063417
ACH-000153,-0.25022970526099997
ACH-000159,-0.376480717678
ACH-000160,-0.639369672414
ACH-000163,-0.435889219356
ACH-000167,-0.44328187560599996
ACH-000168,-1.0119647728399999
ACH-000169,-0.427609340259
ACH-000178,-0.394255573148
ACH-000182,-0.35852038853
ACH-000183,-0.37617409415299996
ACH-000188,-0.646392607749
ACH-000189,-0.602617446303
ACH-000190,-0.588328821784
ACH-000198,-0.5548715041969999
ACH-000204,-0.639018745693
ACH-000206,-0.354345749947
ACH-000207,-0.462760093877
ACH-000211,-0.6312031333479999
ACH-000215,-0.42430110807099997
ACH-000221,-0.537235984463
ACH-000222,-0.419416784229
ACH-000223,-0.459510700567
ACH-000226,-0.624175613502
ACH-000227,-0.583880376223
ACH-000228,-0.47862736909599995
ACH-000231,-0.425983090966
ACH-000232,-0.435501033584
ACH-000233,-0.54023195587
ACH-000234,-0.7122119370450001
ACH-000235,-0.486340936225
ACH-000237,-0.557595080726
ACH-000238,-0.7421072693549999
ACH-000243,-0.458012881202
ACH-000244,-0.40031428182400003
ACH-000246,-0.573409416671
ACH-000248,-0.489986848996
ACH-000250,-0.23760356218400003
ACH-000251,-0.653182381034
ACH-000253,-0.40524589758100005
ACH-000255,-0.648297377723
ACH-000256,-0.114928887381
ACH-000257,-0.39532771428900004
ACH-000258,-0.356105203494
ACH-000259,-0.48861485142
ACH-000260,-0.562848500113
ACH-000261,-0.40502378758
ACH-000262,-0.327432255233
ACH-000263,-0.337555111777
ACH-000264,-0.44097339503399996
