,FAN1 (22909)
ACH-000004,-0.252415173019
ACH-000007,0.121640781061
ACH-000009,-0.07952761157339999
ACH-000011,0.042101533427900004
ACH-000012,-0.040421136879
ACH-000013,0.031714109553999996
ACH-000014,-0.125924625817
ACH-000015,0.037783565905199996
ACH-000017,-0.014723690963
ACH-000018,0.0732972251932
ACH-000019,0.194418847168
ACH-000021,0.08025275885630001
ACH-000022,0.026985339119
ACH-000025,-0.12969725567600002
ACH-000028,0.144382559947
ACH-000030,0.11237595790999999
ACH-000035,0.046451439111099994
ACH-000036,0.040866334259
ACH-000037,0.17877036150800002
ACH-000039,0.137517228103
ACH-000040,-0.0159953676567
ACH-000041,0.0204134954291
ACH-000042,0.109107136556
ACH-000045,-0.064165097499
ACH-000047,0.037932889192599996
ACH-000052,0.0475703945468
ACH-000053,0.0330251195987
ACH-000054,0.048048168766599994
ACH-000055,0.0651129467638
ACH-000060,0.014698481447900001
ACH-000067,0.0808168847211
ACH-000070,-0.0238716063499
ACH-000075,-0.0859501661425
ACH-000078,0.153483467094
ACH-000082,-0.039914603403
ACH-000085,0.191306011478
ACH-000086,-0.0768673463486
ACH-000087,-0.306017669161
ACH-000092,0.0366964260747
ACH-000095,-0.029427094438499998
ACH-000097,-0.00835222459859
ACH-000098,-0.012218904780200001
ACH-000099,0.0397026789397
ACH-000108,0.153959813115
ACH-000113,-0.0645854271529
ACH-000115,-0.0945803076179
ACH-000116,0.0469617070532
ACH-000118,0.07364044721589999
ACH-000120,0.0756682065673
ACH-000123,-0.007263213705300001
ACH-000127,0.08847581688179999
ACH-000128,0.0274953757761
ACH-000132,-0.0168506947468
ACH-000133,-0.0354786234314
ACH-000137,-0.061424950883099995
ACH-000138,0.0746654397539
ACH-000142,-0.07116064768489999
ACH-000143,-0.113830986169
ACH-000146,0.128735494373
ACH-000148,-0.0134644688829
ACH-000150,0.0146713529652
ACH-000152,0.10818425272700001
ACH-000153,0.0707135260073
ACH-000159,0.126411482784
ACH-000160,0.09176675124360001
ACH-000163,0.12290953286499999
ACH-000167,-0.227286205693
ACH-000168,0.040584834469499995
ACH-000169,0.0448211709289
ACH-000178,0.162209180086
ACH-000182,0.007367520357510001
ACH-000183,0.121054617718
ACH-000188,0.032353178165
ACH-000189,0.0504914039881
ACH-000190,-0.10155567429
ACH-000198,0.07681087894369999
ACH-000204,-0.0794860895038
ACH-000206,0.197261004521
ACH-000207,-0.06525952487560001
ACH-000211,0.130342355946
ACH-000215,0.028417008972999997
ACH-000221,0.061133656901699994
ACH-000222,-0.0625149668449
ACH-000223,-0.0995427652805
ACH-000226,-0.0891509791873
ACH-000227,-0.00604304362461
ACH-000228,0.124265855279
ACH-000231,0.011061885054799998
ACH-000232,0.062496544964800005
ACH-000233,0.09643935986839998
ACH-000234,0.022337839912
ACH-000235,0.005867797265390001
ACH-000237,-0.018596500893599998
ACH-000238,0.059179434332499996
ACH-000243,-0.025354099355700002
ACH-000244,0.0249140051321
ACH-000246,0.0897185630618
ACH-000248,-0.15047268484999998
ACH-000250,-0.0456967796243
ACH-000251,-0.274716073234
ACH-000253,0.0661984699058
ACH-000255,-0.0633650951126
ACH-000256,0.147410326613
ACH-000257,0.142074343163
ACH-000258,0.00489895206221
ACH-000259,-0.026086758112499997
ACH-000260,0.005535774573089999
ACH-000261,-0.167771844647
ACH-000262,0.053298520194
ACH-000263,0.10409410407400001
ACH-000264,-0.00536532349344
ACH-000265,-0.0231841594714
ACH-000266,-0.035680883135
ACH-000272,-0.139650578028
ACH-000273,-0.021761039472599997
ACH-000274,-0.0930207451819
ACH-000277,-0.00500134270767
ACH-000278,0.0779291526485
ACH-000279,0.000528453502472
ACH-000280,0.0490143491409
ACH-000281,0.240985806288
ACH-000288,0.0100692265419
ACH-000291,0.005356682359729999
ACH-000293,0.136281749088
ACH-000294,0.100651565951
ACH-000295,-0.006415157646709999
ACH-000296,-0.09172290825089999
ACH-000302,-0.04690362930380001
ACH-000304,0.0723037762873
ACH-000307,-0.017583925666000002
ACH-000308,0.0137815369854
ACH-000310,0.0061638436044700005
ACH-000311,0.0996016703053
ACH-000312,0.0135337675043
ACH-000315,0.131166504485
ACH-000316,-0.00217349428213
ACH-000317,0.0794722083845
ACH-000318,-0.0309715665042
ACH-000319,0.0793975070252
ACH-000320,-0.0186684884471
ACH-000322,-0.07304807774500001
ACH-000323,-0.0302585641134
ACH-000324,0.125540253182
ACH-000329,0.00610332500563
ACH-000330,0.035795784608199994
ACH-000331,-0.0738427110342
ACH-000332,0.0450687043994
ACH-000334,-0.15422118442299998
ACH-000335,-0.0264331543702
ACH-000336,-0.055475301149000004
ACH-000337,0.0600917219145
ACH-000339,0.0490533987777
ACH-000341,0.23464422929900003
ACH-000348,0.0130462436118
ACH-000350,-0.122342083463
ACH-000352,0.027366816827700004
ACH-000356,-0.123069406788
ACH-000361,-0.0992247798805
ACH-000362,-0.0160218124227
ACH-000363,0.0323829718613
ACH-000364,-0.08013911549439999
ACH-000365,-0.004690590097310001
ACH-000366,0.0428134051015
ACH-000368,-0.08925519272539999
ACH-000374,0.010985294088099999
ACH-000375,0.050795001110199994
ACH-000376,-0.0849791057543
ACH-000381,-0.0176074268717
ACH-000383,0.0237977703415
ACH-000387,0.0200834240615
ACH-000389,-0.086671126641
ACH-000390,0.031609340108400004
ACH-000393,-0.0427450005485
ACH-000395,0.110180937599
ACH-000397,0.074894279875
ACH-000401,0.0522596477073
ACH-000402,-0.08566741405980001
ACH-000403,0.043811874265700004
ACH-000404,-0.020093270132099997
ACH-000406,0.04854099804669999
ACH-000407,-0.205408135556
ACH-000408,-0.154369458329
ACH-000410,-0.134364533198
ACH-000411,0.0858358291496
ACH-000414,0.0880358586197
ACH-000415,0.06362165075130001
ACH-000416,-0.0841894858986
ACH-000420,-0.09511994383639999
ACH-000421,0.0537113502341
ACH-000424,0.0235178411995
ACH-000425,-0.0011880347092799999
ACH-000426,-0.160585687877
ACH-000427,-0.157622175994
ACH-000433,-0.08775700353299999
ACH-000436,0.017919770683099998
ACH-000444,-0.029636359037799997
ACH-000445,0.0031941639257800003
ACH-000448,-0.0827477693637
ACH-000450,-0.09822019060149999
ACH-000452,0.0817540311773
ACH-000454,0.09329091715299999
ACH-000458,0.0727290345627
ACH-000459,0.040597606416
ACH-000460,-0.0399346800364
ACH-000461,-0.0776205642111
ACH-000463,-0.0539164848868
ACH-000464,-0.182628270677
ACH-000466,-0.12037426522900001
ACH-000467,-0.0112638721284
ACH-000468,0.0404084067262
ACH-000469,0.0355782179956
ACH-000470,-0.134615170261
ACH-000471,0.017319190324299998
ACH-000472,-0.146787912609
ACH-000473,-0.102581363316
ACH-000475,0.0273958189855
ACH-000476,0.132412283736
ACH-000477,0.07800929048560001
ACH-000480,0.14414927238800002
ACH-000481,-0.061256750659499995
ACH-000483,-0.0791027790365
ACH-000484,-0.0427037289989
ACH-000485,-0.123686677344
ACH-000486,-0.107123594421
ACH-000487,0.0407459650835
ACH-000488,0.0495863885238
ACH-000490,-0.0392861696393
ACH-000491,0.19427821939800002
ACH-000495,-0.153720684793
ACH-000496,-0.09898662228289999
ACH-000499,-0.273702090499
ACH-000500,-0.6318639343670001
ACH-000502,-0.027477406754
ACH-000503,0.062979192523
ACH-000505,-0.0697678017485
ACH-000507,-0.10862913242999998
ACH-000510,0.0303414704488
ACH-000511,0.016047982404799998
ACH-000512,-0.242339765405
ACH-000516,0.0263986559421
ACH-000517,-0.0009322519858969999
ACH-000518,0.105372658525
ACH-000520,-0.07728475163710001
ACH-000521,0.0985424400285
ACH-000522,-0.10225132785299999
ACH-000524,0.0654329703408
ACH-000527,-0.131222689657
ACH-000528,0.0327114654182
ACH-000537,-0.047230472648
ACH-000541,-0.012176007583700002
ACH-000542,-0.011208224570899998
ACH-000544,-0.165320771267
ACH-000545,0.06234493487980001
ACH-000547,-0.12045001939000001
ACH-000548,-0.13351436560799998
ACH-000549,0.188665213622
ACH-000550,-0.07132807556239999
ACH-000552,0.176270445158
ACH-000556,0.0173369762716
ACH-000557,-0.0434768727666
ACH-000570,0.0315263381854
ACH-000571,0.04496819427899999
ACH-000573,-0.0184179021589
ACH-000576,-0.17045145336399997
ACH-000580,-0.0482291566729
ACH-000584,-0.0456037033713
ACH-000585,0.022990020197099996
ACH-000588,0.11567053238500001
ACH-000589,-0.00023519557503099998
ACH-000591,-0.0815451506243
ACH-000593,0.0423535483791
ACH-000600,0.0299032225259
ACH-000601,-0.024879653782700004
ACH-000604,-0.062385044680300004
ACH-000605,0.000947492221825
ACH-000606,0.0438596736656
ACH-000608,-0.017279753011900004
ACH-000614,-0.0879063875734
ACH-000616,0.13332037601299998
ACH-000618,-0.113867080141
ACH-000619,-0.050214171463599994
ACH-000620,-0.102097531603
ACH-000621,0.0125345032807
ACH-000622,0.047087502095099994
ACH-000623,-0.044764803820599997
ACH-000624,0.07555617969589999
ACH-000627,0.0505517315711
ACH-000630,0.0858979626718
ACH-000632,-0.004080633055780001
ACH-000633,0.049221153680400004
ACH-000637,0.00915033935983
ACH-000638,-0.037435947812800005
ACH-000646,-0.07698670040660001
ACH-000647,-0.0259750445812
ACH-000648,-0.0428245101018
ACH-000649,0.0036454055637900004
ACH-000651,-0.034384246972900004
ACH-000652,0.11892481753100001
ACH-000653,0.11038204350400001
ACH-000657,-0.0442708527334
ACH-000658,0.0195178085091
ACH-000661,-0.0315805296332
ACH-000662,0.12650430715299998
ACH-000663,0.011640968408500001
ACH-000665,-0.0286079096991
ACH-000671,0.036804712639900004
ACH-000673,0.0256723263999
ACH-000676,0.0596871788974
ACH-000677,-0.274326391231
ACH-000681,0.159138971759
ACH-000682,-0.0703526261482
ACH-000683,-0.0473463528382
ACH-000684,0.017469411109099997
ACH-000688,0.0999550057068
ACH-000693,-0.09077574423450001
ACH-000694,0.010640392234200002
ACH-000695,0.202908712687
ACH-000696,0.034859120900800004
ACH-000697,-0.08260311574839999
ACH-000699,0.029408252981500002
ACH-000701,0.0020544308257599998
ACH-000706,0.08786285056269999
ACH-000711,-0.037255197286
ACH-000713,-0.24423666845
ACH-000714,0.0198369069999
ACH-000718,-0.17835060139000003
ACH-000720,-0.00765244586125
ACH-000721,-0.0778533290252
ACH-000724,0.028932111957200003
ACH-000725,-0.12399658131300001
ACH-000732,0.049733544184
ACH-000734,-0.0834069596551
ACH-000735,-0.157819855576
ACH-000736,-0.07519442213210001
ACH-000738,-0.0572317254559
ACH-000746,-0.18099157006799999
ACH-000747,-0.00431713576941
ACH-000748,0.030737021296299998
ACH-000753,-0.056625588097599995
