,RPS24 (6229)
ACH-000004,-1.22032887808
ACH-000007,-1.71459009556
ACH-000009,-1.10391323081
ACH-000011,-1.56234184421
ACH-000012,-1.47016216838
ACH-000013,-0.973914889009
ACH-000014,-1.6733760890399998
ACH-000015,-1.23541664946
ACH-000017,-1.26674209013
ACH-000018,-1.05012921979
ACH-000019,-1.63878550195
ACH-000021,-1.21287212529
ACH-000022,-1.28845706985
ACH-000025,-1.16631609195
ACH-000028,-1.21103864107
ACH-000030,-1.3749417556799999
ACH-000035,-1.03035656632
ACH-000036,-1.1699585453
ACH-000037,-2.44207819226
ACH-000039,-1.6929419828
ACH-000040,-1.17445409503
ACH-000041,-1.39797315294
ACH-000042,-1.3061425147299999
ACH-000045,-1.70062814873
ACH-000047,-1.3228610513299999
ACH-000052,-1.0256967637299998
ACH-000053,-1.5420763369
ACH-000054,-1.4391900255599999
ACH-000055,-1.1529104452299999
ACH-000060,-1.4326287523299999
ACH-000067,-1.29545483421
ACH-000070,-1.7984213266599998
ACH-000075,-1.06794670731
ACH-000078,-1.38756623319
ACH-000082,-1.5274282587399999
ACH-000085,-1.36225688794
ACH-000086,-1.3077149468
ACH-000087,-1.3912367702700001
ACH-000092,-1.4521003194600002
ACH-000095,-1.4631364459600003
ACH-000097,-1.3487280661
ACH-000098,-1.2875521783
ACH-000099,-1.5699467659600002
ACH-000108,-1.28270417388
ACH-000113,-1.5361567047
ACH-000115,-1.60315092259
ACH-000116,-1.263278954
ACH-000118,-1.1425549158
ACH-000120,-1.54660800625
ACH-000123,-1.38549801934
ACH-000127,-1.19124114325
ACH-000128,-1.3567023592299998
ACH-000132,-1.4364499819
ACH-000133,-0.982505810944
ACH-000137,-1.2259217039299999
ACH-000138,-1.41115034869
ACH-000142,-1.3806898940099999
ACH-000143,-1.19294676037
ACH-000146,-1.67269167746
ACH-000148,-1.5728553077
ACH-000150,-1.45893674887
ACH-000152,-1.46076279746
ACH-000153,-1.3562630033200003
ACH-000159,-1.48702382074
ACH-000160,-1.1758701357799999
ACH-000163,-1.4442118258399999
ACH-000167,-0.022294158645700002
ACH-000168,-1.3510952735799997
ACH-000169,-1.21123282294
ACH-000178,-1.38127509745
ACH-000182,-1.37047593036
ACH-000183,-1.39945757943
ACH-000188,-1.20123436838
ACH-000189,-1.15102865521
ACH-000190,-1.4595386806200001
ACH-000198,-1.45020707264
ACH-000204,-1.4110328932299998
ACH-000206,-1.57192172314
ACH-000207,-1.4347519466
ACH-000211,-1.52676569613
ACH-000215,-1.46526948026
ACH-000221,-1.08749058186
ACH-000222,-1.3590014622400002
ACH-000223,-1.3918398183
ACH-000226,-1.2976636244
ACH-000227,-1.5541006612900001
ACH-000228,-0.922533249989
ACH-000231,-1.3873651250799999
ACH-000232,-1.54166796021
ACH-000233,-1.4405889552700002
ACH-000234,-1.82336139098
ACH-000235,-1.3004024500799998
ACH-000237,-1.36942999213
ACH-000238,-1.38385564988
ACH-000243,-1.4116754481
ACH-000244,-1.79153871882
ACH-000246,-1.18979097249
ACH-000248,-1.1447423314299998
ACH-000250,-1.3754627782
ACH-000251,-0.9340749229269999
ACH-000253,-1.4427454182
ACH-000255,-1.4079045816799998
ACH-000256,-1.09209006427
ACH-000257,-1.61631348564
ACH-000258,-1.1405184518
ACH-000259,-1.43532256589
ACH-000260,-1.33041537782
ACH-000261,-1.3697421325
ACH-000262,-1.59781841962
ACH-000263,-0.8372450180609999
ACH-000264,-1.21040649496
ACH-000265,-1.44009621699
ACH-000266,-1.32416879762
ACH-000272,-1.32259758972
ACH-000273,-1.65023987319
ACH-000274,-1.4917695960100001
ACH-000277,-1.4360567469799999
ACH-000278,-1.23575925525
ACH-000279,-1.45636610419
ACH-000280,-1.23474336573
ACH-000281,-1.56060081811
ACH-000288,-1.4511793909900002
ACH-000291,-1.10403034233
ACH-000293,-0.963982252412
ACH-000294,-1.34373061694
ACH-000295,-1.2499221604100001
ACH-000296,-1.7816373523400002
ACH-000302,-1.2238827946100002
ACH-000304,-1.56993803273
ACH-000307,-0.981111811504
ACH-000308,-1.5987885682799998
ACH-000310,-1.5691133995200002
ACH-000311,-1.43361232471
ACH-000312,-1.4882994182499998
ACH-000315,-1.09486626094
ACH-000316,-1.2705301829
ACH-000317,-1.2831317492399998
ACH-000318,-1.18915104467
ACH-000319,-1.16999029761
ACH-000320,-1.67613284319
ACH-000322,-1.56917597624
ACH-000323,-1.5175708727700001
ACH-000324,-1.30122216451
ACH-000329,-1.68063503084
ACH-000330,-1.06869465641
ACH-000331,-1.09431173202
ACH-000332,-1.3214157183700002
ACH-000334,-1.0276881237200002
ACH-000335,-1.4536859343700002
ACH-000336,-1.6902976264899998
ACH-000337,-1.19145081176
ACH-000339,-1.5023655012700001
ACH-000341,-1.41699417818
ACH-000348,-1.41212677682
ACH-000350,-1.62760017266
ACH-000352,-1.32982543792
ACH-000356,-1.4225595868
ACH-000361,-1.39505577311
ACH-000362,-1.5497109068200001
ACH-000363,-1.34243338369
ACH-000364,-1.03586694854
ACH-000365,-1.31178249091
ACH-000366,-1.2248093861700002
ACH-000368,-1.56491470213
ACH-000374,-1.31142323075
ACH-000375,-1.6380594100699999
ACH-000376,-1.4601333612099998
ACH-000381,-1.29650186708
ACH-000383,-1.40663739518
ACH-000387,-1.32078919176
ACH-000389,-1.19771352021
ACH-000390,-1.52757144285
ACH-000393,-1.5291768216100001
ACH-000395,-1.54380014588
ACH-000397,-1.1477146970299998
ACH-000401,-1.328914557
ACH-000402,-1.67844071495
ACH-000403,-1.3659966273500002
ACH-000404,-1.42581669484
ACH-000406,-1.35087892234
ACH-000407,-1.5159259644299998
ACH-000408,-1.28647791197
ACH-000410,-1.13715167349
ACH-000411,-1.64565220359
ACH-000414,-1.6122920324899999
ACH-000415,-1.1859257054799999
ACH-000416,-1.2574145229
ACH-000420,-1.54515042884
ACH-000421,-1.30694224726
ACH-000424,-1.1247215662899999
ACH-000425,-1.5849971216999998
ACH-000426,-1.20303715775
ACH-000427,-1.17630791521
ACH-000433,-1.55260098479
ACH-000436,-1.8307975059000001
ACH-000444,-1.2018617391700002
ACH-000445,-1.462670492
ACH-000448,-1.53451266336
ACH-000450,-1.7403691907799999
ACH-000452,-1.2120109516700002
ACH-000454,-1.36942860669
ACH-000458,-1.04161683092
ACH-000459,-0.885819777041
ACH-000460,-1.4167007967200003
ACH-000461,-1.4156876412000001
ACH-000463,-1.55002786584
ACH-000464,-1.57261688057
ACH-000466,-0.852524646036
ACH-000467,-1.21425412472
ACH-000468,-1.5201841848
ACH-000469,-1.4841258940200002
ACH-000470,-1.18128216167
ACH-000471,-1.2651998749
ACH-000472,-1.4473472775
ACH-000473,-1.34054389662
ACH-000475,-1.4166991944999998
ACH-000476,-1.50470632813
ACH-000477,-1.69801512693
ACH-000480,-1.52155914877
ACH-000481,-1.24101892081
ACH-000483,-1.4309943570800001
ACH-000484,-1.42213748599
ACH-000485,-1.48307827934
ACH-000486,-1.34517744755
ACH-000487,-1.37887913413
ACH-000488,-1.36810511042
ACH-000490,-1.23156383075
ACH-000491,-1.66585503155
ACH-000495,-1.47010819884
ACH-000496,-1.45539654757
ACH-000499,-0.941775157723
ACH-000500,-1.1412294062200001
ACH-000502,-1.11420705817
ACH-000503,-1.2663948148
ACH-000505,-1.60721893134
ACH-000507,-1.07168934943
ACH-000510,-1.54393556134
ACH-000511,-1.41745218549
ACH-000512,-1.2960048935100001
ACH-000516,-1.3661308172600002
ACH-000517,-1.59944112706
ACH-000518,-1.13968469446
ACH-000520,-1.4461406036700002
ACH-000521,-1.6197226272999998
ACH-000522,-1.4095136559700001
ACH-000524,-1.7949405715
ACH-000527,-1.29540282879
ACH-000528,-1.19644300727
