,NOA1 (84273)
ACH-000281,-0.557209040606
ACH-000288,-0.45874289815499997
ACH-000291,-0.153572364643
ACH-000293,-0.528964008072
ACH-000294,0.336287131457
ACH-000295,-0.5268662400249999
ACH-000296,-0.178889529971
ACH-000302,-0.257303226522
ACH-000304,-0.5349247894520001
ACH-000307,-0.253329991229
ACH-000308,-0.32609599779
ACH-000310,0.017468286633699998
ACH-000311,-0.52153793889
ACH-000312,-0.319919432346
ACH-000315,-0.111995860548
ACH-000316,-0.473003313974
ACH-000317,-0.0839832290042
ACH-000318,-0.464802001235
ACH-000319,-0.108349055233
ACH-000320,-0.14444582283
ACH-000322,-0.578616060053
ACH-000323,-0.510655586094
ACH-000324,-0.024720930566
ACH-000329,-0.41038378767800004
ACH-000330,-0.713459862409
ACH-000331,-0.215873845893
ACH-000332,-0.0736730868487
ACH-000334,-0.44194953370800005
ACH-000335,-0.366484170016
ACH-000336,-1.1293381912
ACH-000337,-0.27929258747200003
ACH-000339,-0.156007083011
ACH-000341,-0.39628214252599997
ACH-000348,-0.336595393274
ACH-000350,-0.247519784244
ACH-000352,-0.8706186083840001
ACH-000356,-0.674616144267
ACH-000361,-0.571306730033
ACH-000362,-0.0643793630634
ACH-000363,-0.15172175387599998
ACH-000364,-0.49333911964599997
ACH-000365,-0.134292723234
ACH-000366,-0.293659733523
ACH-000368,-0.488965253851
ACH-000374,-0.49417571957900003
ACH-000375,-0.376631251354
ACH-000376,-0.47314445235299996
ACH-000381,-0.304532351205
ACH-000383,-0.282336183084
ACH-000387,-0.200343922516
ACH-000389,0.037040042636000005
ACH-000390,-0.512238956597
ACH-000393,-0.2765466037
ACH-000395,-0.17793556528499999
ACH-000397,-0.253834705017
ACH-000401,-0.323802187917
ACH-000402,-0.027221765067099998
ACH-000403,-0.266232280532
ACH-000404,-0.486605140828
ACH-000406,-0.460329982214
ACH-000407,-0.367186720265
ACH-000408,-0.191594601887
ACH-000410,-0.437032471701
ACH-000411,-0.09614959155099999
ACH-000414,-0.25562488333
ACH-000415,-0.393441395074
ACH-000416,-0.189363107357
ACH-000420,-0.452078228291
ACH-000421,-0.32303909319
ACH-000424,-0.605644465472
ACH-000425,-0.207170889888
ACH-000426,-0.37785045361
ACH-000427,-0.290016376377
ACH-000433,-0.307114296675
ACH-000436,-0.116438632275
ACH-000444,-0.23655423496999997
ACH-000445,-0.409569217307
ACH-000448,-0.295614772294
ACH-000450,-0.652790480893
ACH-000452,-0.39207559883299997
ACH-000454,-0.692940140535
ACH-000458,-0.17851346775899998
ACH-000459,-0.9397623037899999
ACH-000460,-0.150497667547
ACH-000461,-0.42502909384800003
ACH-000463,-0.177949712921
ACH-000464,-0.313181499106
ACH-000466,-0.302439202248
ACH-000467,-0.38005072689400005
ACH-000468,-0.381301469306
ACH-000469,-0.568721344289
ACH-000470,-0.18479921839000002
ACH-000471,-0.0344607876954
ACH-000472,-0.32157379530499997
ACH-000473,-0.103878184025
ACH-000475,-0.49606687047799997
ACH-000476,-0.469188546789
ACH-000477,-0.382996388952
ACH-000480,-0.639367451704
ACH-000481,-0.33968100863300005
ACH-000483,-0.650540909413
ACH-000484,-0.037078644398199995
ACH-000485,-0.389108995154
ACH-000486,-0.269578383039
ACH-000487,-0.38021686826300005
ACH-000488,-0.744864970028
ACH-000490,-0.348658531512
ACH-000491,-0.686079829958
ACH-000495,-0.19929147177499998
ACH-000496,-0.374276326325
ACH-000499,-0.756130725904
ACH-000500,-0.560951751343
ACH-000502,-0.200266721986
ACH-000503,-0.124994199984
ACH-000505,-0.19751832319899998
ACH-000507,-0.834517405124
ACH-000510,-0.33045695120900004
ACH-000511,-0.157551938443
ACH-000512,-0.834014200565
ACH-000516,-0.194493950031
ACH-000517,-0.30365479046599997
ACH-000518,-0.228863357035
ACH-000520,-0.438267499101
ACH-000521,-0.11899538136299999
ACH-000522,-0.495889499211
ACH-000524,-0.20271876802000002
ACH-000527,-0.19162541124000002
ACH-000528,-0.612438170446
ACH-000537,-0.31801054554200003
ACH-000541,-0.173882307711
ACH-000542,-0.239550743393
ACH-000544,-0.448527558748
ACH-000545,-0.360060956412
ACH-000547,-0.1168334399
ACH-000548,-0.246604400301
ACH-000549,-0.36211224504
ACH-000550,-0.22814307342300003
ACH-000552,-0.469884797205
ACH-000556,-0.889842999747
ACH-000557,-0.41576251767800004
ACH-000570,-0.522699622873
ACH-000571,-0.190675631494
ACH-000573,-0.30875298601100004
ACH-000576,-0.027035946910599996
ACH-000580,-0.163830320168
ACH-000584,-0.376718922375
ACH-000585,-0.202602345326
ACH-000588,-0.5246762232419999
ACH-000589,-0.33178222403499996
ACH-000591,-0.47628694156
ACH-000593,-0.25703622050299996
ACH-000600,-0.535641876923
ACH-000601,-0.864435524771
ACH-000604,-1.5487521651299998
ACH-000605,-0.620667854374
ACH-000606,-0.427511960635
ACH-000608,-0.522519706297
ACH-000614,-0.24303989784000002
ACH-000616,-0.332610942287
ACH-000618,-0.5061164425169999
ACH-000619,-0.419630862774
ACH-000620,-0.366697549399
ACH-000621,-0.412906807934
ACH-000622,-0.32291041224399997
ACH-000623,-0.250788176187
ACH-000624,-0.253855543182
ACH-000627,-0.324589423848
ACH-000630,-0.439765750344
ACH-000632,-0.333197518468
ACH-000633,-0.63713180884
ACH-000637,-0.469491756218
ACH-000638,-0.24025471748399999
ACH-000646,-0.106806737659
ACH-000647,-0.522139470881
ACH-000648,-0.14383192578600001
ACH-000649,-0.160289061112
ACH-000651,-0.468397109735
ACH-000652,-0.09387957245410002
ACH-000653,-0.17303369985599998
ACH-000657,-0.6129551281319999
ACH-000658,-0.108258818746
ACH-000661,-0.769329069711
ACH-000662,-0.801442283293
ACH-000663,-0.4489579316100001
ACH-000665,-0.40575345044100003
ACH-000671,-0.571712580435
ACH-000673,-0.199341071949
ACH-000676,-0.518665318344
ACH-000677,-0.545738861784
ACH-000681,-0.26616496632
ACH-000682,-0.170009441028
ACH-000683,-0.528372066536
ACH-000684,-0.6417715152210001
ACH-000688,-0.34737616960199996
ACH-000693,-1.01259508299
ACH-000694,-0.675486949788
ACH-000695,-0.0909491336676
ACH-000696,-0.386434763569
ACH-000697,-0.8838562025299999
ACH-000699,-0.345464776036
ACH-000701,-0.00447658155265
ACH-000706,-0.539548125001
ACH-000711,-0.151507478232
ACH-000713,-0.41940897115599995
ACH-000714,0.00225576232602
ACH-000718,-0.21571010881799998
ACH-000720,-0.27496748851999997
ACH-000721,-0.175441701149
ACH-000724,-0.6723606506919999
ACH-000725,-0.471730415405
ACH-000732,-0.0313215228977
ACH-000734,-0.610703057988
ACH-000735,-0.128664645366
ACH-000736,-0.166280106761
ACH-000738,-0.6869699893699999
ACH-000746,-0.375190033419
ACH-000747,-0.600953754829
ACH-000748,-0.324696957366
ACH-000753,-0.339852796631
ACH-000756,-0.19175825193100002
ACH-000757,-0.518307542599
ACH-000758,-0.631209880215
ACH-000760,-0.646832510159
ACH-000763,-0.46144539606000007
ACH-000764,-0.16825740773200001
ACH-000765,-0.368888748053
ACH-000766,-0.37336562836
ACH-000767,-0.547668084567
ACH-000768,-0.259429430844
ACH-000769,-0.713181619616
ACH-000770,-0.11062054324000001
ACH-000771,-0.564722158154
ACH-000773,-0.0113387375462
ACH-000776,-0.23312987415999997
ACH-000777,-0.45838859589500003
ACH-000778,-0.49082140510399996
ACH-000781,-0.130759406932
ACH-000782,-0.137021779136
ACH-000783,-0.21159890570099998
ACH-000784,-0.728424863163
ACH-000785,-0.410685800394
ACH-000787,-0.309361368298
ACH-000788,-0.24602993612100002
ACH-000791,-0.35130050316399997
ACH-000792,-0.310327406924
ACH-000794,-0.263041067792
ACH-000796,-0.11499626469799999
ACH-000799,-0.457294673245
ACH-000800,-0.678299088324
ACH-000802,-0.313621240304
ACH-000804,-0.8092843850720001
ACH-000805,-0.48232334242200003
ACH-000809,-0.35615037590000004
ACH-000810,-0.410395553511
ACH-000811,-0.251960247118
ACH-000817,-0.23888078276900002
ACH-000819,-0.0806500766499
ACH-000820,-0.30812831801
ACH-000821,-0.41454621674000003
ACH-000822,-0.236951298429
ACH-000823,-0.382233818916
ACH-000824,-0.367981360374
ACH-000827,-0.20126811648899998
ACH-000829,0.15669267964000003
ACH-000831,-0.227794639562
ACH-000832,-0.45681981024400004
ACH-000833,-0.6668669142620001
ACH-000834,-0.945042410821
ACH-000835,-0.32695834879200003
ACH-000836,-0.2127204881
ACH-000837,-0.875619721436
ACH-000838,-0.345981579409
ACH-000839,-0.48075499348800005
ACH-000840,-0.353964299241
ACH-000841,-0.18007527040399998
ACH-000843,-0.412110121927
ACH-000846,-0.5756394136640001
ACH-000847,-0.749031299569
ACH-000848,-0.374615705912
ACH-000849,-0.339909566552
ACH-000851,-0.35487991756399995
ACH-000855,-0.630641128852
ACH-000856,-0.40028290011600004
ACH-000858,-0.6511846250600001
ACH-000859,-0.334821013901
ACH-000861,-0.388866999606
ACH-000862,-0.54085275672
ACH-000865,-0.540705204879
ACH-000866,-0.605355417104
ACH-000867,-0.43652579477799996
ACH-000869,-0.552961808697
ACH-000872,-0.286562760117
ACH-000873,-0.341498787658
ACH-000876,-0.617957876191
ACH-000878,-0.328839843583
ACH-000880,0.18684687027600003
ACH-000881,-0.558266953325
ACH-000882,-0.539826013696
ACH-000884,-0.497530438811
ACH-000885,-0.46149032240599996
ACH-000887,-0.401270412935
ACH-000888,-0.37496731288
ACH-000889,-0.171746789844
ACH-000890,-0.10845900754599999
ACH-000896,-0.204697424729
ACH-000898,-0.374473103061
ACH-000900,-0.7016589295000001
ACH-000901,-0.253076997077
ACH-000905,-0.361099658168
ACH-000906,-0.576365453905
ACH-000907,-0.396624695714
ACH-000910,-0.45707761021300003
ACH-000911,-0.46132123827
ACH-000912,-0.100559496961
ACH-000913,-0.383398009615
ACH-000915,-0.45276221901299996
ACH-000916,-0.0386921964649
ACH-000917,-0.309073992543
ACH-000921,-0.937297634816
ACH-000924,-0.762887081003
ACH-000926,-0.32434798811
ACH-000928,-0.407672860963
ACH-000929,-0.406901235314
ACH-000932,-0.30363600120400003
ACH-000935,-0.268187986586
ACH-000936,-0.37341011315399997
ACH-000937,-0.245258962175
ACH-000938,-0.458347645141
ACH-000939,-1.02661520385
ACH-000941,-0.42782865481399995
ACH-000943,-0.691601267045
ACH-000946,-0.34280964106399997
ACH-000947,-1.1032999072
ACH-000948,-0.553663103326
ACH-000950,-0.08500680520960001
ACH-000953,-0.363292090198
ACH-000957,-0.740052153967
ACH-000958,-0.22051265469599998
ACH-000960,-0.322155553483
ACH-000963,-0.417824691251
ACH-000968,-0.403348146576
ACH-000969,-0.20807871959600002
ACH-000973,-0.18445429773299998
ACH-000974,-0.130069082959
ACH-000975,-0.472935557636
ACH-000976,-0.130164217347
ACH-000978,-0.413359735318
ACH-000980,-0.283023382731
ACH-000984,-0.319491925054
ACH-000986,-0.133093348837
ACH-000988,-0.38889738465
ACH-000993,-0.325589563762
ACH-000994,-0.591531772284
ACH-000996,-0.21728809454700002
ACH-001001,-0.785808844534
ACH-001020,0.0524664488012
ACH-001028,-0.393872889123
ACH-001031,-0.46042408497000004
ACH-001038,-0.757422444364
ACH-001048,-0.270535551371
ACH-001050,-0.155364519572
ACH-001053,-0.169021865711
ACH-001054,-0.650314992139
ACH-001061,-0.46602607431000004
ACH-001067,-0.37683745811700003
ACH-001075,-0.244279462905
ACH-001096,-0.6913623372490001
ACH-001128,-0.40907735975500004
ACH-001134,-0.288205623097
ACH-001151,-0.256060003604
ACH-001163,-0.197424413232
ACH-001164,-0.41176087815300005
ACH-001173,-0.253760901539
ACH-001183,-0.0361118402455
ACH-001184,-0.311858792787
ACH-001190,-0.547611547583
ACH-001192,-0.27466305884799996
ACH-001193,0.053195411684
ACH-001196,0.172263791008
ACH-001197,-0.070667097155
ACH-001205,-0.319830160798
ACH-001211,-0.47715623195
ACH-001212,-0.281257624642
ACH-001228,-0.3216367425
ACH-001232,-0.508914686118
ACH-001239,-0.737702699321
ACH-001274,-0.14871852364
ACH-001275,-0.795798683678
ACH-001277,-0.39637709519299996
ACH-001278,-0.78692053418
ACH-001280,-0.0810043368782
ACH-001283,-0.31094323396400003
ACH-001289,-0.055533021500900004
ACH-001295,-0.201147047764
ACH-001300,-0.339389368899
ACH-001301,-0.0990914727179
ACH-001302,-0.341927446792
ACH-001303,-0.08691130182620001
ACH-001306,-0.257466749286
ACH-001318,-0.642568005797
ACH-001322,-0.484024424202
ACH-001328,-0.407984883472
ACH-001332,-0.6440125917
ACH-001333,-0.48330723840499995
ACH-001336,-0.491087891602
ACH-001340,-0.171628567299
ACH-001346,-0.357162342237
ACH-001353,-0.0931652544815
ACH-001354,-0.244675695049
ACH-001367,-0.719938062054
ACH-001368,-0.540839360549
ACH-001374,-0.394091381091
ACH-001375,-0.157112111363
ACH-001377,-0.298831678743
ACH-001380,-0.662773111801
ACH-001391,-0.22176104380699999
ACH-001407,-0.155379002066
ACH-001408,0.0182878390707
ACH-001413,-0.111294360535
ACH-001430,-0.271040460151
ACH-001431,-0.057193311486
ACH-001450,-0.477349104516
ACH-001496,-0.262884386544
ACH-001500,-0.8323361659370001
ACH-001521,-0.43974426218
ACH-001523,-0.6585011089899999
ACH-001532,-0.45675020518299997
ACH-001536,-0.24595388825800002
ACH-001550,-0.566325166956
ACH-001552,-0.205433716916
ACH-001554,-0.45613347631000006
ACH-001645,-0.670636298625
ACH-001654,-0.217337548759
ACH-001715,-0.45253368124300003
ACH-001735,-0.0538498145053
ACH-001736,-0.46651839938999995
ACH-001737,-0.133145646651
ACH-001740,-0.146550116898
ACH-001745,-0.194689794947
ACH-001750,-0.366155848698
ACH-001765,-0.395388940806
ACH-001956,-0.302160129723
ACH-001957,-0.27478708546999997
