,DLK2 (65989)
ACH-000477,0.37884678261699994
ACH-000480,-0.0610871489727
ACH-000481,-0.263284867942
ACH-000483,0.0564302675605
ACH-000484,0.0848304758218
ACH-000485,0.0566266303256
ACH-000486,-0.09228295623400001
ACH-000487,-0.287528789266
ACH-000488,-0.16183039903899998
ACH-000490,-0.19562208979600001
ACH-000491,-0.309279460545
ACH-000495,-0.217766196937
ACH-000496,-0.186503744591
ACH-000499,-0.255035017694
ACH-000500,-0.247214569727
ACH-000502,-0.18900255271400002
ACH-000503,0.0740499622185
ACH-000505,-0.031674377321700004
ACH-000507,-0.0176945513629
ACH-000510,-0.12036568888299999
ACH-000511,-0.268738244995
ACH-000512,-0.246614894801
ACH-000516,0.0171145579308
ACH-000517,-0.07396013015
ACH-000518,-0.10440378333599999
ACH-000520,-0.21399112756400002
ACH-000521,-0.221702054022
ACH-000522,-0.155980917352
ACH-000524,-0.230420124524
ACH-000527,-0.163027445595
ACH-000528,-0.15428898343800002
ACH-000537,-0.0633405852365
ACH-000541,-0.025014434575099997
ACH-000542,-0.136750872314
ACH-000544,-0.123286652655
ACH-000545,-0.103409608399
ACH-000547,-0.223361748679
ACH-000548,-0.258415785943
ACH-000549,0.0817235227999
ACH-000550,-0.158679984171
ACH-000552,-0.361676986682
ACH-000556,-0.144388850957
ACH-000557,0.00900370279751
ACH-000570,-0.011981212841700001
ACH-000571,-0.374067909313
ACH-000573,-0.0942599948649
ACH-000576,-0.318307251459
ACH-000580,0.235562575827
ACH-000584,-0.09521386770649999
ACH-000585,-0.141392375511
ACH-000588,-0.382899983617
ACH-000589,-0.272932584612
ACH-000591,-0.11443420330999998
ACH-000593,0.025963048092
ACH-000600,-0.164481721385
ACH-000601,-0.151124398278
ACH-000604,-0.381410788917
ACH-000605,-0.21103922763500002
ACH-000606,-0.121114371374
ACH-000608,-0.175634833196
ACH-000614,-0.0400114560208
ACH-000616,-0.09487769238610001
ACH-000618,-0.0372930933099
ACH-000619,-0.297484019344
ACH-000620,-0.10959650761800001
ACH-000621,-0.294732508412
ACH-000622,-0.217319607693
ACH-000623,-0.23381008834699998
ACH-000624,-0.141651771268
ACH-000627,-0.0827889048459
ACH-000630,-0.0817376111073
ACH-000632,-0.057066563375399997
ACH-000633,-0.0877568022067
ACH-000637,-0.32824891277699997
ACH-000638,-0.201385856175
ACH-000646,-0.318591899786
ACH-000647,-0.157137127467
ACH-000648,-0.108417263303
ACH-000649,-0.06975173167389999
ACH-000651,0.011142029127899999
ACH-000652,-0.0782501445083
ACH-000653,-0.342561991169
ACH-000657,-0.13842900345200002
ACH-000658,-0.26719821592500004
ACH-000661,-0.20405470207600002
ACH-000662,0.00915498716715
ACH-000663,-0.018975553429099998
ACH-000665,-0.19319817162
ACH-000671,-0.055918602402499996
ACH-000673,-0.206352819481
ACH-000676,-0.19606988823600002
ACH-000677,-0.107210287037
ACH-000681,-0.22790926732900002
ACH-000682,-0.0819402890007
ACH-000683,-0.166313923289
ACH-000684,-0.123939257138
ACH-000688,-0.367924729771
ACH-000693,-0.126768787726
ACH-000694,-0.017755212598400003
ACH-000695,-0.176909280399
ACH-000696,-0.211128764438
ACH-000697,-0.0263655798605
ACH-000699,-0.185639916351
ACH-000701,0.0823247506676
ACH-000706,-0.274280393683
ACH-000711,-0.10353109159299999
ACH-000713,-0.24797204795000002
ACH-000714,-0.0849886895909
ACH-000718,-0.17083452054200002
ACH-000720,-0.218750461102
ACH-000721,-0.0750088632938
ACH-000724,-0.0291204812976
ACH-000725,-0.0981251018639
ACH-000732,-0.117302301205
ACH-000734,-0.212855505396
ACH-000735,-0.10751577195999999
ACH-000736,-0.135926955173
ACH-000738,-0.260367614835
ACH-000746,-0.19031219485999998
ACH-000747,-0.0823820010745
ACH-000748,-0.214555883957
ACH-000753,-0.247362493664
ACH-000756,-0.049727960004599996
ACH-000757,-0.0272712858914
ACH-000758,0.059281277466599995
ACH-000760,-0.114652614715
ACH-000763,-0.25061424952
ACH-000764,-0.591655747293
ACH-000765,-0.337939966779
ACH-000766,-0.317789024205
ACH-000767,-0.284800954862
ACH-000768,-0.27183189097
ACH-000769,-0.132686875595
ACH-000770,-0.139194434921
ACH-000771,-0.0885709943183
ACH-000773,-0.173913807313
ACH-000776,-0.033918703210200005
ACH-000777,0.025759461206200002
ACH-000778,-0.0394571529746
ACH-000781,-0.20329894103799998
ACH-000782,-0.36129404836999995
ACH-000783,-0.290056911685
ACH-000784,-0.11564000355799998
ACH-000785,-0.123187729922
ACH-000787,-0.23846438005800003
ACH-000788,-0.022732097652799998
ACH-000791,-0.399549440469
ACH-000792,-0.106598013165
ACH-000794,-0.193394255325
ACH-000796,-0.07035702894899999
ACH-000799,-0.3336605804
ACH-000800,-0.7088667013609999
ACH-000802,-0.155334163835
ACH-000804,0.00318848470756
ACH-000805,-0.25750390747499996
ACH-000809,-0.196526418144
ACH-000810,0.0330273162867
ACH-000811,-0.277360611058
ACH-000817,0.00476976070403
ACH-000819,-0.288178299117
ACH-000820,-0.11704391348899999
ACH-000821,0.022564272707700003
ACH-000822,-0.123712568326
ACH-000823,-0.0820813708582
ACH-000824,-0.150207636997
ACH-000827,-0.126978854116
ACH-000829,-0.110110942698
ACH-000831,-0.16223892495
ACH-000832,-0.17711258566799998
ACH-000833,0.05981384220369999
ACH-000834,-0.213760156313
ACH-000835,-0.0971183265799
ACH-000836,-0.00515135692512
ACH-000837,-0.26810910296100005
ACH-000838,-0.040986450160099996
ACH-000839,-0.166251739102
ACH-000840,-0.0318997728178
ACH-000841,-0.266012594678
ACH-000843,-0.12175127489
ACH-000846,-0.047001003431
ACH-000847,-0.0704971907386
ACH-000848,-0.294263052662
ACH-000849,-0.21432328983899998
ACH-000851,-0.252075900152
ACH-000855,-0.476228224444
ACH-000856,-0.200928913317
ACH-000858,-0.199619111419
ACH-000859,-0.316178455973
ACH-000861,-0.26084323932500003
ACH-000862,-0.20410501033
ACH-000865,-0.031040636775
ACH-000866,-0.135207787241
ACH-000867,-0.158193868026
ACH-000869,-0.00329983576811
ACH-000872,-0.09235361545569999
ACH-000873,-0.28293625584000004
ACH-000876,-0.0867784183128
ACH-000878,-0.31579065149999996
ACH-000880,-0.07280786296910001
ACH-000881,-0.025885133742900003
ACH-000882,-0.12865017581399998
ACH-000884,-0.020167731188499998
ACH-000885,-0.10718544648700001
ACH-000887,-0.0019296794031800001
ACH-000888,-0.117697200798
ACH-000889,-0.278400598255
ACH-000890,-0.0074291734426199995
ACH-000896,-0.0771373973948
ACH-000898,0.0016434409874799998
ACH-000900,-0.181324668806
ACH-000901,-0.127357179901
ACH-000905,-0.223235003855
ACH-000906,-0.267032517967
ACH-000907,-0.00464586145451
ACH-000910,-0.0924754824361
ACH-000911,-0.10745431877699999
ACH-000912,-0.12453211102
ACH-000913,-0.194536616384
ACH-000915,-0.162811533699
ACH-000916,0.028324715198200002
ACH-000917,-0.154502172698
ACH-000921,-0.13716092313300002
ACH-000924,-0.311246411913
ACH-000926,-0.215627451437
ACH-000928,0.0057318261973699994
ACH-000929,-0.13985070074
ACH-000932,-0.0732658451703
ACH-000935,-0.177596018884
ACH-000936,-0.0515420604245
ACH-000937,-0.0923549838404
ACH-000938,-0.09628551781400001
ACH-000939,-0.472327812441
ACH-000941,-0.39191820000600003
ACH-000943,-0.133907794409
ACH-000946,-0.16593486016200001
ACH-000947,-0.09579842539719999
ACH-000948,-0.19134836473900002
ACH-000950,-0.294616541731
ACH-000953,-0.0445409738351
ACH-000957,-0.000748636905637
ACH-000958,-0.341978790467
ACH-000960,-0.062040206054499995
ACH-000963,0.012960949484299999
ACH-000968,0.00956038743006
ACH-000969,-0.145950945642
ACH-000973,-0.217571041296
ACH-000974,-0.317071965848
ACH-000975,-0.14006878044600002
ACH-000976,-0.22079488167599998
ACH-000978,-0.224387426356
ACH-000980,-0.184437250275
ACH-000984,0.0256810643861
ACH-000986,-0.23111314505199998
ACH-000988,-0.0672510624782
ACH-000993,0.0347121516811
ACH-000994,-0.19284776950100002
ACH-000996,-0.172741612652
ACH-001001,-0.0893412287977
ACH-001020,-0.13444413744300002
ACH-001028,-0.12728659545499998
ACH-001031,-0.0587198816631
ACH-001038,-0.14761712875299998
ACH-001048,-0.301109665146
ACH-001050,-0.20422251548
ACH-001053,-0.254712398739
ACH-001054,-0.047699048623699995
ACH-001061,-0.137303647207
ACH-001067,-0.152746683071
ACH-001075,-0.08101439699789999
ACH-001096,-0.130097117523
ACH-001128,0.13896951787999998
ACH-001134,-0.101500019141
ACH-001151,-0.08995053396950001
ACH-001163,-0.0800190783749
ACH-001164,-0.170003447941
ACH-001173,-0.10081233628599999
ACH-001183,-0.0436214408123
ACH-001184,0.0264924762902
ACH-001190,-0.252898084234
ACH-001192,-0.0477548704091
ACH-001193,-0.13431533898700002
ACH-001196,0.0289553180045
ACH-001197,-0.0230809255109
ACH-001205,-0.0951262116316
ACH-001211,0.0840990527772
ACH-001212,-0.163191807942
ACH-001228,-0.039588596995
ACH-001232,-0.116143129998
ACH-001239,-0.053913184735199994
ACH-001274,-0.19166675294
ACH-001275,-0.014816600083800001
ACH-001277,-0.0675067527479
ACH-001278,-0.205855949476
ACH-001280,0.010500233535500001
ACH-001283,-0.13092182355499998
ACH-001289,-0.0347790864963
ACH-001295,-0.245411429441
ACH-001300,-0.190700719967
ACH-001301,0.0626771908546
ACH-001302,-0.36095242329899996
ACH-001303,-0.356943607742
ACH-001306,-0.128317707935
ACH-001318,-0.112022188581
ACH-001322,-0.487764303323
ACH-001328,-0.249043270841
ACH-001332,0.0545043282326
ACH-001333,-0.182711185394
ACH-001336,-0.0748363542983
ACH-001340,-0.0692519255078
ACH-001346,-0.097264062484
ACH-001353,-0.204199894157
ACH-001354,0.00491320546254
ACH-001367,-0.334592438029
ACH-001368,-0.161577687882
ACH-001374,-0.6747130967049999
ACH-001375,-0.108682337883
ACH-001377,-0.045024468560300006
ACH-001380,-0.18459991648200003
ACH-001391,-0.40424305511799996
ACH-001407,-0.12444680565999999
ACH-001408,-0.0650666181312
ACH-001413,-0.31788763659200003
ACH-001430,0.115412134919
ACH-001431,-0.190162950393
ACH-001450,0.132882613553
ACH-001496,-0.308320160687
ACH-001500,-0.11962468596300001
ACH-001521,0.250657626191
ACH-001523,-0.0032957743123400002
ACH-001532,-0.0552459571316
ACH-001536,-0.040373531013
ACH-001550,-0.175252577669
ACH-001552,-0.0646669020195
ACH-001554,-0.14829401782600002
ACH-001645,-0.15183784858899999
ACH-001654,-0.14595659728399998
ACH-001715,-0.11708305768100001
ACH-001735,-0.13589172198899999
ACH-001736,-0.150599225345
ACH-001737,-0.282064359487
ACH-001740,-0.319346086482
ACH-001745,-0.129525707643
ACH-001750,-0.104083390972
ACH-001765,-0.51648757514
ACH-001956,-0.0975007474044
ACH-001957,0.000594881255929
