,RALGAPA2 (57186)
ACH-000004,0.133317478752
ACH-000007,0.180829088739
ACH-000009,0.355727406104
ACH-000011,0.0279966442507
ACH-000012,-0.103190759935
ACH-000013,0.17083377773699998
ACH-000014,0.154989148069
ACH-000015,0.213940770966
ACH-000017,0.0442153581668
ACH-000018,0.35094505837300005
ACH-000019,0.047804463092599996
ACH-000021,0.203354968209
ACH-000022,0.117722683605
ACH-000025,0.214446760193
ACH-000028,-0.168819874566
ACH-000030,0.117812482192
ACH-000035,0.0667079777829
ACH-000036,0.0656126336999
ACH-000037,0.275218166675
ACH-000039,0.027052337294400004
ACH-000040,0.056617857868
ACH-000041,0.157057456566
ACH-000042,0.0334863280438
ACH-000045,0.029332307311
ACH-000047,0.215129534984
ACH-000052,0.032346615439
ACH-000053,0.0514820733852
ACH-000054,0.0961262752468
ACH-000055,0.07570951327719999
ACH-000060,0.298353836371
ACH-000067,0.0945999129047
ACH-000070,0.13761622700099999
ACH-000075,0.158398219252
ACH-000078,0.277030683746
ACH-000082,0.17791606034000002
ACH-000085,0.319392091369
ACH-000086,0.0029886670032499996
ACH-000087,0.116645647937
ACH-000092,0.250517746953
ACH-000095,0.012309590806400001
ACH-000097,0.018598668854599997
ACH-000098,0.0907049300547
ACH-000099,0.11592224653899999
ACH-000108,0.010652679390100001
ACH-000113,0.20028927153200002
ACH-000115,0.19667398410700002
ACH-000116,0.0625816801521
ACH-000118,0.032454964347700004
ACH-000120,0.24268175233699998
ACH-000123,-0.0320510945994
ACH-000127,0.198706986711
ACH-000128,0.0765568536294
ACH-000132,-0.09141941651839999
ACH-000133,-0.042610819569899996
ACH-000137,0.149702565911
ACH-000138,0.25600218315
ACH-000142,0.32711338237599996
ACH-000143,-0.0454850435463
ACH-000146,-0.08667847360030001
ACH-000148,-0.0368120343868
ACH-000150,-0.0533135439057
ACH-000152,0.09296117259960002
ACH-000153,0.075317789506
ACH-000159,0.11604356707800001
ACH-000160,-0.09543854843910002
ACH-000163,0.030962805107299998
ACH-000167,-0.121577402293
ACH-000168,0.008796749101629999
