,ITGB3 (3690)
ACH-000004,-0.344175817309
ACH-000007,-0.156331666544
ACH-000009,-0.11045650808499999
ACH-000011,-0.634371708788
ACH-000012,-0.17991136010000003
ACH-000013,-0.122375211076
ACH-000014,-0.306786635958
ACH-000015,-0.13606457252499998
ACH-000017,-0.024943636547300002
ACH-000018,-0.538120124387
ACH-000019,-0.272645256394
ACH-000021,0.123932982328
ACH-000022,-0.383832396795
ACH-000025,-0.014362926166299998
ACH-000028,-0.16939663101799998
ACH-000030,-0.173707645783
ACH-000035,-0.314801196768
ACH-000036,-0.338561534675
ACH-000037,-0.365445988477
ACH-000039,-0.0218054499876
ACH-000040,-0.19006298959800003
ACH-000041,-0.22590693997400002
ACH-000042,-0.0681655160829
ACH-000045,-0.31410459968800003
ACH-000047,-0.154845560921
ACH-000052,-0.179966852821
ACH-000053,-0.0244388995113
ACH-000054,-0.009979183261040001
ACH-000055,-0.203938869261
ACH-000060,-0.21985058499899998
ACH-000067,-0.495407134396
ACH-000070,-0.147206766994
ACH-000075,-0.16759643299000002
ACH-000078,-0.20065584594500002
ACH-000082,-0.0804329608438
ACH-000085,-0.277963920895
ACH-000086,-0.36418258395499997
ACH-000087,-0.142622729403
ACH-000092,-0.153660805814
ACH-000095,-0.286117496569
ACH-000097,-0.07544356467249999
ACH-000098,-0.588111861508
ACH-000099,-0.09036817752219999
ACH-000108,-0.06259912077259999
ACH-000113,-0.198774637663
ACH-000115,-0.0693865543931
ACH-000116,-0.114107451193
ACH-000118,0.019517968507099998
ACH-000120,-0.113356718958
ACH-000123,-0.135360049752
ACH-000127,-0.0626456802719
ACH-000128,-0.166757770776
ACH-000132,-0.7060528987479999
ACH-000133,-0.735074171738
ACH-000137,-0.185499405867
ACH-000138,-0.15006727467599998
ACH-000142,-0.32940736656999997
ACH-000143,-0.19174380297899998
ACH-000146,0.00819312944337
ACH-000148,-0.217051128132
ACH-000150,-0.36662110946000004
ACH-000152,-0.577705389209
ACH-000153,0.031052214622299998
ACH-000159,-0.19355085433699998
ACH-000160,-0.0739774036239
ACH-000163,-0.158349708027
ACH-000167,-0.33929576526
ACH-000168,-0.111686769231
ACH-000169,-0.116994963105
ACH-000178,-0.38069177249799996
ACH-000182,-0.11776893174599999
ACH-000183,-0.12013446502599999
ACH-000188,-0.182928499335
ACH-000189,-0.215561929031
ACH-000190,-0.08493470702400001
ACH-000198,-0.179618083213
ACH-000204,-0.277001890534
ACH-000206,-0.0301524297332
ACH-000207,-0.039717891525
ACH-000211,-0.214037739298
ACH-000215,-0.09322387245689999
ACH-000221,-0.0688667300215
ACH-000222,0.019160045411000002
ACH-000223,0.037393226491699995
ACH-000226,-0.0963665255065
ACH-000227,-0.23641279193700002
ACH-000228,-0.006209698174629999
ACH-000231,-0.11103986676699999
ACH-000232,-0.0842473162559
ACH-000233,-0.012329653200100002
ACH-000234,-0.614838117569
ACH-000235,-0.109889766235
ACH-000237,-0.3123305938
ACH-000238,-0.18069835651299998
ACH-000243,-0.18160986985199998
ACH-000244,-0.528122869485
ACH-000246,-0.624538873637
ACH-000248,-0.0371864566699
ACH-000250,-0.26659856836
ACH-000251,-0.108808204988
ACH-000253,-0.0942500208183
ACH-000255,-0.12870848406500002
ACH-000256,-0.141995939577
ACH-000257,-0.249309634626
ACH-000258,-0.191744774872
ACH-000259,-0.0578650682662
ACH-000260,-0.0621370423871
ACH-000261,-0.0947313640192
ACH-000262,-0.08208154458039998
ACH-000263,-0.377059360485
ACH-000264,-0.106911898181
ACH-000265,-0.16795757752999999
ACH-000266,0.0880190139232
ACH-000272,-0.07922484803230001
ACH-000273,-0.353635246431
ACH-000274,-0.344933187235
ACH-000277,-0.0464561843212
ACH-000278,-0.256810773748
ACH-000279,-0.18173152169100001
ACH-000280,-0.224231990731
ACH-000281,-0.0678733644873
ACH-000288,-0.422503746128
ACH-000291,0.005050424819899999
ACH-000293,-0.321863575781
ACH-000294,-0.346503186227
ACH-000295,-0.0735848975897
ACH-000296,-0.10791353863500001
ACH-000302,-0.945381124711
ACH-000304,-0.115461441096
ACH-000307,-0.0115376388025
ACH-000308,-0.713200745516
ACH-000310,-0.158204738481
ACH-000311,-0.07431159480930001
ACH-000312,-0.14820268939300002
ACH-000315,-0.20887742724
ACH-000316,-0.690199845025
ACH-000317,0.08748360584239999
ACH-000318,-0.231918088673
ACH-000319,0.0189109114558
ACH-000320,0.00567060462587
ACH-000322,-0.0443567731721
ACH-000323,0.0308235330331
ACH-000324,-0.313833224432
ACH-000329,-0.53237665961
ACH-000330,-0.17170165445799998
ACH-000331,-0.030112413828
ACH-000332,-0.0293921422463
ACH-000334,-0.43311649768
ACH-000335,-0.199531798234
ACH-000336,-0.23144612688900001
ACH-000337,-0.141688388672
ACH-000339,-0.27461387107900004
ACH-000341,-0.15007850431800002
ACH-000348,-0.251237331349
ACH-000350,-0.052139037334699996
ACH-000352,-0.13063562283900002
ACH-000356,-0.253555459438
ACH-000361,-0.111203340635
ACH-000362,-0.221944444186
ACH-000363,-0.20524863056499998
ACH-000364,-0.119307779497
ACH-000365,-0.30983049173
ACH-000366,-0.07857790160089999
ACH-000368,-0.198205368936
ACH-000374,-0.21991316269699998
ACH-000375,-0.29025399221299997
ACH-000376,-0.06464196099330001
ACH-000381,-0.102847497929
ACH-000383,-0.109505406329
ACH-000387,-0.24385952678000003
ACH-000389,-0.0671365442581
ACH-000390,-0.24580724436999998
ACH-000393,-0.42512200096600006
ACH-000395,-0.164950364343
ACH-000397,-0.473347966045
ACH-000401,-0.358794638493
ACH-000402,-0.258287147856
ACH-000403,-0.035999874362300004
ACH-000404,-0.335955818739
ACH-000406,-0.061204399955199995
ACH-000407,-0.272140977249
ACH-000408,-0.156497466757
ACH-000410,-0.167079644957
ACH-000411,-0.06805404802869999
ACH-000414,-0.12832693462300002
ACH-000415,-0.13905221278899998
ACH-000416,-0.198584259347
ACH-000420,-0.22304321518000003
ACH-000421,-0.0615809518699
ACH-000424,-0.312104208777
ACH-000425,-0.23306692
ACH-000426,-0.0364167980628
ACH-000427,-0.0832860343806
ACH-000433,-0.390635394738
ACH-000436,-0.159600305619
ACH-000444,-0.00352216419164
ACH-000445,-0.6613967166420001
ACH-000448,0.0144446427939
ACH-000450,-0.06850491928569999
ACH-000452,-0.0511930378086
ACH-000454,-0.170347613451
ACH-000458,-0.368799745844
ACH-000459,-0.319403315531
ACH-000460,-0.192220254683
ACH-000461,-0.00483828501724
ACH-000463,-0.136526799178
ACH-000464,-0.165415151681
ACH-000466,-0.317071066371
ACH-000467,0.00641864851612
ACH-000468,-0.36102678797399995
ACH-000469,-0.15589433687100002
ACH-000470,0.09196290013450001
ACH-000471,-0.307002430356
ACH-000472,-0.0388620654853
ACH-000473,-0.19648577258400002
ACH-000475,-0.167577555318
ACH-000476,-0.193787535514
