,ATP5G2 (517)
ACH-000295,-0.16674742796599998
ACH-000296,-0.18731476272300002
ACH-000302,-0.21707516701299998
ACH-000304,0.0803676163927
ACH-000307,-0.209956717249
ACH-000308,-0.17528767390299999
ACH-000310,-0.139424817518
ACH-000311,-0.17075183649300002
ACH-000312,-0.115665958703
ACH-000315,0.0593787287795
ACH-000316,-0.25192579560899997
ACH-000317,-0.056870233670800005
ACH-000318,-0.326593599169
ACH-000319,-0.18390069671700002
ACH-000320,-0.08769185240939999
ACH-000322,-0.393346096492
ACH-000323,-0.19677244056499998
ACH-000324,-0.189044102267
ACH-000329,-0.371394647259
ACH-000330,0.0444638823045
ACH-000331,-0.283989053426
ACH-000332,-0.215048421056
ACH-000334,-0.169260792612
ACH-000335,-0.463531525847
ACH-000336,-0.268082002936
ACH-000337,-0.110298437637
ACH-000339,-0.22679450977200002
ACH-000341,-0.278951622381
ACH-000348,-0.414080746998
ACH-000350,-0.136495903805
ACH-000352,-0.230212097351
ACH-000356,-0.328383106785
ACH-000361,-0.104361134757
ACH-000362,-0.0522126711221
ACH-000363,-0.277476018268
ACH-000364,-0.274806019901
ACH-000365,-0.278188962855
ACH-000366,-0.178135626859
ACH-000368,-0.44024642822300003
ACH-000374,-0.243642951549
ACH-000375,-0.169577386387
ACH-000376,-0.11721754504000001
ACH-000381,-0.08871612346079999
ACH-000383,-0.18157571912999998
ACH-000387,-0.0618314590458
ACH-000389,-0.373746821122
ACH-000390,-0.260704429799
ACH-000393,-0.150934752921
ACH-000395,-0.0866482822785
ACH-000397,0.013114438543
ACH-000401,-0.101245876457
ACH-000402,-0.163669748584
ACH-000403,-0.052787609515899996
ACH-000404,-0.242887578517
ACH-000406,-0.199263416877
ACH-000407,-0.18916290965799998
ACH-000408,0.009924980188399999
ACH-000410,-0.311581473736
ACH-000411,-0.376512246979
ACH-000414,-0.385249538177
ACH-000415,-0.17851130179699998
ACH-000416,-0.249904930494
ACH-000420,-0.401055098231
ACH-000421,-0.193248286604
ACH-000424,0.0805604969425
ACH-000425,-0.147298501043
ACH-000426,-0.106204469757
ACH-000427,-0.0642736067813
ACH-000433,-0.276335540405
ACH-000436,0.0314944227943
ACH-000444,0.0034438928330900002
ACH-000445,-0.286945486525
ACH-000448,-0.24046650429299998
ACH-000450,-0.0116462829168
ACH-000452,-0.358620581381
ACH-000454,-0.36590821630099996
ACH-000458,-0.00945974566109
ACH-000459,-0.0324317884461
ACH-000460,-0.268250423519
ACH-000461,-0.263240459268
ACH-000463,-0.09597500267060001
ACH-000464,-0.123157839157
ACH-000466,-0.129891433987
ACH-000467,0.0349802477631
ACH-000468,-0.23956260920800002
ACH-000469,-0.11217983192
ACH-000470,-0.28770195440699997
ACH-000471,-0.0513735385892
ACH-000472,-0.283349151317
ACH-000473,-0.09567994560529999
ACH-000475,-0.282040407018
ACH-000476,-0.09560687359639998
ACH-000477,-0.17509772784299998
ACH-000480,-0.235122228126
ACH-000481,-0.304970677458
ACH-000483,-0.314897109511
ACH-000484,-0.30840529597399996
ACH-000485,-0.374176910036
ACH-000486,-0.228648510165
ACH-000487,-0.030299725818599996
ACH-000488,-0.157577746148
ACH-000490,-0.279422558442
ACH-000491,-0.123737856698
ACH-000495,-0.213352865317
ACH-000496,-0.533883453143
ACH-000499,-0.185136162229
ACH-000500,0.0108471961508
ACH-000502,-0.246518749626
ACH-000503,-0.211375987002
ACH-000505,-0.130995521808
ACH-000507,-0.0830067574472
ACH-000510,-0.027227874352700004
ACH-000511,-0.09995583287149999
ACH-000512,-0.0954460588965
ACH-000516,-0.44067825057300003
ACH-000517,-0.27548055744000005
ACH-000518,-0.246520328991
ACH-000520,-0.320023383798
ACH-000521,-0.20673407055100002
ACH-000522,-0.176709761228
ACH-000524,-0.30686620472
ACH-000527,-0.195659100931
ACH-000528,-0.277316069468
ACH-000537,-0.115708926886
ACH-000541,-0.46186459168300004
ACH-000542,-0.0609763438593
ACH-000544,-0.292321367313
ACH-000545,-0.091382637087
ACH-000547,-0.367312746072
ACH-000548,-0.22762834140299998
ACH-000549,-0.321133450031
ACH-000550,-0.327398785337
ACH-000552,-0.22907080208099997
ACH-000556,-0.32820942806
ACH-000557,-0.163503881195
ACH-000570,-0.295424854073
ACH-000571,-0.20881610176399998
ACH-000573,-0.110826172182
ACH-000576,-0.31013274233800003
ACH-000580,-0.02927521162
ACH-000584,-0.19598976702100002
ACH-000585,-0.194871647989
ACH-000588,-0.220110141158
ACH-000589,-0.221289591613
ACH-000591,-0.326330139776
ACH-000593,-0.196289995006
ACH-000600,-0.326678659735
ACH-000601,-0.18306051140000001
ACH-000604,-0.402807764538
ACH-000605,-0.12311595825300001
ACH-000606,-0.20654630101100002
ACH-000608,-0.343726085092
ACH-000614,-0.242048613317
ACH-000616,-0.227227834282
ACH-000618,-0.0592668354473
ACH-000619,-0.34989012674599995
ACH-000620,-0.133570778917
ACH-000621,-0.136508133504
ACH-000622,-0.104680300697
ACH-000623,-0.33244947004700004
ACH-000624,-0.22768240120900002
ACH-000627,-0.162515927447
ACH-000630,-0.302262917851
ACH-000632,-0.195715867799
ACH-000633,-0.146382343278
ACH-000637,-0.148624130232
ACH-000638,-0.285978611616
ACH-000646,0.16061335674000002
ACH-000647,-0.15149050002599998
ACH-000648,-0.101785240358
ACH-000649,-0.251990488527
ACH-000651,-0.160279085516
ACH-000652,-0.166332294083
ACH-000653,-0.15239374368300002
ACH-000657,-0.127516706589
ACH-000658,-0.176792492593
ACH-000661,-0.134109857891
ACH-000662,-0.215932936657
ACH-000663,-0.339828798058
ACH-000665,-0.295365765419
ACH-000671,-0.0367184813492
ACH-000673,-0.315200984811
ACH-000676,-0.27368931732900004
ACH-000677,-0.162428800691
ACH-000681,-0.223347561379
ACH-000682,-0.261852456981
ACH-000683,-0.0873727529752
ACH-000684,-0.3559379006
ACH-000688,-0.148717397026
ACH-000693,-0.096526125396
ACH-000694,-0.20233916390599999
ACH-000695,-0.115459045397
ACH-000696,-0.22737510501699998
ACH-000697,-0.359305054038
ACH-000699,-0.175512185852
ACH-000701,-0.186244741884
ACH-000706,-0.22510661393800002
ACH-000711,-0.162053995934
ACH-000713,-0.272998115924
ACH-000714,-0.507161515095
ACH-000718,-0.165617647604
ACH-000720,-0.11341680577600001
ACH-000721,-0.17046873057300002
ACH-000724,-0.166830257004
ACH-000725,-0.0966553110406
ACH-000732,-0.244673033897
ACH-000734,-0.15598186005200002
ACH-000735,-0.448498999422
ACH-000736,-0.23752473019200002
ACH-000738,-0.315289954491
ACH-000746,-0.179414771082
ACH-000747,-0.157126260254
ACH-000748,-0.0726135250042
ACH-000753,-0.301358784331
ACH-000756,-0.138762059624
ACH-000757,-0.267741999738
ACH-000758,-0.146907385184
ACH-000760,-0.264861596606
ACH-000763,-0.200021617212
ACH-000764,-0.60771730463
ACH-000765,-0.255313251126
ACH-000766,-0.168989901468
ACH-000767,-0.09547516419749999
ACH-000768,-0.230258267179
ACH-000769,-0.275597196146
ACH-000770,-0.229907110501
ACH-000771,-0.296556332679
ACH-000773,-0.487298964521
ACH-000776,-0.336905088345
ACH-000777,-0.278514842333
ACH-000778,-0.0382991977822
ACH-000781,-0.12137083671700001
ACH-000782,-0.104627048894
ACH-000783,-0.40350681076800005
ACH-000784,-0.14811746486
ACH-000785,-0.257196471458
ACH-000787,-0.224973233369
ACH-000788,-0.131928356957
ACH-000791,-0.265043511106
ACH-000792,-0.236747047974
ACH-000794,-0.19071278993000002
ACH-000796,-0.157825584713
ACH-000799,-0.27054519555100004
ACH-000800,-0.415792357898
ACH-000802,-0.213446126356
ACH-000804,-0.511880199918
ACH-000805,-0.10718451303
ACH-000809,-0.29854390598
ACH-000810,0.021830388837200003
ACH-000811,-0.100805976793
ACH-000817,-0.557529716188
ACH-000819,-0.209252401692
ACH-000820,-0.211042912453
ACH-000821,-0.186414416575
ACH-000822,-0.402158630689
ACH-000823,-0.297313170632
ACH-000824,-0.325727507275
ACH-000827,-0.20438397798
ACH-000829,-0.23017932187399998
ACH-000831,-0.283735297554
ACH-000832,-0.47824365020900006
ACH-000833,-0.328566128487
ACH-000834,-0.26985380692600003
ACH-000835,-0.050677814062999996
ACH-000836,-0.08987536772330001
ACH-000837,-0.13925712174799998
ACH-000838,-0.414044782647
ACH-000839,-0.429413440292
ACH-000840,-0.223650360616
ACH-000841,-0.23706894611200002
ACH-000843,-0.146502772695
ACH-000846,-0.338559173371
ACH-000847,-0.286809476868
ACH-000848,-0.09064180628419999
ACH-000849,-0.0533673034877
ACH-000851,-0.14798664007
ACH-000855,-0.106911229725
ACH-000856,-0.191274579261
ACH-000858,-0.067092475238
ACH-000859,-0.25250904289500004
ACH-000861,-0.321079402799
ACH-000862,-0.12138493206499999
ACH-000865,-0.247386851033
ACH-000866,-0.20793072569
ACH-000867,-0.24724861738200002
ACH-000869,-0.00625796713446
ACH-000872,0.0172210240765
ACH-000873,-0.208135881586
ACH-000876,-0.269695999062
ACH-000878,-0.0749872651223
ACH-000880,-0.12346347439300001
ACH-000881,-0.2699091816
ACH-000882,-0.013437630990799998
ACH-000884,-0.18353440428599999
ACH-000885,-0.12863903471899998
ACH-000887,-0.2865475804
ACH-000888,-0.236189766151
ACH-000889,-0.350059257259
ACH-000890,-0.0641903630582
ACH-000896,-0.153073636476
ACH-000898,-0.179302610101
ACH-000900,-0.36749609041599995
ACH-000901,-0.285053942219
ACH-000905,-0.17863398322000001
ACH-000906,-0.31680661844
ACH-000907,-0.25737018883
ACH-000910,-0.248406070533
ACH-000911,-0.302732581057
ACH-000912,-0.210256267749
ACH-000913,-0.257381310448
ACH-000915,0.021221411006999997
ACH-000916,-0.678570210573
ACH-000917,-0.342532382733
ACH-000921,-0.335636805648
ACH-000924,-0.122308619591
ACH-000926,-0.30039836199299996
ACH-000928,-0.344094519969
ACH-000929,-0.142561202601
ACH-000932,-0.179883576302
ACH-000935,-0.362348109925
ACH-000936,-0.31338601376499997
ACH-000937,-0.16907372705499998
ACH-000938,0.0581924479519
ACH-000939,-0.122299798642
ACH-000941,-0.100396581709
ACH-000943,-0.27606190389199997
ACH-000946,-0.334301609641
ACH-000947,-0.171970934423
ACH-000948,-0.298645448869
ACH-000950,0.045500323464
ACH-000953,-0.29797737103
ACH-000957,-0.353850186162
ACH-000958,-0.089909859699
ACH-000960,-0.18845880504700002
ACH-000963,-0.386714335034
ACH-000968,0.0471626974796
ACH-000969,-0.26779619654
ACH-000973,-0.272810588242
ACH-000974,-0.245205418192
ACH-000975,-0.25700862691799997
ACH-000976,-0.234783319566
ACH-000978,-0.037448814643099994
ACH-000980,-0.176805323585
ACH-000984,-0.113653748681
ACH-000986,-0.0806099742047
ACH-000988,0.0730212239862
ACH-000993,-0.0575510505936
ACH-000994,-0.39320400477399997
ACH-000996,-0.294880626481
ACH-001001,-0.34723888828
ACH-001020,-0.281737150172
ACH-001028,-0.32092073145399996
ACH-001031,-0.201839223284
ACH-001038,-0.23452016213399998
ACH-001048,-0.228972518589
ACH-001050,-0.129029393613
ACH-001053,-0.283946604399
ACH-001054,-0.175060264364
ACH-001061,-0.179603247649
ACH-001067,-0.18989571736299998
ACH-001075,-0.158092659103
ACH-001096,-0.0351694457564
ACH-001128,-0.0827794443953
ACH-001134,-0.235487385019
ACH-001151,-0.22396021300299998
ACH-001163,-0.37332331184
ACH-001164,-0.08002101750969999
ACH-001173,-0.22554103309300003
ACH-001183,-0.119399879994
ACH-001184,-0.252708419478
ACH-001190,-0.09443770453980001
ACH-001192,-0.317162367983
ACH-001193,-0.042487518319300005
ACH-001196,-0.304813881816
ACH-001197,-0.436606245524
ACH-001205,-0.5252442083250001
ACH-001211,-0.440979117143
ACH-001212,0.049217880204300006
ACH-001228,-0.10764257444700001
ACH-001232,-0.43953473200800003
ACH-001239,-0.284668141832
ACH-001274,-0.103113404536
ACH-001275,-0.0760332132283
ACH-001277,-0.08443540656279999
ACH-001278,0.031227969402299997
ACH-001280,-0.026017527590400005
ACH-001283,-0.197262287503
ACH-001289,-0.364635422065
ACH-001295,-0.0913053550862
ACH-001300,-0.31136337051999996
ACH-001301,-0.261154414131
ACH-001302,-0.371399432694
ACH-001303,-0.222651531044
ACH-001306,-0.104771879517
ACH-001318,-0.11310216702199999
ACH-001322,-0.394908102541
ACH-001328,-0.235702519945
ACH-001332,-0.263168254453
ACH-001333,-0.307162044425
ACH-001336,-0.225666959104
ACH-001340,-0.191725315487
ACH-001346,-0.164833113597
ACH-001353,-0.194142634369
ACH-001354,-0.34120551030100005
ACH-001367,-0.046816465165599994
ACH-001368,-0.255677336367
ACH-001374,-0.29981134074099997
ACH-001375,-0.017479435843599997
ACH-001377,-0.137202469131
ACH-001380,-0.0530754968879
ACH-001391,-0.347192704856
ACH-001407,-0.350408730762
ACH-001408,-0.29412821700999997
ACH-001413,-0.388125243719
ACH-001430,-0.40954552125200006
ACH-001431,-0.23641979027399998
ACH-001450,0.0321105933824
ACH-001496,-0.10810627624199999
ACH-001500,-0.108705196621
ACH-001521,-0.215734588696
ACH-001523,-0.232216672914
ACH-001532,-0.127490461622
ACH-001536,0.157520269023
ACH-001550,-0.215589700498
ACH-001552,-0.19487155786
ACH-001554,-0.19588228579300002
ACH-001645,-0.111882408213
ACH-001654,-0.18412881297800002
ACH-001715,-0.19875056708299998
ACH-001735,-0.0220830835439
ACH-001736,-0.0744970649778
ACH-001737,-0.160763492905
ACH-001740,-0.340347790669
ACH-001745,-0.305891514601
ACH-001750,-0.224409373749
ACH-001765,-0.353630116572
ACH-001956,-0.27761795202100004
ACH-001957,-0.369467856688
