,ST6GALNAC3 (256435)
ACH-000004,0.132566978322
ACH-000007,-0.126001790491
ACH-000009,-0.34872265495
ACH-000011,-0.00536833173459
ACH-000012,-0.158580727785
ACH-000013,-0.0551834455573
ACH-000014,-0.0299643783875
ACH-000015,-0.10702366484300001
ACH-000017,-0.0381820845144
ACH-000018,-0.129933647195
ACH-000019,-0.145307246483
ACH-000021,-0.433311926339
ACH-000022,-0.156315273392
ACH-000025,0.008716135628379999
ACH-000028,-0.0184198362289
ACH-000030,-0.0300267091847
ACH-000035,-0.119763110498
ACH-000036,-0.0609974164614
ACH-000037,0.128409838049
ACH-000039,0.0969171442596
ACH-000040,0.026718154689599996
ACH-000041,-0.17644847101599997
ACH-000042,-0.17230782953499998
ACH-000045,-0.10610873046599999
ACH-000047,-0.0393070236867
ACH-000052,-0.07831110566010001
ACH-000053,-0.05295683523419999
ACH-000054,-0.177255787592
ACH-000055,-0.412538460997
ACH-000060,0.0714847925152
ACH-000067,-0.00836269345967
ACH-000070,-0.311363351427
ACH-000075,-0.18992602049899998
ACH-000078,-0.34831844678
ACH-000082,-0.193556568479
ACH-000085,-0.142031850613
ACH-000086,-0.00705860065497
ACH-000087,-0.138042540259
ACH-000092,-0.0173892319408
ACH-000095,-0.104487450977
ACH-000097,-0.20451646125
ACH-000098,-0.17595005541099998
ACH-000099,-0.232362269719
ACH-000108,-0.21598273809500002
ACH-000113,-0.015490004778299999
ACH-000115,-0.007664528353510001
ACH-000116,-0.09523373521360001
ACH-000118,-0.165694347377
ACH-000120,-0.24151809244199998
ACH-000123,-0.218301294773
ACH-000127,-0.133821642695
ACH-000128,-0.171714532119
ACH-000132,-0.194222248583
ACH-000133,-0.013701335962399998
ACH-000137,-0.228450758114
ACH-000138,-0.167737439569
ACH-000142,-0.18756053027699998
ACH-000143,-0.174778820348
ACH-000146,-0.18467794441100002
ACH-000148,-0.14407085747
ACH-000150,-0.170752725012
ACH-000152,0.0519678471266
ACH-000153,-0.363545293983
ACH-000159,-0.222189267626
ACH-000160,-0.0126239492139
ACH-000163,-0.00521339378786
ACH-000167,0.16710569236199999
ACH-000168,0.07310554859980001
ACH-000169,-0.188153535975
ACH-000178,-0.0994655466852
ACH-000182,-0.07610309206839999
ACH-000183,0.09525790727160001
ACH-000188,-0.09926761814360001
ACH-000189,-0.0431931321243
ACH-000190,-0.35489438509000004
ACH-000198,-0.0050358230668900005
ACH-000204,-0.0400593033258
ACH-000206,-0.150715169308
ACH-000207,-0.0263636168947
ACH-000211,-0.178324741343
ACH-000215,-0.056696860099
ACH-000221,-0.11004912613199999
ACH-000222,0.023760179496
ACH-000223,-0.17129624889400002
ACH-000226,-0.104530536206
ACH-000227,-0.322026367634
ACH-000228,-0.171743711372
ACH-000231,-0.0400636197345
ACH-000232,-0.0590906791594
ACH-000233,-0.0255784629275
ACH-000234,-0.255337011008
ACH-000235,-0.0709765623955
ACH-000237,-0.214757275433
ACH-000238,-0.110116348756
ACH-000243,-0.234123495627
ACH-000244,0.292380150917
ACH-000246,-0.140696934378
ACH-000248,-0.154546230103
ACH-000250,-0.0799645260397
ACH-000251,-0.125418113361
ACH-000253,0.0808694499435
ACH-000255,-0.044200508100699996
ACH-000256,-0.0491650433302
ACH-000257,-0.411151693227
ACH-000258,-0.0708429337836
ACH-000259,-0.131492796725
ACH-000260,-0.026751999451599996
ACH-000261,-0.0200367403701
ACH-000262,-0.19882640656
ACH-000263,-0.148638213789
ACH-000264,-0.194930325249
ACH-000265,-0.199277183178
ACH-000266,-0.0687501001765
ACH-000272,-0.11743292375600001
ACH-000273,-0.0780493421484
ACH-000274,0.07809948594989999
ACH-000277,-0.24122693075100002
ACH-000278,-0.278805325315
ACH-000279,0.022942704204599998
ACH-000280,0.0182590759705
ACH-000281,-0.0173606240758
ACH-000288,-0.078370185353
ACH-000291,-0.038450447117499995
ACH-000293,-0.13137870495200002
ACH-000294,-0.0748042245077
ACH-000295,-0.270865846176
ACH-000296,-0.44268952756499996
ACH-000302,-0.0341699226225
ACH-000304,-0.222807395499
ACH-000307,-0.0987928483439
ACH-000308,-0.0736427788357
ACH-000310,-0.208331476354
ACH-000311,-0.413259569736
ACH-000312,-0.13415405752100001
ACH-000315,0.0398438140865
ACH-000316,0.0317514914655
ACH-000317,0.018653605490000003
ACH-000318,-0.0458761577501
ACH-000319,-0.142193737095
ACH-000320,-0.33349823484
ACH-000322,-0.10105504820599999
ACH-000323,-0.11397009687899999
ACH-000324,0.022090252427300002
ACH-000329,-0.0529460872726
ACH-000330,-0.192922955759
ACH-000331,-0.204230755082
ACH-000332,-0.16839219935199998
ACH-000334,-0.112477687208
ACH-000335,-0.0970985761659
ACH-000336,0.150969716131
ACH-000337,0.11690829665100001
ACH-000339,0.0416263549884
ACH-000341,-0.189157972758
ACH-000348,-0.19456071848
ACH-000350,-0.016260138653799997
ACH-000352,-0.12116682064999999
ACH-000356,-0.0837987546259
ACH-000361,0.139416799091
ACH-000362,-0.0400930704969
ACH-000363,-0.0030763806326299997
ACH-000364,-0.10430136698300001
ACH-000365,-0.0523087631548
ACH-000366,-0.218303283511
ACH-000368,-0.280105271772
ACH-000374,-0.0289888175497
ACH-000375,-0.0643050231889
ACH-000376,-0.08767501151789998
ACH-000381,-0.348699363328
ACH-000383,-0.203689100888
ACH-000387,-0.16329138647500002
ACH-000389,-0.151512701678
ACH-000390,0.0415564655108
ACH-000393,-0.197480205898
ACH-000395,-0.103217033833
ACH-000397,-0.0144186498285
ACH-000401,-0.190196423583
ACH-000402,0.0428350880109
ACH-000403,-0.046972655654300005
ACH-000404,0.0906614613828
ACH-000406,-0.0697220628873
ACH-000407,-0.0796704795459
ACH-000408,-0.0822031450791
ACH-000410,-0.0652166592002
ACH-000411,-0.158835912786
ACH-000414,-0.143406776699
