,GNAI3 (2773)
ACH-000004,-0.22006009900100001
ACH-000007,0.0730844732382
ACH-000009,-0.058172525279299996
ACH-000011,0.0215949414215
ACH-000012,-0.109879040547
ACH-000013,-0.0993387637473
ACH-000014,0.0595329003639
ACH-000015,-0.198578544964
ACH-000017,-0.0924251636839
ACH-000018,0.0942297361413
ACH-000019,-0.312342212349
ACH-000021,0.0599561508842
ACH-000022,0.0255451536468
ACH-000025,-0.163483594969
ACH-000028,-0.265038632479
ACH-000030,0.07820526232660001
ACH-000035,-0.212674703993
ACH-000036,-0.12418399287000001
ACH-000037,-0.255033795587
ACH-000039,-0.10762357201199999
ACH-000040,-0.0974800839741
ACH-000041,-0.0998228515557
ACH-000042,-0.038430172369999994
ACH-000045,-0.17973871988899998
ACH-000047,-0.12282979632000002
ACH-000052,-0.47300674474200005
ACH-000053,-0.117898258981
ACH-000054,0.238186749217
ACH-000055,-0.111009886359
ACH-000060,-0.287634870389
ACH-000067,-0.280688505603
ACH-000070,-0.17313156869399998
ACH-000075,-0.358608053028
ACH-000078,-0.106057577213
ACH-000082,-0.39512611123999997
ACH-000085,-0.250127005732
ACH-000086,-0.32172806867
ACH-000087,-0.049789689416500006
ACH-000092,-0.161056671294
ACH-000095,-0.060805779397
ACH-000097,-0.0353418144182
ACH-000098,-0.06946342935560001
ACH-000099,-0.135343032038
ACH-000108,-0.0495188847757
ACH-000113,-0.11531059788300001
ACH-000115,0.28380319463000003
ACH-000116,0.0129747476106
ACH-000118,-0.0406243231065
ACH-000120,0.015220952215599999
ACH-000123,-0.0935770065621
ACH-000127,-0.09108440943280001
ACH-000128,-0.391575128349
ACH-000132,-0.37198895941200005
ACH-000133,-0.212127184199
ACH-000137,-0.105353219065
ACH-000138,0.0901858046954
ACH-000142,-0.12846908612400001
ACH-000143,-0.100948554442
ACH-000146,0.116687691227
ACH-000148,-0.142355932278
ACH-000150,-0.19353806642000002
ACH-000152,-0.243997662442
ACH-000153,-0.199663085174
ACH-000159,-0.232579435585
ACH-000160,-0.017613889600099998
ACH-000163,-0.342726132124
ACH-000167,0.19856371134
ACH-000168,0.09895620828919999
ACH-000169,-0.0827461660236
ACH-000178,-0.062777614432
ACH-000182,0.052279636160199996
ACH-000183,-0.163915841609
ACH-000188,-0.138728124248
ACH-000189,-0.288834029134
ACH-000190,-0.06669764682950001
ACH-000198,-0.26287635191
ACH-000204,-0.47857282467100004
ACH-000206,-0.291521729581
ACH-000207,-0.5823770353909999
ACH-000211,-0.291727602471
ACH-000215,-0.18231575982099998
ACH-000221,-0.279034019044
ACH-000222,0.250513713354
ACH-000223,-0.209576525383
ACH-000226,-0.317995679377
ACH-000227,-0.41585934230300003
ACH-000228,-0.188699654467
ACH-000231,-0.136387075742
ACH-000232,-0.0599485752211
ACH-000233,-0.21854661663199998
ACH-000234,-0.266622121978
ACH-000235,-0.113991666316
ACH-000237,0.148381653054
ACH-000238,-0.0213629715733
ACH-000243,-0.0913406384254
ACH-000244,-0.09638663228710001
ACH-000246,0.023015159439
ACH-000248,-0.142011348436
ACH-000250,-0.309063058386
ACH-000251,0.228366659518
ACH-000253,-0.24955910951299998
ACH-000255,-0.057914272372900005
ACH-000256,0.159937645853
ACH-000257,-0.34476960301200005
ACH-000258,-0.0166379015109
ACH-000259,-0.0908104995585
ACH-000260,-0.0156604365415
ACH-000261,-0.315538512107
ACH-000262,0.0684480710644
ACH-000263,-0.256527113114
ACH-000264,0.020417489964199998
ACH-000265,-0.18029889344500002
ACH-000266,-0.126817635007
ACH-000272,-0.135474681798
ACH-000273,-0.207568506747
ACH-000274,-0.09214538796319999
ACH-000277,-0.151303246551
ACH-000278,-0.018235456635900003
ACH-000279,0.10629365588300001
ACH-000280,-0.257176263607
ACH-000281,0.0294337140775
ACH-000288,-0.00198601491154
ACH-000291,-0.0413549942474
ACH-000293,-0.371066920742
ACH-000294,-0.139755393637
ACH-000295,-0.0162378966023
ACH-000296,-0.00040274557411100004
ACH-000302,-0.35773443292499996
ACH-000304,-0.30458874232
ACH-000307,-0.08606870479430001
ACH-000308,0.055814547315600004
ACH-000310,-0.180664845038
ACH-000311,-0.0668029464731
ACH-000312,-0.330106588815
ACH-000315,0.0710589460073
ACH-000316,-0.12432592646299999
ACH-000317,-0.016765092139299997
ACH-000318,-0.323183212206
ACH-000319,-0.36295498288
ACH-000320,-0.16087048245899999
ACH-000322,0.0712622274677
ACH-000323,-0.566975164252
ACH-000324,-0.0528012783163
ACH-000329,-0.367598000418
ACH-000330,-0.00258097712969
ACH-000331,-0.20241823228300002
ACH-000332,0.028013867260599998
ACH-000334,-0.37499455177900004
ACH-000335,-0.428831594815
ACH-000336,0.64208474034
ACH-000337,-0.256091395896
ACH-000339,-0.029031212361499997
ACH-000341,-0.20343758040600002
ACH-000348,-0.169134123288
ACH-000350,0.22364325233500001
ACH-000352,0.0207381209201
ACH-000356,-0.163279611119
ACH-000361,0.012597438177399998
ACH-000362,-0.16145615855
ACH-000363,0.01859478407
ACH-000364,-0.118253509524
ACH-000365,-0.08389863186689998
ACH-000366,-0.131255304625
ACH-000368,-0.188336448098
ACH-000374,-0.111962673069
ACH-000375,-0.11960438375
ACH-000376,-0.137337917817
ACH-000381,-0.0709165623333
ACH-000383,-0.21339479952399998
ACH-000387,-0.0742171836283
ACH-000389,-0.170319260979
ACH-000390,-0.21126370325
ACH-000393,-0.187968105124
ACH-000395,-0.00564400882571
