,BMP6 (654)
ACH-000004,0.147545020649
ACH-000007,0.0959521938151
ACH-000009,-0.0208691586954
ACH-000011,0.12855049782400002
ACH-000012,0.04370145851750001
ACH-000013,-0.185494560239
ACH-000014,-0.07973832169089999
ACH-000015,0.115424102921
ACH-000017,0.13119518407400002
ACH-000018,0.11709593969599999
ACH-000019,0.323184745319
ACH-000021,-0.0020865918585799997
ACH-000022,0.0867923982569
ACH-000025,0.042151704364300005
ACH-000028,-0.237048352225
ACH-000030,-0.0484704746489
ACH-000035,0.09402684284870001
ACH-000036,-0.012454945644000001
ACH-000037,0.0804560747977
ACH-000039,-0.258443871217
ACH-000040,-0.006480967558149999
ACH-000041,-0.0512202266479
ACH-000042,-0.15934161253100002
ACH-000045,-0.0952870548042
ACH-000047,-0.06878435655569999
ACH-000052,-0.174222027841
ACH-000053,-0.0409488739782
ACH-000054,-0.208995727421
ACH-000055,0.025626682878
ACH-000060,-0.0870439601458
ACH-000067,-0.0171996529166
ACH-000070,0.134782645716
ACH-000075,-0.0565727194653
ACH-000078,-0.0656642865704
ACH-000082,-0.20271398275199998
ACH-000085,0.048912071241499995
ACH-000086,0.056995265064199996
ACH-000087,-0.18839847691
ACH-000092,0.049114616548699995
ACH-000095,-0.133600854688
ACH-000097,-0.0583892477174
ACH-000098,-0.006814557256550001
ACH-000099,-0.06348689590210001
ACH-000108,-0.137549391078
ACH-000113,-0.0791339286784
ACH-000115,-0.0780063221007
ACH-000116,-0.09988628859729999
ACH-000118,-0.130176168296
ACH-000120,-0.150395826807
ACH-000123,-0.0433271671947
ACH-000127,-0.09924427510350001
ACH-000128,-0.06381032015669999
ACH-000132,-0.110916244257
ACH-000133,-0.0736474022687
ACH-000137,-0.140188045519
ACH-000138,-0.0399453227957
ACH-000142,-0.191536749412
ACH-000143,0.09865109522700001
ACH-000146,-0.0165034843844
ACH-000148,0.043973677855400004
ACH-000150,-0.0662703655508
ACH-000152,-0.0326139749976
ACH-000153,-0.482119824992
ACH-000159,0.0114310191035
ACH-000160,-0.0277698589956
ACH-000163,-0.25337958105700004
ACH-000167,-0.15296678810699998
ACH-000168,-0.161125573169
ACH-000169,0.0684800078434
ACH-000178,-0.112259820908
ACH-000182,0.024108586103599998
ACH-000183,-0.05430934151840001
ACH-000188,-0.059568319245300004
ACH-000189,-0.050173109636500006
ACH-000190,-0.00457727902792
ACH-000198,0.07082105788760001
ACH-000204,0.00751407140455
ACH-000206,0.0399087603362
ACH-000207,-0.318075529187
ACH-000211,-0.171293739971
ACH-000215,-0.0194831311537
ACH-000221,-0.04431836744630001
ACH-000222,-0.016648245824
ACH-000223,-0.219448369214
ACH-000226,-0.12958519141
ACH-000227,0.27112262927700004
ACH-000228,0.028467217492200002
ACH-000231,-0.0314545218929
ACH-000232,0.023170781881900002
ACH-000233,-0.164008180799
ACH-000234,-0.255389862091
ACH-000235,-0.0222791731726
ACH-000237,-0.0871200490097
ACH-000238,-0.061129393000099994
ACH-000243,-0.053560213268099996
ACH-000244,0.0114448437405
ACH-000246,-0.0245180992135
ACH-000248,0.0955137466805
ACH-000250,-0.0448022965862
ACH-000251,-0.0534458100525
ACH-000253,-0.12175278507300001
ACH-000255,0.0312440450567
ACH-000256,0.076828622052
ACH-000257,-0.13417797277000001
ACH-000258,0.160905972598
ACH-000259,-0.051844617526199996
ACH-000260,0.0931028741527
ACH-000261,-0.0650210797874
ACH-000262,0.107658223017
ACH-000263,-0.20020836735800002
ACH-000264,0.0279176210745
ACH-000265,0.0679673744215
ACH-000266,-0.0430283370055
ACH-000272,-0.10641898982
ACH-000273,-0.162539798765
ACH-000274,-0.12519733280200002
ACH-000277,-0.203400285933
ACH-000278,-0.118431851492
ACH-000279,-0.0185560176263
ACH-000280,-0.151659778301
ACH-000281,0.0580731813309
ACH-000288,0.104464676649
ACH-000291,-0.057541805707900004
ACH-000293,-0.083786888176
ACH-000294,-0.050384803929199994
ACH-000295,-0.16899130897300002
ACH-000296,-0.10410895807399999
ACH-000302,0.00732560488018
ACH-000304,-0.0273756851883
ACH-000307,-0.107876422992
ACH-000308,-0.178293765997
ACH-000310,-0.081805460887
ACH-000311,-0.116915083936
ACH-000312,0.0392550651511
ACH-000315,-0.229454476204
ACH-000316,0.0690951082394
ACH-000317,-0.026298311627199998
ACH-000318,0.0599688822846
ACH-000319,-0.08488310877380001
ACH-000320,-0.14122000488800002
ACH-000322,-0.07736740893560001
ACH-000323,-0.185202967086
ACH-000324,0.0118783735224
ACH-000329,0.0640017018247
ACH-000330,-0.0556473287119
ACH-000331,-0.120372347818
ACH-000332,-0.0113185316039
ACH-000334,-0.0949378956459
ACH-000335,-0.0489026165895
ACH-000336,0.005937797620600001
ACH-000337,0.149739322717
ACH-000339,-0.19703917803800003
ACH-000341,0.0772817215724
ACH-000348,0.0469537163165
ACH-000350,-0.009505700130740001
ACH-000352,0.0515209387832
ACH-000356,-0.011349641104600001
ACH-000361,-0.0571633162631
ACH-000362,0.00264073985117
ACH-000363,-0.048550526833
ACH-000364,-0.108569480824
ACH-000365,-0.102946334831
ACH-000366,-0.0365551457984
ACH-000368,-0.08057189296310001
ACH-000374,-0.230762417045
ACH-000375,0.044537182463100004
ACH-000376,-0.133056937649
ACH-000381,0.011113748542200002
ACH-000383,-0.144338025781
ACH-000387,0.078307519892
ACH-000389,-0.11422067261600001
ACH-000390,0.055251597222100005
ACH-000393,0.00361406918684
ACH-000395,0.00443813482954
ACH-000397,-0.120833979266
ACH-000401,0.104597176593
ACH-000402,0.270393427706
ACH-000403,0.0080044559424
ACH-000404,-0.27165791734
ACH-000406,-0.0037104239725799996
ACH-000407,-0.145720470371
ACH-000408,-0.23510209847
ACH-000410,0.009503082200600001
ACH-000411,-0.0146582980547
ACH-000414,0.06408035755040001
ACH-000415,-0.0760216302222
ACH-000416,0.0461545519749
ACH-000420,0.00227030325872
ACH-000421,-0.09895672055330001
ACH-000424,0.17959560548099998
ACH-000425,0.010957665104200001
ACH-000426,-0.132655100123
ACH-000427,0.08175202299539999
ACH-000433,0.042720957886699995
ACH-000436,-0.021082113003
ACH-000444,-0.05603292157169999
ACH-000445,-0.169643590428
ACH-000448,-0.11618298392000001
ACH-000450,-0.263260819331
ACH-000452,-0.00315666245141
ACH-000454,-0.16587919049900002
