,STUB1 (10273)
ACH-000389,-0.221798377461
ACH-000390,-0.17311713653799998
ACH-000393,-0.434605987729
ACH-000395,-0.46902244154399997
ACH-000397,-0.405628752391
ACH-000401,-0.167752322009
ACH-000402,-0.557585105874
ACH-000403,-0.401040059481
ACH-000404,-0.17765393464
ACH-000406,-0.0162313296981
ACH-000407,-0.470750203361
ACH-000408,-0.6063257532949999
ACH-000410,-0.42269049069
ACH-000411,-0.413276908514
ACH-000414,-0.341629806464
ACH-000415,-0.159749784684
ACH-000416,-0.117332703178
ACH-000420,-0.749630251319
ACH-000421,-0.17440908715999998
ACH-000424,-0.5580117574669999
ACH-000425,-0.169589508326
ACH-000426,-0.194497166945
ACH-000427,-0.227792333443
ACH-000433,-0.303008624691
ACH-000436,0.0466044227165
ACH-000444,-0.16329544377900002
ACH-000445,-0.290919443127
ACH-000448,-0.160459891055
ACH-000450,-0.33818766473300005
ACH-000452,-0.151718085834
ACH-000454,-0.29654664281599996
ACH-000458,-0.269393079312
ACH-000459,-0.476081604406
ACH-000460,-0.337566834573
ACH-000461,-0.120496329503
ACH-000463,-0.538081302046
ACH-000464,-0.24223080727899998
ACH-000466,-0.535622949094
ACH-000467,-0.14912466421099999
ACH-000468,-0.53306862884
ACH-000469,-0.613922954484
ACH-000470,-0.32552010529
ACH-000471,-0.10922408964199999
ACH-000472,-0.315413768256
ACH-000473,-0.40129154592699995
ACH-000475,-0.17554020255
ACH-000476,-0.202777271894
ACH-000477,0.0015857373337899998
ACH-000480,-0.415461023088
ACH-000481,-0.226709067449
ACH-000483,-0.298402733745
ACH-000484,-0.364553587856
ACH-000485,-0.17696241962900003
ACH-000486,-0.314271217803
ACH-000487,-0.29933211894
ACH-000488,-0.423508808512
ACH-000490,-0.20824380866300002
ACH-000491,-0.012305189288999999
ACH-000495,-0.36963878564400005
ACH-000496,-0.340267172462
ACH-000499,-0.515115580229
ACH-000500,-0.10930263156199999
ACH-000502,-0.567947214584
ACH-000503,-0.566934510543
ACH-000505,-0.387771510318
ACH-000507,0.118759167012
ACH-000510,-0.31537324621
ACH-000511,-0.31790332080600003
ACH-000512,-0.110864827149
ACH-000516,-0.393094146633
ACH-000517,-0.340293020097
ACH-000518,-0.190984649399
ACH-000520,-0.34807993873599996
ACH-000521,-0.41670998343800003
ACH-000522,-0.833382457193
ACH-000524,-0.270197862997
ACH-000527,-0.298574508242
ACH-000528,-0.318944588765
ACH-000537,-0.28519099751
ACH-000541,-0.062341239279399996
ACH-000542,-0.330741916616
ACH-000544,-0.596078839203
ACH-000545,-0.466290559364
ACH-000547,-0.23394313083299997
ACH-000548,-0.511568857546
ACH-000549,-0.349608692729
ACH-000550,-0.40521914149599997
ACH-000552,-0.087559904494
ACH-000556,-0.233781112154
ACH-000557,0.0883314283532
ACH-000570,-0.22582906534299999
ACH-000571,-0.490312746385
ACH-000573,-0.371229187789
ACH-000576,-0.414323807918
ACH-000580,-0.0846952531023
ACH-000584,-0.22746895946600001
ACH-000585,-0.250912986132
ACH-000588,0.18587513019699997
ACH-000589,-0.325278265715
ACH-000591,-0.428830580392
ACH-000593,-0.41557659037
ACH-000600,-0.44753772538900005
ACH-000601,-0.307565827346
ACH-000604,-0.33088637937
ACH-000605,-0.22839772843699999
ACH-000606,-0.327735436633
ACH-000608,-0.536948587478
ACH-000614,-0.10712361281199999
ACH-000616,-0.329572977472
ACH-000618,-0.271673670092
ACH-000619,-0.33436425596700003
ACH-000620,-0.46949208229999995
ACH-000621,-0.334920659337
ACH-000622,-0.34429191290100003
ACH-000623,-0.297260925689
ACH-000624,-0.296280461664
ACH-000627,-0.19829081883699998
ACH-000630,-0.436466283223
ACH-000632,-0.11022480843
ACH-000633,-0.261789027521
ACH-000637,-0.269467703606
ACH-000638,0.0316545030428
ACH-000646,-0.445351462004
ACH-000647,-0.288423014114
ACH-000648,-0.568742131889
ACH-000649,-0.26964303449099997
ACH-000651,-0.0948299190567
ACH-000652,-0.288776207864
ACH-000653,-0.51958897272
ACH-000657,-0.218780071216
ACH-000658,-0.23164681382599997
ACH-000661,-0.225344457154
ACH-000662,-0.584060349302
ACH-000663,-0.251426379419
ACH-000665,-0.199498934044
ACH-000671,-0.5260420129110001
ACH-000673,-0.342584283517
ACH-000676,-0.054239388170499996
ACH-000677,-0.0738509544062
ACH-000681,-0.4998646580100001
ACH-000682,-0.38388702854999995
ACH-000683,-0.320209052251
ACH-000684,-0.409985504662
ACH-000688,-0.361459458834
ACH-000693,-0.151879141675
ACH-000694,-0.151230501171
ACH-000695,-0.297171191128
ACH-000696,-0.35224696061599997
ACH-000697,-0.454900952655
ACH-000699,-0.216246470205
ACH-000701,-0.185346118414
ACH-000706,-0.269520087512
ACH-000711,-0.199943104377
ACH-000713,-0.21592696221299998
ACH-000714,-0.198475029631
ACH-000718,-0.438731300545
ACH-000720,-0.199891789171
ACH-000721,-0.162232770019
ACH-000724,-0.355209577791
ACH-000725,-0.5726569926389999
ACH-000732,-0.286275203532
ACH-000734,-0.241170762113
ACH-000735,-0.438484467121
ACH-000736,0.0201554977996
ACH-000738,-0.256371869267
ACH-000746,-0.18945131856199998
ACH-000747,-0.195659310812
ACH-000748,-0.43910231123800003
ACH-000753,-0.0994424198181
ACH-000756,-0.16807297739
ACH-000757,-0.41928601731700005
ACH-000758,-0.16692955934599998
ACH-000760,-0.34119272504500003
ACH-000763,-0.299973794236
ACH-000764,-0.489584175288
ACH-000765,-0.08217218642000002
ACH-000766,-0.0448317652667
ACH-000767,-0.254317943053
ACH-000768,-0.37715257036
ACH-000769,-0.446238169618
ACH-000770,-0.148923195891
ACH-000771,-0.31347094106999995
ACH-000773,-0.663269301995
ACH-000776,-0.380399415454
ACH-000777,-0.242904047393
ACH-000778,-0.38810220560599995
ACH-000781,-0.332300677412
ACH-000782,-0.446299559435
ACH-000783,-0.714659508898
ACH-000784,-0.370902603456
ACH-000785,-0.458563858937
ACH-000787,-0.23012304930100003
ACH-000788,-0.44358212209299996
ACH-000791,-0.267573007234
ACH-000792,-0.205367704095
ACH-000794,-0.837935788342
ACH-000796,-0.512481047037
ACH-000799,-0.26410487005399996
ACH-000800,-0.49870775583300003
ACH-000802,-0.286039905322
ACH-000804,-0.589558755499
ACH-000805,-0.18599194671500002
ACH-000809,-0.285573670164
ACH-000810,-0.20417843051800003
ACH-000811,-0.332106252316
ACH-000817,-0.252710081559
ACH-000819,-0.604404325967
ACH-000820,-0.277702478836
ACH-000821,-0.108167113814
ACH-000822,-0.235427315444
ACH-000823,-0.267491030694
ACH-000824,-0.6729613220039999
ACH-000827,-0.37624310894100005
ACH-000829,-0.5588946636
ACH-000831,-0.21828441191999998
ACH-000832,-0.32430238820999996
ACH-000833,-0.327784411809
ACH-000834,-0.450380682135
ACH-000835,-0.32381903550200003
ACH-000836,-0.217442862308
ACH-000837,-0.186122956393
ACH-000838,-0.144985772506
ACH-000839,-0.40661933326
ACH-000840,-0.7513120866869999
ACH-000841,-0.37634509441200004
ACH-000843,-0.18559995919
ACH-000846,-0.128326408116
ACH-000847,-0.22273898663000002
ACH-000848,0.00960356832727
ACH-000849,-0.488271720894
ACH-000851,-0.721881439792
ACH-000855,-0.339851771362
ACH-000856,-0.260192559952
ACH-000858,-0.398761757402
ACH-000859,-0.172836732843
ACH-000861,-0.5111163079819999
ACH-000862,-0.0670922868121
ACH-000865,-0.12243532576300001
ACH-000866,-0.257558636415
ACH-000867,-0.128981558416
ACH-000869,-0.437524301813
ACH-000872,-0.247034748302
ACH-000873,-0.44585045699299997
ACH-000876,-0.433887693209
ACH-000878,-0.11554797847500001
ACH-000880,-0.677842307586
ACH-000881,-0.40079239651
ACH-000882,-0.298115858695
ACH-000884,-0.249345488453
ACH-000885,-0.030186774991
ACH-000887,-0.323917973893
ACH-000888,-0.23395985797200003
ACH-000889,0.0477650476427
ACH-000890,-0.144848225874
ACH-000896,-0.262975992542
ACH-000898,-0.07825410885419999
ACH-000900,-0.534790053644
ACH-000901,-0.184987188537
ACH-000905,-0.606358606753
ACH-000906,-0.309615057253
ACH-000907,-0.745259704784
ACH-000910,-0.341830181901
ACH-000911,-0.46333983523100003
ACH-000912,-0.176907973894
ACH-000913,-0.461908408747
ACH-000915,-0.0428256487681
ACH-000916,0.350661470241
ACH-000917,-0.108249063081
ACH-000921,-0.413565323155
ACH-000924,-0.278617554557
ACH-000926,-0.413761972935
ACH-000928,-0.40232804011
ACH-000929,-0.249959891859
ACH-000932,-0.400158408281
ACH-000935,-0.533120104778
ACH-000936,-0.262156940696
ACH-000937,-0.20564797130399998
ACH-000938,-0.49198670581500004
ACH-000939,-0.248937752457
ACH-000941,-0.327079957631
ACH-000943,-0.39534107887599995
ACH-000946,-0.223634484375
ACH-000947,-0.31841195962499996
ACH-000948,-0.0923737367017
ACH-000950,-0.502156130283
ACH-000953,-0.574968770108
ACH-000957,-0.0515313470553
ACH-000958,-0.300747147491
ACH-000960,-0.304768109374
ACH-000963,-0.372793317765
ACH-000968,-0.21931559725900002
ACH-000969,-0.0457869430513
ACH-000973,-0.41237417141099997
ACH-000974,-0.187928393217
ACH-000975,-0.20010408506900002
ACH-000976,-0.7419525988060001
ACH-000978,0.216071477338
ACH-000980,-0.207754962894
ACH-000984,-0.40000648747100004
ACH-000986,-0.37864987334600003
ACH-000988,-0.17862888225200002
ACH-000993,-0.574879097012
ACH-000994,-0.706495016595
ACH-000996,-0.328957676189
ACH-001001,-0.153304328681
ACH-001020,-0.420898197926
ACH-001028,-0.265850644897
ACH-001031,-0.190702915768
ACH-001038,-0.241567035405
ACH-001048,-0.41568049646899996
ACH-001050,-0.439769511064
ACH-001053,-0.31075598342300004
ACH-001054,-0.5683432334849999
ACH-001061,-0.28677553891
ACH-001067,-0.423096774896
ACH-001075,-0.35625167164099997
ACH-001096,-0.329354443319
ACH-001128,-0.232669187669
ACH-001134,-0.667254791625
ACH-001151,-0.239557512549
ACH-001163,-0.401084766104
ACH-001164,-0.558266981976
ACH-001173,-0.521087326699
ACH-001183,-0.412876275865
ACH-001184,-0.782335287708
ACH-001190,-0.449192078684
ACH-001192,-0.331431025128
ACH-001193,-0.956119553951
ACH-001196,-0.506493371306
ACH-001197,-0.495869517494
ACH-001205,-0.360653182574
ACH-001211,-0.199735931397
ACH-001212,-0.386819670827
ACH-001228,-0.432442131518
ACH-001232,-0.50389831933
ACH-001239,-0.21172174799600002
ACH-001274,-0.628476186539
ACH-001275,-0.302139086876
ACH-001277,-0.17056122125999998
ACH-001278,0.105529375976
ACH-001280,-0.497315535189
ACH-001283,-0.722312926093
ACH-001289,-0.293102917623
ACH-001295,-0.414770779698
ACH-001300,-0.5142135459030001
ACH-001301,-0.33819982455700004
ACH-001302,-0.290891849016
ACH-001303,-0.307280717327
ACH-001306,-0.016564267029
ACH-001318,0.0501176114958
ACH-001322,-0.279083005449
ACH-001328,-0.49890803899400005
ACH-001332,-0.208033704732
ACH-001333,-0.345584206029
ACH-001336,-0.31888505831999997
ACH-001340,-0.45182068829899996
ACH-001346,-0.497226481102
ACH-001353,-0.435781665989
ACH-001354,-0.41551162294200006
ACH-001367,-0.24518415774099997
ACH-001368,-0.172240629739
ACH-001374,-0.941782902732
ACH-001375,-0.252134628149
ACH-001377,-0.228847132109
ACH-001380,-0.403782818865
ACH-001391,-0.349019880716
ACH-001407,-0.402981298307
ACH-001408,-0.34253671607299996
ACH-001413,-0.204727633865
ACH-001430,-0.07582560832989999
ACH-001431,-0.209225431804
ACH-001450,-0.589550064272
ACH-001496,-0.131696662958
ACH-001500,-0.24926545406800002
ACH-001521,-0.63200922298
ACH-001523,-0.212008210235
ACH-001532,0.12100043525999998
ACH-001536,-0.699571415308
ACH-001550,-0.0417169281716
ACH-001552,-0.17097643134399998
ACH-001554,-0.442361098979
ACH-001645,-0.42349388456799997
ACH-001654,-0.314429377333
ACH-001715,-0.26979614761799997
ACH-001735,-0.36066699135499997
ACH-001736,-0.432111413082
ACH-001737,-0.29305574451099997
ACH-001740,-0.463856833709
ACH-001745,-0.25087717290399997
ACH-001750,-0.486929312178
ACH-001765,-0.324373030071
ACH-001956,-0.487086421946
ACH-001957,-0.176972683099
