,ECEL1 (9427)
ACH-000322,-0.276529685884
ACH-000323,-0.358150776828
ACH-000324,-0.249504865015
ACH-000329,-0.388961231849
ACH-000330,-0.137930470935
ACH-000331,-0.258436444085
ACH-000332,-0.153572955422
ACH-000334,-0.19805492112599998
ACH-000335,-0.120390447807
ACH-000336,-0.11909596929999999
ACH-000337,-0.26265468650699997
ACH-000339,-0.205743815902
ACH-000341,-0.0613904362427
ACH-000348,-0.36517275053900006
ACH-000350,-0.21859191088899999
ACH-000352,-0.23658533957699998
ACH-000356,0.216159586519
ACH-000361,-0.091154330339
ACH-000362,-0.139086979291
ACH-000363,-0.24313092037300002
ACH-000364,-0.0720528230902
ACH-000365,-0.116222620485
ACH-000366,-0.0552833618829
ACH-000368,-0.280757404199
ACH-000374,-0.0514556863499
ACH-000375,-0.392150173992
ACH-000376,-0.154888528079
ACH-000381,-0.019958328736
ACH-000383,-0.266703555383
ACH-000387,-0.20413305149900002
ACH-000389,-0.322045978073
ACH-000390,-0.0750382776594
ACH-000393,-0.301251209168
ACH-000395,-0.178357728854
ACH-000397,-0.156044188248
ACH-000401,-0.0213147753562
ACH-000402,-0.16744601926
ACH-000403,-0.363818952461
ACH-000404,-0.241637230569
ACH-000406,-0.0851367395207
ACH-000407,-0.17717617461899998
ACH-000408,-0.040550815514699995
ACH-000410,-0.327768497001
ACH-000411,-0.174375751822
ACH-000414,-0.128097472017
ACH-000415,-0.120698946042
ACH-000416,-0.107694218117
ACH-000420,-0.0820817380049
ACH-000421,-0.181752172361
ACH-000424,-0.210128598241
ACH-000425,-0.128902600075
ACH-000426,-0.13480829011700002
ACH-000427,-0.31009768695900003
ACH-000433,0.09126863992550001
ACH-000436,-0.0512105160817
ACH-000444,-0.287110641915
ACH-000445,-0.169250739888
ACH-000448,-0.100589238289
ACH-000450,-0.10890940483400001
ACH-000452,-0.163150746263
ACH-000454,-0.0477176855777
ACH-000458,-0.1104091496
ACH-000459,0.187628139146
ACH-000460,-0.23990145683400002
ACH-000461,-0.266810881016
ACH-000463,-0.271170306731
ACH-000464,-0.210372635198
ACH-000466,-0.12288318898600001
ACH-000467,-0.055304913127499994
ACH-000468,-0.0684157436422
ACH-000469,-0.173317475066
ACH-000470,-0.06236330612930001
ACH-000471,-0.0258265864108
ACH-000472,-0.08682691441839999
ACH-000473,-0.09704155739980001
ACH-000475,-0.01289094429
ACH-000476,-0.188027626161
ACH-000477,-0.208923827224
ACH-000480,-0.08566141753239999
ACH-000481,-0.15404046984
ACH-000483,-0.205837729038
ACH-000484,-0.37742551237300004
ACH-000485,-0.0645237524216
ACH-000486,-0.0505258832192
ACH-000487,-0.122220712663
ACH-000488,-0.21690413105700002
ACH-000490,-0.0298660463147
ACH-000491,-0.269382963776
ACH-000495,-0.29344721051100003
ACH-000496,-0.0942091409522
ACH-000499,0.187457847676
ACH-000500,0.173248080293
ACH-000502,-0.122332340487
ACH-000503,-0.311779192032
ACH-000505,-0.11266678206599999
ACH-000507,-0.16932346047400001
ACH-000510,-0.08609265276900001
ACH-000511,-0.098869757767
ACH-000512,-0.262590391411
ACH-000516,-0.017447894991999998
ACH-000517,-0.289155611578
ACH-000518,-0.118816397097
ACH-000520,-0.172159209524
ACH-000521,-0.189172282103
ACH-000522,-0.175954250367
ACH-000524,-0.21627817312199998
ACH-000527,-0.127538322337
ACH-000528,-0.19644953760000003
ACH-000537,-0.044992562823599994
ACH-000541,-0.17663653161200002
ACH-000542,-0.10978794156300001
ACH-000544,0.144153173262
ACH-000545,-0.178218520369
ACH-000547,-0.256022222222
ACH-000548,-0.0998374953657
ACH-000549,-0.41463975891000004
ACH-000550,-0.179297859989
ACH-000552,-0.0821187352755
ACH-000556,-0.29520384346
ACH-000557,-0.352232842063
ACH-000570,-0.22500479931200001
ACH-000571,-0.309631288074
ACH-000573,-0.165609156306
ACH-000576,-0.143640300386
ACH-000580,-0.318949276259
ACH-000584,-0.180863891491
ACH-000585,-0.119237615995
ACH-000588,-0.178749596776
ACH-000589,-0.100932037791
ACH-000591,-0.0897490415793
ACH-000593,-0.126763453488
ACH-000600,-0.206000166513
ACH-000601,-0.156051574104
ACH-000604,-0.09339358555600001
ACH-000605,-0.08545032650689999
ACH-000606,-0.0728703796155
ACH-000608,-0.228186505789
ACH-000614,-0.388690991885
ACH-000616,-0.18423900579
ACH-000618,-0.0395167979087
ACH-000619,-0.026931128042200003
ACH-000620,-0.134401112311
ACH-000621,-0.229413241618
ACH-000622,-0.16529344952199998
ACH-000623,-0.356031485271
ACH-000624,-0.231630463645
ACH-000627,-0.284319857352
ACH-000630,-0.185796285268
ACH-000632,-0.162515363553
ACH-000633,-0.198432101313
ACH-000637,-0.265323397721
ACH-000638,-0.0858907313637
ACH-000646,0.177110542627
ACH-000647,-0.0589021334351
ACH-000648,-0.33975763663099995
ACH-000649,-0.27687131353100003
ACH-000651,-0.110081306809
ACH-000652,-0.236016132295
ACH-000653,-0.22596816842599998
ACH-000657,-0.185940635573
ACH-000658,-0.130541776186
ACH-000661,0.00210736536292
ACH-000662,-0.172776350893
ACH-000663,-0.106128942843
ACH-000665,-0.19938135394
ACH-000671,-0.144410237274
ACH-000673,-0.18430316294100002
ACH-000676,-0.0586936794986
ACH-000677,0.0072102894156000005
ACH-000681,-0.018020518302099997
ACH-000682,-0.262277681541
ACH-000683,-0.22075995697099998
ACH-000684,-0.439208449405
ACH-000688,-0.207406505492
ACH-000693,-0.29375621153299997
ACH-000694,-0.181750546672
ACH-000695,-0.314124335887
ACH-000696,-0.053691635679599996
ACH-000697,-0.124270760432
ACH-000699,-0.0365039121073
ACH-000701,-0.508531637455
ACH-000706,-0.18574512021200001
ACH-000711,-0.126695929604
ACH-000713,-0.12981382849099998
ACH-000714,-0.37427108722499997
ACH-000718,-0.35835038758000004
ACH-000720,-0.133171304701
ACH-000721,-0.130085988228
ACH-000724,-0.247108084635
ACH-000725,-0.404807796576
ACH-000732,-0.182835695161
ACH-000734,-0.06337299158490001
ACH-000735,-0.18569378939800002
ACH-000736,-0.228683670762
ACH-000738,-0.236791305545
ACH-000746,-0.388848081733
ACH-000747,0.0610666650564
ACH-000748,-0.166410201398
ACH-000753,-0.234861053371
ACH-000756,-0.27996652155
ACH-000757,-0.11030168070999999
ACH-000758,-0.08891391159389998
ACH-000760,-0.150530311437
ACH-000763,-0.0565399940327
ACH-000764,-0.348264574695
ACH-000765,-0.375855205029
ACH-000766,-0.0831088024272
ACH-000767,-0.109860821281
ACH-000768,-0.119535205943
ACH-000769,-0.195205995245
ACH-000770,-0.0775856234633
ACH-000771,-0.170892433889
ACH-000773,-0.156642091138
ACH-000776,-0.205682637608
ACH-000777,-0.340950446916
ACH-000778,-0.0787953735043
ACH-000781,-0.131473605696
ACH-000782,-0.277974219639
ACH-000783,-0.162937483915
ACH-000784,-0.17202100033700002
ACH-000785,-0.114414234535
ACH-000787,-0.319858257709
ACH-000788,0.0268234009444
ACH-000791,-0.290507240096
ACH-000792,-0.116117553553
ACH-000794,-0.275256460401
ACH-000796,-0.165303554814
ACH-000799,-0.269016381888
ACH-000800,-0.453439149647
ACH-000802,-0.166347509791
ACH-000804,0.05008130799430001
ACH-000805,-0.0708242681723
ACH-000809,-0.305065276054
ACH-000810,0.05811169444230001
ACH-000811,-0.152112806077
ACH-000817,0.000596133868988
ACH-000819,-0.23110826141600002
ACH-000820,-0.0670397486918
ACH-000821,-0.299576986005
ACH-000822,-0.0536942391307
ACH-000823,-0.0466522405834
ACH-000824,-0.250882806362
ACH-000827,-0.0351786979935
ACH-000829,-0.261126569604
ACH-000831,-0.113799997091
ACH-000832,0.045395390764300006
ACH-000833,-0.140650713813
ACH-000834,-0.0635915716388
ACH-000835,-0.246451988382
ACH-000836,-0.24630243820999997
ACH-000837,-0.0827050998724
ACH-000838,0.37986265238399997
ACH-000839,-0.21392552169100001
ACH-000840,-0.26747526564199997
ACH-000841,-0.407106048915
ACH-000843,0.107239106651
ACH-000846,-0.135409046478
ACH-000847,-0.135593153992
ACH-000848,-0.184654813429
ACH-000849,-0.108031155114
ACH-000851,-0.068117102025
ACH-000855,-0.25867923841400003
ACH-000856,-0.119294624178
ACH-000858,-0.131007676305
ACH-000859,-0.04974429712569999
ACH-000861,-0.282932638274
ACH-000862,-0.19624949684700002
ACH-000865,-0.131561913531
ACH-000866,-0.156103198552
ACH-000867,-0.152101437957
ACH-000869,-0.18282872068599998
ACH-000872,-0.105232463128
ACH-000873,0.08421333034430001
ACH-000876,0.0206831519626
ACH-000878,-0.27017968963399996
ACH-000880,-0.205497701972
ACH-000881,-0.187300417403
ACH-000882,-0.0250891448286
ACH-000884,-0.315585170786
ACH-000885,-0.10243448317500001
ACH-000887,-0.0595467761488
ACH-000888,-0.25442932377
ACH-000889,-0.10510569209699999
ACH-000890,-0.152180563815
ACH-000896,-0.0666146629892
ACH-000898,-0.100379331197
ACH-000900,0.0971979344906
ACH-000901,-0.28213705628
ACH-000905,-0.025699296774300003
ACH-000906,-0.07625563831660001
ACH-000907,-0.325010295913
ACH-000910,-0.34666400930299995
ACH-000911,-0.157627682061
ACH-000912,0.069806521532
ACH-000913,-0.121459944016
ACH-000915,-0.166501690855
ACH-000916,-0.200960667625
ACH-000917,-0.030188075293099997
ACH-000921,-0.303594642755
ACH-000924,-0.060640228734099993
ACH-000926,-0.326862995399
ACH-000928,-0.118953070363
ACH-000929,-0.205378632038
ACH-000932,-0.188029772448
ACH-000935,-0.370401873526
ACH-000936,-0.0435137642519
ACH-000937,-0.12485279590600001
ACH-000938,-0.388995800647
ACH-000939,-0.134519199964
ACH-000941,-0.223005818387
ACH-000943,0.032239720742599995
ACH-000946,-0.312406589116
ACH-000947,-0.19037370931800002
ACH-000948,-0.039353014937
ACH-000950,0.0553806516294
ACH-000953,-0.3294218477
ACH-000957,-0.0910830661685
ACH-000958,-0.0570325035398
ACH-000960,-0.17021342366599998
ACH-000963,-0.508078249582
ACH-000968,-0.288852473579
ACH-000969,-0.111121127367
ACH-000973,-0.230133001208
ACH-000974,-0.056550611293800006
ACH-000975,-0.334190691171
ACH-000976,-0.233007595841
ACH-000978,-0.131862122645
ACH-000980,-0.293601177133
ACH-000984,-0.11471236475400001
ACH-000986,-0.260573013132
ACH-000988,-0.018388557878499998
ACH-000993,-0.308379948252
ACH-000994,-0.13395045045499998
ACH-000996,-0.19969537489
ACH-001001,-0.170072594044
ACH-001020,-0.030007396384400004
ACH-001028,-0.112690594428
ACH-001031,-0.22497394930999998
ACH-001038,0.0275480252025
ACH-001048,-0.0965080654162
ACH-001050,-0.0844833130006
ACH-001053,-0.214532141222
ACH-001054,-0.385706816734
ACH-001061,-0.208585233314
ACH-001067,-0.228050285035
ACH-001075,-0.00758883723121
ACH-001096,-0.118643977875
ACH-001128,-0.292620411326
ACH-001134,-0.0747312933494
ACH-001151,-0.182571714465
ACH-001163,-0.0736388022883
ACH-001164,-0.022209719095400003
ACH-001173,-0.154225201398
ACH-001183,-0.27128440063299997
ACH-001184,-0.08234649084739999
ACH-001190,-0.23436659142400001
ACH-001192,-0.11931343486300001
ACH-001193,-0.14648219913899999
ACH-001196,-0.265990075075
ACH-001197,-0.24975318423
ACH-001205,-0.10337639662900001
ACH-001211,-0.0763461409099
ACH-001212,-0.631495235829
ACH-001228,-0.296505508108
ACH-001232,-0.2026256507
ACH-001239,-0.19139505653799999
ACH-001274,-0.192005654428
ACH-001275,-0.207392926772
ACH-001277,-0.24869547799400002
ACH-001278,-0.051266200328
ACH-001280,0.008873609919160001
ACH-001283,-0.0119281728595
ACH-001289,0.12409936806500001
ACH-001295,-0.12229933474400001
ACH-001300,-0.17106112226599998
ACH-001301,-0.015552297303400001
ACH-001302,-0.588626425286
ACH-001303,-0.429226104037
ACH-001306,-0.218461842441
ACH-001318,0.0136691306101
ACH-001322,-0.143555844504
ACH-001328,-0.31217100174199996
ACH-001332,-0.12837607429
ACH-001333,-0.100371281008
ACH-001336,-0.17363545548099998
ACH-001340,-0.235775656822
ACH-001346,-0.149798139365
ACH-001353,-0.225692567676
ACH-001354,-0.276990936636
ACH-001367,-0.14614540364700002
ACH-001368,-0.051219303165100004
ACH-001374,0.131698763238
ACH-001375,-0.22079730215399998
ACH-001377,-0.265896721156
ACH-001380,-0.055949514244099996
ACH-001391,-0.250124374187
ACH-001407,-0.308510474545
ACH-001408,-0.17367110073199998
ACH-001413,-0.0329304841541
ACH-001430,-0.300164957861
ACH-001431,-0.129220274917
ACH-001450,-0.08920598929289998
ACH-001496,-0.25608468496
ACH-001500,-0.200626203196
ACH-001521,-0.25812427198000004
ACH-001523,-0.137643160236
ACH-001532,-0.200236020504
ACH-001536,-0.34237437236900004
ACH-001550,-0.170680443558
ACH-001552,-0.23022804182700002
ACH-001554,-0.243741825335
ACH-001645,-0.291644556561
ACH-001654,-0.267417116053
ACH-001715,-0.473966505396
ACH-001735,-0.205095026501
ACH-001736,-0.16761652857999998
ACH-001737,0.024157157300400002
ACH-001740,-0.073455812233
ACH-001745,-0.18431358714200002
ACH-001750,0.00961781259881
ACH-001765,-0.23748126383
ACH-001956,-0.136088762522
ACH-001957,-0.12609334620999998
