,C1RL (51279)
ACH-000004,-0.005996757167869999
ACH-000007,0.131759997602
ACH-000009,0.000618026282495
ACH-000011,0.283882765006
ACH-000012,0.21516348916900002
ACH-000013,0.198583481337
ACH-000014,0.130680505415
ACH-000015,0.137716337633
ACH-000017,0.06310163686680001
ACH-000018,0.21339086454199999
ACH-000019,0.177221240487
ACH-000021,0.164929001901
ACH-000022,0.18196203788100002
ACH-000025,0.257312505575
ACH-000028,0.14730108477700002
ACH-000030,0.15142583279400001
ACH-000035,0.122156453575
ACH-000036,0.0776821190993
ACH-000037,0.25755531256700004
ACH-000039,0.274646233542
ACH-000040,0.13675710813
ACH-000041,0.127309584593
ACH-000042,0.039242294786
ACH-000045,0.163649685973
ACH-000047,0.131039071929
ACH-000052,0.330761156585
ACH-000053,0.144519718659
ACH-000054,0.137917858506
ACH-000055,-0.09349723574030001
ACH-000060,0.153397086658
ACH-000067,-0.0184284055747
ACH-000070,-0.0741212146918
ACH-000075,0.183736565169
ACH-000078,0.19406811004799998
ACH-000082,0.109882436412
ACH-000085,0.0716924272136
ACH-000086,0.0417885446514
ACH-000087,-0.028344259149500003
ACH-000092,0.247788672997
ACH-000095,0.201604824346
ACH-000097,0.13110179435
ACH-000098,0.195359968145
ACH-000099,0.25612304452199997
ACH-000108,0.11150076238600001
ACH-000113,0.05313590673619999
ACH-000115,0.177285824804
ACH-000116,0.0529385492541
ACH-000118,0.149714535374
ACH-000120,0.269787588445
ACH-000123,0.046615275351800003
ACH-000127,0.18975392323399998
ACH-000128,0.267650474881
ACH-000132,0.254410018543
ACH-000133,0.2334651206
ACH-000137,0.047413059336800005
ACH-000138,0.136461897871
ACH-000142,0.25862180686999997
ACH-000143,0.0653519520177
ACH-000146,0.218968923477
ACH-000148,0.156831917037
ACH-000150,0.183351848705
ACH-000152,0.170015985773
ACH-000153,0.0704522609128
ACH-000159,0.00676597482693
ACH-000160,0.0925770950767
ACH-000163,0.0919431461002
ACH-000167,-0.21292962548799999
ACH-000168,0.296016637649
ACH-000169,0.0033775363831100003
ACH-000178,0.15089288914100002
ACH-000182,-0.00443130264626
ACH-000183,0.025601263179200005
ACH-000188,0.316047882678
ACH-000189,0.0804983460866
ACH-000190,0.0036596306073099997
ACH-000198,0.19931650075100002
ACH-000204,0.134291480036
ACH-000206,0.150071327484
ACH-000207,0.0271760250094
ACH-000211,0.187731826029
ACH-000215,0.0815496663772
ACH-000221,-0.0803781506993
ACH-000222,0.284731904679
ACH-000223,0.164493003832
ACH-000226,0.199593097648
ACH-000227,0.107547733032
ACH-000228,0.00454099429421
ACH-000231,0.148040824211
ACH-000232,0.209459645576
ACH-000233,0.11622641727800001
ACH-000234,0.140416304085
ACH-000235,0.0301971891066
ACH-000237,0.210880627893
ACH-000238,0.292946518607
ACH-000243,0.141430319953
ACH-000244,-0.0734175874179
ACH-000246,0.0933076938094
ACH-000248,0.122087178277
ACH-000250,0.216143386209
ACH-000251,0.18535294461899998
ACH-000253,0.116382685921
ACH-000255,0.0968725813511
ACH-000256,0.0840143712535
ACH-000257,0.0365661734251
ACH-000258,0.288480780961
ACH-000259,0.100523996747
ACH-000260,0.15998612282299998
ACH-000261,0.13767445344499998
ACH-000262,0.15067581368
ACH-000263,-0.073401618688
ACH-000264,0.0548976228184
ACH-000265,0.217961909708
ACH-000266,0.0950023842547
ACH-000272,0.06469494208880001
ACH-000273,0.19123127471
ACH-000274,0.0718718075237
ACH-000277,0.182037188742
ACH-000278,0.248277013754
ACH-000279,0.110847809852
ACH-000280,0.327903819573
ACH-000281,-0.11796988810900001
ACH-000288,0.11628817187000001
ACH-000291,0.18068424407900002
ACH-000293,0.249323744905
ACH-000294,0.0289486341329
ACH-000295,-0.152463765625
ACH-000296,0.125399935208
ACH-000302,0.20119709869000002
ACH-000304,0.243485573586
ACH-000307,0.10652543418299999
ACH-000308,0.11166446250600001
ACH-000310,0.329751752635
ACH-000311,0.135547734485
ACH-000312,0.0465482965615
ACH-000315,0.17815326731800002
ACH-000316,0.188510195397
ACH-000317,0.06640806564469999
ACH-000318,0.16896383534499998
ACH-000319,0.0215545664195
ACH-000320,0.100000606064
ACH-000322,0.14308368795999998
ACH-000323,0.0607601042286
ACH-000324,-0.0440017086426
ACH-000329,0.225622405437
ACH-000330,0.216416256905
ACH-000331,0.114440720838
