,NPS (594857)
ACH-000364,0.304519589437
ACH-000365,0.18587922653499997
ACH-000366,0.180179536822
ACH-000368,0.132427732045
ACH-000374,0.107340333185
ACH-000375,0.058568206667599994
ACH-000376,0.11317013139799999
ACH-000381,0.316260483546
ACH-000383,0.168270382715
ACH-000387,0.28694852495900003
ACH-000389,0.180552511058
ACH-000390,0.0689479799569
ACH-000393,0.171220924188
ACH-000395,0.227392350406
ACH-000397,0.206227882509
ACH-000401,0.130229048047
ACH-000402,0.283245115819
ACH-000403,0.04661373844269999
ACH-000404,0.103715320035
ACH-000406,0.0751321275791
ACH-000407,0.14861518280799998
ACH-000408,0.250033968292
ACH-000410,0.205966456291
ACH-000411,0.269695728481
ACH-000414,0.06658677826380001
ACH-000415,0.110283280946
ACH-000416,0.14943307485
ACH-000420,0.153438517962
ACH-000421,0.16804283997299999
ACH-000424,0.239695223409
ACH-000425,0.0331811813939
ACH-000426,0.027580479763599997
ACH-000427,0.214134316443
ACH-000433,0.036789543265199995
ACH-000436,-0.0170930216367
ACH-000444,0.26954621470600004
ACH-000445,0.0771097488528
ACH-000448,0.0493292281381
ACH-000450,-0.37253474376999995
ACH-000452,0.147886844735
ACH-000454,0.30649955032
ACH-000458,-0.0177807481515
ACH-000459,-0.033336399493800004
ACH-000460,0.096974263419
ACH-000461,0.029272720393799998
ACH-000463,0.141124531403
ACH-000464,0.21333190717099998
ACH-000466,0.129985457064
ACH-000467,0.115795953734
ACH-000468,0.045080436715400005
ACH-000469,0.0342010183133
ACH-000470,0.224512328097
ACH-000471,0.165029778673
ACH-000472,0.13968547591299998
ACH-000473,0.0325553106489
ACH-000475,0.127824729995
ACH-000476,0.117514652921
ACH-000477,0.371926971399
ACH-000480,-0.091865898492
ACH-000481,0.248935207166
ACH-000483,0.00212197821324
ACH-000484,0.244879871393
ACH-000485,0.12836479876700002
ACH-000486,0.11078439869899999
ACH-000487,0.0846146349174
ACH-000488,0.135822392447
ACH-000490,0.045438479055199994
ACH-000491,0.164390325799
ACH-000495,0.2242124537
ACH-000496,0.202923544117
ACH-000499,0.21395486887499998
ACH-000500,0.266837088895
ACH-000502,0.09990334607210001
ACH-000503,0.252898700508
ACH-000505,0.183726926204
ACH-000507,0.253815031422
ACH-000510,0.26309987437300003
ACH-000511,0.06743334575540001
ACH-000512,0.261426157526
ACH-000516,0.24140872602699998
ACH-000517,0.107567852946
ACH-000518,0.128098918816
ACH-000520,0.104725676282
ACH-000521,0.295244581307
ACH-000522,0.19991583733100002
ACH-000524,0.23040996308400002
ACH-000527,0.0853474942772
ACH-000528,0.22305372335999998
ACH-000537,0.27596952531
ACH-000541,-0.010624893561
ACH-000542,0.117820405182
ACH-000544,0.0866416508492
ACH-000545,0.124900583213
ACH-000547,-0.129854333219
ACH-000548,0.0966165490067
ACH-000549,0.136895781756
ACH-000550,0.098201989587
ACH-000552,0.189873116659
ACH-000556,0.212739818691
ACH-000557,0.12050093713
ACH-000570,0.308097657315
ACH-000571,0.056451420482999996
ACH-000573,0.08947285019919998
ACH-000576,0.220114872729
ACH-000580,0.326744112079
ACH-000584,0.147741102175
ACH-000585,0.13488358662
ACH-000588,-0.0575789192877
ACH-000589,0.00663544694903
ACH-000591,0.10946199712200001
ACH-000593,0.192962714272
ACH-000600,0.0414084871311
ACH-000601,0.206746137436
ACH-000604,0.5117839153029999
ACH-000605,0.191887576841
ACH-000606,0.10943254268100001
ACH-000608,0.09285527095619998
ACH-000614,0.183806321936
ACH-000616,0.247562777119
ACH-000618,0.150967788607
ACH-000619,0.201795812879
ACH-000620,0.213915854351
ACH-000621,0.208363378351
ACH-000622,0.0736722061844
ACH-000623,0.0906167601385
ACH-000624,0.258357538039
ACH-000627,0.151606104478
ACH-000630,0.140095003671
ACH-000632,0.1624333898
ACH-000633,0.0784203206632
ACH-000637,0.20315493583299998
ACH-000638,0.198314774518
ACH-000646,0.33892951328800003
ACH-000647,0.18058949315099998
ACH-000648,-0.0304149160714
ACH-000649,0.107408624028
ACH-000651,0.129366681584
ACH-000652,0.21307153093400003
ACH-000653,0.20677551661200003
ACH-000657,0.202611684575
ACH-000658,0.0878707075188
ACH-000661,0.0071255167699599995
ACH-000662,-0.09465927933869998
ACH-000663,0.0721774794707
ACH-000665,0.174837768676
ACH-000671,-0.010472321152299999
ACH-000673,0.0633561382995
ACH-000676,0.0327786921883
ACH-000677,0.0208120397473
ACH-000681,0.10817123730900001
ACH-000682,0.158728596978
ACH-000683,0.160432895853
ACH-000684,0.391136602776
ACH-000688,0.0342296026052
ACH-000693,0.226442630926
ACH-000694,0.182867499333
ACH-000695,-0.110746697759
ACH-000696,0.22654210496999996
ACH-000697,0.255917573445
ACH-000699,0.15893033286
ACH-000701,0.131342324707
ACH-000706,0.204072887674
ACH-000711,0.16929990542999998
ACH-000713,0.32651006800500004
ACH-000714,0.136477776175
ACH-000718,-0.0435245824364
ACH-000720,0.203885829215
ACH-000721,0.192820414415
ACH-000724,0.30572176244000004
ACH-000725,0.140111105403
ACH-000732,0.22917349049600003
ACH-000734,0.233166154414
ACH-000735,0.0296814518696
ACH-000736,0.22518599110399998
ACH-000738,0.0865511852592
ACH-000746,0.212690744496
ACH-000747,0.148727203739
ACH-000748,0.115405983274
ACH-000753,0.170689527785
ACH-000756,0.175678661124
ACH-000757,0.12290254658199999
ACH-000758,0.094090406474
ACH-000760,0.12390893160999998
ACH-000763,0.130612927084
ACH-000764,0.0357899450051
ACH-000765,-0.0539374903962
ACH-000766,0.27679077094099996
ACH-000767,0.06124187900690001
ACH-000768,0.26031807716600003
ACH-000769,0.00326645420071
ACH-000770,0.13447021352
ACH-000771,0.21397605459199998
ACH-000773,0.024931568163
ACH-000776,-0.010227624348499999
ACH-000777,0.0919911981597
ACH-000778,0.139606290617
ACH-000781,0.183363279203
ACH-000782,0.15842712810999998
ACH-000783,0.114162044308
ACH-000784,0.17084562163
ACH-000785,0.115445022392
ACH-000787,0.158264255583
ACH-000788,0.221253410476
ACH-000791,0.20881286223
ACH-000792,0.245226231886
ACH-000794,0.0177493120917
ACH-000796,0.27187335259100004
ACH-000799,0.15414437556500002
ACH-000800,0.004214212615219999
ACH-000802,0.227408201058
ACH-000804,-0.015263225331700003
ACH-000805,0.18740285647399998
ACH-000809,0.199180504974
ACH-000810,-0.0997208738483
ACH-000811,0.15971303477499998
ACH-000817,0.357147657212
ACH-000819,0.130449575038
ACH-000820,0.199778240079
ACH-000821,0.0307353450403
ACH-000822,0.164506324973
ACH-000823,0.18932072507800002
ACH-000824,0.175482618553
ACH-000827,0.113870956204
ACH-000829,0.204844768116
ACH-000831,0.030111421268599996
ACH-000832,0.21231587063299998
ACH-000833,-0.0037342581319899995
ACH-000834,0.10305911460100001
ACH-000835,0.33510102187
ACH-000836,0.12049811628599999
ACH-000837,0.13299178881100002
ACH-000838,0.125083277838
ACH-000839,-0.013027899140899999
ACH-000840,-0.053610683580800005
ACH-000841,0.0482762535501
ACH-000843,0.258607112688
ACH-000846,0.06801267562390001
ACH-000847,0.0891512700479
ACH-000848,0.155767283394
ACH-000849,0.228760276101
ACH-000851,0.0380380378179
ACH-000855,0.305949285733
ACH-000856,0.08875595585610001
ACH-000858,0.19249207881900002
ACH-000859,0.0596782632241
ACH-000861,0.00480634698674
ACH-000862,0.12489505417300001
ACH-000865,0.22830660418999998
ACH-000866,0.22204400038000002
ACH-000867,0.132879063452
ACH-000869,0.301089826713
ACH-000872,0.177683690579
ACH-000873,-0.009234083327049999
ACH-000876,0.245274588053
ACH-000878,0.301611035658
ACH-000880,0.116787664731
ACH-000881,0.0982016945114
ACH-000882,0.22974131837200001
ACH-000884,0.159464685659
ACH-000885,0.205688700834
ACH-000887,-0.0045312681925
ACH-000888,0.148090963667
ACH-000889,0.13355465635
ACH-000890,0.227991724377
ACH-000896,0.18290909763500002
ACH-000898,0.20304587645599997
ACH-000900,0.127567699644
ACH-000901,0.172921892182
ACH-000905,0.155024141452
ACH-000906,0.0991668430249
ACH-000907,0.23467878502700001
ACH-000910,0.17268114157
ACH-000911,0.25899140828899997
ACH-000912,0.20856633542199998
ACH-000913,0.12623990071900001
ACH-000915,0.11407928755300001
ACH-000916,0.372870634339
ACH-000917,0.154521042396
ACH-000921,0.263910192381
ACH-000924,0.0953509343278
ACH-000926,-0.055636184805500005
ACH-000928,0.22660706804000003
ACH-000929,0.199069094555
ACH-000932,0.112627889256
ACH-000935,-0.113325282338
ACH-000936,0.199076278
ACH-000937,0.130595160846
ACH-000938,0.204559565868
ACH-000939,0.043559643453699996
ACH-000941,0.109489160052
ACH-000943,0.13627691637800002
ACH-000946,0.23756202818799999
ACH-000947,0.17378673186500002
ACH-000948,0.150355821558
ACH-000950,0.0331428803984
ACH-000953,0.146860883859
ACH-000957,-0.0014062944705200001
ACH-000958,-0.0446001587978
ACH-000960,0.0747936296672
ACH-000963,0.115553648706
ACH-000968,0.321921262055
ACH-000969,0.184456333442
ACH-000973,0.170806325744
ACH-000974,0.11313387851199999
ACH-000975,0.156740416625
ACH-000976,0.122447082687
ACH-000978,0.061090173322
ACH-000980,0.157044361818
ACH-000984,0.21839828778200002
ACH-000986,0.199622625713
ACH-000988,0.183721304232
ACH-000993,0.160546200219
ACH-000994,0.0695611160652
ACH-000996,0.05460820181250001
ACH-001001,0.157386917563
ACH-001020,0.0782001156075
ACH-001028,0.0993263929332
ACH-001031,0.0995937907119
ACH-001038,0.173527676933
ACH-001048,0.252513708213
ACH-001050,0.0682489221804
ACH-001053,0.066267475294
ACH-001054,0.0626302644652
ACH-001061,0.293108440892
ACH-001067,0.265675123527
ACH-001075,0.0535871801214
ACH-001096,0.21386323669799998
ACH-001128,-0.0737207373995
ACH-001134,0.345409082533
ACH-001151,0.05638162895
ACH-001163,0.0805553409945
ACH-001164,0.009468332877610001
ACH-001173,0.14333595263499999
ACH-001183,0.10801513032400001
ACH-001184,-0.0052338823842499995
ACH-001190,0.106604893734
ACH-001192,0.100338015657
ACH-001193,0.5787014810800001
ACH-001196,-0.0578540565378
ACH-001197,0.0139503910112
ACH-001205,-0.00215195805035
ACH-001211,0.133126197215
ACH-001212,-0.283593662346
ACH-001228,0.118359438265
ACH-001232,0.0947314333574
ACH-001239,0.17628778465199998
ACH-001274,0.196470138917
ACH-001275,0.149251442973
ACH-001277,-0.0158998153597
ACH-001278,0.236820227031
ACH-001280,-0.00299820221362
ACH-001283,0.191107680128
ACH-001289,0.219104280392
ACH-001295,0.138456918559
ACH-001300,0.200391952131
ACH-001301,0.28169432631200003
ACH-001302,0.641456471324
ACH-001303,0.203912097154
ACH-001306,0.27107087192400003
ACH-001318,0.18598974484900002
ACH-001322,0.19758900450199998
ACH-001328,0.152644543351
ACH-001332,0.195117446318
ACH-001333,0.255380637369
ACH-001336,0.124347588553
ACH-001340,0.0754166381489
ACH-001346,0.135317285779
ACH-001353,0.09902104655419999
ACH-001354,-0.11349389698699999
ACH-001367,0.39594486167
ACH-001368,0.158022858095
ACH-001374,0.23643910145999997
ACH-001375,0.00923172544781
ACH-001377,0.235339630638
ACH-001380,0.19067135423700002
ACH-001391,0.151473103889
ACH-001407,0.0617302642107
ACH-001408,0.108352104189
ACH-001413,0.10955845253799999
ACH-001430,0.252994158122
ACH-001431,0.160694824353
ACH-001450,0.0744121540048
ACH-001496,-0.0153549896851
ACH-001500,0.11344266433700001
ACH-001521,-0.0802282628812
ACH-001523,0.150853477402
ACH-001532,0.14932260842
ACH-001536,0.28652005139000003
ACH-001550,0.197901995365
ACH-001552,0.24810785629700002
ACH-001554,0.20462260760099998
ACH-001645,0.113374541527
ACH-001654,0.0600179506724
ACH-001715,0.119705387911
ACH-001735,0.209777081342
ACH-001736,0.159568579872
ACH-001737,0.49951154458400004
ACH-001740,0.131833865178
ACH-001745,0.14918536201
ACH-001750,-0.054131349790400005
ACH-001765,-0.0463988717521
ACH-001956,0.18283586788800002
ACH-001957,0.139927065181
