,ELAVL1 (1994)
ACH-000004,-0.410161291109
ACH-000007,-0.537752522205
ACH-000009,-0.502131540534
ACH-000011,-0.518838663488
ACH-000012,-0.444619496276
ACH-000013,-0.324349433228
ACH-000014,-0.755710536496
ACH-000015,-0.47132482478999993
ACH-000017,0.156702524829
ACH-000018,-0.571045548177
ACH-000019,-0.489708382627
ACH-000021,-0.25828076137600003
ACH-000022,-0.22676312617199998
ACH-000025,-0.703687935334
ACH-000028,-0.553503825459
ACH-000030,-0.412095141067
ACH-000035,-0.4299090967
ACH-000036,-0.375423103072
ACH-000037,-0.017040498842
ACH-000039,-0.36815388821199996
ACH-000040,-0.7200488133740001
ACH-000041,-0.48674014493999995
ACH-000042,-0.583195247546
ACH-000045,-0.045506382783199996
ACH-000047,-0.31549014835
ACH-000052,-0.492026141753
ACH-000053,-0.539775662522
ACH-000054,-0.47668635746200005
ACH-000055,-0.05334402560359999
ACH-000060,-0.215454281457
ACH-000067,-0.46920989814099995
ACH-000070,-0.337213541911
ACH-000075,-0.423154840186
ACH-000078,-0.149562419817
ACH-000082,-0.27435245488000004
ACH-000085,-0.156241260373
ACH-000086,-0.07564717597130001
ACH-000087,-0.471541275829
ACH-000092,-0.687909900995
ACH-000095,-0.294867344282
ACH-000097,-0.188165385082
ACH-000098,-0.509387306985
ACH-000099,-0.0760433764437
ACH-000108,-0.22920627889800002
ACH-000113,-0.535604661235
ACH-000115,-0.428011089494
ACH-000116,-0.471236346894
ACH-000118,-0.27977028392299996
ACH-000120,-0.105567428615
ACH-000123,-0.40989878473499997
ACH-000127,-0.23281009703299999
ACH-000128,-0.26085620010899996
ACH-000132,-0.18244159629
ACH-000133,-0.529078386453
ACH-000137,-0.19949048503
ACH-000138,-0.5461274892629999
ACH-000142,-0.360357872727
ACH-000143,-0.146090839264
ACH-000146,-0.490685044283
ACH-000148,-0.516513782634
ACH-000150,-0.52772166568
ACH-000152,-0.44916898159900004
ACH-000153,-0.283719112512
ACH-000159,-0.189354845189
ACH-000160,-0.104655188929
ACH-000163,-0.618202791842
ACH-000167,-0.690048551574
ACH-000168,-0.421439242936
ACH-000169,-0.105967734802
ACH-000178,-0.451443075912
ACH-000182,-0.33841740903800005
ACH-000183,0.122662622585
ACH-000188,-0.511962508572
ACH-000189,-0.576460554145
ACH-000190,-0.016201216828100003
ACH-000198,-0.0453900615277
ACH-000204,-0.853918150063
ACH-000206,-0.437171202694
ACH-000207,-0.107253869396
ACH-000211,-0.7338539681119999
ACH-000215,-0.595877224279
ACH-000221,-0.376731410536
ACH-000222,-0.130397899427
ACH-000223,-0.21021064024900002
ACH-000226,-0.280372912411
ACH-000227,-0.215242977793
ACH-000228,-0.123830729489
ACH-000231,-0.0373860312001
ACH-000232,-0.6654743535059999
ACH-000233,-0.816259517185
ACH-000234,-0.34697091176600003
ACH-000235,-0.219821326526
ACH-000237,-0.288603987302
ACH-000238,-0.179343720631
ACH-000243,-0.552100979576
ACH-000244,-0.43248452280599997
ACH-000246,-0.49385753807899996
ACH-000248,-0.12244389715
ACH-000250,0.10220770658
ACH-000251,-0.684577716508
ACH-000253,-0.894855165453
