,RPA1 (6117)
ACH-001346,-1.4125393575299998
ACH-001353,-1.3720232885199999
ACH-001354,-1.38967938255
ACH-001367,-1.50918775838
ACH-001368,-1.4135242366
ACH-001374,-1.6319986924899998
ACH-001375,-1.91886682747
ACH-001377,-1.42520211116
ACH-001380,-1.21001454032
ACH-001391,-1.7232872600799998
ACH-001407,-1.5543063949399998
ACH-001408,-1.52782066465
ACH-001413,-1.6432979075999998
ACH-001430,-1.4650242831
ACH-001431,-1.50033735909
ACH-001450,-1.31228641964
ACH-001496,-1.68535975191
ACH-001500,-1.6517730232199999
ACH-001521,-1.4694854926299998
ACH-001523,-1.32573534354
ACH-001532,-1.70576216659
ACH-001536,-1.55310715583
ACH-001550,-1.5836054621200002
ACH-001552,-1.416218661
ACH-001554,-1.5205464431
ACH-001645,-1.64367122541
ACH-001654,-1.5523040457
ACH-001715,-1.57976556349
ACH-001735,-1.60568933107
ACH-001736,-1.5486995937299999
ACH-001737,-1.59924740468
ACH-001740,-1.8804807637099998
ACH-001745,-1.62512908877
ACH-001750,-1.4948962181099998
ACH-001765,-1.65682297439
ACH-001956,-1.7007248822299998
ACH-001957,-1.54356092392
