,S100A13 (6284)
ACH-000004,-0.20603215802900002
ACH-000007,-0.046985340128800006
ACH-000009,-0.18354697592099997
ACH-000011,0.0286143403248
ACH-000012,0.0046354364513000006
ACH-000013,-0.146132914974
ACH-000014,-0.5362125836980001
ACH-000015,-0.000182037410546
ACH-000017,0.16509354942600002
ACH-000018,-0.0747594428147
ACH-000019,-0.431324385225
ACH-000021,-0.104805248746
ACH-000022,-0.298629031626
ACH-000025,0.00116089350241
ACH-000028,-0.0413773410333
ACH-000030,-0.116872602951
ACH-000035,-0.194251395386
ACH-000036,0.04646506132540001
ACH-000037,-0.0500140646067
ACH-000039,-0.297449817306
ACH-000040,-0.11100178522500001
ACH-000041,-0.147423872855
ACH-000042,0.0318129149889
ACH-000045,-0.282100318842
ACH-000047,-0.011837076432600001
ACH-000052,-0.0917132820613
ACH-000053,-0.07060743120810001
ACH-000054,-0.100583637634
ACH-000055,-0.270701113675
ACH-000060,0.39638870815800004
ACH-000067,-0.0046252742463699995
ACH-000070,0.0023963778342800004
ACH-000075,0.0488136170273
ACH-000078,-0.202580946188
ACH-000082,-0.158296104513
ACH-000085,0.173300534552
ACH-000086,-0.19004469085700001
ACH-000087,-0.197796318568
ACH-000092,-0.16619177961200002
ACH-000095,-0.021881111181
ACH-000097,0.0509845549314
ACH-000098,-0.15465854899700002
ACH-000099,0.0141695426384
ACH-000108,-0.224690590015
ACH-000113,0.101041621686
ACH-000115,-0.0287685157615
ACH-000116,-0.0166250239989
ACH-000118,-0.142673257445
ACH-000120,-0.130920090884
ACH-000123,-0.023471131789099996
ACH-000127,0.036954035111599996
ACH-000128,-0.00363566060332
ACH-000132,-0.049200240940699996
ACH-000133,-0.26186084026900003
ACH-000137,-0.0155010535557
ACH-000138,-0.23844760436999998
ACH-000142,-0.145816441495
ACH-000143,-0.261041223345
ACH-000146,-0.110289050555
ACH-000148,-0.242514777628
ACH-000150,0.00528623788204
ACH-000152,-0.0131889719548
ACH-000153,0.0311068501023
ACH-000159,-0.09663679518210001
ACH-000160,0.0005634627767580001
ACH-000163,-0.0639809415705
ACH-000167,0.150030647415
ACH-000168,-0.0847574223481
ACH-000169,-0.20104238693799997
ACH-000178,0.145131113669
ACH-000182,-0.017358574195
ACH-000183,-0.28618351036999995
ACH-000188,0.00381242874008
ACH-000189,0.020646303345599998
ACH-000190,-0.028378536178999998
ACH-000198,-0.024548344974199998
ACH-000204,-0.5933000164159999
ACH-000206,0.00391117242846
ACH-000207,0.234271737866
ACH-000211,-0.07167087530550001
ACH-000215,-0.18283871335000002
ACH-000221,-0.259366353677
ACH-000222,-0.264686841105
ACH-000223,0.0328502676622
ACH-000226,-0.199986561866
ACH-000227,-0.140062642269
ACH-000228,-0.102417895319
ACH-000231,-0.15080376812100002
ACH-000232,-0.155304923614
ACH-000233,-0.07305428158310001
ACH-000234,-0.22193633726
ACH-000235,-0.149464538333
ACH-000237,-0.079775503589
