,TRAPPC4 (51399)
ACH-000004,-0.931261745133
ACH-000007,-1.40219227777
ACH-000009,-1.02950693152
ACH-000011,-1.4766885904
ACH-000012,-1.11972560011
ACH-000013,-1.58975268954
ACH-000014,-1.23651565434
ACH-000015,-1.15800253049
ACH-000017,-1.28337394961
ACH-000018,-1.15120949575
ACH-000019,-1.1790284744600001
ACH-000021,-1.15297286091
ACH-000022,-1.1682753906299999
ACH-000025,-1.11929570767
ACH-000028,-1.3143432185600001
ACH-000030,-1.32819478844
ACH-000035,-1.0284046914
ACH-000036,-1.54724973201
ACH-000037,-0.928914625071
ACH-000039,-1.28277431006
ACH-000040,-1.23199165063
ACH-000041,-0.883423856789
ACH-000042,-1.13220499127
ACH-000045,-1.25753937421
ACH-000047,-1.22952889315
ACH-000052,-1.33361344186
ACH-000053,-1.76473796615
ACH-000054,-1.09223151902
ACH-000055,-1.0234643483299999
ACH-000060,-1.10913380624
ACH-000067,-1.05782127139
ACH-000070,-1.15289223088
ACH-000075,-1.3492154821399998
ACH-000078,-1.34924859911
ACH-000082,-1.33563647448
ACH-000085,-1.24681227059
ACH-000086,-1.38892088463
ACH-000087,-1.28555044169
ACH-000092,-1.4349953311
ACH-000095,-1.36339637777
ACH-000097,-1.23757517456
ACH-000098,-1.28842888831
ACH-000099,-1.3570635154100001
ACH-000108,-0.973381516084
ACH-000113,-1.47114478137
ACH-000115,-0.9216022687700001
ACH-000116,-1.32009317156
ACH-000118,-1.33419330447
ACH-000120,-1.1057077658
ACH-000123,-1.13079004861
ACH-000127,-1.0656252300799998
ACH-000128,-1.1875120649700002
ACH-000132,-1.28165992616
ACH-000133,-1.4178666283399999
ACH-000137,-1.5898541389200003
ACH-000138,-1.05697268615
ACH-000142,-1.23984736009
ACH-000143,-1.4242188549300001
ACH-000146,-1.28717133654
ACH-000148,-1.38733947884
ACH-000150,-1.2341254363299998
ACH-000152,-1.1814157742
ACH-000153,-1.09629632223
ACH-000159,-1.43088539743
ACH-000160,-1.76401138825
ACH-000163,-1.1258934996799999
ACH-000167,-1.8206078801099999
ACH-000168,-1.50152197975
ACH-000169,-1.4936501074700002
ACH-000178,-1.35298295697
ACH-000182,-1.1767722365
ACH-000183,-1.4062967699700002
ACH-000188,-1.27836336108
ACH-000189,-1.61909517713
ACH-000190,-1.38925826017
ACH-000198,-1.34441535565
ACH-000204,-1.15805936608
ACH-000206,-1.26555438214
ACH-000207,-0.937888185457
ACH-000211,-1.27968332598
ACH-000215,-1.15929149797
ACH-000221,-1.0005405975900001
ACH-000222,-1.26860920869
ACH-000223,-1.4388924596000001
ACH-000226,-1.30345738223
ACH-000227,-1.17608531136
ACH-000228,-1.25425694982
ACH-000231,-1.3615896144600002
ACH-000232,-1.2633637528
ACH-000233,-1.76037166681
ACH-000234,-1.3632255734099998
ACH-000235,-1.17260674237
ACH-000237,-1.1701274278
ACH-000238,-1.38141667485
ACH-000243,-1.1107844186
ACH-000244,-1.6289839829100001
ACH-000246,-1.41125430705
ACH-000248,-1.08884072881
ACH-000250,-1.4017842923500001
ACH-000251,-0.9135824515150001
ACH-000253,-1.5539863889200003
ACH-000255,-1.40887573732
ACH-000256,-1.48171457516
ACH-000257,-1.22808123497
ACH-000258,-1.25802545131
ACH-000259,-1.61287868947
ACH-000260,-1.29689555346
ACH-000261,-1.2989178004100002
ACH-000262,-1.32587480658
ACH-000263,-1.3189726695200001
ACH-000264,-1.45987895315
ACH-000265,-1.0499232313
ACH-000266,-0.8350190811239999
ACH-000272,-1.55511856381
ACH-000273,-1.4239466385
ACH-000274,-1.46789641468
ACH-000277,-1.6536300895299998
ACH-000278,-1.56225372171
ACH-000279,-1.00072663529
ACH-000280,-1.24618849295
ACH-000281,-1.1350185309
ACH-000288,-1.20112709549
ACH-000291,-1.1140216782999999
ACH-000293,-1.72208248088
ACH-000294,-1.3670494053600002
ACH-000295,-1.4643444057600001
ACH-000296,-1.0064898716500001
ACH-000302,-0.945385469628
ACH-000304,-1.3009534705399999
ACH-000307,-1.3141583667799999
ACH-000308,-1.24056116142
ACH-000310,-1.223862019
ACH-000311,-1.1471409424299999
ACH-000312,-1.30840556048
ACH-000315,-1.4750099871399998
ACH-000316,-1.1698165828799998
ACH-000317,-1.63408126527
ACH-000318,-1.4223536472100002
ACH-000319,-1.41674676641
ACH-000320,-0.9900606744470001
ACH-000322,-1.3523175031
ACH-000323,-0.7653045643999999
ACH-000324,-1.1206709858200001
ACH-000329,-1.3211250025499999
ACH-000330,-1.29362574494
ACH-000331,-1.15033303843
ACH-000332,-1.13029822215
ACH-000334,-0.8392872559219999
ACH-000335,-1.2810839472700002
ACH-000336,-1.42399048424
ACH-000337,-1.32020888884
ACH-000339,-1.0042365744700001
ACH-000341,-1.06644073155
ACH-000348,-1.44480695461
ACH-000350,-0.779690765042
