,TUBGCP6 (85378)
ACH-000004,-0.562149850899
ACH-000007,-0.644387138808
ACH-000009,-0.665190828438
ACH-000011,-0.844688363584
ACH-000012,-0.8239089734839999
ACH-000013,-0.8045276100290001
ACH-000014,-0.44813120344499996
ACH-000015,-0.6846248015749999
ACH-000017,-0.552474260047
ACH-000018,-0.44476641334899997
ACH-000019,-1.23562619195
ACH-000021,-0.9613883886929999
ACH-000022,-0.898269276248
ACH-000025,-0.644633005915
ACH-000028,-1.00298808331
ACH-000030,-0.982683846766
ACH-000035,-0.9193930611839999
ACH-000036,-0.963327160142
ACH-000037,-0.860026841044
ACH-000039,-0.8058366467929999
ACH-000040,-0.898648851073
ACH-000041,-0.631294545972
ACH-000042,-1.06734254378
ACH-000045,-0.7015463768119999
ACH-000047,-0.8463316815009999
ACH-000052,-0.7705487266600001
ACH-000053,-0.7048566617049999
ACH-000054,-0.732869186197
ACH-000055,-0.9667346461849999
ACH-000060,-0.9577786022660001
ACH-000067,-0.9340003778389999
ACH-000070,-1.01810650987
ACH-000075,-0.961627982645
ACH-000078,-0.915389096789
ACH-000082,-0.969737993958
ACH-000085,-0.8180973892290001
ACH-000086,-0.753502216934
ACH-000087,-0.715184728333
ACH-000092,-0.750646526203
ACH-000095,-0.641195864283
ACH-000097,-0.837209955331
ACH-000098,-0.8404510785789999
ACH-000099,-0.9048712863420001
ACH-000108,-0.917585734778
ACH-000113,-0.58171596331
ACH-000115,-1.3755796837999998
ACH-000116,-0.809807943963
ACH-000118,-0.9390074003799999
ACH-000120,-0.749219348592
ACH-000123,-0.7824071611210001
ACH-000127,-0.7248954731899999
ACH-000128,-0.72771843485
ACH-000132,-0.753096087386
ACH-000133,-1.1541762538200002
ACH-000137,-0.7376554546080001
ACH-000138,-0.6201265187830001
ACH-000142,-0.7751468113009999
ACH-000143,-0.638007187061
ACH-000146,-0.536722179832
ACH-000148,-0.45436062908200003
ACH-000150,-0.8936008917749999
ACH-000152,-0.627474352142
ACH-000153,-0.621964532011
ACH-000159,-0.792327556632
ACH-000160,-0.541633463619
ACH-000163,-0.769344570294
ACH-000167,-0.9332753471590001
ACH-000168,-0.740418184136
ACH-000169,-0.9072269575399999
ACH-000178,-0.664853604479
ACH-000182,-0.8031495338169999
ACH-000183,-0.8082149140129999
ACH-000188,-0.907307454443
ACH-000189,-0.9219231666969999
ACH-000190,-0.9260291074420001
ACH-000198,-0.887395575946
ACH-000204,-0.428946652983
ACH-000206,-0.971937536648
ACH-000207,-0.622356384307
ACH-000211,-0.852039981397
ACH-000215,-0.959373657383
ACH-000221,-0.848018313808
ACH-000222,-0.749136778527
ACH-000223,-0.828163304684
ACH-000226,-0.598709692394
ACH-000227,-0.687372342005
ACH-000228,-1.0334734879799998
ACH-000231,-0.68234543236
ACH-000232,-0.7497779422490001
ACH-000233,-0.596135908912
ACH-000234,-0.5041769614230001
ACH-000235,-0.7746342977480001
ACH-000237,-1.14185632831
ACH-000238,-0.7280630131550001
ACH-000243,-0.878766814792
ACH-000244,-0.608933962578
ACH-000246,-0.93843531979
ACH-000248,-0.94771748123
ACH-000250,-0.9368316813200002
ACH-000251,-0.8468130280589999
ACH-000253,-0.649101932117
ACH-000255,-0.631690669583
ACH-000256,-1.2528443207200002
ACH-000257,-0.867739146667
ACH-000258,-1.7898995938799998
ACH-000259,-0.7221383168880001
ACH-000260,-1.0365343959
ACH-000261,-0.836354654279
ACH-000262,-0.39969668916699996
ACH-000263,-1.05641821615
ACH-000264,-0.934873436208
ACH-000265,-0.6971779488619999
ACH-000266,-0.666024754858
ACH-000272,-0.627143193247
ACH-000273,-0.7587178784180001
ACH-000274,-0.609986896595
ACH-000277,-0.5737157075770001
ACH-000278,-1.06158008585
ACH-000279,-0.7334547610940001
ACH-000280,-0.6894437306640001
ACH-000281,-0.589308794037
ACH-000288,-1.07621495096
ACH-000291,-0.892076488458
ACH-000293,-1.03701213329
ACH-000294,-0.669459989918
ACH-000295,-0.7655545132350001
ACH-000296,-0.775254144003
ACH-000302,-0.8205770089409999
ACH-000304,-0.6549129787669999
ACH-000307,-0.49628854004600004
ACH-000308,-0.963030105024
ACH-000310,-0.986576373588
ACH-000311,-1.24247474526
ACH-000312,-0.7169774295829999
ACH-000315,-1.1480124886399998
ACH-000316,-0.5788948060419999
ACH-000317,-0.485125009318
ACH-000318,-0.556644077121
ACH-000319,-0.772856496471
ACH-000320,-0.7894320387809999
ACH-000322,-0.945737136352
ACH-000323,-0.6648860791910001
ACH-000324,-0.534156793274
ACH-000329,-0.905959147092
ACH-000330,-0.943993890686
ACH-000331,-0.892059231707
ACH-000332,-0.737036945394
ACH-000334,-0.904243495095
ACH-000335,-0.5782873843249999
ACH-000336,-0.7973162863950001
ACH-000337,-0.8332504459550001
ACH-000339,-0.776827606418
ACH-000341,-1.23349987002
ACH-000348,-0.883630411246
ACH-000350,-0.8124259190399999
ACH-000352,-0.712573894589
ACH-000356,-0.7932319200040001
ACH-000361,-0.309728111649
ACH-000362,-0.703806046362
ACH-000363,-0.707513401119
ACH-000364,-0.566891573403
ACH-000365,-0.7610963668549999
ACH-000366,-0.844303661289
ACH-000368,-0.919132500794
ACH-000374,-1.0993993065899998
ACH-000375,-0.979556308558
ACH-000376,-0.710299862484
ACH-000381,-0.892829041414
ACH-000383,-0.477947446061
ACH-000387,-0.6410095654110001
ACH-000389,-0.654296739786
ACH-000390,-1.04426250709
ACH-000393,-0.8836433266570001
ACH-000395,-0.911359707642
ACH-000397,-0.763238660826
ACH-000401,-0.662468171055
ACH-000402,-0.726984915034
ACH-000403,-0.91231954016
ACH-000404,-0.7819981958390001
ACH-000406,-0.937332432006
ACH-000407,-0.789740425546
ACH-000408,-1.24574694216
ACH-000410,-0.906562309393
