,RPL37A (6168)
ACH-000004,-0.8665359011210001
ACH-000007,-1.57340237563
ACH-000009,-1.14471000338
ACH-000011,-1.0553547522600002
ACH-000012,-1.12600221578
ACH-000013,-1.0755578902200003
ACH-000014,-1.12681817513
ACH-000015,-1.07788554644
ACH-000017,-0.7691062538210001
ACH-000018,-1.68147539847
ACH-000019,-1.2982196987899999
ACH-000021,-1.15386568531
ACH-000022,-1.01352430221
ACH-000025,-1.21339795639
ACH-000028,-1.13069191347
ACH-000030,-1.18425084183
ACH-000035,-0.713547648941
ACH-000036,-1.41035427861
ACH-000037,-1.03505544514
ACH-000039,-0.894608457009
ACH-000040,-1.36495896711
ACH-000041,-1.08325277724
ACH-000042,-1.13271193638
ACH-000045,-1.02471211577
ACH-000047,-1.29084481032
ACH-000052,-1.42357518296
ACH-000053,-1.07387378624
ACH-000054,-1.4421641366
ACH-000055,-1.21363185212
ACH-000060,-1.1364797450700002
ACH-000067,-1.28993958061
ACH-000070,-1.3867012934099998
ACH-000075,-1.48087603752
ACH-000078,-1.1262700007200002
ACH-000082,-1.38729126782
ACH-000085,-1.114522243
ACH-000086,-1.14842494127
ACH-000087,-1.04675850341
ACH-000092,-1.19792650967
ACH-000095,-1.230600699
ACH-000097,-1.3656863560499999
ACH-000098,-1.1504516036299999
ACH-000099,-0.820462100405
ACH-000108,-1.04180633515
ACH-000113,-1.25900067689
ACH-000115,-0.853553336694
ACH-000116,-1.1137616370299999
ACH-000118,-1.11951952659
ACH-000120,-1.21723582768
ACH-000123,-1.1720900189899999
ACH-000127,-1.14229773451
ACH-000128,-1.17139101009
ACH-000132,-1.36265440266
ACH-000133,-1.32902778942
ACH-000137,-1.11978924679
ACH-000138,-1.0731146978100001
ACH-000142,-0.884711119181
ACH-000143,-1.0617724877399999
ACH-000146,-1.2949103317100001
ACH-000148,-1.2052693980700002
ACH-000150,-0.997165517838
ACH-000152,-1.4434381729899999
ACH-000153,-1.0421103960299998
ACH-000159,-1.3625818442500002
ACH-000160,-1.2897612320899998
ACH-000163,-1.5438681720200003
ACH-000167,-0.6432993984309999
ACH-000168,-1.08995242675
ACH-000169,-1.07318873244
ACH-000178,-1.2472873021200002
ACH-000182,-1.04982180482
ACH-000183,-1.17256411472
ACH-000188,-1.3447698112
ACH-000189,-1.68690347456
ACH-000190,-0.790557904549
ACH-000198,-1.28117909052
ACH-000204,-1.42892260843
ACH-000206,-0.930034511388
ACH-000207,-1.3541116924399998
ACH-000211,-1.4812359131200001
ACH-000215,-1.22469325991
ACH-000221,-1.1638118835100002
ACH-000222,-1.5071211030200002
ACH-000223,-0.752965769862
ACH-000226,-1.1501724702200002
ACH-000227,-1.57110884351
ACH-000228,-0.898625552809
ACH-000231,-1.48370875868
ACH-000232,-1.15981215646
ACH-000233,-1.12786065421
ACH-000234,-1.45069794439
ACH-000235,-1.06943157878
ACH-000237,-1.2156715105299998
ACH-000238,-0.926801301904
ACH-000243,-0.880885500122
ACH-000244,-1.11969363608
ACH-000246,-1.0065455350799999
ACH-000248,-1.19081367595
ACH-000250,-1.44914977403
ACH-000251,-1.16201186065
ACH-000253,-1.3335296996200001
ACH-000255,-1.1145178858
ACH-000256,-1.07638851946
ACH-000257,-1.1432667274600001
ACH-000258,-1.51926096556
ACH-000259,-1.05421155332
ACH-000260,-0.829258489778
ACH-000261,-1.10597598157
ACH-000262,-0.767910113803
ACH-000263,-1.1119496950499999
ACH-000264,-1.09460742551
ACH-000265,-0.9955971138899999
ACH-000266,-1.2397647136
ACH-000272,-1.45099456123
ACH-000273,-1.2970931104999999
ACH-000274,-1.4062663701499998
ACH-000277,-0.6920380157800001
ACH-000278,-1.03807736935
ACH-000279,-0.6763040074519999
ACH-000280,-1.36344494935
ACH-000281,-1.08801316567
ACH-000288,-1.34999568389
ACH-000291,-1.5113307296599998
ACH-000293,-1.1854958421700001
ACH-000294,-0.868710505764
ACH-000295,-1.41195055929
ACH-000296,-1.00820191167
ACH-000302,-1.07366911601
ACH-000304,-1.02617884898
ACH-000307,-1.08819515073
ACH-000308,-1.3606588666
ACH-000310,-1.39311212931
ACH-000311,-1.10963199385
ACH-000312,-1.1309295963600001
ACH-000315,-0.711215626059
ACH-000316,-1.31382787904
ACH-000317,-0.5436640722280001
ACH-000318,-1.0516640436799998
ACH-000319,-1.1736314038200002
ACH-000320,-1.0800968832100002
ACH-000322,-1.13733860373
ACH-000323,-1.07960034366
ACH-000324,-1.25086516482
ACH-000329,-1.8120590283700002
ACH-000330,-0.949949338226
ACH-000331,-0.9162042114700002
ACH-000332,-1.1775146731100001
ACH-000334,-1.20662232404
ACH-000335,-1.2947678777200002
ACH-000336,-1.20236690916
ACH-000337,-1.0473150783399998
ACH-000339,-1.05362377256
ACH-000341,-1.6502621024700002
ACH-000348,-1.13302230377
ACH-000350,-1.12217518137
ACH-000352,-1.0491922365100002
ACH-000356,-0.870326459243
ACH-000361,-1.07648065505
ACH-000362,-1.15325820542
ACH-000363,-1.17613132007
ACH-000364,-1.1781139409999999
ACH-000365,-1.14183052376
ACH-000366,-1.1534446227200001
ACH-000368,-1.47987494702
ACH-000374,-0.8153346394390001
ACH-000375,-1.00583887044
ACH-000376,-1.19988437268
ACH-000381,-0.899699725554
ACH-000383,-1.4112212796
ACH-000387,-0.944340355301
ACH-000389,-1.57375913968
ACH-000390,-1.09537679206
ACH-000393,-1.22921818971
ACH-000395,-1.08520690039
ACH-000397,-1.07572860727
ACH-000401,-0.941592705017
ACH-000402,-1.29964989919
ACH-000403,-1.33112902995
ACH-000404,-1.3358260371
ACH-000406,-1.10718193782
ACH-000407,-1.5705278438699999
ACH-000408,-0.839401800922
ACH-000410,-1.09255165939
ACH-000411,-1.19685132235
ACH-000414,-1.0336832364200002
ACH-000415,-1.07171758296
ACH-000416,-1.18371330906
ACH-000420,-1.06541252324
ACH-000421,-1.07623276463
ACH-000424,-1.3131659368000002
ACH-000425,-0.667493968866
ACH-000426,-1.0260348319700001
ACH-000427,-1.2665235804600001
ACH-000433,-1.21512636977
ACH-000436,-1.50148260928
ACH-000444,-1.3152055456899998
ACH-000445,-1.2643645859700001
ACH-000448,-1.40582054167
ACH-000450,-1.18244216991
ACH-000452,-1.09389314336
ACH-000454,-0.823235846803
ACH-000458,-1.36018739288
ACH-000459,-0.95308947964
ACH-000460,-1.04300049404
ACH-000461,-1.06528446758
ACH-000463,-1.18831890059
ACH-000464,-0.928556141872
ACH-000466,-1.00086036749
ACH-000467,-1.26757220014
ACH-000468,-1.2995730347
ACH-000469,-1.49846788157
ACH-000470,-1.04795851546
ACH-000471,-1.26559872109
ACH-000472,-1.2081997033399998
ACH-000473,-1.20396214336
ACH-000475,-1.29804532855
ACH-000476,-1.3027950415
ACH-000477,-0.928516203498
ACH-000480,-1.32729292748
ACH-000481,-0.9278151643170001
ACH-000483,-0.929509515341
ACH-000484,-1.1079296350799999
ACH-000485,-1.52304353826
ACH-000486,-1.07862172797
ACH-000487,-1.0461312093600001
ACH-000488,-1.16796850323
ACH-000490,-1.41188975685
ACH-000491,-1.29939451077
ACH-000495,-1.2976105545899999
ACH-000496,-0.9805978257269999
ACH-000499,-1.14898990115
ACH-000500,-0.377284100174
ACH-000502,-0.992053430321
ACH-000503,-1.34233723451
ACH-000505,-1.27104176732
ACH-000507,-1.10057921012
ACH-000510,-1.53295900131
ACH-000511,-0.9803660669069999
ACH-000512,-0.8187934233759999
ACH-000516,-1.16585701355
ACH-000517,-1.0337517813700001
ACH-000518,-1.04063999687
ACH-000520,-1.04502797062
ACH-000521,-1.19257606147
ACH-000522,-1.18321956499
ACH-000524,-1.08458441862
ACH-000527,-0.968406423413
ACH-000528,-1.0571344642899998
ACH-000537,-1.41701744326
ACH-000541,-1.33850429747
ACH-000542,-0.91876860073
ACH-000544,-1.34916760038
ACH-000545,-1.63160204381
ACH-000547,-1.02131619722
ACH-000548,-1.2155816156700001
ACH-000549,-1.05587847204
ACH-000550,-1.4175919239399999
ACH-000552,-1.3026725190000001
ACH-000556,-1.4486540265399999
ACH-000557,-1.1419366824600001
ACH-000570,-1.2860698013299998
ACH-000571,-1.04968013852
ACH-000573,-1.07680462227
ACH-000576,-0.970021757191
ACH-000580,-0.870253055955
ACH-000584,-1.3610608015999999
ACH-000585,-1.33009645627
ACH-000588,-1.05239374903
ACH-000589,-0.8843440082780001
ACH-000591,-1.40117181481
ACH-000593,-1.43795360118
ACH-000600,-1.47532072128
ACH-000601,-0.823419104036
ACH-000604,-1.17466719331
ACH-000605,-1.0870965352700002
ACH-000606,-1.17881345421
ACH-000608,-1.26094105759
ACH-000614,-1.01479469339
ACH-000616,-1.44441371001
ACH-000618,-1.00146324927
ACH-000619,-1.1030954876899999
ACH-000620,-1.0287269743
ACH-000621,-1.1614052909
ACH-000622,-1.21884682656
ACH-000623,-1.3196304244200001
ACH-000624,-1.20931317067
ACH-000627,-1.1783050785
ACH-000630,-1.2909124779999999
ACH-000632,-1.10717085094
ACH-000633,-1.1624806828899998
ACH-000637,-1.1843368188799999
ACH-000638,-1.17933764699
ACH-000646,-1.20529824849
ACH-000647,-1.6204760994499998
ACH-000648,-1.23281740353
ACH-000649,-1.16219930609
ACH-000651,-1.08194708052
ACH-000652,-1.1408945314399999
ACH-000653,-1.2060409758600001
ACH-000657,-1.17048305827
ACH-000658,-0.959400995026
ACH-000661,-1.12757099864
ACH-000662,-1.28321303934
ACH-000663,-1.4484163082600001
ACH-000665,-1.31157921359
ACH-000671,-0.871088815917
ACH-000673,-1.05532279662
ACH-000676,-1.2247031444399998
ACH-000677,-1.28364961715
ACH-000681,-1.16928608351
ACH-000682,-1.17293297551
ACH-000683,-1.18090266968
ACH-000684,-1.03170921292
ACH-000688,-1.15526295785
ACH-000693,-1.3241648020999999
ACH-000694,-1.07787288309
ACH-000695,-1.6079764783500001
ACH-000696,-1.14961663589
ACH-000697,-1.16184807527
ACH-000699,-1.20008898291
ACH-000701,-1.12282664685
ACH-000706,-1.2828986409
ACH-000711,-1.0596554839799999
ACH-000713,-1.32805530622
ACH-000714,-0.8976552211859999
ACH-000718,-1.45644264614
ACH-000720,-1.2269511072100001
ACH-000721,-1.3931217134600002
ACH-000724,-1.4841574776700002
ACH-000725,-1.8096783639400003
ACH-000732,-1.1639881407100001
ACH-000734,-1.1403114427
ACH-000735,-1.0680610000700002
ACH-000736,-1.1251176540999999
ACH-000738,-1.27835153069
ACH-000746,-1.1157094778399999
ACH-000747,-1.1715194746200002
ACH-000748,-1.05041179449
ACH-000753,-1.0269386088899999
ACH-000756,-1.29776125916
ACH-000757,-1.0044175907100001
ACH-000758,-1.40567864678
ACH-000760,-1.06219453582
ACH-000763,-1.3624477994100002
ACH-000764,-1.1840224284799998
ACH-000765,-0.917596057282
ACH-000766,-1.12858577523
ACH-000767,-1.36458048444
ACH-000768,-1.20340634712
ACH-000769,-1.06745319304
ACH-000770,-1.0666085186799998
ACH-000771,-0.8346885354960001
ACH-000773,-1.23825601478
ACH-000776,-1.00056535247
ACH-000777,-1.28894489984
ACH-000778,-1.14488868786
ACH-000781,-1.17717829262
