,FN3K (64122)
ACH-000445,-0.322131026235
ACH-000448,0.010980045523299998
ACH-000450,0.05394680241230001
ACH-000452,-0.186137433468
ACH-000454,0.184281499697
ACH-000458,-0.218251287372
ACH-000459,-0.0122311639539
ACH-000460,-0.154582047669
ACH-000461,-0.16016016638299999
ACH-000463,-0.07308759210739998
ACH-000464,-0.172383607463
ACH-000466,0.105756521122
ACH-000467,-0.157702461051
ACH-000468,-0.184891880781
ACH-000469,-0.11694118185699999
ACH-000470,-0.440893235452
ACH-000471,-0.121238228917
ACH-000472,-0.0906365009897
ACH-000473,-0.0861472806633
ACH-000475,-0.0742557614223
ACH-000476,-0.0839629497543
ACH-000477,-0.08634191767449999
ACH-000480,-0.253722961115
ACH-000481,-0.07074730413939999
ACH-000483,-0.134399577258
ACH-000484,0.252181875992
ACH-000485,-0.094955460128
ACH-000486,-0.0197063108587
ACH-000487,-0.05010247104209999
ACH-000488,-0.186275205781
ACH-000490,-0.18415510592300002
ACH-000491,-0.20962003927099998
ACH-000495,-0.35415787543099997
ACH-000496,-0.124369291668
ACH-000499,0.309738207527
ACH-000500,-1.15642864704
ACH-000502,-0.025604844993500003
ACH-000503,0.021940179353099998
ACH-000505,0.0215333177969
ACH-000507,-0.00131451782893
ACH-000510,-0.09218289251430001
ACH-000511,-0.0991796863085
ACH-000512,0.0459130464047
ACH-000516,-0.07011819042439998
ACH-000517,-0.260638948118
ACH-000518,-0.061428734426
ACH-000520,-0.236136302119
ACH-000521,0.0169079312952
ACH-000522,0.0514594459379
ACH-000524,-0.07835944985610001
ACH-000527,-0.06369954902990001
ACH-000528,-0.0826988524657
ACH-000537,-0.128873674288
ACH-000541,-0.09365787912260001
ACH-000542,-0.0679717236534
ACH-000544,0.185271633836
ACH-000545,-0.0304411081929
ACH-000547,-0.0408677995127
ACH-000548,-0.09948487080679999
ACH-000549,-0.130322592698
ACH-000550,-0.0122126852029
ACH-000552,-0.190968396469
ACH-000556,-0.188984969025
ACH-000557,-0.161716771702
ACH-000570,-0.267852251388
ACH-000571,-0.160632378801
ACH-000573,-0.07495816800630001
ACH-000576,-0.0162438171515
ACH-000580,-0.364953864563
ACH-000584,-0.000100946490743
ACH-000585,-0.0950949374202
ACH-000588,-0.00926735351934
ACH-000589,-0.020253871945099998
ACH-000591,-0.151926122047
ACH-000593,-0.13481952208599998
ACH-000600,0.0028426405888399998
ACH-000601,-0.08019725926289999
ACH-000604,-0.0322931234894
ACH-000605,-0.109322433242
ACH-000606,-0.13760275339199998
ACH-000608,-0.236566913439
ACH-000614,-0.043701601477199994
ACH-000616,-0.24402542336599997
ACH-000618,-0.14797935394099998
ACH-000619,-0.168126085004
ACH-000620,-0.009184469713139999
ACH-000621,-0.309376994318
ACH-000622,-0.160348213995
ACH-000623,-0.131840831791
ACH-000624,-0.144444819281
ACH-000627,-0.163951159974
ACH-000630,-0.10572888172
ACH-000632,-0.0611212889143
ACH-000633,-0.068818469112
ACH-000637,-0.0623326917186
ACH-000638,-0.17499513483399998
ACH-000646,-0.315822054452
ACH-000647,-0.109260964814
ACH-000648,0.011010265347500001
ACH-000649,-0.11668970283800001
ACH-000651,-0.20520096153499998
ACH-000652,-0.14529706554400001
ACH-000653,-0.24787232371800003
ACH-000657,-0.147572288089
ACH-000658,-0.146937960322
ACH-000661,0.162426531269
ACH-000662,0.04622309555819999
ACH-000663,-0.210736653739
ACH-000665,-0.0979437106153
ACH-000671,0.00234433616753
ACH-000673,-0.102401517951
ACH-000676,-0.198712346597
ACH-000677,0.018671266594099997
ACH-000681,-0.0409709728676
ACH-000682,-0.181849900028
ACH-000683,-0.0969705668104
ACH-000684,-0.0864120370638
ACH-000688,-0.149468529689
ACH-000693,-0.060070920524900005
ACH-000694,-0.13502528925899998
ACH-000695,-0.373871243573
ACH-000696,-0.148559314723
ACH-000697,-0.141509218792
ACH-000699,-0.01873462514
ACH-000701,-0.0148874084438
ACH-000706,-0.0466509025835
ACH-000711,-0.0947376434836
ACH-000713,-0.09930197540710001
ACH-000714,0.19672806329300002
ACH-000718,-0.244349164521
ACH-000720,-0.11370165565899999
ACH-000721,-0.25619968676800003
ACH-000724,0.0469287269379
ACH-000725,-0.0852629858344
ACH-000732,-0.0575986043414
ACH-000734,0.0250893513473
ACH-000735,-0.171957777156
ACH-000736,0.00216362924694
ACH-000738,-0.148509090313
ACH-000746,-0.0700356116436
ACH-000747,-0.08436694488739999
ACH-000748,-0.162159276966
ACH-000753,-0.10616932524700001
ACH-000756,-0.098039356797
ACH-000757,-0.08960041478260002
ACH-000758,0.019700780007
ACH-000760,-0.162014587026
ACH-000763,-0.136429079106
ACH-000764,0.127074463885
ACH-000765,-0.0240291386031
ACH-000766,-0.200859729609
ACH-000767,-0.261382789625
ACH-000768,-0.163945126834
ACH-000769,-0.231914064345
ACH-000770,-0.0695388288974
ACH-000771,-0.153661885877
ACH-000773,0.046107163524900005
ACH-000776,0.00526640304785
ACH-000777,-0.126702242772
ACH-000778,-0.134009180224
ACH-000781,-0.023339152012099997
ACH-000782,-0.19233806550000002
ACH-000783,-0.224242633492
ACH-000784,-0.0877108130195
ACH-000785,-0.0409218761892
ACH-000787,-0.0595444188686
ACH-000788,-0.0780406168331
ACH-000791,-0.08787200393089999
ACH-000792,-0.11746224160499999
ACH-000794,-0.14545255459
ACH-000796,-0.14258091948899998
ACH-000799,-0.11853808428099999
ACH-000800,-0.381814171056
ACH-000802,-0.173439829896
ACH-000804,0.143611248582
ACH-000805,-0.30937741829
ACH-000809,-0.134558927371
ACH-000810,-0.130947070387
ACH-000811,-0.048338311105399996
ACH-000817,0.0015443996008299998
ACH-000819,-0.0762700909642
ACH-000820,0.182399892033
ACH-000821,-0.136308278597
ACH-000822,-0.17208051910100003
ACH-000823,-0.152429177945
ACH-000824,-0.0831802250226
ACH-000827,-0.08036585615189999
ACH-000829,-0.178651978007
ACH-000831,-0.0277975031362
ACH-000832,0.0636480363992
ACH-000833,-0.0922760168471
ACH-000834,-0.157937880611
ACH-000835,-0.11429305627599999
ACH-000836,0.00727980168021
ACH-000837,-0.004295026069970001
ACH-000838,0.0405326043583
ACH-000839,-0.164753053822
ACH-000840,-0.218922666237
ACH-000841,0.014566517698899998
ACH-000843,-0.143548644294
ACH-000846,-0.218828567903
ACH-000847,-0.145317399787
ACH-000848,0.0677618048553
ACH-000849,-1.64757103405e-05
ACH-000851,-0.0923061653195
ACH-000855,-0.204722340997
ACH-000856,-0.200494636575
ACH-000858,-0.127494721974
ACH-000859,-0.253961662204
ACH-000861,-0.0792643900823
ACH-000862,-0.266085500453
ACH-000865,-0.077284166125
ACH-000866,-0.12638992602
ACH-000867,-0.06472425944810001
ACH-000869,-0.245085308454
ACH-000872,-0.0920420206271
ACH-000873,-0.116104770101
ACH-000876,-0.0756107191013
ACH-000878,0.225919619671
ACH-000880,-0.09656561299339998
ACH-000881,-0.05014187104040001
ACH-000882,-0.11637487559599999
ACH-000884,-0.09364832758120001
ACH-000885,-0.0682632519611
ACH-000887,-0.128711973674
ACH-000888,-0.08935940695419999
ACH-000889,0.0388769697931
ACH-000890,-0.152896293815
ACH-000896,-0.016601635690799997
ACH-000898,-0.160707057061
ACH-000900,-0.0951019289443
ACH-000901,-0.126826774241
ACH-000905,-0.011647709252500001
ACH-000906,-0.0549026538886
ACH-000907,-0.0966612182253
ACH-000910,-0.0476158223152
ACH-000911,-0.119466016776
ACH-000912,-0.0313182874186
ACH-000913,-0.12337685987199999
ACH-000915,-0.0959552999804
ACH-000916,-0.0671207244169
ACH-000917,-0.126936989407
ACH-000921,-0.11885255532
ACH-000924,-0.117099176464
ACH-000926,-0.0660109534422
ACH-000928,0.0150400809423
ACH-000929,0.07694611115710001
ACH-000932,-0.0900431614375
ACH-000935,0.00323580764534
ACH-000936,0.0682032388338
ACH-000937,-0.153453220788
ACH-000938,-0.049717945750699995
ACH-000939,0.125042897592
ACH-000941,0.04481966399230001
ACH-000943,-0.0765178703923
ACH-000946,-0.104663067348
ACH-000947,-0.239642344412
ACH-000948,-0.033952947807299995
ACH-000950,-0.0614856185647
ACH-000953,-0.195475161389
ACH-000957,-0.036995990352
ACH-000958,0.0331224147635
ACH-000960,-0.100639971505
ACH-000963,-0.10839391531999999
ACH-000968,-0.202672040354
ACH-000969,0.0196841431922
ACH-000973,-0.12230016810699999
ACH-000974,-0.153930562
ACH-000975,-0.179510015938
ACH-000976,-0.051554208994000005
ACH-000978,0.102298548099
ACH-000980,0.007405672850149999
ACH-000984,0.020179021077199998
ACH-000986,0.226117620465
ACH-000988,-0.028260217788
ACH-000993,0.0711226060416
ACH-000994,-0.298652848129
ACH-000996,-0.0929456525142
ACH-001001,-0.153039855045
ACH-001020,-0.0425567315085
ACH-001028,-0.20392221592999998
ACH-001031,0.012382048734
ACH-001038,-0.08037131907839999
ACH-001048,-0.17508529853399998
ACH-001050,-0.054243914921199995
ACH-001053,-0.358599602305
ACH-001054,0.0630585475467
ACH-001061,-0.146920515203
ACH-001067,-0.218624213716
ACH-001075,-0.35528143776
ACH-001096,-0.28097129551100003
ACH-001128,-0.130206566714
ACH-001134,-0.09567861087230001
ACH-001151,-0.185595994326
ACH-001163,-0.0823472007068
ACH-001164,0.10599017049699999
ACH-001173,-0.149526702166
ACH-001183,-0.031480463408900004
ACH-001184,-0.362670551864
ACH-001190,-0.11446626612199999
ACH-001192,-0.261527962999
ACH-001193,-0.12450625552899999
ACH-001196,-0.18488596093600002
ACH-001197,-0.585237711587
ACH-001205,0.07777817118739999
ACH-001211,0.233673184945
ACH-001212,-0.190837799646
ACH-001228,-0.163821717948
ACH-001232,-0.322136515456
ACH-001239,-0.20437206874299998
ACH-001274,0.05944157919509999
ACH-001275,0.04698876869580001
ACH-001277,-0.16803874272999997
ACH-001278,-0.242988555546
ACH-001280,-0.028424590586599997
ACH-001283,0.0532859392606
ACH-001289,-0.248184768147
ACH-001295,-0.11843882181500001
ACH-001300,-0.107687137096
ACH-001301,-0.189049676631
ACH-001302,-0.32472763291400003
ACH-001303,-0.0722681748845
ACH-001306,-0.0432851901671
ACH-001318,-0.0224993452701
ACH-001322,-0.16859740135899998
ACH-001328,-0.253988138945
ACH-001332,-0.315598341228
ACH-001333,0.316845244515
ACH-001336,-0.11274689989700001
ACH-001340,-0.218689181593
ACH-001346,-0.06988000237019999
ACH-001353,-0.16814959512299998
ACH-001354,0.182295465343
ACH-001367,-0.202718147733
ACH-001368,-0.118443449346
ACH-001374,-0.282773562983
ACH-001375,-0.0340207419845
ACH-001377,0.00302691210483
ACH-001380,-0.122109204262
ACH-001391,-0.0721265812018
ACH-001407,-0.00355970438387
ACH-001408,-0.255788091309
ACH-001413,-0.05780554971869999
ACH-001430,-0.13500338315500002
ACH-001431,0.0678976170322
ACH-001450,-0.144487042876
ACH-001496,-0.0989908328844
ACH-001500,-0.0137949339616
ACH-001521,-0.039473718019699996
ACH-001523,-0.0681245374643
ACH-001532,-0.20748158534400002
ACH-001536,-0.12057158681199999
ACH-001550,-0.259056932788
ACH-001552,-0.289332441266
ACH-001554,-0.198480679197
ACH-001645,-0.041887822166599996
ACH-001654,-0.255740886785
ACH-001715,0.0454679317643
ACH-001735,-0.149045832901
ACH-001736,-0.205424087066
ACH-001737,-0.419823781596
ACH-001740,0.00516750388577
ACH-001745,-0.07707133691279999
ACH-001750,-0.0719949559409
ACH-001765,0.0103498514312
ACH-001956,-0.160163649332
ACH-001957,-0.253886482855
