,GRIN3B (116444)
ACH-000233,-0.07536372244339999
ACH-000234,-0.12331276137599999
ACH-000235,-0.23238510069499999
ACH-000237,-0.07353107613439999
ACH-000238,0.0779580099549
ACH-000243,-0.0142568581833
ACH-000244,-0.13479170485300002
ACH-000246,-0.370475214225
ACH-000248,-0.10164400591499999
ACH-000250,-0.177098059339
ACH-000251,0.0212873676579
ACH-000253,-0.14167557157299998
ACH-000255,0.048535918462
ACH-000256,0.05017835879509999
ACH-000257,-0.470316715714
ACH-000258,0.317370867568
ACH-000259,-0.11929017396700001
ACH-000260,-0.225379239824
ACH-000261,-0.0507488245192
ACH-000262,-0.038078158275300006
ACH-000263,-0.11683317847300001
ACH-000264,-0.0312938843567
ACH-000265,-0.09622393337349999
ACH-000266,-0.16845879282600001
ACH-000272,-0.062795472884
ACH-000273,-0.199492848288
ACH-000274,-0.25197936543099997
ACH-000277,-0.197293996031
ACH-000278,-0.246711279982
ACH-000279,-0.111938098224
ACH-000280,-0.30794307141399996
ACH-000281,-0.0367755129993
ACH-000288,-0.0415550206959
ACH-000291,-0.21171754768800002
ACH-000293,-0.258762766633
ACH-000294,-0.270070558613
ACH-000295,-0.348250126837
ACH-000296,-0.0912158303665
ACH-000302,-0.10938068321599999
ACH-000304,0.269673321066
ACH-000307,-0.172578400775
ACH-000308,-0.0960898865269
ACH-000310,0.020923814486900002
ACH-000311,-0.061984850736
ACH-000312,0.0770286020101
ACH-000315,0.170928379393
ACH-000316,-0.365738918473
ACH-000317,-0.043491778291999995
ACH-000318,-0.011589451714299998
ACH-000319,-0.06623350277819999
ACH-000320,0.10830565264
ACH-000322,-0.0221984611779
ACH-000323,0.0683553971393
ACH-000324,-0.152778464202
ACH-000329,-0.10924286754000001
ACH-000330,-0.206893366454
ACH-000331,0.019055564160500003
ACH-000332,-0.0630992861279
ACH-000334,0.0617699297796
ACH-000335,-0.0817485182263
ACH-000336,-0.027383034318
ACH-000337,-0.128241533992
ACH-000339,-0.128536740697
ACH-000341,-0.32259855539500004
ACH-000348,-0.10140636432399999
ACH-000350,-0.0572483885876
ACH-000352,-0.0982317618735
ACH-000356,-0.143955292406
ACH-000361,-0.09139629112139999
ACH-000362,-0.096944732427
ACH-000363,-0.224342365484
ACH-000364,-0.09321760474230001
ACH-000365,-0.07515734847910001
ACH-000366,-0.293294954688
ACH-000368,-0.056699074026199996
ACH-000374,-0.122136807571
ACH-000375,-0.0499620706348
ACH-000376,-0.0007426694580299999
ACH-000381,-0.134590728664
ACH-000383,-0.10650678495100001
ACH-000387,0.0223553458206
ACH-000389,-0.18605610021400001
ACH-000390,-0.121391352294
ACH-000393,-0.280892556039
ACH-000395,0.0760453004555
ACH-000397,-0.033537181590299996
ACH-000401,-0.18135484905000002
ACH-000402,-0.378962405916
ACH-000403,-0.200894769753
ACH-000404,-0.15893200360200002
ACH-000406,-0.0312849798533
ACH-000407,-0.24995105494800002
ACH-000408,-0.061696017105
ACH-000410,-0.0329922112346
ACH-000411,-0.24048921426199998
ACH-000414,-0.053707919051900005
ACH-000415,-0.0420591189259
ACH-000416,-0.11410060987
ACH-000420,-0.41886294146999997
ACH-000421,-0.156014717116
ACH-000424,-0.0623095398841
ACH-000425,-0.06382711505040001
ACH-000426,-0.386993095165
ACH-000427,-0.128359076067
ACH-000433,-0.608672608887
ACH-000436,-0.054576676164600005
ACH-000444,-0.12989778655099998
ACH-000445,-0.315585677147
ACH-000448,-0.0779654336526
ACH-000450,0.0814451722755
ACH-000452,-0.0543207659334
ACH-000454,0.0177479715797
ACH-000458,-0.0524261233253
ACH-000459,-0.133468630487
ACH-000460,-0.20380094557999998
ACH-000461,-0.11755988199100001
ACH-000463,-0.00804643512892
ACH-000464,-0.191645898994
ACH-000466,-0.287526977408
ACH-000467,0.0023089475130199997
ACH-000468,-0.18696254237999999
ACH-000469,-0.156682869173
ACH-000470,-0.08025004401869999
ACH-000471,-0.11968917410999999
ACH-000472,-0.016533555305700002
ACH-000473,-0.502556806021
ACH-000475,-0.226295428448
ACH-000476,-0.324276918124
ACH-000477,0.150198686823
ACH-000480,-0.27080670384100003
ACH-000481,-0.136789713409
ACH-000483,-0.0753264649499
ACH-000484,0.135095052409
ACH-000485,0.00934249999966
ACH-000486,-0.148807713328
ACH-000487,-0.0047054558368100005
ACH-000488,-0.203380148407
ACH-000490,-0.15569021309800002
ACH-000491,-0.252815621601
ACH-000495,0.10291793272199999
ACH-000496,-0.0606482786087
ACH-000499,-0.350880043371
ACH-000500,-0.575003797404
ACH-000502,-0.0014922709138
ACH-000503,-0.0928683769884
ACH-000505,-0.13060249255200002
ACH-000507,-0.151737597314
ACH-000510,-0.045845840498
ACH-000511,-0.103805506787
ACH-000512,0.257629593426
ACH-000516,-0.24183695337799999
ACH-000517,-0.272039690686
ACH-000518,-0.14665583687
ACH-000520,-0.166451002721
ACH-000521,-0.0491439915354
ACH-000522,-0.0887571240901
ACH-000524,-0.30888723398
ACH-000527,-0.24517882816
ACH-000528,-0.0501417952937
ACH-000537,-0.318038663323
ACH-000541,-0.06897366432239999
ACH-000542,-0.159331244308
ACH-000544,-0.21913788652
ACH-000545,-0.110437243302
ACH-000547,-0.33919219393399996
ACH-000548,-0.251961629743
ACH-000549,0.101360686109
ACH-000550,-0.040490659617400004
ACH-000552,-0.143348818903
ACH-000556,-0.191544287482
ACH-000557,-0.0625616866931
ACH-000570,-0.13057882019
ACH-000571,-0.158004835835
ACH-000573,-0.17543088491300002
ACH-000576,0.0297072395192
ACH-000580,-0.123920162072
ACH-000584,-0.21784789344900002
ACH-000585,-0.238316486395
ACH-000588,-0.170814991388
ACH-000589,-0.032091268661000004
ACH-000591,-0.0188010935959
ACH-000593,-0.15978432256
ACH-000600,-0.23712690403099998
ACH-000601,-0.161088446699
ACH-000604,-0.218904540383
ACH-000605,-0.286194225999
ACH-000606,-0.293023817388
ACH-000608,-0.229868588773
ACH-000614,-0.290338065228
ACH-000616,-0.021954212854
ACH-000618,-0.163833766775
ACH-000619,0.0168944958028
ACH-000620,-0.0863101622923
ACH-000621,-0.165860371253
ACH-000622,-0.43440371655
ACH-000623,-0.0945411541962
ACH-000624,-0.114444516745
ACH-000627,-0.140909983716
ACH-000630,-0.258803038931
ACH-000632,-0.140437152909
ACH-000633,-0.331152496478
ACH-000637,-0.306358764639
ACH-000638,-0.074902995975
ACH-000646,-0.0757224905636
ACH-000647,-0.07894281325960001
ACH-000648,-0.269522076231
ACH-000649,-0.0620039101855
ACH-000651,-0.033506834154099996
ACH-000652,-0.12035765381899999
ACH-000653,-0.129531480916
ACH-000657,-0.259629335384
ACH-000658,0.004021346936869999
ACH-000661,-0.183645389489
ACH-000662,-0.290794717803
ACH-000663,0.00441038364356
ACH-000665,-0.223825495694
ACH-000671,0.0357864029495
ACH-000673,-0.0299814633163
ACH-000676,-0.0915468191074
ACH-000677,-0.16389877766799998
ACH-000681,-0.14964227849700001
ACH-000682,-0.154842687651
ACH-000683,-0.07007652873839999
ACH-000684,-0.373116660827
ACH-000688,-0.332776807768
ACH-000693,-0.0501474459641
ACH-000694,-0.0301070768194
ACH-000695,-0.230939211283
ACH-000696,-0.110719998962
ACH-000697,-0.00930212879506
ACH-000699,-0.07257197967130001
ACH-000701,-0.162331727139
ACH-000706,-0.16986145794100002
ACH-000711,-0.060268036863900004
ACH-000713,-0.0422256269581
ACH-000714,0.027454019462200004
ACH-000718,0.0880745740473
ACH-000720,-0.134365947487
ACH-000721,-0.15362414379699998
ACH-000724,-0.532473647924
ACH-000725,-0.08108847100569999
ACH-000732,-0.21058962321400002
ACH-000734,-0.298058977971
ACH-000735,-0.0678678496881
ACH-000736,-0.263506867644
ACH-000738,-0.17135925000799998
ACH-000746,0.168468869978
ACH-000747,-0.106988334269
ACH-000748,-0.327180596019
ACH-000753,-0.0754847351655
ACH-000756,-0.172410634684
ACH-000757,0.253219460385
ACH-000758,-0.21339671535
ACH-000760,-0.10285842909600001
ACH-000763,-0.11502727017799999
ACH-000764,-0.373679253534
ACH-000765,-0.0310606585623
ACH-000766,-0.104242524232
ACH-000767,-0.266857804039
ACH-000768,-0.0783763932014
ACH-000769,-0.1150132252
ACH-000770,-0.104118677966
ACH-000771,-0.0741962618764
ACH-000773,-0.0508799706003
ACH-000776,-0.18741243207400002
ACH-000777,-0.20626573738099999
ACH-000778,0.05761759696430001
ACH-000781,-0.0112674310061
ACH-000782,-0.028252302458000002
ACH-000783,-0.262883688173
ACH-000784,-0.095806126106
ACH-000785,-0.227666889591
ACH-000787,0.0032313310401499997
ACH-000788,-0.243577474788
ACH-000791,-0.129443184346
ACH-000792,-0.16610172213899999
ACH-000794,-0.189084067247
ACH-000796,-0.203523740133
ACH-000799,-0.0038717397015399996
ACH-000800,-0.456300411547
ACH-000802,-0.0725070830439
ACH-000804,-0.189602926353
ACH-000805,-0.216834113772
ACH-000809,-0.25527892940200003
ACH-000810,-0.00669143664479
ACH-000811,-0.14489866117699998
ACH-000817,0.0357482768855
ACH-000819,-0.218332019792
ACH-000820,0.083512615342
ACH-000821,-0.238170236068
ACH-000822,-0.175610074151
ACH-000823,-0.026336021700300003
ACH-000824,-0.21174145117100002
ACH-000827,-0.235823009113
ACH-000829,-0.216269832319
ACH-000831,-0.217326232416
ACH-000832,-0.12118354177999999
ACH-000833,-0.0362420636721
ACH-000834,-0.21512021932300002
ACH-000835,-0.039751627039300005
ACH-000836,-0.0814951611874
ACH-000837,0.0899297119153
ACH-000838,-0.047344948510600005
ACH-000839,-0.242460047522
ACH-000840,-0.285358068503
ACH-000841,-0.0892010048573
ACH-000843,-0.152407740844
ACH-000846,-0.17354165722800002
ACH-000847,-0.0841778658578
ACH-000848,-0.0992735951337
ACH-000849,-0.0762782049509
ACH-000851,-0.171126425119
ACH-000855,0.144117038347
ACH-000856,-0.285149724989
ACH-000858,-0.141822964409
ACH-000859,-0.0423041456502
ACH-000861,0.0249739095716
ACH-000862,-0.07428668554819999
ACH-000865,-0.19454662479499998
ACH-000866,-0.10106185259
ACH-000867,-0.201091245199
ACH-000869,-0.12573677041099998
ACH-000872,-0.051307470421699995
ACH-000873,-0.257624888661
ACH-000876,-0.129076831054
ACH-000878,-0.0664831785191
ACH-000880,-0.197948627556
ACH-000881,-0.243092572608
ACH-000882,-0.109550277343
ACH-000884,-0.147511530533
ACH-000885,-0.160543655746
ACH-000887,-0.225825484859
ACH-000888,-0.206594133899
ACH-000889,0.0406807919535
ACH-000890,0.19349348048599999
ACH-000896,-0.117838194861
ACH-000898,0.057432672107999995
ACH-000900,-0.18629662706500003
ACH-000901,-0.101448414943
ACH-000905,-0.055751673279
ACH-000906,-0.100552947545
ACH-000907,-0.0902213263931
ACH-000910,-0.23545347376400003
ACH-000911,-0.0904274477544
ACH-000912,-0.19920361303300002
ACH-000913,-0.116240503215
ACH-000915,-0.08975925135309999
ACH-000916,-0.5661100551129999
ACH-000917,0.0112617576045
ACH-000921,-0.164518085476
ACH-000924,-0.0530270522248
ACH-000926,0.105372549288
ACH-000928,-0.286714545996
ACH-000929,-0.014124871710099999
ACH-000932,-0.0779801203626
ACH-000935,-0.22667174239799998
ACH-000936,0.0975538889249
ACH-000937,-0.19026270765
ACH-000938,-0.30823543996999997
ACH-000939,-0.054560990490300006
ACH-000941,-0.310548585755
ACH-000943,-0.012347101097
ACH-000946,-0.07225318217139999
ACH-000947,-0.125671445563
ACH-000948,-0.12499945668099999
ACH-000950,0.186332913871
ACH-000953,-0.409303712146
ACH-000957,-0.024259619824
ACH-000958,0.0566491391526
ACH-000960,-0.16989919408100002
ACH-000963,-0.08922611848829999
ACH-000968,-0.0741257926806
ACH-000969,0.11405951805299999
ACH-000973,-0.153471056814
ACH-000974,-0.235984715336
ACH-000975,-0.177699493036
ACH-000976,-0.09088623552380001
ACH-000978,-0.348092056517
ACH-000980,-0.11168222244899999
ACH-000984,-0.103349596657
ACH-000986,-0.024518751332499998
ACH-000988,-0.044605738680800006
ACH-000993,-0.252469253502
ACH-000994,-0.20086846157699997
ACH-000996,-0.14559968174000001
ACH-001001,-0.104898225518
ACH-001020,-0.241011767205
ACH-001028,-0.18624541157900001
ACH-001031,-0.12247598030099999
ACH-001038,-0.298661123532
ACH-001048,-0.295838805672
ACH-001050,-0.258351244176
ACH-001053,-0.0118071063738
ACH-001054,-0.263571074333
ACH-001061,-0.12930944174
ACH-001067,-0.474608829353
ACH-001075,-0.114088959848
ACH-001096,0.0261520512587
ACH-001128,-0.536938307561
ACH-001134,-0.059544458555699994
ACH-001151,-0.170511310011
ACH-001163,-0.155317806237
ACH-001164,-0.08999006444539999
ACH-001173,-0.113350716914
ACH-001183,-0.36794238024099996
ACH-001184,-0.21959017724
ACH-001190,-0.21115152415
ACH-001192,-0.133511532014
ACH-001193,-0.026056416055900002
ACH-001196,-0.23604485084000001
ACH-001197,-0.0544274275326
ACH-001205,0.16983755087699998
ACH-001211,0.15013588135
ACH-001212,0.08061088955889999
ACH-001228,-0.156923365318
ACH-001232,-0.136168387023
ACH-001239,-0.021695726327999997
ACH-001274,-0.1840444628
ACH-001275,-0.36747217170900004
ACH-001277,-0.18784000912
ACH-001278,-0.225499192264
ACH-001280,-0.20871891630699999
ACH-001283,-0.11710592182299999
ACH-001289,-0.180852168458
ACH-001295,-0.0220333374042
ACH-001300,-0.175163863895
ACH-001301,-0.12667392418600001
ACH-001302,-0.207739988809
ACH-001303,-0.406692762976
ACH-001306,-0.111603025994
ACH-001318,-0.145310028442
ACH-001322,-0.180234720174
ACH-001328,-0.297076832602
ACH-001332,0.271319141162
ACH-001333,-0.0888826769616
ACH-001336,-0.0672328384975
ACH-001340,-0.21980121986099999
ACH-001346,-0.126257314061
ACH-001353,-0.012222637023499999
ACH-001354,-0.0833224691292
ACH-001367,-0.09891554555510002
ACH-001368,-0.0954729777392
ACH-001374,-0.326692694839
ACH-001375,-0.0994290426135
ACH-001377,-0.168076938271
ACH-001380,-0.309192211976
ACH-001391,-0.234983757205
ACH-001407,-0.18487262224800002
ACH-001408,-0.12300855846799999
ACH-001413,-0.11673584126499999
ACH-001430,-0.00349060375296
ACH-001431,-0.0393032975107
ACH-001450,-0.0521470982085
ACH-001496,-0.111137422862
ACH-001500,-0.11586963333799999
ACH-001521,-0.360514988564
ACH-001523,-0.196551047058
ACH-001532,-0.192111529463
ACH-001536,-0.0359946303256
ACH-001550,-0.0597401008151
ACH-001552,-0.262149719449
ACH-001554,-0.116239561478
ACH-001645,-0.123568015338
ACH-001654,-0.25014004726100003
ACH-001715,0.10096831283600001
ACH-001735,0.050489443254199996
ACH-001736,-0.126242300907
ACH-001737,0.167543415478
ACH-001740,-0.12344181945499999
ACH-001745,-0.27223874386999997
ACH-001750,-0.16702030398
ACH-001765,-0.157706041148
ACH-001956,-0.139377344977
ACH-001957,-0.165233622797
